CID3586,CID3838,CID3921,CID3941,CID3946,CID3948,CID3963,CID4040,CID4066,CID4067,CID4290A,CID4398,CID44041,CID4461,CID4463,CID4465,CID4471,CID4495,CID44971,CID44991,CID4513,CID4515,CID45171,CID4523,CID4530N,CID4535
ZNF84,0.15194908,0.10016766,0.15526126,0.18669663,0.074086696,0.09051541,0.15594573,0.10780897,0.18735895,0.21511748,0.14604537,0.059071604,0.157183,0.20694414,0.23070936,0.18643092,0.1551631,0.079305895,0.1620689,0.09083724,0.10279626,0.034624416,0.14251797,0.07078797,0.11920926,0.07928922
ZNF140,0.20314339,0.087274805,0.11653993,0.11122353,0.08334753,0.07878193,0.15524644,0.10044853,0.14769126,0.14784947,0.10406472,0.069435045,0.15194358,0.16095653,0.11483271,0.106531955,0.11985354,0.0885923,0.15885775,0.06080383,0.09795879,0.04529248,0.16304055,0.066068776,0.119022995,0.08037786
ZNF891,0.033766463,0.07264635,0.03759353,0.019861342,0.055565026,0.04022907,0.04405642,0.058883615,0.036834273,0.07988077,0.04109374,0.0870529,0.12836613,0,0.042801283,0.04793938,0.03912232,0.023773195,0.07517882,0.027085343,0.06228244,0.033875782,0.06042762,0.027921924,0.044330947,0.014878069
ZNF10,0.7270682,0.078596905,0.2387189,0.55611765,0.10186921,0.52800655,0.4951102,0.096984774,0.42713588,0.45265767,0.2622313,0.09637999,0.0851408,0.045987584,0.0835147,0.04793938,0.18964379,0.12982394,0.22761424,0.085862376,0.2166784,0.016282834,0.064988196,0.02162966,0.036321573,0.0083462335
ZNF268,0.052283555,0.07611751,0.06466087,0.059584033,0.12965171,0.041905284,0.047552958,0.08616058,0.044271965,0.11421547,0.042276293,0.07565311,0.17421116,0.09197517,0.07829504,0.10120536,0.0706191,0.041231636,0.064034216,0.032981474,0.06711991,0.040426344,0.11116402,0.06370918,0.07692723,0.0250387
AL356585.2,0.004901584,0.0019835182,0.002631547,0.023833614,0.009260837,0,0.0013986164,0.0008659355,0.0035417571,0.010510626,0.003843299,0.00518172,0.010478867,0.12646586,0.008351469,0.037286185,0.002155043,0.0026001933,0.0017000234,0.0005527621,0.0014109291,0.011603858,0.004560575,0.011404729,0.011548398,0.0036287971
TPTE2,0.0016338611,0.00024793978,0.0037593525,0.007944537,0,0.0016762113,0,0.001731871,0,0.013313461,0.0032520224,0,0.0039295754,0,0.0020878674,0,0.00016577254,0.0005571843,0.00037778297,0.0023953023,0.0002015613,0.00056147703,0,0,0.00018626449,0.0009071993
MPHOSPH8,0.6214118,0.8090275,0.56578255,0.5163949,1.0835179,0.47269157,0.5125929,1.0114126,0.6063488,0.9971081,0.6232058,1.3690104,1.7525904,1.0232238,1.133712,0.8149695,1.5091931,0.79900223,1.2978734,0.6203834,0.58190745,1.1613216,0.61111706,0.31736606,0.8700413,0.6932817
PSPC1,0.30607665,0.30818912,0.24097452,0.266142,0.25930342,0.19611673,0.27832466,0.29701588,0.25323564,0.463869,0.17974815,0.13887009,0.12967598,0.33341,0.19521561,0.21839051,0.27352467,0.21470167,0.29542628,0.17577834,0.20438316,0.41998482,0.20864631,0.14118268,0.21290028,0.24022639
ZMYM5,0.48471212,0.31091648,0.3357102,0.29394788,0.30560762,0.28998455,0.38811606,0.28662464,0.42536503,0.78269136,0.34057546,0.31297585,0.34318292,0.18395033,0.2964772,0.18643092,0.3181175,0.19854333,0.33396018,0.15882698,0.22998144,0.23114137,0.15562962,0.08887823,0.24382019,0.124467745
RP11-61K9.2,0.0005446203,0,0,0,0.009260837,0,0,0,0,0,0.0002956384,0,0.0026197168,0,0,0,0.00066309015,0,0,0.00018425404,0,0.000187159,0,0.00039326653,0,0
RP11-61K9.3,0.029954119,0.03396775,0.06466087,0.07547311,0.055565026,0.033524226,0.03636403,0.031173678,0.078627005,0.4176222,0.084552586,0.0072544077,0.023577452,0,0.07829504,0.010653196,0.0742661,0.0839491,0.07895665,0.09102149,0.063290246,0.052966,0.056437116,0.028708458,0.05885957,0.028848939
ZMYM2,0.717265,0.4790196,0.44134802,0.3416151,0.33339012,0.37379512,0.4503545,0.44812164,0.3676344,1.1582711,0.31515053,0.49640876,0.6077743,0.32191306,0.21609429,0.35155547,0.29723015,0.26874852,0.35813826,0.14095433,0.37974146,0.32865122,0.3198103,0.12741835,0.35371625,0.23024718
GJA3,0.0016338611,0.0012396988,0.00037593525,0,0,0,0.0013986164,0.0008659355,0,0.001401417,0,0,0,0,0.0010439337,0,0.00033154507,0.00037145618,0.00075556594,0,0.0016124904,0.001310113,0,0.00039326653,0.00018626449,0
GJB2,0.040846527,0.3939763,0.069172084,0,0.009260837,0.005028634,0.09160938,0.25415206,0.28829902,0.18218419,0.036067884,0.017617848,0.0013098584,0.022993792,0.009395404,0.2290437,0.044095494,0.037702803,0.03192266,0.044589475,0.05280906,0.41043973,0.0068408623,1.2651384,0.06165354,0.0010886391
GJB6,0.0032677222,0.0012396988,0.001503741,0,0,0,0.0013986164,0.0043296777,0.0021250544,0,0.0002956384,0,0,0,0,0.010653196,0.0004973176,0.0070576677,0.001888915,0.00036850807,0.0002015613,0.04098782,0.00057007186,0.10185603,0.00018626449,0.00018143986
CRYL1,0.19334024,0.19364095,0.24548574,0.17080756,0.15743423,0.16091628,0.18251945,0.113437556,0.2787363,0.37838256,0.16437496,0.034199353,0.47678843,0.10347207,0.28499392,0.14381814,0.42222264,0.2109871,0.24045886,0.12216043,0.47004095,0.150663,0.08494071,0.10854156,0.27641648,0.08364378
RP11-476H16.1,0.0005446203,0.0007438193,0.0007518705,0,0,0,0.0006993082,0.0012989033,0.0017708786,0.0035035422,0.0005912768,0,0.0013098584,0.011496896,0.0052196686,0,0.0019892703,0.00037145618,0.0028333724,0.00073701615,0.0016124904,0.000935795,0.00057007186,0.00039326653,0.0014901159,0.00054431957
IFT88,0.06480982,0.08405158,0.08684105,0.15491849,0.13891256,0.07542951,0.062937744,0.11083975,0.10625271,0.47087607,0.16230549,0.037308384,0.15325344,0.20694414,0.27977425,0.07989896,0.16312017,0.040674448,0.109934844,0.07001653,0.07961671,0.09807132,0.06669841,0.044832382,0.14845279,0.09090137
RP11-172H24.4,0.0010892407,0.014132567,0.0063908994,0,0.009260837,0,0.0013986164,0.005195613,0.015583731,0.012612752,0.0032520224,0.001036344,0.013098584,0.03449069,0,0.005326598,0.008785944,0.0016715528,0.0064223106,0.0014740323,0.0032249808,0.007673519,0.0051306468,0.0062922644,0.00540167,0.00018143986
IL17D,0.0010892407,0.012396988,0.001503741,0,0.009260837,0,0,0.008226387,0.008500217,0.0021021254,0.0002956384,0.00518172,0.0013098584,0,0,0,0.010940987,0.0016715528,0.0043445043,0.00073701615,0.0006046839,0.005240452,0.0011401437,0,0.0033527603,0.0003628797
N6AMT2,0.06263135,0.070910774,0.12330677,0.14697394,0.18521674,0.08716299,0.07972114,0.11040678,0.17035851,0.4820874,0.15284505,0.103634395,0.13753514,0.16095653,0.36746466,0.23437029,0.14438787,0.07763434,0.1928582,0.08401984,0.0848573,0.10406041,0.06441812,0.11286749,0.18179414,0.06132667
XPO4,0.2516146,0.08405158,0.14962223,0.119168065,0.08334753,0.13074449,0.15524644,0.090923235,0.14592038,0.37137547,0.15254942,0.13265203,0.12443655,0.045987584,0.119008444,0.053265978,0.12764485,0.13873889,0.18020248,0.095812105,0.13101484,0.09582541,0.09235164,0.037360318,0.0592321,0.031026216
LATS2,0.082237676,0.26232028,0.090976335,0.07150084,0.16669506,0.06872466,0.105595544,0.17015633,0.14025357,0.063063756,0.105247274,0.06321698,0.1322957,0.080478266,0.034449812,0.106531955,0.22196943,0.05033231,0.05893414,0.03371849,0.18120359,0.07954258,0.04218532,0.06331591,0.14081594,0.02612734
SAP18,3.3619416,2.9576735,1.9556153,3.4519017,3.3616838,3.1378677,3.3720644,4.336605,2.0931783,4.366114,1.2023613,4.941288,2.7952378,4.449299,4.0984836,4.010928,1.6002022,0.86753595,1.7920135,0.74051696,1.3073266,2.9077022,2.29967,2.4767923,3.0638642,2.137906
SKA3,0.008713925,0.021818701,0.021804247,0.019861342,0,0.005028634,0.016783398,0.0077934195,0.028688231,0.053253844,0.0056171296,0.008290752,0.011788726,0.05748448,0.027142277,0.053265978,0.0029839058,0.032873873,0.03154488,0.042931188,0.059662145,0.10611916,0.038764887,0.04955158,0.0040978184,0.015603827
MRPL57,1.0669113,0.7356373,1.422915,1.2035974,0.9353445,1.356055,1.1167953,0.83779263,1.5544772,4.972928,1.8645915,0.09119827,1.0845628,3.6905036,2.900048,1.4381814,1.0703932,1.0502924,1.3059957,1.2020733,1.3290951,1.4856682,1.729598,1.3937366,1.1092049,1.0000966
LINC00539,0.040301908,0.02107488,0.018796764,0.03177815,0.018521674,0.03855286,0.057343278,0.047626454,0.026209002,0.010510626,0.0035476608,0.04974451,0.010478867,0.011496896,0,0.021306392,0.0041443133,0.059618715,0.03211155,0.012529274,0.026001407,0.001310113,0.007410934,0.0035393988,0.0018626447,0.0041731168
ZDHHC20,0.22656208,0.25537795,0.2718012,0.21053025,0.12965171,0.16091628,0.25944334,0.24246193,0.24402705,0.53464055,0.20724252,0.14819719,0.13884498,0.2644286,0.090822235,0.23437029,0.14455365,0.11812306,0.12013498,0.0593298,0.2837983,0.16058242,0.124845736,0.083765775,0.12125817,0.045722846
MICU2,0.34311083,0.29207304,0.41503257,0.39722687,0.26856428,0.18941188,0.34685686,0.30264446,0.38994744,1.223437,0.3408711,0.09223461,0.20433791,0.2989193,0.57729536,0.23437029,0.3530955,0.2590907,0.4061167,0.16951372,0.26989058,0.23451023,0.21605723,0.19663326,0.3451481,0.28195754
FGF9,0.01416013,0.0037190965,0.0011278058,0,0,0.0016762113,0.0006993082,0.012556066,0.00495846,0.0007007085,0.0008869152,0.009327096,0.013098584,0.12646586,0,0.010653196,0.0076255365,0.0014858247,0.00510007,0.00018425404,0.0006046839,0.021336127,0.0034204312,0.00039326653,0.0029802318,0.0003628797
LINC00540,0.015249371,0.0017355784,0.011653993,0.043694958,0.009260837,0.011733479,0.011188931,0.007360452,0.010271096,0.0035035422,0.003843299,0.021763224,0.0026197168,0,0,0,0.002486588,0.0029716494,0.011144598,0.0018425403,0.0058452776,0.000935795,0.011401437,0,0.0037252894,0.00054431957
SACS,0.23146366,0.15793763,0.066164605,0.095334455,0.13891256,0.07878193,0.10419692,0.1047782,0.07685613,0.06236305,0.019512136,0.055962574,0.056323912,0,0.026098344,0.058592573,0.12267167,0.06946231,0.102568075,0.01510883,0.2775499,0.15515481,0.023372948,0.01573066,0.040978186,0.008709113
SACS-AS1,0.011981648,0.0009917591,0,0,0,0,0,0.0008659355,0.0010625272,0,0,0.001036344,0.0026197168,0,0,0,0.0044758585,0,0.0039667212,0,0.0002015613,0.0072992016,0,0,0.0020489092,0.00018143986
LINC00327,0.002723102,0.004214976,0.0018796762,0.0039722687,0.009260837,0.0033524225,0.0020979247,0.0012989033,0.0017708786,0.0035035422,0.0005912768,0,0.0039295754,0,0.0010439337,0,0.0031496782,0.0005571843,0.001888915,0.00018425404,0.0038296646,0.0044918163,0,0.0015730661,0.00037252897,0.0003628797
TNFRSF19,0.027775638,0.05380293,0.02857108,0.03575042,0.10186921,0.0016762113,0.011188931,0.025112132,0.095273264,0.028729046,0.011825536,0.0031090318,0.04977462,0.022993792,0.044889152,0.06391917,0.047576718,0.005757571,0.012844621,0.0027638106,0.07780266,0.08234996,0.0017102156,0.03264112,0.03874301,0.003991677
MIPEP,0.040301908,0.053059112,0.09210414,0.09136218,0.074086696,0.043581493,0.030769562,0.04113194,0.08358546,0.28518832,0.12298557,0.01036344,0.06549292,0.11496896,0.21713822,0.058592573,0.08139431,0.05646134,0.09444574,0.08752067,0.06066995,0.1839773,0.07752977,0.033427656,0.08568166,0.08092218
C1QTNF9B-AS1,0.0081693055,0.0069423136,0.012781799,0.047667228,0,0.04022907,0.0118882395,0.005195613,0.00247923,0.36366767,0.06681428,0.0062180636,0.015718302,0,0.07098749,0.026632989,0.015416846,0.006129027,0.011900164,0.01879391,0.014713975,0.06363406,0.05244661,0.03264112,0.035576515,0.02703454
RP11-307N16.6,0.002723102,0.0012396988,0.0007518705,0,0.009260837,0,0.0020979247,0.0021648388,0.0056668115,0.0007007085,0.0020694688,0,0.0052394336,0,0.0010439337,0,0.0018234979,0.0009286404,0.0009444575,0.0012897782,0.0014109291,0.000187159,0.0022802874,0,0.00018626449,0.00054431957
SPATA13,0.19007252,0.21000499,0.18345642,0.18272436,0.14817339,0.1340969,0.1790229,0.16063105,0.12785743,0.72873676,0.26666585,0.27981287,0.19385906,0.13796276,0.15554613,0.07989896,0.16610408,0.15972616,0.15130208,0.20562749,0.123355515,0.19277377,0.21206674,0.04601218,0.15608963,0.07947066
SPATA13-AS1,0.0005446203,0.004462916,0,0,0.009260837,0,0.0006993082,0,0.0010625272,0,0,0.0031090318,0,0,0,0,0,0.0016715528,0.0013222405,0.0005527621,0.0018140516,0,0.0011401437,0,0,0.0003628797
C1QTNF9,0.0005446203,0.0012396988,0.0007518705,0,0,0,0,0.009525291,0.0021250544,0.0007007085,0.0002956384,0.004145376,0.027507026,0,0,0.010653196,0.0044758585,0,0.0013222405,0.00018425404,0.0008062452,0.002058749,0.0011401437,0,0.034831457,0.002540158
PARP4,0.120361105,0.4190182,0.12142709,0.123140335,0.16669506,0.09386783,0.12307825,0.19007285,0.09243986,0.33353722,0.04109374,0.22488664,0.12050697,0.080478266,0.062636025,0.07457237,0.18135515,0.15991189,0.15866885,0.10281374,0.21808931,0.21298695,0.087221,0.05781018,0.08065252,0.047718685
ATP12A,0.0005446203,0,0.00037593525,0,0,0,0,0.00043296776,0.0021250544,0.0007007085,0.0002956384,0,0,0.011496896,0,0.010653196,0.0004973176,0.00074291235,0.00075556594,0,0.0004031226,0,0.00057007186,0,0.00018626449,0
CENPJ,0.03104336,0.08132424,0.041728813,0.015889075,0.046304185,0.018438324,0.03636403,0.06494517,0.042146906,0.060260925,0.019216498,0.051817197,0.07597179,0.022993792,0.06054816,0.106531955,0.062164698,0.045317654,0.06630091,0.08494111,0.06671679,0.22084764,0.054156825,0.028708458,0.034458928,0.03828381
PABPC3,0.026141778,0.0069423136,0.030450758,0.08341765,0.009260837,0.016762113,0.018881323,0.0060615484,0.027625704,0.08758855,0.0715445,0.016581504,0.019647876,0.44837892,0.009395404,0.10120536,0.008951717,0.0052003865,0.0030222638,0.0040535885,0.0038296646,0.05053293,0.047315966,0.03854012,0.034272663,0.009253433
MTMR6,0.22928518,0.32058612,0.14247946,0.123140335,0.1759559,0.16929735,0.2202821,0.23466854,0.12644073,0.273977,0.14693229,0.17721483,0.16766188,0.11496896,0.0741193,0.15447132,0.11803005,0.103822,0.090479024,0.079781994,0.21647684,0.19501969,0.12655595,0.04404585,0.112876266,0.06459259
NUP58,0.7728163,0.34141308,0.3413492,0.32572603,0.15743423,0.44084358,0.43147317,0.26151252,0.35240483,0.9760869,0.39645112,0.16374235,0.22791538,0.19544722,0.23906083,0.09587876,0.29723015,0.27952078,0.30071527,0.3027294,0.60750574,0.30619213,0.26394328,0.15691334,0.1652166,0.12827797
ATP8A2,0.0038123426,0.0024793977,0.0037593525,0.051639494,0,0.0033524225,0.0006993082,0.010824194,0.013104501,0.14574735,0.080709286,0.002072688,0.02488731,0.06898138,0.0052196686,0.010653196,0.02818133,0.008357764,0.0064223106,0.07056929,0.0028218583,0.005240452,0.007981006,0.00078653306,0.018067654,0.0019958385
SHISA2,0.026141778,0.03272805,0.009774317,0.13505714,0,0.005028634,0.0048951576,0.04459568,0.03966768,2.0923154,1.1934923,0.0145088155,0.044535186,0.05748448,0.04697702,0.058592573,0.103442065,0.0005571843,0.0043445043,0.03795633,0.0024187355,0.029571122,0.0057007186,0.00039326653,0.070594236,0.08799833
RNF6,0.2298298,0.21421996,0.21127562,0.13108487,0.18521674,0.09722026,0.2202821,0.19396955,0.13777435,0.3874918,0.16762699,0.103634395,0.14146471,0.16095653,0.14197499,0.14914474,0.11272532,0.0932355,0.09199015,0.11460601,0.16689275,0.2571565,0.31924024,0.10539543,0.15608963,0.10922679
RP11-380N8.7,0.007080065,0.006446434,0.010526188,0.027805882,0.009260837,0.008381057,0.006993082,0.0038967098,0.0074376897,0.030831173,0.0023651072,0.001036344,0.0039295754,0.011496896,0.0041757347,0.005326598,0.002155043,0.0024144652,0.0011333489,0.0029480646,0.0012093678,0.029383965,0.02736345,0.007472064,0.0070780497,0.0078019137
CDK8,0.16447535,0.090498015,0.1556372,0.13108487,0.11113005,0.09386783,0.14195958,0.07966607,0.15052468,0.17167357,0.09667376,0.01554516,0.030126743,0,0.031318013,0.058592573,0.079073496,0.06370474,0.09331239,0.13616374,0.1114634,0.20344183,0.11116402,0.06410244,0.0534579,0.034836452
WASF3,0.020695575,0.030000713,0.03270637,0.011916807,0.046304185,0.0016762113,0.013286856,0.03680226,0.025854826,0.04904959,0.0073909606,0.008290752,0.022267593,0.011496896,0.0062636025,0.026632989,0.059015024,0.0055718427,0.014355754,0.0053433673,0.0058452776,0.026015103,0.057007186,0.002359599,0.02756714,0.0021772783
GPR12,0.010892408,0.00049587956,0.010150252,0,0,0,0.0006993082,0.00043296776,0.0017708786,0,0,0,0.0026197168,0,0.0020878674,0,0.0023208156,0,0.0028333724,0.00018425404,0,0.06475701,0.0028503593,0,0.007823108,0.0003628797
USP12,0.21730353,0.4881934,0.1748099,0.123140335,0.26856428,0.15421145,0.25594682,0.2740686,0.13954523,0.16676861,0.15757526,0.10156171,0.08776051,0.17245343,0.06994356,0.15447132,0.12847371,0.07912017,0.082734466,0.14629771,0.11751024,0.26557863,0.14935882,0.07393411,0.121071905,0.06985435
USP12-AS2,0.0032677222,0.006446434,0.0007518705,0,0,0,0.0013986164,0.0008659355,0.00070835144,0.001401417,0.0005912768,0.001036344,0.0013098584,0.011496896,0.0052196686,0,0.00066309015,0.0011143686,0.0015111319,0.0020267942,0.0006046839,0.000187159,0.008551078,0,0,0
RP11-428O18.6,0.0010892407,0.00024793978,0.0033834174,0,0,0.005028634,0.0006993082,0,0,0.013313461,0,0,0,0,0,0,0.00016577254,0.0009286404,0.0009444575,0.00092127017,0.0004031226,0.000187159,0.0022802874,0.00078653306,0.00018626449,0.00018143986
RPL21,19.408636,12.4388895,12.469022,14.300167,21.142492,7.184242,11.490334,19.967607,9.0233345,7.7708564,8.007366,72.08498,62.45798,16.015175,5.7291083,27.293486,16.474308,14.955382,15.378979,10.748828,12.6647005,50.01207,40.0675,39.65228,26.656122,28.479528
RASL11A,0.34583393,0.09272947,0.18909544,0.27408653,0.59269357,0.24975549,0.1699319,0.44509086,0.6531,0.35946342,0.24892753,0.011399784,0.10740839,0,0.13049172,0.037286185,0.55533797,0.04271746,0.1021903,0.22755374,0.0812292,0.007860678,0.07809985,0.009831662,0.067241475,0.04082397
GTF3A,1.1050347,0.96349394,1.8947138,0.7348698,0.61121523,0.8112863,1.2629507,1.2595032,1.332409,1.8043243,1.2697669,0.46946383,0.4571406,2.0579443,1.5805156,1.3156697,0.80034983,1.5214845,1.3824968,1.3240495,1.5612937,4.241585,1.466795,1.3437917,1.2168658,1.5271792
MTIF3,0.3452893,0.5224091,0.5872109,0.59981257,0.55565023,0.50118715,0.4153891,0.56632185,0.528076,1.3145291,0.61374533,0.7596401,0.9129713,0.94274545,0.7693792,0.76703006,0.5813643,0.42271712,0.50660694,0.47279584,0.54744047,0.45835242,0.8385757,0.4687737,0.5375593,0.80160135
LNX2,0.040301908,0.039918303,0.093231946,0.03177815,0.009260837,0.043581493,0.035664722,0.029441807,0.057376463,0.35385776,0.1108644,0.022799568,0.02488731,0.022993792,0.065767825,0.026632989,0.059015024,0.018015625,0.022289196,0.035376776,0.019551447,0.07280485,0.07981006,0.04011319,0.07580964,0.060782354
POLR1D,1.6393073,1.0227516,1.324044,1.33071,1.3891256,1.1498809,1.4573584,1.1910943,1.6199996,2.1623862,1.2325165,1.222886,1.1854218,0.5058634,1.1472832,0.29296288,0.95982295,0.99624544,1.3177071,0.811639,1.368198,2.590655,1.3014741,1.6418878,1.4521179,1.6242497
ATP5EP2,0.056095894,0.058761723,0.035337918,0.18669663,0.074086696,0.11230616,0.06993082,0.053255036,0.03541757,0.25996283,0.13333292,0.09016192,0.116577394,3.5870314,0.044889152,0.39949483,0.01442221,0.02544475,0.02021139,0.0228475,0.017938955,0.24218376,0.16133034,0.5954055,0.08698551,0.0760233
FLT3,0.013615509,0.015124327,0.01428554,0.019861342,0,0.008381057,0.0055944654,0.0021648388,0.008500217,0.016116293,0.0026607458,0.022799568,0.015718302,0.045987584,0.014615073,0.005326598,0.0038127683,0.010029316,0.019266931,0.0038693347,0.014713975,0.0022459081,0.007981006,0.0027528657,0.006891785,0.039372448
PAN3-AS1,0.009258546,0.013140808,0.005263094,0.011916807,0.009260837,0.010057268,0.0062937737,0.012989033,0.0053126356,0.01751771,0.005912768,0.00518172,0.009169009,0,0.011483271,0.005326598,0.0071282187,0.0053861146,0.008311225,0.0035008267,0.0018140516,0.012165335,0.004560575,0.00078653306,0.006146727,0.0030844777
PAN3,0.0936747,0.12322606,0.07969827,0.1668353,0.26856428,0.102248885,0.07902183,0.24029711,0.09810667,0.34264642,0.16289675,0.15337892,0.2803097,0.71280754,0.07203143,0.42612782,0.11305687,0.06444764,0.06988985,0.03427125,0.08808229,0.13119847,0.14251797,0.052697714,0.17452982,0.12936662
FLT1,0.06753293,0.31835464,0.23007238,0.2542252,0.21299925,0.08381057,0.15105058,0.5918669,0.22490157,0.047648173,0.16112293,0.15026987,0.07466193,0.6553231,0.05115275,0.49004698,0.73155415,0.1560116,0.12542395,0.017504133,0.16790056,0.13157278,0.012541581,0.014944128,0.550039,0.06386683
POMP,1.7411513,2.778165,3.373643,2.0258572,1.9725583,2.1271122,3.5517864,2.762334,3.4645467,7.2936745,2.2941542,3.952616,1.8861961,17.785698,3.8834336,11.255101,2.2036142,2.3167722,2.5855467,3.2659025,4.0072403,5.4611125,3.3132577,4.267335,2.405792,2.9391444
SLC46A3,0.120361105,0.16909494,0.10676562,0.059584033,0.074086696,0.08716299,0.11818309,0.0779342,0.1356493,0.11491618,0.038728632,0.055962574,0.09561966,0.10347207,0.12422812,0.07989896,0.11206224,0.09082103,0.06988985,0.06762123,0.19511133,0.01890306,0.10033265,0.073540844,0.052340314,0.06840283
MTUS2,0.0016338611,0.00049587956,0.0018796762,0,0,0.0033524225,0.0006993082,0,0.0031875814,0.006306376,0.001478192,0,0.0039295754,0.022993792,0.0052196686,0,0.0034812232,0.00037145618,0.0009444575,0.006633145,0.0012093678,0.001497272,0.004560575,0.00039326653,0.0011175869,0.0007257594
