,Fibroblast
DPAGT1,0.17759728
C2CD2L,0.027350768
HINFP,0.074004546
ABCG4,0.0016803966
NLRX1,0.061974082
PDZD3,0.0048535448
CCDC153,0.02013238
CBL,0.15267178
MCAM,0.33732665
RNF26,0.12379877
AP003396.1,0.00023656005
C1QTNF5,0.0006199505
MFRP,4.0786224e-05
USP2,0.04178807
AP003396.3,1.631449e-05
USP2-AS1,0.004992209
THY1,7.295801
AP003393.1,0.00023656005
NECTIN1,0.056428086
AP003390.2,1.631449e-05
AP003390.1,8.1572456e-05
AP001360.1,0.00013051591
AP001360.2,0.0
TRIM29,0.009747961
AP000679.1,0.0014683075
OAF,0.5823548
POU2F3,0.0042254394
AP001150.1,0.0
TMEM136,0.21149485
ARHGEF12,0.5139447
GRIK4,0.001427521
AP004147.1,0.0008320396
TBCEL,0.08500743
AP000646.1,0.0010686007
TECTA,0.0058079446
SC5D,0.09063531
AP000977.1,8.1572456e-05
SORL1,0.023574512
BLID,0.009731661
AP000755.1,0.00033444696
AP000755.2,8.97297e-05
UBASH3B,0.030262617
CRTAM,0.0044130585
JHY,0.09382442
HSPA8,4.388022
CLMP,0.9455407
AP001970.1,1.631449e-05
AP001782.1,0.0
GRAMD1B,0.017432272
SCN3B,0.01661652
AP002765.1,0.0
ZNF202,0.027187627
OR6X1,0.0
OR6M1,4.0786224e-05
TMEM225,3.262898e-05
OR8D4,0.0039317855
OR4D5,5.7100715e-05
OR6T1,1.631449e-05
OR10S1,0.0
OR10G6,8.157245e-06
OR10G4,0.00043233385
OR10G9,8.157245e-06
OR10G8,2.4471736e-05
OR10G7,3.262898e-05
VWA5A,0.09537401
OR10D3,4.0786224e-05
OR8G1,0.0
OR8G5,3.262898e-05
OR8D1,0.0
OR8D2,0.0
OR8B2,0.0
OR8B3,0.0
OR8B4,0.0
OR8B8,0.0
OR8B12,0.0
OR8A1,0.00017945937
PANX3,8.1572456e-05
TBRG1,0.33113056
SIAE,0.0831153
SPA17,0.11236392
NRGN,0.03635581
AP000866.5,0.00036707593
VSIG2,0.050458364
ESAM,0.050630484
AP000866.2,0.0068194657
MSANTD2,0.10302446
AP000866.1,0.008026763
ROBO3,0.13213459
AP003501.1,8.97297e-05
ROBO4,0.021437446
AP003501.2,7.341521e-05
HEPACAM,0.0024716526
HEPN1,0.0046251467
CCDC15,0.024357446
SLC37A2,0.0049840496
TMEM218,0.18306981
AP001007.2,0.0
PKNOX2-AS1,8.1572456e-05
PKNOX2,0.022008413
AP001007.1,0.00011420142
FEZ1,0.33316165
EI24,0.79503566
STT3A-AS1,0.00064442214
STT3A,0.41827995
CHEK1,0.119199246
ACRV1,0.0002610318
PATE1,4.0786224e-05
PATE2,0.0008401969
PATE3,0.0
PATE4,8.157245e-06
AP000842.3,0.00091361237
HYLS1,0.057529073
PUS3,0.10833412
AP000842.2,0.008108331
DDX25,0.009070913
AP000842.1,0.008140953
VSIG10L2,0.011567082
CDON,0.33619183
AP000821.1,0.00022024557
AP001893.3,0.0
RPUSD4,0.09844063
AP001893.1,0.00082388235
FAM118B,0.10699655
SRPRA,0.6409286
FOXRED1,0.10335879
TIRAP,0.030034186
AP001318.1,4.894347e-05
AP001318.2,0.0061016106
DCPS,0.14901777
GSEC,0.03687729
ST3GAL4,0.2658646
KIRREL3,0.006803149
KIRREL3-AS1,2.4471736e-05
AP001783.1,0.0027408404
AP002833.1,0.002398237
AP002833.2,0.0005791642
KIRREL3-AS3,8.157245e-06
AP001993.1,8.157245e-06
AP003121.1,0.0
AP003481.1,4.0786224e-05
AP000904.1,0.0019985302
LINC02098,0.0
ETS1,0.43719748
AP003397.1,0.0
FLI1,0.04762741
SENCR,0.0038257386
KCNJ1,0.00012235866
KCNJ5,0.0032710528
C11orf45,0.0060689826
TP53AIP1,0.0012317462
ARHGAP32,0.2042352
BARX2,0.008679351
AP003500.2,0.0
AP003500.1,1.631449e-05
TMEM45B,0.0023737652
NFRKB,0.088596135
PRDM10,0.026828777
LINC00167,0.0016151384
APLP2,2.930605
ST14,0.023966014
ZBTB44,0.32463813
AP002986.1,0.0018272275
ADAMTS8,0.0059547843
ADAMTS15,0.08204003
C11orf44,0.0004975918
LINC02551,0.0014193637
AP003486.1,0.026951116
SNX19,0.16347037
AP002856.3,0.0
AP002856.4,0.0
AP002856.2,0.00013051591
NTM,0.8945748
AP003025.2,0.00032628974
AP003025.1,8.157245e-06
NTM-AS1,1.631449e-05
AP000844.2,0.00041601935
AP000844.1,8.1572456e-05
OPCML,0.0016722386
AP001979.2,0.0
SPATA19,3.262898e-05
IGSF9B,0.0023085072
AP000911.3,8.972969e-05
AP000911.1,0.006248446
AP000911.2,0.0012235892
JAM3,0.28596884
NCAPD3,0.07524495
AP001775.2,4.0786224e-05
VPS26B,0.22771725
THYN1,0.34263915
ACAD8,0.10203751
GLB1L3,5.7100715e-05
GLB1L2,0.008475421
B3GAT1,0.001965901
AP004550.1,8.157245e-06
AP001999.2,0.0
AP001999.3,0.0
AP001999.1,0.0038175809
AP003062.1,0.00012235867
TUBB8,0.00031813246
ZMYND11,0.41702372
DIP2C,0.27898714
AL669841.1,1.631449e-05
AL358216.1,0.00038339043
PRR26,0.009421683
AL157709.1,0.0
LARP4B,0.19937427
AL359878.2,3.262898e-05
GTPBP4,0.45948648
IDI2,0.0014519928
IDI2-AS1,0.0008891405
IDI1,0.27370316
WDR37,0.10233946
LINC00200,5.7100715e-05
ADARB2,0.0002284028
ADARB2-AS1,4.894347e-05
LINC00700,2.4471736e-05
AL441943.1,0.0
AL441943.3,0.0
LINC00701,0.0
AC024908.1,5.7100715e-05
AL713851.2,0.0
AL713851.1,1.631449e-05
AL731533.2,0.0012725327
PFKP,0.22745915
AL451164.3,0.0
PITRM1,0.14247645
PITRM1-AS1,0.0018680141
AL451164.2,0.00013051591
AL451164.1,0.0
AL139280.1,6.525796e-05
AL357833.1,1.631449e-05
AL357833.2,1.631449e-05
AL450322.2,8.157245e-06
AL450322.1,4.0786224e-05
KLF6,3.8948896
AL513303.2,3.262898e-05
AL513303.1,0.0011909597
AC025822.1,1.631449e-05
AC025822.2,4.0786224e-05
LINC00702,0.066794775
LINC00703,6.525796e-05
AC022535.1,1.631449e-05
MANCR,0.0023737648
LINC00705,4.0786224e-05
AKR1E2,0.003972567
AKR1C1,0.037138414
AKR1C2,0.01850905
AL391427.1,0.00010604419
AKR1C3,0.07922558
AKR1C4,2.4471736e-05
AL355303.1,0.0
LINC02561,8.157245e-06
UCN3,0.0
TUBAL3,3.262898e-05
NET1,0.3842781
CALML5,0.0026103237
CALML3-AS1,7.341521e-05
CALML3,0.00018761662
AL732437.1,8.157245e-06
AL365356.5,0.009845873
AL365356.4,0.00012235866
AL365356.3,0.00017130212
ASB13,0.08019524
FAM208B,0.4462802
AL365356.1,0.0010033424
GDI2,1.5206307
AL596094.1,0.0037360098
ANKRD16,0.1047211
FBH1,0.3020368
AL137186.2,0.024275862
IL15RA,0.087291576
IL2RA,0.0008565107
AL137186.1,0.00058732147
RBM17,0.7449443
PFKFB3,0.101777665
AL157395.1,0.00035076146
AL137145.2,0.00345051
AL137145.1,0.0032221111
PRKCQ,0.013467773
AL158210.1,0.0
LINP1,0.050703403
AL590637.1,0.0012725326
LINC00707,0.005098257
AL392086.1,8.157245e-06
AL590095.1,0.0
SFMBT2,0.07774862
AL139125.1,1.631449e-05
AL445070.1,0.0
ITIH5,0.375575
ITIH2,0.00023656005
KIN,0.3204861
ATP5F1C,1.6913801
TAF3,0.20363162
GATA3,0.064234324
GATA3-AS1,0.00040786213
AL390294.1,1.631449e-05
LINC00708,0.0
AL390835.1,0.0
AC025946.1,8.157245e-06
AC044784.2,0.0
AC044784.1,0.0
AL157401.1,1.631449e-05
AL138775.1,2.4471736e-05
AL583859.1,8.157245e-06
AL583859.2,8.157245e-06
SFTA1P,0.049325045
CELF2,0.56232345
AL136369.2,0.0030426537
AL136369.1,9.788694e-05
AL162408.1,0.00012235866
CELF2-AS2,0.00029366073
AL136320.1,1.631449e-05
CELF2-AS1,0.00040786213
USP6NL,0.06926592
AL512631.2,0.00010604419
AL512631.1,8.1572456e-05
ECHDC3,0.061109766
PROSER2,0.019153483
PROSER2-AS1,0.0058079446
UPF2,0.60743916
DHTKD1,0.106205486
SEC61A2,0.05544915
NUDT5,0.6359325
CDC123,0.5075508
AL512770.1,0.005147193
CAMK1D,0.14154696
CCDC3,0.050947964
OPTN,1.594978
MCM10,0.024594171
UCMA,2.4471736e-05
PHYH,0.2698688
SEPHS1,0.22768496
AL355870.1,0.0
BEND7,0.074437395
AL590677.1,7.341521e-05
PRPF18,0.21376994
AL157392.5,0.008271489
FRMD4A,0.3079511
AL157392.4,0.002186148
AL157392.1,0.0006199505
AL157392.2,0.00016314487
AC044781.1,0.00070968043
AL157896.1,0.00031813246
FAM107B,0.60286444
AL158168.1,1.631449e-05
CDNF,0.0062810746
HSPA14,0.046428345
HSPA14-1,0.105561376
AC069544.1,0.019014826
SUV39H2,0.047953557
DCLRE1C,0.11206988
MEIG1,0.0025695402
OLAH,0.0011501735
ACBD7,0.00071783765
RPP38,0.20576082
NMT2,0.18259816
FAM171A1,0.0945095
AL607028.1,0.0012072744
ITGA8,0.043778427
MINDY3,0.14295739
PTER,0.12653096
C1QL3,0.0003426042
RSU1,0.41215494
CUBN,0.015539744
AC067747.1,0.0013622628
TRDMT1,0.051175226
VIM-AS1,0.027905403
VIM,49.10528
AL133415.1,0.003703381
ST8SIA6,0.0009380841
ST8SIA6-AS1,0.0002773463
HACD1,0.1558308
STAM-AS1,0.014805587
STAM,0.23783962
AC069542.1,8.97297e-05
TMEM236,0.0009788706
MRC1,0.001558035
AC069023.1,0.0
SLC39A12,0.0001876166
SLC39A12-AS1,4.894347e-05
CACNB2,0.06287974
AL450384.2,0.043818343
AL450384.1,0.00039154766
NSUN6,0.17382938
ARL5B,0.2841756
AL512641.1,8.157245e-06
MALRD1,0.0074557443
AL157895.1,0.002610325
PLXDC2,1.5833551
AC069549.1,0.00070968043
NEBL,0.023949638
C10orf113,0.00016314487
NEBL-AS1,0.001248061
AL158209.1,0.00011420142
CASC10,0.045343604
SKIDA1,0.0149932075
MLLT10,0.21282369
DNAJC1,0.97559625
EBLN1,8.157245e-06
AL157831.2,8.157245e-06
AL158211.1,0.0012154318
COMMD3,0.60066164
COMMD3-BMI1,1.631449e-05
BMI1,0.18231128
AL158211.4,0.0002039311
AL158211.2,6.525796e-05
AL158211.3,0.00079941045
SPAG6,0.00032628974
AL513128.2,5.7100715e-05
PIP4K2A,0.20278376
ARMC3,0.0021861468
MSRB2,1.1414624
PTF1A,5.7100715e-05
C10orf67,0.003874683
AL606469.1,0.0018027559
OTUD1,0.1148516
KIAA1217,0.764509
ARHGAP21,0.8580088
PRTFDC1,0.1541398
AL512598.1,0.007064187
ENKUR,0.006044512
THNSL1,0.03650211
LINC01516,8.97297e-05
GPR158-AS1,8.157245e-06
GPR158,0.00154988
LINC00836,1.631449e-05
AL358612.1,0.0
MYO3A,0.010751324
GAD2,8.972969e-05
APBB1IP,0.12125577
AL390961.1,0.0
PDSS1,0.03429995
AL390961.2,0.00037523318
ABI1,0.28905234
ANKRD26,0.29844844
YME1L1,0.86623544
MASTL,0.05129813
ACBD5,0.18783367
AL160291.1,4.0786224e-05
AL355493.2,0.0
RAB18,0.7552753
MKX,0.0071702325
MKX-AS1,0.0003426042
ARMC4,0.008189902
AL390866.1,8.157245e-06
MPP7,0.09676991
AC022021.1,0.00054653524
AL358234.1,2.4471736e-05
WAC-AS1,0.2937264
WAC,0.7544059
BAMBI,0.14761987
AL355376.1,8.157245e-06
LINC00837,0.0
LYZL1,8.157245e-06
SVIL,0.84870726
JCAD,0.277585
MTPAP,0.10813037
MAP3K8,0.38905582
AL590068.1,0.00017130212
AL590068.2,0.0
LYZL2,3.262898e-05
AL451107.1,0.00031813246
ZNF438,0.06211279
AL356258.1,0.004510938
ZEB1-AS1,0.0760518
ZEB1,0.8712603
AL161935.1,0.00030181799
AL161935.3,0.0017456549
ARHGAP12,0.26575845
KIF5B,1.4814866
AL158834.2,8.1572456e-05
EPC1,0.6515807
AL158834.1,8.1572456e-05
AL391839.2,0.00040786213
AL391839.1,8.157245e-06
CCDC7,0.067438826
AL365203.2,0.021788187
ITGB1,7.4669027
ITGB1-DT,0.0084591
AL121748.1,1.631449e-05
NRP1,0.5300795
AL121748.2,0.00054653524
AL353600.1,0.00044864832
AL450313.1,0.0
LINC00838,3.262898e-05
AL117338.1,2.4471736e-05
PARD3,0.34205133
PARD3-AS1,0.0048372233
AL392046.2,4.894347e-05
CUL2,0.2912382
AL392046.1,0.0012154318
CREM,0.30171987
AL117336.1,9.788694e-05
CCNY,0.43132997
AL117336.3,0.019406375
AL121749.1,0.0024390237
GJD4,0.00027734626
FZD8,0.041388076
PCAT5,0.00018761662
AL365500.1,2.4471736e-05
AL590730.1,2.4471736e-05
ANKRD30A,0.004975906
AL157387.1,8.157245e-06
MTRNR2L7,8.157245e-06
AL132657.1,0.0016396104
ZNF248,0.1629487
AL132657.2,1.631449e-05
AL135791.1,0.012807014
ZNF25,0.080668226
AL117337.1,4.894347e-05
ZNF33A,0.32657936
ZNF37A,0.60060614
AL117339.5,0.058858514
AL117339.4,0.009821397
AL133216.1,0.00011420142
IGKV1OR10-1,0.0
LINC00839,0.10596255
ZNF33B,0.13497302
LINC01518,2.4471736e-05
AL022344.1,1.631449e-05
AL022344.2,0.001345948
BMS1,0.3603627
AL365199.1,6.525796e-05
LINC01264,7.341521e-05
RET,0.013280126
AC010864.1,0.01296201
CSGALNACT2,0.34765485
RASGEF1A,0.011819962
AC068707.1,1.631449e-05
FXYD4,0.00026103182
HNRNPF,1.3425037
AL450326.1,0.045066264
ZNF487,0.039446563
ZNF239,0.029577421
ZNF485,0.020793125
ZNF32-AS3,0.00016314487
AL645634.2,0.00013867316
ZNF32,0.37196034
ZNF32-AS1,0.00017945937
ZNF32-AS2,0.00027734626
AL645634.1,0.0
AL355989.1,4.894347e-05
LINC00619,0.0039888807
LINC00840,0.0015661948
AL139237.2,1.631449e-05
AL139237.1,2.4471736e-05
LINC00841,1.631449e-05
AL137026.2,4.894347e-05
AL137026.1,0.018598787
C10orf142,0.0007504668
CXCL12,2.5444615
AL356157.1,0.0
TMEM72-AS1,0.0015417227
AL353801.2,2.4471736e-05
TMEM72,0.00011420142
AL353801.1,1.631449e-05
RASSF4,0.041330867
DEPP1,0.2820157
C10orf25,0.014601655
ZNF22,0.5591709
AL358394.1,3.262898e-05
OR13A1,4.894347e-05
ALOX5,0.0041846554
AL731567.1,8.157245e-06
MARCH8,0.0883188
ZFAND4,0.025686895
WASHC2C,0.16827464
AGAP4,0.02101334
TIMM23,0.17584391
NCOA4,0.45747095
MSMB,3.262898e-05
ANTXRL,8.1572456e-05
ANXA8L1,0.04226122
LINC00842,0.09359079
GPRIN2,0.0019903732
SYT15,0.009723509
AL356056.2,0.024463434
AL356056.1,0.016632821
AL356056.3,1.631449e-05
PTPN20,0.01034347
GDF10,0.0012970038
GDF2,0.0
RBP3,0.0
ZNF488,0.0012643754
ANXA8,0.111518614
FAM25G,0.00026918904
AL591684.1,8.157245e-06
AGAP9,0.035515238
BX547991.1,0.0004404911
FO681492.1,0.00025287454
AC245041.2,0.09412932
NPY4R2,1.631449e-05
AC245041.1,0.009943751
FAM25C,0.00017945937
FRMPD2,0.0014112061
MAPK8,0.18187895
ARHGAP22,0.096181884
AC068898.1,0.0
WDFY4,0.0038094246
LRRC18,0.00031813252
AC060234.1,4.0786224e-05
VSTM4,0.18655308
FAM170B-AS1,0.0
FAM170B,3.262898e-05
TMEM273,0.0036299692
C10orf71-AS1,0.0
C10orf71,1.631449e-05
DRGX,6.525796e-05
AL138760.1,5.7100715e-05
ERCC6,0.15379779
CHAT,0.0
SLC18A3,9.788694e-05
C10orf53,6.525796e-05
OGDHL,0.012855954
PARG,0.12348851
TIMM23B,0.08742968
LINC00843,0.0012725327
AGAP6,0.03230977
WASHC2A,0.18517445
ASAH2,0.0014846219
SGMS1,0.12936975
AL117341.1,0.0
SGMS1-AS1,0.012815168
ASAH2B,0.022261245
A1CF,0.00041601935
AL731537.2,1.631449e-05
PRKG1,0.48509672
AL731537.1,0.0028631971
AC022537.1,0.00060363597
CSTF2T,0.16273649
PRKG1-AS1,0.00039154766
DKK1,0.08942558
LINC01468,0.0010930726
AC074327.1,0.011526295
MBL2,0.00010604419
AC073174.1,0.00020393111
AC036101.1,0.0
PCDH15,0.00039154766
AL353784.1,0.0001468304
AL355314.1,8.157245e-06
AL355314.2,0.0
MTRNR2L5,0.0
ZWINT,0.082817
IPMK,0.07995077
CISD1,0.75079507
AC016396.1,8.1572456e-05
AC016396.2,0.0014193635
UBE2D1,0.31721577
TFAM,0.30752698
BICC1,0.9902694
LINC00844,0.000538378
PHYHIPL,0.008924072
FAM13C,0.14248715
AC025038.1,1.631449e-05
AC026391.1,0.0001305159
SLC16A9,0.02324816
MRLN,0.0005302208
CCDC6,0.4918174
LINC01553,0.00012235866
ANK3,0.08412741
AL592430.1,0.0005628497
AL592430.2,8.157245e-06
AC022390.1,0.001337791
CDK1,0.09359416
RHOBTB1,0.20632334
LINC00845,1.631449e-05
TMEM26,0.077879086
TMEM26-AS1,0.0011012298
CABCOCO1,0.017530171
AL451049.1,0.00013867316
AC022398.1,0.00015498763
ARID5B,2.6789682
RTKN2,0.023729447
AC024597.1,8.97297e-05
ZNF365,0.023501031
AL133417.1,0.00030181799
ADO,0.10273906
EGR2,0.11885063
AL590502.1,0.0
NRBF2,0.5159342
JMJD1C,1.0516453
JMJD1C-AS1,0.012692814
REEP3,0.661369
AC022387.1,5.7100715e-05
AC012558.1,0.0004894346
AC024600.1,0.00019577386
AL513321.2,0.0
AL592466.1,0.0
LINC01515,0.023386808
CTNNA3,0.010947108
LRRTM3,0.0025205961
AL139240.1,8.157245e-06
DNAJC12,0.13002263
AL133551.1,0.0035728673
SIRT1,0.11321998
HERC4,0.45008984
MYPN,0.00015498763
ATOH7,0.0011420163
AC016395.1,0.00079125323
PBLD,0.0555959
HNRNPH3,1.129288
RUFY2,0.35652053
DNA2,0.0146832215
SLC25A16,0.11472053
TET1,0.14486633
CCAR1,0.64891523
STOX1,0.009070905
DDX50,0.5122968
DDX21,0.8735836
KIF1BP,0.26139453
SRGN,0.09327391
VPS26A,0.44543257
SUPV3L1,0.12830961
AL596223.1,9.7886936e-05
HKDC1,0.0047393446
AL596223.2,0.0
HK1,0.2765008
TACR2,0.0010278143
TSPAN15,0.04312598
NEUROG3,4.0786224e-05
AL450311.2,0.00022024558
FAM241B,0.013394346
AL450311.1,0.0
COL13A1,0.026885962
AC024601.1,5.7100715e-05
H2AFY2,0.18369794
AIFM2,0.14194678
TYSND1,0.052202895
SAR1A,1.082534
PPA1,1.9813914
NPFFR1,0.0015417227
LRRC20,0.018035928
EIF4EBP2,0.5063511
NODAL,0.00021208836
PALD1,0.0202629
PRF1,0.0057426933
ADAMTS14,0.3503647
TBATA,0.00017945937
SGPL1,0.2657904
PCBD1,0.48274833
AC073176.3,0.0
AC073176.2,0.0
AC073176.1,8.157245e-06
UNC5B,0.4466158
UNC5B-AS1,0.035874438
SLC29A3,0.071688235
CDH23,0.19754758
CDH23-AS1,0.0
C10orf105,0.001427521
VSIR,0.4128363
PSAP,3.7328622
AC073370.1,2.4471736e-05
CHST3,0.08725045
AC022392.1,4.894347e-05
SPOCK2,0.040108472
ASCC1,0.12504627
ANAPC16,1.2422225
DDIT4,1.1858879
DDIT4-AS1,0.0015661948
DNAJB12,0.35386974
MICU1,0.6474783
AL513185.1,8.157245e-06
MCU,0.11223291
OIT3,0.00031813246
PLA2G12B,8.97297e-05
P4HA1,2.040772
AL731563.2,8.157245e-06
AL731563.3,0.007153919
NUDT13,0.014275356
AC016394.2,0.008059393
ECD,0.1437569
FAM149B1,0.07389034
DNAJC9,0.1866606
DNAJC9-AS1,0.001835385
MRPS16,0.63363045
AC016394.1,0.016273925
CFAP70,0.0186151
ANXA7,0.66297376
AL512656.1,1.631449e-05
MSS51,0.011673134
PPP3CB,0.32648104
USP54,0.08954299
AC073389.1,0.015352137
AC073389.3,0.001076758
MYOZ1,0.009919285
SYNPO2L,0.0053511313
AC073389.2,0.0018843287
AGAP5,0.016689956
AC022400.6,0.005326657
SEC24C,0.16513437
FUT11,0.18695243
CHCHD1,0.665211
ZSWIM8,0.26535815
ZSWIM8-AS1,5.7100715e-05
AC022400.7,0.0005302208
NDST2,0.0070968173
CAMK2G,0.14497201
AC022400.1,8.1572456e-05
AC022400.2,2.4471736e-05
PLAU,1.594347
C10orf55,0.007977819
VCL,1.2431434
AP3M1,0.14427887
ADK,0.15038817
AC022540.1,0.0006525794
AC063962.1,4.894347e-05
KAT6B,0.42779806
AC018511.2,2.4471736e-05
AC018511.1,1.631449e-05
DUPD1,0.00012235866
DUSP13,0.00010604419
SAMD8,0.2754156
VDAC2,1.5616889
COMTD1,0.20938352
ZNF503-AS1,0.000995185
AC010997.3,0.0002039311
ZNF503,0.88667643
ZNF503-AS2,0.07845806
AC010997.5,0.022416215
AC010997.4,0.00247981
AC010997.2,4.894347e-05
LRMDA,0.21047628
AC013286.1,0.0
AC024603.1,3.262898e-05
KCNMA1,0.10563728
KCNMA1-AS1,0.00082388235
KCNMA1-AS2,1.631449e-05
AL731575.1,0.0
KCNMA1-AS3,0.00013051591
AL450306.1,0.009625622
DLG5,0.17017479
AL391421.1,0.00016314487
POLR3A,0.14154647
RPS24,26.762852
AL731555.1,8.1572456e-05
AC012560.1,0.0002610318
LINC00595,0.0042662243
AC010163.1,2.4471736e-05
AC010163.2,0.00071783765
AL583852.1,0.0
AC016820.1,1.631449e-05
ZMIZ1-AS1,0.009258533
AL356753.1,8.97297e-05
ZMIZ1,0.25164878
PPIF,0.32897896
ZCCHC24,0.54742604
AL133481.1,0.00016314487
EIF5AL1,0.030670347
SFTPA2,6.525796e-05
SFTPA1,8.157245e-06
BX248123.1,0.0006281077
AL132656.2,0.0063708075
NUTM2B-AS1,0.40620032
NUTM2B,0.00030997524
AL135925.1,0.12117243
NUTM2E,0.00013867316
SFTPD,0.0032792108
SFTPD-AS1,0.0019822158
TMEM254-AS1,0.007945194
TMEM254,0.095406555
PLAC9,0.39212704
ANXA11,1.3116155
LINC00857,0.01728545
MAT1A,0.00058732147
AL359195.1,0.0
DYDC1,0.00015498763
DYDC2,0.001843541
FAM213A,0.18537268
TSPAN14,0.18730338
AC021028.1,0.00044864832
SH2D4B,0.0002447173
AL731544.1,4.0786224e-05
NRG3,0.0008809832
AC010157.1,0.0
AL390786.1,0.0
AL603756.1,0.0045598866
GHITM,0.9860098
C10orf99,0.0008483539
CDHR1,0.005408249
LRIT2,0.0
LRIT1,0.0
RGR,8.1572456e-05
LINC00858,0.00030997524
CCSER2,0.458645
LINC01519,0.0
AC025428.2,0.0
GRID1-AS1,7.341521e-05
GRID1,0.011151047
AC022028.2,4.894347e-05
WAPL,0.39943084
AL731569.1,0.010686084
OPN4,0.0009788704
LDB3,0.010645266
AC067750.1,0.017318074
BMPR1A,0.17930968
MMRN2,0.015866024
SNCG,0.30934566
ADIRF,1.1351173
AL136982.7,0.0011746454
AL136982.2,0.0
FAM25A,0.00013867315
GLUD1,0.4558883
SHLD2,0.25022036
NUTM2A-AS1,0.13231367
NUTM2A,0.00013051591
NUTM2D,0.0012970045
LINC00864,0.0
MINPP1,0.16872327
AL138767.3,1.631449e-05
AL138767.1,0.00023656005
PAPSS2,0.5373145
ATAD1,0.31086183
KLLN,0.008711986
PTEN,1.2275767
RNLS,0.049511418
LIPJ,0.00027734626
LIPF,3.262898e-05
LIPK,3.262898e-05
LIPN,5.7100715e-05
LIPM,0.0005791642
ANKRD22,0.0014193633
STAMBPL1,0.12487536
ACTA2-AS1,0.006819468
ACTA2,5.223644
FAS,0.71456033
CH25H,0.11382633
LIPA,0.18528041
IFIT2,0.4107005
AL353751.1,0.0023085072
IFIT3,1.3661594
IFIT1B,0.00015498765
IFIT1,1.1762631
IFIT5,0.2251076
SLC16A12,0.0045843557
SLC16A12-AS1,8.97297e-05
PANK1,0.018655898
AL157400.2,0.00012235866
AL157400.1,0.0
AL157400.3,0.00026918904
AL157400.4,0.00094624155
KIF20B,0.1544241
LINC00865,0.023076879
LINC01374,6.525796e-05
LINC01375,0.0
AL391704.2,8.1572456e-05
AL391704.1,0.00010604419
AL391704.3,3.262898e-05
AL390862.1,2.4471736e-05
HTR7,0.0087119825
RPP30,0.29070795
ANKRD1,0.00789622
AL365434.1,0.00015498763
AL365434.2,0.00033444696
LINC00502,0.00012235866
PCGF5,0.21755521
HECTD2,0.17665963
PPP1R3C,0.04990323
TNKS2-AS1,0.0045680366
TNKS2,0.42079177
FGFBP3,0.013500398
AL359198.1,0.0010441288
BTAF1,0.18451393
CPEB3,0.029177794
MARCH5,0.363935
IDE,0.14671773
KIF11,0.05573677
HHEX,0.0023329782
EXOC6,0.04210569
AL358613.1,5.7100715e-05
CYP26C1,0.0024961233
AL358613.2,1.631449e-05
CYP26A1,0.02340319
MYOF,0.9720822
CEP55,0.07843002
FFAR4,0.00025287454
RBP4,0.2390571
PDE6C,5.7100715e-05
FRA10AC1,0.3319623
LGI1,0.0010930721
AL358154.1,0.0
SLC35G1,0.039471105
PLCE1,0.123653054
PLCE1-AS2,0.0002284028
AL389885.1,0.0006362649
PLCE1-AS1,0.0007096804
AL139124.1,0.00093808427
NOC3L,0.41022217
TBC1D12,0.10190716
HELLS,0.15838632
CYP2C18,7.341521e-05
CYP2C19,0.0
CYP2C9,8.157245e-06
CYP2C8,0.0006525794
AL157834.1,8.97297e-05
ACSM6,0.0009788707
AL157834.2,0.00045680557
PDLIM1,2.1628528
SORBS1,0.12317094
ALDH18A1,0.39313424
TCTN3,0.36828217
ENTPD1,0.12172881
ENTPD1-AS1,0.07578263
AL365273.2,0.00012235866
CC2D2B,0.00493511
CCNJ,0.03681207
ZNF518A,0.25261027
BLNK,0.0026429545
AL136181.1,0.0
DNTT,0.00017130212
OPALIN,8.157245e-06
TLL2,0.00712129
TM9SF3,1.3267769
PIK3AP1,0.009356408
LCOR,0.32587773
SLIT1,0.001892486
SLIT1-AS1,2.4471736e-05
ARHGAP19-SLIT1,0.00029366073
ARHGAP19,0.032032464
FRAT1,0.024202513
FRAT2,0.116149016
RRP12,0.09385737
AL355490.2,0.00022024557
PGAM1,2.2188287
EXOSC1,0.2981544
ZDHHC16,0.22712189
MMS19,0.16404127
UBTD1,0.23945405
ANKRD2,0.014870838
HOGA1,0.00814912
C10orf62,0.00010604419
MORN4,0.045180347
PI4K2A,0.09970489
AVPI1,0.11408655
MARVELD1,0.76127225
ZFYVE27,0.121041566
SFRP5,0.009201384
LINC00866,4.0786224e-05
GOLGA7B,0.01974898
CRTAC1,0.039218698
R3HCC1L,0.10180106
LOXL4,0.11014667
AL139241.1,0.00013051591
PYROXD2,0.091980994
HPS1,0.237978
HPSE2,0.0018761713
CNNM1,0.010416877
GOT1,0.13140053
AL391684.1,0.008026763
LINC01475,0.0004812773
AL513542.1,8.157245e-06
NKX2-3,0.019528713
SLC25A28,0.19794726
AL353719.1,0.004600666
AL133353.1,0.002357451
ENTPD7,0.060236827
CUTC,0.13980983
COX15,0.16407426
ABCC2,0.0016151384
DNMBP,0.100390196
DNMBP-AS1,0.0008891406
CPN1,0.0
ERLIN1,0.19411369
CHUK,0.075676605
AL138921.2,0.00010604419
AL138921.1,0.0001468304
CWF19L1,0.06236555
BLOC1S2,0.43322274
PKD2L1,9.788694e-05
AL139819.1,0.0
SCD,0.12856413
OLMALINC,0.02277511
WNT8B,0.0
SEC31B,0.03292966
AL133352.1,6.525796e-05
NDUFB8,1.0147927
