,Cancer.cell.3
AC099791.3,0.00044666295
TM2D1,0.5521146
AC099791.2,0.026551757
PATJ,0.8100057
L1TD1,0.011414706
KANK4,0.01632802
USP1,0.739641
DOCK7,0.34602553
ANGPTL3,0.00039703373
AC103923.1,0.0023822028
ATG4C,0.07062272
AC099794.1,0.00019851686
LINC01739,0.0
AL162400.2,0.0
AC096543.1,4.9629216e-05
AC096543.2,0.0
FOXD3-AS1,0.022978388
FOXD3,0.0030770127
ALG6,0.10789553
ITGB3BP,0.20030859
EFCAB7,0.06203652
PGM1,0.22100331
ROR1,0.048735764
ROR1-AS1,0.0009925844
AL445205.1,0.008486588
UBE2U,0.001439247
CACHD1,0.13122213
RAVER2,0.049976382
JAK1,0.9407627
AL357078.3,0.0035236767
AL357078.1,0.0016377639
AK4,0.28894815
DNAJC6,0.0126554305
AL139294.1,0.0
LEPROT,1.0401889
LEPR,0.06129187
AL513493.1,4.9629216e-05
PDE4B,0.056130476
AL590783.1,4.9629216e-05
SGIP1,0.005608099
AL139147.1,0.0006451799
TCTEX1D1,0.00054592144
INSL5,0.00054592144
WDR78,0.082087405
AL592161.1,0.0
MIER1,0.6692659
SLC35D1,0.051167503
C1orf141,0.00044666295
IL23R,9.925843e-05
IL12RB2,0.0023822028
SERBP1,5.2795453
LINC01702,0.0
GADD45A,1.3866191
GNG12,0.42885977
GNG12-AS1,0.008139182
DIRAS3,0.009925831
WLS,0.29336467
RPE65,0.0
DEPDC1,0.01325098
AL138789.1,0.0
DEPDC1-AS1,0.00019851686
AL035412.1,0.00039703373
AL033530.1,0.007543635
AL691520.1,4.9629216e-05
LINC01707,0.0
LINC01758,0.0
LRRC7,0.010124347
AL158840.1,0.0
LRRC40,0.09350261
SRSF11,1.6938597
AL353771.1,0.0002481461
ANKRD13C,0.11558834
HHLA3,0.07285613
AL158839.1,4.9629216e-05
CTH,0.022631003
AL354872.2,0.0013399889
LINC01788,0.00054592144
AL513285.1,0.0
PTGER3,0.01434283
AL031429.1,0.00029777532
ZRANB2-AS1,0.00044666295
ZRANB2,1.3520817
NEGR1,0.0038710795
AL354949.1,0.00014888766
AL583808.1,0.0017370223
AL583808.2,0.00034740454
LINC01360,0.0
LINC02238,0.0
LRRIQ3,0.024765095
FPGT,0.08069786
FPGT-TNNI3K,0.00828807
TNNI3K,0.001687393
AC093158.1,0.00029777532
AC105271.1,0.00044666295
LRRC53,0.0
ERICH3,0.003771822
ERICH3-AS1,0.0
AC135803.1,0.0025807202
CRYZ,0.19087817
TYW3,0.46617767
AC133865.1,0.0
AC099786.3,0.0
AC099786.1,0.0
LHX8,0.0
AC099786.2,0.0
SLC44A5,0.027693246
AL357314.1,4.9629216e-05
ACADM,0.49267098
RABGGTB,0.44786802
MSH4,0.0023325738
ASB17,0.0
AC092813.1,0.00014888766
AC092813.2,9.925843e-05
ST6GALNAC3,0.004367371
AC104458.1,4.9629216e-05
LINC02567,0.0
ST6GALNAC5,0.13439795
AL035409.1,0.00089332607
PIGK,0.12561385
AK5,0.0007444384
AC095030.1,4.9629216e-05
AC118549.1,0.3181826
USP33,0.5317693
MIGA1,0.30056325
NEXN-AS1,0.0021836858
NEXN,0.108738676
FUBP1,0.711301
DNAJB4,0.15385357
GIPC2,0.0055584703
AC103591.3,0.04923204
PTGFR,0.0045162574
IFI44L,2.830056
IFI44,1.2933639
ADGRL4,0.0025310905
AL353651.2,0.0
AL353651.1,0.0
AL353651.3,0.00069480913
AC099671.1,0.0
AC098657.2,0.0016377639
AL606519.1,0.00044666295
AL136234.1,0.0
LINC01781,0.0019851688
AC093154.1,0.0
ADGRL2,0.18273829
AC117944.1,0.0004962922
AC093580.1,0.0
LINC01362,0.0
LINC01361,0.0012903595
LINC01712,4.9629216e-05
LINC01725,0.039554447
AL035706.1,0.00019851686
TTLL7,0.032804925
AC104454.2,0.00019851686
AL359504.2,0.010223604
PRKACB,0.04039811
SAMD13,0.014541342
DNASE2B,0.00054592144
AL844170.1,4.9629216e-05
RPF1,0.28825483
GNG5,3.9953783
SPATA1,0.029976156
CTBS,0.2754007
AL359762.2,4.9629216e-05
LINC01555,0.00014888766
SSX2IP,0.24041024
AC104169.1,9.925843e-05
LPAR3,0.59295946
MCOLN2,0.029182062
WDR63,0.008585845
MCOLN3,0.040695906
SYDE2,0.095289186
C1orf52,0.29277134
BCL10,0.5008128
AL078459.1,0.00660068
DDAH1,0.12586188
AL360219.1,0.0009925845
AC092807.3,0.0042184843
AC092807.2,0.0021340565
CYR61,1.1408659
AC092807.1,9.925843e-05
ZNHIT6,0.2792217
COL24A1,0.0047147744
AL136382.1,0.0027296082
ODF2L,0.6500158
CLCA2,0.0002481461
CLCA1,0.0
CLCA4,0.00094295514
AL356270.1,9.925843e-05
AL049597.2,0.010372492
SH3GLB1,0.88473046
AL355981.1,4.9629216e-05
SELENOF,1.2734696
HS2ST1,0.14933759
AL121989.1,0.00014888766
AC093155.3,0.00014888766
LINC01140,0.007196229
AC099062.1,0.0005955507
LMO4,3.4656694
LINC01364,0.00014888766
PKN2-AS1,0.008337698
PKN2,0.7814615
GTF2B,0.3804202
KYAT3,0.23142709
RBMXL1,0.3672675
GBP3,1.0099939
GBP1,3.6813884
GBP2,1.1013639
GBP7,0.032110166
GBP4,1.9609014
AC099063.4,0.012754686
GBP5,0.38354036
AC099063.1,0.0
GBP6,0.0074443766
LRRC8B,0.16382964
LRRC8C-DT,0.006501422
LRRC8C,0.014690237
AC093423.3,0.0
AC099568.2,0.018710254
LRRC8D,0.17182037
AL391497.1,0.00044666295
ZNF326,0.53718036
AC092783.1,0.0
BARHL2,0.00034740454
LINC01763,0.0016873933
AC091614.1,0.00014888766
ZNF644,0.8186886
HFM1,0.0038214512
CDC7,0.02580732
TGFBR3,0.14501877
BRDT,0.00034740454
EPHX4,0.0707715
SETSIP,0.0004962922
BTBD8,0.10913626
AC104836.1,0.0010918429
C1orf146,4.9629216e-05
GLMN,0.10020277
RPAP2,0.6706664
GFI1,0.00054592144
EVI5,0.24765658
RPL5,19.78472
FAM69A,0.009727313
MTF2,0.45684847
TMED5,0.26200014
CCDC18,0.044616587
DR1,0.33391562
FNBP1L,0.73511326
BCAR3,0.097522445
AL109613.1,0.0022829445
DNTTIP2,0.61185884
GCLM,0.4312408
ABCA4,0.011662851
AC093579.1,0.0
ARHGAP29,1.1782188
AC097059.1,0.005012551
AC097059.2,0.00014888766
ABCD3,0.21271637
F3,0.12804501
AC093117.1,0.00029777532
SLC44A3,0.06188756
CNN3,1.2028127
AC105942.1,0.029281367
ALG14,0.1597603
AC095033.1,9.925843e-05
TMEM56,0.045609128
TMEM56-RWDD3,0.0036229347
AC092802.1,0.0036229347
RWDD3,0.020546556
AC092802.2,0.0
LINC01760,0.0
AL445218.1,0.0
LINC01761,0.00014888766
AL356479.1,4.9629216e-05
AL683887.1,0.00029777532
AC099566.1,4.9629216e-05
LINC01787,4.9629216e-05
PTBP2,0.18884404
DPYD,0.06655289
DPYD-AS1,0.0
DPYD-AS2,0.0
MIR137HG,0.00019851686
BX005019.1,0.0
LINC01776,0.0
SNX7,0.19499792
PLPPR5,9.925843e-05
AL445433.2,0.0
PLPPR4,0.0008436969
LINC01708,0.0004962922
PALMD,0.28105468
FRRS1,0.030422824
AGL,0.27103296
AC118553.1,0.011365073
SLC35A3,0.40692317
AC118553.2,0.011315444
MFSD14A,0.009330281
AC093019.2,0.0
SASS6,0.1277479
TRMT13,0.22021076
LRRC39,0.0055088405
DBT,0.2661194
RTCA-AS1,0.007940665
RTCA,0.3299452
AC104457.2,4.9629216e-05
CDC14A,0.08198801
AL589990.1,0.0
GPR88,0.0007444383
LINC01349,0.0
VCAM1,0.39073294
EXTL2,0.14566483
AC104506.1,0.039306313
SLC30A7,0.2900914
DPH5,0.18963797
AC093157.2,0.0022829445
AC093157.1,0.10729979
AL109741.1,0.00014888766
S1PR1,0.0042184847
LINC01307,4.9629216e-05
LINC01709,0.002034798
OLFM3,0.017668
AC114485.1,0.0005955507
AC099567.1,0.0
COL11A1,0.010620637
AC095032.2,0.0
RNPC3,0.42578205
AMY2B,0.035683498
AMY2A,0.0006451799
AMY1A,0.0020844275
AMY1B,0.002233315
AMY1C,0.00039703373
LINC01676,0.0
LINC01677,0.0
AL355306.2,0.00029777532
PRMT6,0.065163285
NTNG1,0.010968041
VAV3,0.23390499
VAV3-AS1,4.9629216e-05
AL390036.1,0.0
SLC25A24,0.4401262
AL359258.2,0.01598061
NBPF4,0.0
NBPF6,0.0
FAM102B,0.031167239
HENMT1,0.06694991
PRPF38B,0.86379427
FNDC7,0.0002481461
AL591719.2,0.0
STXBP3,0.37307453
AKNAD1,0.00034740454
AL449266.1,0.008238439
SPATA42,0.0
GPSM2,0.09047524
CLCC1,0.21663715
WDR47,0.057520032
TAF13,0.19872041
AL356488.3,0.04397139
TMEM167B,0.29366505
AL356488.2,0.0025807202
C1orf194,0.041936595
KIAA1324,0.56795603
SARS,0.8632459
CELSR2,0.33351818
PSRC1,0.039157424
MYBPHL,0.0048140343
SORT1,0.5008072
PSMA5,2.0497665
SYPL2,0.00019851686
ATXN7L2,0.014590973
CYB561D1,0.062731326
AMIGO1,0.012853946
GPR61,0.0002481461
AL355310.3,4.9629216e-05
GNAI3,0.8739205
GNAT2,0.0007444384
AMPD2,0.13395172
AL355310.2,4.9629216e-05
GSTM4,0.14824502
GSTM2,0.0323087
GSTM1,0.0050621782
AC000032.1,0.0006451799
GSTM5,0.0008436969
AL158847.1,0.0
GSTM3,0.17033042
EPS8L3,0.00019851686
LINC01768,4.9629216e-05
AL450468.1,0.008585843
AL450468.2,0.0002481461
CSF1,0.42235595
AHCYL1,1.3939761
STRIP1,0.13027924
AL160006.1,0.032457586
ALX3,0.0065014223
LINC01397,9.925843e-05
UBL4B,0.0004962922
SLC6A17,0.0013399888
AL355990.1,0.0
AL355990.2,0.0
LINC02586,0.0020844273
KCNC4,0.12213911
RBM15-AS1,0.001687393
RBM15,0.08958177
SLC16A4,0.06178833
AL355488.1,0.041291397
LAMTOR5,2.247737
PROK1,9.925843e-05
AL358215.1,0.0
AL358215.2,0.0
CYMP-AS1,0.0005955507
KCNA10,0.0
KCNA2,0.0004962922
AL365361.1,0.0
KCNA3,4.9629216e-05
CD53,0.00034740454
AL360270.1,0.0014888764
LRIF1,0.22437915
AL360270.3,0.005459211
DRAM2,0.3155022
CEPT1,0.1691404
AL355816.1,0.0020844273
AL355816.2,0.023971014
DENND2D,0.3190261
CHI3L2,0.051763233
CHIA,0.00019851686
AL356387.1,0.0
PIFO,0.13226314
OVGP1,0.038512185
WDR77,0.37639874
ATP5PB,1.7185549
C1orf162,0.013102092
TMIGD3,0.0005955507
ADORA3,0.00029777532
RAP1A,0.47064275
LINC01160,0.001439247
INKA2,0.00034740454
AL049557.1,4.9629216e-05
DDX20,0.15430036
KCND3,0.023276176
KCND3-AS1,0.0
LINC01750,0.0099754585
AL445426.1,9.925843e-05
CTTNBP2NL,0.43084466
WNT2B,0.04863653
AL354760.1,0.0026799787
ST7L,0.16268845
CAPZA1,0.8213623
MOV10,0.39044556
AL603832.1,0.0023325738
RHOC,1.2310488
AL603832.3,0.0
PPM1J,0.071714476
AL603832.2,9.925843e-05
FAM19A3,0.0045658876
LINC01356,0.0013896179
AL390729.1,0.00828807
SLC16A1,0.2072064
SLC16A1-AS1,0.18432611
AL357055.3,0.01201025
LRIG2,0.13792245
MAGI3,0.23400673
PHTF1,0.16110018
RSBN1,0.2682538
AL137856.1,0.0002481461
PTPN22,0.0019851686
AP4B1-AS1,0.0033251594
BCL2L15,0.02675027
AP4B1,0.06635444
DCLRE1B,0.0374204
HIPK1-AS1,0.014293195
HIPK1,0.2740108
OLFML3,0.03106797
SYT6,4.9629216e-05
AL121999.1,0.0
TRIM33,0.5780133
BCAS2,0.59037036
DENND2C,0.016526535
AMPD1,0.0
NRAS,0.3796244
CSDE1,2.707391
SIKE1,0.5435754
SYCP1,0.0005955507
TSPAN2,0.051713396
LINC01765,0.00069480913
AL512638.2,0.00029777532
NGF,0.0022829443
VANGL1,0.35361856
CASQ2,0.0022829443
NHLH2,0.0
LINC01649,0.0
SLC22A15,0.007990295
AL365318.1,0.00029777532
MAB21L3,0.0021340565
LINC01779,4.9629216e-05
ATP1A1,2.0207162
LINC01762,0.00069480913
AL136376.1,4.9629216e-05
AL390066.1,0.0008436969
CD58,0.124274135
IGSF3,0.064567685
C1orf137,4.9629216e-05
CD2,0.00044666295
AL157904.1,0.0013896179
PTGFRN,0.22820117
CD101,0.005211065
AL445231.1,0.0039703385
TTF2,0.23569518
TRIM45,0.034591593
VTCN1,0.5181241
LINC01525,9.925843e-05
AL358072.1,0.008784358
MAN1A2,0.7698477
AL157902.1,0.00019851686
TENT5C,0.09826697
GDAP2,0.16616243
WDR3,0.35495883
SPAG17,0.080598496
TBX15,0.0010918429
AL139420.1,0.00014888766
AL139420.2,0.00014888766
WARS2,0.16785023
WARS2-IT1,0.0004962922
AL359915.2,0.032209445
AL359915.1,4.9629216e-05
LINC01780,0.00014888766
HAO2,0.00014888766
HSD3B2,0.00019851686
HSD3B1,4.9629216e-05
ZNF697,0.01052138
PHGDH,0.5957905
HMGCS2,0.014342826
REG4,0.00054592144
ADAM30,0.00014888766
NOTCH2,0.38344705
AC245008.1,0.0007444384
SEC22B,0.57111436
NBPF26,0.02928138
PPIAL4A,0.0
LINC00623,0.17727962
FCGR1B,4.9629216e-05
AC244453.3,0.0
AC244453.2,0.00029777532
AC244453.1,0.0
FAM72B,0.0015881348
SRGAP2C,0.08139261
SRGAP2-AS1,4.9629216e-05
AC244021.1,0.0005955507
AC244021.2,4.9629216e-05
AL592494.1,0.0002481461
AL592494.3,0.0064517953
LINC01691,0.0
AC239859.3,0.0
AC239800.2,0.003176272
AC239800.3,0.1034287
AC239798.2,0.00054592144
AC246680.1,0.0
HIST2H3PS2,0.0002481461
FAM72C,0.001141472
IGKV1OR1-1,4.9629216e-05
AC245595.1,0.13395184
PPIAL4E,0.0
AC246785.3,0.00054592144
NBPF15,0.023375448
LINC01632,0.00019851686
FP700111.1,4.9629216e-05
SRGAP2B,0.06253274
FAM72D,0.0012903595
PPIAL4D,0.0
AC245014.3,0.023921374
AC245014.1,0.0007444384
NBPF20,0.015385052
GPR89A,0.06238386
PDZK1,0.006501423
CD160,0.0053103236
RNF115,0.6130957
POLR3C,0.12730151
NUDT17,0.022035455
PIAS3,0.1140498
ANKRD35,0.0029281252
ITGA10,0.009727313
AC243547.1,0.0
PEX11B,0.1647731
RBM8A,2.1387708
LIX1L-AS1,0.009429539
AC243547.3,4.9629216e-05
LIX1L,0.05806599
ANKRD34A,0.0010918429
AC243547.2,0.0
POLR3GL,0.19579218
TXNIP,1.9804399
HJV,9.925843e-05
LINC01719,0.0049132914
NBPF10,0.020050254
AC239799.1,0.0
NOTCH2NL,0.040844757
AC239799.2,0.00665031
AC243756.1,0.0
AC245407.2,0.0007444384
NBPF12,0.041638836
AC244394.2,4.9629216e-05
PRKAB2,0.11251132
AC242426.2,0.07796813
FMO5,0.011910994
CHD1L,0.14591296
LINC00624,0.005608099
BCL9,0.16293637
ACP6,0.15291108
AC241644.1,0.0
GJA5,0.05206087
AC241644.3,0.0
AC241644.2,0.0005955507
GJA8,0.0021340563
GPR89B,0.043425456
AC239803.2,0.0032755304
AC239803.3,0.002034798
NBPF11,0.042780306
AC239809.3,0.012357655
AC239803.1,0.0015385055
LINC01731,0.0009925845
AC245100.6,0.00014888766
AC245100.1,0.00054592144
AC245100.7,0.0023325738
PPIAL4G,0.0012407304
NBPF14,0.09002826
NUDT4B,0.0017370223
PDE4DIP,0.38131234
AC239802.1,0.0
AC239802.2,0.0005955507
AC239804.1,0.0005955507
NBPF9,0.041936595
AC245297.3,0.72752416
AC245297.2,0.029380627
NBPF19,0.06878632
FCGR1A,0.00029777532
HIST2H2BF,0.035832323
AC243772.2,0.0035236767
HIST2H3D,0.0005955507
HIST2H4A,0.010471748
HIST2H3C,0.0
HIST2H2AA3,0.0006451799
AC239868.3,0.02952951
HIST2H2AA4,0.005905873
HIST2H3A,0.0
HIST2H4B,0.003771822
AC239868.2,0.022482123
HIST2H2BE,0.20358284
HIST2H2AC,0.08491636
HIST2H2AB,0.0019851688
BOLA1,0.21609132
SV2A,0.024715446
SF3B4,0.5089481
MTMR11,0.057966854
OTUD7B,0.27286893
VPS45,0.18224296
PLEKHO1,0.18154702
ANP32E,0.6469429
AC242988.1,0.00054592144
CA14,0.010422122
APH1A,1.4519296
C1orf54,0.036676005
CIART,0.06322754
MRPS21,2.629275
PRPF3,0.2918778
RPRD2,0.47416523
TARS2,0.1963879
ECM1,0.008635473
FALEC,0.011265814
AL356356.1,0.002382203
ADAMTSL4,0.026700646
MCL1,2.6195464
ENSA,1.3188294
GOLPH3L,0.3407645
HORMAD1,0.0059058727
CTSS,0.94633883
CTSK,0.023176944
ARNT,0.13156968
CTXND2,0.001141472
SETDB1,0.17648579
CERS2,0.40081832
AL590133.2,0.0005955507
AL590133.1,0.0005955507
ANXA9,0.027693234
MINDY1,0.061391283
PRUNE1,0.11663072
BNIPL,0.052160107
C1orf56,0.17941391
CDC42SE1,0.510783
MLLT11,0.02665101
GABPB2,0.17812343
SEMA6C,0.025211755
TNFAIP8L2,0.0002481461
SCNM1,0.3068167
LYSMD1,0.039604064
TMOD4,0.00029777532
VPS72,0.38136297
PIP5K1A,0.349797
PSMD4,1.1469808
AL391069.2,0.031613894
ZNF687,0.11995594
PI4KB,0.29078645
AL391069.4,0.0006451799
RFX5,0.24175031
AL391069.1,9.925843e-05
AL391069.3,0.027643625
SELENBP1,0.8154176
PSMB4,1.3910893
POGZ,0.49490476
CGN,0.28125572
TUFT1,0.100053936
SNX27,0.31565127
AL391335.1,0.0004962922
AL589765.1,9.925843e-05
CELF3,0.00014888766
RIIAD1,0.003920709
AL589765.7,0.00029777532
MRPL9,0.60183626
OAZ3,0.014293196
AL589765.4,0.0018859102
AL589765.5,0.00054592144
TDRKH,0.037271548
TDRKH-AS1,0.018462095
AL589765.6,0.0011414719
LINGO4,0.0013399887
RORC,0.06556025
C2CD4D,0.015881347
AL450992.2,0.0010422136
THEM5,0.00014888766
THEM4,0.18363234
S100A10,4.293641
AL450992.1,0.00079406763
S100A11,12.3371105
TCHHL1,0.0
TCHH,0.007791784
AL589986.1,0.0
RPTN,0.0
FLG-AS1,0.002878496
AL589986.2,0.00044666295
HRNR,0.001141472
FLG,0.016774675
FLG2,0.0006451799
CRNN,0.00059555063
LCE5A,0.00014888766
CRCT1,0.0
LCE3E,4.9629216e-05
LCE3D,4.9629216e-05
LCE3A,0.0
LINC00302,4.9629216e-05
LCE2D,0.0
LCE2C,0.0
KPRP,0.0
LCE1F,0.0
LCE1E,0.00019851686
LCE1D,0.0
LCE1B,0.0
LCE1A,0.0
LCE6A,0.0
SMCP,4.9629216e-05
IVL,0.0005955507
LINC01527,0.0007444384
SPRR5,0.0
SPRR4,0.0
SPRR1A,0.0
SPRR3,0.00029777532
SPRR1B,0.00014888766
SPRR2D,4.9629216e-05
SPRR2A,0.000893326
SPRR2B,4.9629216e-05
SPRR2E,0.0
SPRR2F,0.0005955507
SPRR2G,4.9629216e-05
AL161636.1,0.0
LELP1,0.0
PRR9,0.0011911012
LOR,4.9629216e-05
PGLYRP3,0.0
PGLYRP4,0.0086851055
S100A9,3.7364423
S100A12,0.0018859102
S100A8,0.39078116
S100A7A,0.0031762705
S100A7,0.07558532
BX470102.1,0.0011911013
S100A6,41.78689
S100A5,0.030224316
S100A4,2.8298376
S100A3,0.027048027
S100A2,1.2925781
S100A16,2.8651807
S100A14,2.7830045
S100A13,5.391321
S100A1,3.4413452
AL162258.2,0.030025803
CHTOP,0.69581014
SNAPIN,0.40250605
ILF2,1.600114
NPR1,0.6346401
INTS3,0.5012565
AL513523.4,0.0
AL513523.3,4.9629216e-05
SLC27A3,0.18125002
GATAD2B,0.33694312
AL358472.5,0.013945784
DENND4B,0.1275496
CRTC2,0.12864141
SLC39A1,0.8939161
AL358472.4,0.03488938
AL358472.3,0.012010251
CREB3L4,0.24924342
JTB,2.5267715
AL358472.2,0.0069480836
RAB13,2.3555548
RPS27,50.239185
NUP210L,0.0010918429
TPM3,3.3855357
C1orf189,0.0
C1orf43,1.4912477
UBAP2L,0.6611764
HAX1,0.90701205
AQP10,0.00029777532
ATP8B2,0.04734611
IL6R-AS1,0.0063525345
IL6R,0.27430803
SHE,0.002382203
AL162591.2,0.0004962922
TDRD10,0.0020844273
UBE2Q1,0.56719834
UBE2Q1-AS1,0.0
CHRNB2,0.00054592144
AL592078.1,0.00034740454
ADAR,2.45009
KCNN3,0.09548754
PMVK,0.8438508
AL451085.1,0.0057569854
PBXIP1,0.2839856
PYGO2,0.1455657
AL451085.2,0.05012533
SHC1,0.3422039
CKS1B,0.988001
FLAD1,0.4800205
LENEP,0.000893326
ZBTB7B,0.22705975
DCST2,0.0050125495
DCST1,0.0011911013
DCST1-AS1,0.009231021
ADAM15,0.39506108
EFNA4,0.16462398
EFNA3,0.035782676
EFNA1,0.76360667
SLC50A1,0.7130318
DPM3,0.94248974
KRTCAP2,1.087023
AL713999.1,0.0
TRIM46,0.052507475
MUC1,7.794139
AC234582.1,0.061837967
THBS3,0.222543
MTX1,0.64787763
AC234582.2,0.0004962922
GBA,0.15181907
FAM189B,0.19514693
SCAMP3,0.32170615
CLK2,0.13266143
HCN3,0.018759884
PKLR,0.00029777532
FDPS,1.9954448
RUSC1-AS1,0.02650214
RUSC1,0.37307426
ASH1L,1.2108408
ASH1L-AS1,0.07007668
AL353807.2,0.0002481461
MSTO1,0.10342882
YY1AP1,0.31987038
DAP3,0.74355185
AL162734.1,9.925843e-05
GON4L,0.5892271
SYT11,0.17608765
RIT1,0.21212058
KHDC4,0.4744619
RXFP4,0.0009429553
ARHGEF2,0.40101656
AL355388.2,0.007047343
AL355388.1,4.9629216e-05
SSR2,2.236628
UBQLN4,0.19857162
LAMTOR2,1.5054384
RAB25,0.92668146
MEX3A,0.42195752
LMNA,3.5754046
SEMA4A,0.07221073
SLC25A44,0.092311606
PMF1-BGLAP,0.003722193
PMF1,0.5626843
BGLAP,0.005161437
PAQR6,0.019603586
SMG5,0.26274464
TMEM79,0.054939233
GLMP,0.27401024
VHLL,0.00029777532
CCT3,3.080182
TSACC,0.015335419
RHBG,0.0005955507
AL139130.1,9.925843e-05
C1orf61,0.0011911013
AL139412.1,0.008982877
MEF2D,0.18189555
AL365181.1,0.0005955507
IQGAP3,0.007295488
TTC24,0.00019851686
NAXE,1.228179
GPATCH4,0.6889248
AL365181.4,0.0014392473
HAPLN2,0.0022829445
AL365181.2,0.013697638
BCAN,0.0033251594
AL365181.3,0.018710246
AL590666.2,0.0008436969
NES,0.22482423
AL590666.3,0.001141472
CRABP2,2.5229223
AL590666.1,0.0004962922
ISG20L2,0.42806602
RRNAD1,0.14730278
MRPL24,0.5720634
HDGF,2.654178
PRCC,0.4567995
SH2D2A,0.030720603
NTRK1,0.00054592144
INSRR,0.00034740454
PEAR1,0.0015385055
LRRC71,0.00044666295
ARHGEF11,0.1058111
ETV3L,0.00034740454
ETV3,0.18641149
AL138900.3,0.00014888766
AL138900.2,0.0
FCRL5,0.00019851686
FCRL4,0.0
FCRL3,0.0004962922
AL356276.1,4.9629216e-05
FCRL2,0.0015385058
FCRL1,4.9629216e-05
CD5L,0.0
KIRREL1,0.15946196
LINC01704,4.9629216e-05
CD1D,0.0010422136
AL138899.1,0.00014888766
CD1A,0.0
CD1C,4.9629216e-05
CD1B,0.0
CD1E,0.0
OR10T2,0.0
OR10K2,0.0
OR10K1,0.00044666295
AL365440.2,0.0
OR6Y1,4.9629216e-05
OR6P1,0.0
OR10Z1,4.9629216e-05
SPTA1,0.0021340565
OR6K2,0.0
OR6K3,0.0
OR6N1,0.0
OR6K6,0.0
OR6N2,0.0
MNDA,0.0009429553
PYHIN1,0.0058066156
IFI16,3.8905754
AIM2,0.08561087
CADM3,0.039852265
CADM3-AS1,0.0012903597
ACKR1,0.009628057
FCER1A,4.9629216e-05
OR10J3,0.0
AL513323.1,0.0
OR10J1,4.9629216e-05
AL663023.1,0.0
OR10J5,0.0
APCS,0.004367371
CRP,0.0
DUSP23,1.3600852
FCRL6,0.0034244182
SLAMF8,0.00079406763
AL590560.1,0.0040695965
SNHG28,0.0
VSIG8,0.0072458587
AL590560.2,0.021985823
CFAP45,0.03995153
TAGLN2,4.171966
IGSF9,0.20462619
SLAMF9,0.00044666295
LINC01133,0.19008176
KCNJ10,0.0015881348
PIGM,0.20760408
AL121987.1,0.00054592144
KCNJ9,0.0008436969
IGSF8,0.40692273
ATP1A2,0.0057073585
ATP1A4,9.925843e-05
CASQ1,0.002431832
AL121987.2,0.004119226
PEA15,1.1832246
DCAF8,0.34126118
AL139011.2,0.002183686
AL139011.1,0.0043673716
PEX19,0.22750647
COPA,1.0450107
NCSTN,0.41153848
NHLH1,0.0063029057
VANGL2,0.15703031
SLAMF6,0.00054592144
AL138930.1,0.0
CD84,0.0008436968
SLAMF1,0.00034740454
AL121985.1,0.0059555015
CD48,0.0048636617
SLAMF7,0.00079406763
LY9,9.925843e-05
CD244,9.925843e-05
ITLN1,0.012159148
AL354714.3,0.0
AL354714.1,9.925843e-05
ITLN2,0.00069480913
F11R,0.614134
AL591806.3,0.00014888766
TSTD1,2.3652644
USF1,0.1114192
ARHGAP30,0.04441805
NECTIN4,0.3175856
AL591806.1,0.0015385055
KLHDC9,0.17415313
PFDN2,1.8348279
NIT1,0.23157607
DEDD,0.14099962
UFC1,1.8023589
AL590714.1,0.0025807202
USP21,0.06858785
PPOX,0.13256243
B4GALT3,0.2900913
ADAMTS4,0.021340579
NDUFS2,1.6206118
FCER1G,0.0020844273
APOA2,0.00044666295
TOMM40L,0.05255709
NR1I3,0.0019355394
PCP4L1,0.001637764
MPZ,0.0070969723
SDHC,1.4341042
CFAP126,0.12015317
AL592295.4,0.0083377
AL592295.3,0.00054592144
AL831711.1,9.925843e-05
FCGR2A,0.002828867
HSPA6,0.049381036
FCGR3A,0.0006451799
AL590385.1,0.0
FCGR3B,0.00044666295
FCGR2B,0.0004962922
AL451067.1,0.0
FCRLA,9.925843e-05
FCRLB,0.016476901
DUSP12,0.22155051
AL359541.1,0.0024814613
ATF6,0.45342442
OLFML2B,0.0058066156
AL590408.1,0.0
NOS1AP,0.11335487
AL512785.1,0.0010422136
C1orf226,0.062383927
SPATA46,0.00019851686
SH2D1B,0.00019851686
UHMK1,0.79888314
AL596325.1,0.0012407304
UAP1,0.25966755
DDR2,0.0947431
HSD17B7,0.12566355
CCDC190,0.03617971
RGS4,0.0024814613
RGS5,0.008585843
AL499616.1,0.00014888766
RGS5-1,0.0204473
AL592435.1,0.0
NUF2,0.02456655
PBX1,1.7130346
AL357568.1,0.003225901
LMX1A,0.00034740454
AL390730.1,4.9629216e-05
AL390730.2,0.0
RXRG,0.01012435
AL157714.2,0.00069480913
LRRC52,0.0016377639
AL356441.1,0.0024814613
MGST3,2.421251
ALDH9A1,0.3577385
AL451074.6,0.00039703373
TMCO1,1.7793794
AL451074.2,0.008635472
UCK2,0.17608848
AL358115.1,0.0005955507
FAM78B,0.009131764
AL626787.1,0.00014888766
AL390115.1,0.0012903595
AL583804.1,4.9629216e-05
LINC01675,0.0034244182
POGK,0.38290095
TADA1,0.06729746
ILDR2,0.015484311
MAEL,0.005111808
AL158837.1,0.0
GPA33,0.00019851686
DUSP27,0.0030770132
LINC01363,9.925843e-05
AL451050.2,0.009677684
POU2F1,0.2602128
CD247,0.0008436969
AL359962.2,0.00019851686
CREG1,0.59334916
AL031733.2,4.9629216e-05
RCSD1,0.0010918428
MPZL1,0.53653127
ADCY10,0.0013399889
