,Cancer.cell.4
AC100827.4,0.0026130483
GOLGA6B,0.0
HIGD2B,0.0005226096
BBS4,0.16775781
ADPGK,0.29083115
ADPGK-AS1,0.0002613048
NEO1,0.36530265
AC068397.1,0.0
HCN4,0.0013065242
AC068397.2,0.0
REC114,0.0
NPTN,0.59681594
CD276,0.2471936
AC022188.1,0.0
C15orf59,0.0018291338
C15orf59-AS1,0.0023517434
AC018943.1,0.0
TBC1D21,0.0
LOXL1-AS1,0.054873977
LOXL1,0.2811628
STOML1,0.110009395
PML,0.49334034
GOLGA6A,0.0
ISLR2,0.016723515
AC010931.2,0.020381788
AC010931.3,0.0
ISLR,0.36425692
STRA6,0.12673295
CCDC33,0.04677356
AC023300.2,0.018813958
CYP11A1,0.019075261
AC090826.1,0.0075778384
AC090826.2,0.0002613048
LINC02255,0.0
SEMA7A,0.016462209
UBL7,0.24876127
UBL7-AS1,0.105305925
AC012435.2,0.0002613048
ARID3B,0.036060102
CLK3,0.2563391
AC100835.2,0.0005226096
AC100835.1,0.0
EDC3,0.13222045
CYP1A1,0.00078391447
CYP1A2,0.009406972
CSK,0.2179279
LMAN1L,0.0
CPLX3,0.0
ULK3,0.22184716
SCAMP2,0.5665041
MPI,0.16148642
FAM219B,0.16618988
COX5A,4.2073135
RPP25,0.25424853
SCAMP5,0.05278353
PPCDC,0.11157725
C15orf39,0.19258144
AC113208.3,0.0
GOLGA6C,0.0002613048
GOLGA6D,0.0
COMMD4,0.658746
AC068338.3,0.01280394
NEIL1,0.07786875
MAN2C1,0.21871157
AC068338.2,0.035014883
SIN3A,0.29292172
PTPN9,0.14084351
SNUPN,0.40319028
AC105020.3,0.0
AC105020.2,0.0
IMP3,0.8594313
AC105020.6,0.0031356574
AC105020.5,0.0015678289
SNX33,0.0705522
CSPG4,0.010713496
AC105020.4,0.0
AC105020.1,0.008361752
ODF3L1,0.0018291338
DNM1P35,0.026653113
AC019294.3,0.0
UBE2Q2,0.29605705
FBXO22,0.5401131
NRG4,0.06976828
TMEM266,0.0065326192
AC091100.1,0.00078391447
ETFA,0.6707666
ISL2,0.0023517434
AC027243.1,0.0
AC027243.2,0.0
SCAPER,0.26391685
RCN2,2.4136984
PSTPIP1,0.008623057
TSPAN3,1.6838663
AC090181.1,0.0
PEAK1,0.26182628
HMG20A,0.1779484
AC046168.1,0.0015678289
AC046168.2,0.0020904385
LINGO1,0.09197929
LINGO1-AS1,0.0005226096
LINGO1-AS2,0.0
AC104758.4,0.0002613048
AC104758.5,0.0
TBC1D2B,0.13953699
AC104758.2,0.0
SH2D7,0.0013065242
CIB2,0.15782824
IDH3A,0.27854955
AC090260.1,0.0026130483
ACSBG1,0.0020904385
AC090607.3,0.0
DNAJA4,0.05774829
WDR61,0.4627672
AC090607.1,0.00078391447
AC090607.5,0.0002613048
CRABP1,0.83878845
IREB2,0.36399546
AC027228.1,0.0002613048
HYKK,0.03945706
PSMA4,1.7196653
CHRNA5,0.019075261
AC027228.2,0.0
CHRNA3,0.00078391447
CHRNB4,0.0013065242
AC067863.1,0.0
ADAMTS7,0.029004864
MORF4L1,2.9896343
CTSH,0.4011013
RASGRF1,0.005748705
AC011944.1,0.0013065242
ANKRD34C-AS1,0.0
ANKRD34C,0.0
TMED3,1.0277187
KIAA1024,0.0054874006
AC021483.1,0.0
MTHFS,0.11732588
AC021483.2,0.0015678289
ST20-MTHFS,0.0005226096
ST20,0.1583508
ST20-AS1,0.020381792
BCL2A1,0.006793924
ZFAND6,0.8006367
FAH,0.21975668
AC087761.1,0.0005226096
CTXND1,0.0010452193
LINC00927,0.0
AC016705.2,0.035014883
ARNT2,0.09302446
AC016705.1,0.0
AC108451.1,0.0002613048
AC108451.2,0.0
ABHD17C,0.16436078
AC023302.1,0.008100447
CEMIP,0.18212947
AC027808.1,0.0
AC027808.2,0.0005226096
MESD,1.0948739
AC068870.1,0.0002613048
AC068870.2,0.009668277
TLNRD1,0.18265195
CFAP161,0.0013065242
IL16,0.01672352
STARD5,0.020381792
TMC3-AS1,0.0044421814
TMC3,0.0005226096
AC103858.2,0.0002613048
AC109809.1,0.00078391447
AC060809.1,0.0
AC023034.1,0.0099295825
AC023034.2,0.0010452193
AC104041.1,0.043637924
AC025219.1,0.0020904385
MEX3B,0.016984822
LINC01583,0.0002613048
EFL1,0.10870286
SAXO2,0.024040064
GOLGA6L10,0.040240962
GOLGA6L9,0.051215712
RPS17,0.89575505
AC245033.1,0.0
AC245033.2,0.0
CPEB1,0.0065326192
CPEB1-AS1,0.0010452193
AP3B2,0.015939603
AC105339.3,0.0010452193
SNHG21,0.109486684
FSD2,0.010452193
WHAMM,0.1912748
HOMER2,0.637058
AC022558.2,0.0010452193
RAMMET,0.61380124
C15orf40,0.45832545
AC024270.4,0.00078391447
BTBD1,0.29475018
AC022558.3,0.0013065242
AC024270.2,0.0
TM6SF1,0.0033969625
HDGFL3,0.34674975
AC024270.3,0.0
AC103876.1,0.0010452193
BNC1,0.039195754
SH3GL3,0.0159396
ADAMTSL3,0.02299484
UBE2Q2L,0.0033969625
GOLGA6L4,0.026130505
AC243562.3,0.0002613048
AC048382.5,0.0010452193
ZSCAN2,0.04416052
AC048382.1,0.0015678289
AC048382.6,0.0020904385
WDR73,0.5424644
NMB,0.313042
SEC11A,3.2329102
AC115102.1,0.0005226096
ZNF592,0.25555533
ALPK3,0.03240183
SLC28A1,0.0018291338
PDE8A,0.07499434
AKAP13,1.0209258
AC087286.3,0.0002613048
AC087286.2,0.00078391447
AC087286.1,0.0
AC021739.4,0.0005226096
AC021739.2,0.0062713143
AC021739.5,0.0
AC021739.3,0.0005226096
KLHL25,0.020643096
LINC01584,0.0
AGBL1,0.0005226096
AGBL1-AS1,0.0
AC078905.1,0.0
AC020687.1,0.0005226096
LINC00052,0.00078391447
NTRK3,0.0062713143
MRPL46,0.35641754
MRPS11,0.6268659
DET1,0.05827091
LINC01586,0.0
AEN,0.060622647
ISG20,0.23073179
AC103982.1,0.0
ACAN,0.0013065242
HAPLN3,0.20486261
MFGE8,1.9046748
AC013565.1,0.0005226096
AC013565.3,0.0005226096
ABHD2,0.27802712
RLBP1,0.0
FANCI,0.11053196
POLG,0.1309139
AC124068.2,0.015939603
MIR9-3HG,0.022210928
RHCG,0.0057487055
AC013391.3,0.0002613048
TICRR,0.009668277
AC013391.1,0.0
KIF7,0.026391814
PLIN1,0.0018291338
PEX11A,0.093547076
WDR93,0.029004864
MESP1,0.20251133
MESP2,0.022472227
ANPEP,0.108703025
AP3S2,0.08518532
C15orf38-AP3S2,0.0002613048
ARPIN,0.12594904
ZNF710,0.06166787
ZNF710-AS1,0.03187922
IDH2,1.0488809
IDH2-DT,0.0002613048
SEMA4B,0.17115451
CIB1,1.6391798
GDPGP1,0.049647912
AC091167.7,0.0
TTLL13P,0.0005226096
AC091167.2,0.0
NGRN,0.0877984
AC091167.6,0.0015678289
AC091167.5,0.00078391447
ZNF774,0.061929185
IQGAP1,1.9692051
AC018946.1,0.0005226096
CRTC3,0.17794849
AC103739.1,0.0
AC103739.2,0.00078391447
CRTC3-AS1,0.0044421814
AC021422.1,0.0005226096
BLM,0.05017051
FURIN,0.27933374
FES,0.13300428
MAN2A2,0.10426068
AC068831.4,0.0
HDDC3,0.32375515
UNC45A,0.33864918
AC068831.1,0.0031356574
RCCD1,0.13457221
PRC1,0.0684618
AC068831.7,0.00078391447
PRC1-AS1,0.0039195716
VPS33B,0.052522223
VPS33B-DT,0.005748705
AC068831.6,0.0018291338
SV2B,0.0031356574
AC104035.1,0.0010452193
AC107958.3,0.0
AC107958.2,0.0
SLCO3A1,0.9380867
AC116903.2,0.0010452193
AC116903.1,0.0
ST8SIA2,0.007839143
AC090985.1,0.0
C15orf32,0.0002613048
LINC00930,0.005748705
AC091544.5,0.0
FAM174B,0.099557154
AC091544.7,0.0
AC106028.4,0.0052260957
AC106028.5,0.0002613048
AC013394.1,0.101647645
CHD2,0.5450779
RGMA,0.06741654
AC112693.1,0.0
AC091078.1,0.0
AC091078.3,0.0
AC110023.1,0.0002613048
LINC01579,0.0052260957
AC103996.3,0.0
LINC02207,0.0
AC103996.2,0.0
LINC01580,0.00078391447
LINC01581,0.0
MCTP2,0.09929574
AC009432.1,0.0
AC107976.1,0.0
AC087633.1,0.0002613048
AC087636.1,0.0015678289
LINC01197,0.008884363
AC104260.1,0.0002613048
LINC00924,0.0026130483
AC027013.1,0.0
AC015574.1,0.0
AC012409.2,0.0
AC024337.1,0.0005226096
AC024337.2,0.00078391447
NR2F2-AS1,0.024562676
AC012409.3,0.0010452193
AC012409.1,0.0002613048
AC012409.4,0.0
LINC02157,0.0
NR2F2,0.8121347
AC103746.1,0.00078391447
AC087477.2,0.011758717
AC087477.5,0.0
AC087477.3,0.0
AC087477.4,0.0
SPATA8-AS1,0.0
SPATA8,0.0
AC020704.1,0.0
LINC02253,0.0073165335
LINC02254,0.0005226096
AC026523.1,0.0002613048
LINC00923,0.00601001
AC024651.2,0.0
ARRDC4,0.042331398
AC024651.1,0.0002613048
LINC02251,0.0
AC022523.1,0.0
LINC01582,0.0
AC022523.3,0.0
AC015722.2,0.0
LINC02351,0.0
FAM169B,0.0
AC118658.1,0.0041808765
IGF1R,0.44735166
AC069029.1,0.0
AC036108.1,0.0002613048
PGPEP1L,0.0
AC036108.4,0.0028743527
SYNM,0.035537496
AC036108.2,0.00078391447
TTC23,0.08074311
AC036108.3,0.0033969625
LRRC28,0.11131588
AC015660.2,0.0033969625
AC015660.3,0.0002613048
AC015660.4,0.0
AC015660.1,0.0002613048
MEF2A,0.41521078
LYSMD4,0.029266166
AC090825.1,0.0047034863
AC084855.1,0.0010452193
ADAMTS17,0.015678298
AC084855.2,0.0015678289
AC022710.1,0.00078391447
SPATA41,0.0052260957
CERS3-AS1,0.0005226096
CERS3,0.0005226096
AC027020.2,0.02351745
AC027020.1,0.0002613048
LINS1,0.12594908
ASB7,0.100602396
AC087762.1,0.0
AC015712.1,0.034492277
AC015712.4,0.0
ALDH1A3,0.30049932
AC015712.7,0.003658267
AC015712.2,0.040502276
LRRK1,0.14502433
AC090907.1,0.0002613048
AC090907.2,0.013326548
AC019254.2,0.0
AC019254.1,0.0002613048
CHSY1,0.17167723
SELENOS,1.4933698
SNRPA1,0.91064775
AC023024.1,0.0033969625
PCSK6,0.012542634
PCSK6-AS1,0.0
AC090164.3,0.0
AC090164.4,0.0
LINC02348,0.0
TM2D3,0.41416535
TARSL2,0.23256058
OR4F6,0.0
OR4F15,0.0
FAM138E,0.0002613048
AC140725.1,0.0002613048
WASIR2,0.0028743527
POLR3K,0.3289809
SNRNP25,0.4173007
RHBDF1,0.113406375
MPG,0.8155335
NPRL3,0.25320327
Z69720.1,0.008884362
Z69666.1,0.00078391447
HBZ,0.0002613048
HBM,0.0
HBA2,0.0005226096
HBA1,0.00078391447
HBQ1,0.0018291338
Z69706.1,0.0049647912
LUC7L,0.37078938
FAM234A,0.41547224
AC004754.1,0.0031356574
RGS11,0.022210922
ARHGDIG,0.008884362
PDIA2,0.017768731
AXIN1,0.12046163
MRPL28,0.55631334
TMEM8A,0.2678364
NME4,0.9516778
DECR2,0.0972054
AL023881.1,0.0010452193
RAB11FIP3,0.052260924
LINC00235,0.0099295825
CAPN15,0.10713498
Z97986.1,0.0
PRR35,0.0
PIGQ,0.15443131
NHLRC4,0.005748705
RAB40C,0.13587874
WFIKKN1,0.010452193
METTL26,1.4492172
MCRIP2,0.86022025
AL022341.1,0.0015678289
WDR90,0.110531956
AL022341.2,0.010190887
RHOT2,0.32114178
RHBDL1,0.037889235
Z92544.1,0.003919572
STUB1,1.4492158
JMJD8,0.42200416
WDR24,0.14763743
FBXL16,0.03240183
Z97653.1,0.0
METRN,1.021445
FAM173A,0.57617223
CCDC78,0.0261305
HAGHL,0.23857063
NARFL,0.1567831
MSLN,3.7487206
MSLNL,0.0010452193
RPUSD1,0.23229922
CHTF18,0.10452205
GNG13,0.0020904385
PRR25,0.0002613048
AL031008.1,0.00078391447
LMF1,0.06846174
AL031716.1,0.0002613048
LMF1-AS1,0.0002613048
AC009041.2,0.0041808765
SOX8,0.0010452193
AC009041.1,0.0002613048
SSTR5,0.0
C1QTNF8,0.0
AL031598.1,0.0
AC120498.8,0.0
CACNA1H,0.013065245
AC120498.3,0.0
AC120498.1,0.0
AC120498.6,0.0
TPSG1,0.0002613048
AC120498.10,0.0002613048
TPSB2,0.0
TPSAB1,0.0002613048
TPSD1,0.0002613048
AC120498.4,0.0002613048
AC120498.9,0.0026130483
UBE2I,1.4089702
AL031714.1,0.016462212
BAIAP3,0.02926617
TSR3,0.6723353
GNPTG,0.251113
AL031709.1,0.00078391447
UNKL,0.12856211
AL032819.1,0.0013065242
C16orf91,0.29684076
AL032819.3,0.0
CCDC154,0.0099295825
CLCN7,0.1902295
AL031600.3,0.00078391447
AL031600.1,0.0
PTX4,0.0
TELO2,0.15808961
IFT140,0.100863725
AL031705.1,0.0020904385
TMEM204,0.03396965
AL133297.2,0.0
CRAMP1,0.095637515
Z97652.1,0.0
AL031708.1,0.040763576
JPT2,0.39326125
MAPK8IP3,0.06454218
AL031710.1,0.011758717
AL031717.1,0.0010452193
NME3,1.1068954
MRPS34,1.7133976
EME2,0.038150538
SPSB3,0.58636314
NUBP2,0.50744957
IGFALS,0.0065326197
HAGH,0.48053542
FAHD1,0.3078154
MEIOB,0.0026130483
LINC02124,0.0
HS3ST6,0.0026130483
MSRB1,0.2108725
RPL3L,0.0002613048
NDUFB10,2.719177
RPS2,45.13992
SNHG9,0.4452613
RNF151,0.0002613048
AC005363.2,0.003658267
TBL3,0.15991862
NOXO1,0.036060106
GFER,0.24301255
AC005606.2,0.0
SYNGR3,0.019859178
AC005606.1,0.0005226096
ZNF598,0.15416993
NPW,0.19545582
SLC9A3R2,0.79802454
NTHL1,0.45910925
TSC2,0.5019625
PKD1,0.19022962
AC009065.6,0.0002613048
AC009065.3,0.0005226096
RAB26,0.03423097
SNHG19,0.56389356
TRAF7,0.4131197
CASKIN1,0.009145667
MLST8,0.2636554
BRICD5,0.022472233
AC009065.7,0.0002613048
PGP,0.78469956
E4F1,0.10321543
AC009065.1,0.0015678289
DNASE1L2,0.006793924
ECI1,1.3420783
AC009065.8,0.00601001
RNPS1,1.0151724
AC009065.4,0.021688316
ABCA3,0.06924566
CCNF,0.041808777
AC106820.3,0.007055229
AC106820.5,0.0005226096
TEDC2,0.04311531
AC106820.2,0.0018291338
NTN3,0.0005226096
TBC1D24,0.10452197
AC093525.2,0.0002613048
ATP6V0C,0.018030046
AC093525.1,0.0
AMDHD2,0.16462214
CEMP1,0.0005226096
PDPK1,0.29553458
AC093525.6,0.017507436
AC093525.7,0.01332655
AC093525.4,0.025346592
AC093525.3,0.00078391447
AC141586.3,0.0039195716
AC141586.2,0.0031356574
KCTD5,0.11262248
PRSS27,0.017246125
SRRM2-AS1,0.030572692
SRRM2,2.7225788
ELOB,5.5313325
AC092117.1,0.0052260957
PRSS33,0.019075252
PRSS41,0.0002613048
PRSS21,0.2965799
ZG16B,0.008884362
PRSS22,0.16854148
AC003965.2,0.0
AC003965.1,0.013587856
FLYWCH2,0.44813415
FLYWCH1,0.07185868
AC004034.1,0.0028743527
KREMEN2,0.083094865
PKMYT1,0.039457053
PAQR4,0.14737597
AC004233.4,0.0044421814
AC004233.2,0.003919572
AC004233.3,0.02874356
CLDN9,0.16984807
CLDN6,0.32845977
TNFRSF12A,1.3564466
HCFC1R1,0.75046825
THOC6,0.23830919
BICDL2,0.23047021
AC108134.1,0.00078391447
MMP25,0.0049647912
MMP25-AS1,0.060100015
IL32,1.0237927
AC108134.3,0.0015678289
ZSCAN10,0.0002613048
ZNF213-AS1,0.0906727
ZNF205,0.18474229
ZNF213,0.049909186
AC108134.2,0.078652665
AJ003147.1,0.0
AJ003147.2,0.0002613048
OR1F1,0.0
ZNF200,0.06375827
MEFV,0.0002613048
LINC00921,0.014110464
ZNF263,0.100863665
TIGD7,0.044421814
ZNF75A,0.2194954
AC004232.2,0.0020904385
OR2C1,0.0
AC025283.3,0.0002613048
MTRNR2L4,0.0005226096
ZSCAN32,0.06767781
AC025283.2,0.011758719
ZNF174,0.057225686
ZNF597,0.02639181
NAA60,0.20015903
C16orf90,0.0002613048
CLUAP1,0.30102202
NLRC3,0.0018291338
AC004494.1,0.013849162
AC006111.1,0.0002613048
SLX4,0.03161792
DNASE1,0.1424113
TRAP1,0.5064049
AC006111.3,0.00078391447
CREBBP,0.45754144
ADCY9,0.051215693
AC005736.3,0.0
AC009171.2,0.007055229
SRL,0.0018291338
LINC01569,0.027437031
TFAP4,0.08910487
GLIS2,0.1674963
GLIS2-AS1,0.0010452193
PAM16,0.042854
CORO7-PAM16,0.0
CORO7,0.05252224
VASN,0.41730124
DNAJA3,0.24849999
NMRAL1,0.3867283
HMOX2,0.38986385
CDIP1,0.07499433
C16orf96,0.0002613048
AC023830.2,0.0002613048
UBALD1,0.18448098
MGRN1,0.23465091
AC023830.1,0.0005226096
NUDT16L1,0.6273884
ANKS3,0.18526486
C16orf71,0.0062713143
ZNF500,0.10504459
SEPT12,0.00078391447
SMIM22,2.0324514
AC020663.2,0.0
ROGDI,0.22890219
GLYR1,0.4000547
UBN1,0.3739251
PPL,0.34884003
SEC14L5,0.0018291338
NAGPA-AS1,0.0026130483
NAGPA,0.08466269
ALG1,0.14528571
C16orf89,0.009145667
EEF2KMT,0.13953692
AC026458.2,0.0005226096
LINC02164,0.0
RBFOX1,0.04259271
LINC01570,0.0
AC005774.1,0.0
AC093515.1,0.0
LINC02152,0.0015678289
AC018767.3,0.0
AC074052.2,0.0
TMEM114,0.0005226096
METTL22,0.09720542
ABAT,0.0710748
TMEM186,0.15887344
PMM2,0.3070318
AC012173.1,0.0002613048
AC022167.2,0.0039195716
CARHSP1,1.4567912
AC022167.1,0.0052260957
AC022167.4,0.0015678289
AC022167.5,0.0
USP7,0.53175086
AC022167.3,0.0026130483
AC087190.2,0.0
C16orf72,0.45884794
AC087190.1,0.05487395
LINC02177,0.00078391447
LINC01177,0.0
AC007221.1,0.0
AC007221.2,0.0
AC007218.1,0.0013065242
GRIN2A,0.08623053
AC007218.2,0.0
AC133565.1,0.0002613048
ATF7IP2,0.31460965
AC131649.1,0.0
LINC01290,0.01620091
EMP2,1.1926013
AC027277.1,0.02874356
TEKT5,0.0033969625
AC007595.1,0.0
NUBP1,0.19545563
TVP23A,0.025346586
AC133065.1,0.0
CIITA,0.18343563
DEXI,0.33969405
CLEC16A,0.1194165
AC007014.1,0.014633076
AC007220.1,0.0028743527
RMI2,0.093024485
SOCS1,0.10138624
TNP2,0.0
PRM3,0.0002613048
PRM2,0.0
PRM1,0.0005226096
AC009121.2,0.0023517434
AC009121.1,0.0002613048
AC099489.1,0.003658267
AC099489.3,0.0005226096
LITAF,0.620335
SNN,0.10034103
TXNDC11,0.17481282
AC007613.1,0.010974803
ZC3H7A,0.30467993
AC010654.1,0.015416991
BCAR4,0.0005226096
RSL1D1,1.957721
AC007216.4,0.0028743527
GSPT1,1.2349408
AC007216.2,0.0039195716
NPIPB2,0.010190887
TNFRSF17,0.0002613048
SNX29,0.16436063
AC007216.1,0.0
AC007601.1,0.0010452193
AC007601.2,0.0
AC007598.2,0.0
AC010333.1,0.0
AC010333.2,0.0
AC010333.3,0.0005226096
CPPED1,0.25320333
AC109597.1,0.0005226096
AC109597.2,0.0052260957
SHISA9,0.029527467
AC009134.1,0.0
U91319.1,0.0010452193
AC003009.1,0.0
U95743.1,0.0005226096
ERCC4,0.17690307
AC010401.1,0.0015678289
AC010401.2,0.0
LINC02185,0.0020904385
LINC02186,0.0002613048
MKL2,0.21453066
AC130650.2,0.022472234
AC130650.1,0.0
MIR193BHG,0.07368782
LINC02130,0.0013065242
AC040173.1,0.0002613048
PARN,0.25241965
BFAR,0.57303655
PLA2G10,0.008884362
AC009167.1,0.0
NPIPA3,0.0005226096
NPIPA2,0.0010452193
NOMO1,0.051477022
AC136443.3,0.0
AC138932.2,0.0002613048
NPIPA1,0.03370836
PDXDC1,0.69846725
AC138932.5,0.003658267
NTAN1,0.27881095
RRN3,0.19336517
AC126763.1,0.0033969625
NPIPA5,0.009668277
MPV17L,0.064542174
AC140504.1,0.0
C16orf45,0.07211999
MARF1,0.23648006
AC026401.1,0.0005226096
NDE1,0.085446596
AC026401.3,0.025085287
MYH11,0.03815051
AF001548.2,0.00601001
AF001548.1,0.0
FOPNL,0.21113378
AC130651.1,0.0
ABCC1,0.14136608
ABCC6,0.013587854
AC136624.1,0.0002613048
NOMO3,0.035798803
AC136624.2,0.0
AC138969.1,0.0054874006
NPIPA7,0.0
AC092326.1,0.0005226096
XYLT1,0.011236107
AC109446.3,0.0002613048
AC025277.1,0.0
AC010601.1,0.0
AC091489.1,0.0
NPIPA8,0.0
AC126755.2,0.0
AC126755.4,0.0
AC126755.3,0.0005226096
NOMO2,0.010713497
AC136618.1,0.0002613048
RPS15A,22.586645
AC138811.2,0.0
ARL6IP1,0.7860057
AC138811.1,0.0
SMG1,0.65953195
AC092287.1,0.012542634
TMC7,0.011758717
AC099518.4,0.0044421814
AC099518.2,0.0010452193
COQ7,0.23256081
AC099518.1,0.0005226096
AC099518.6,0.0010452193
ITPRIPL2,0.52391285
AC099518.3,0.0
AC099518.5,0.08675315
SYT17,0.16279274
CLEC19A,0.0049647912
AC130456.2,0.009668277
TMC5,0.17768705
AC130456.4,0.0002613048
AC130456.3,0.0
AC130456.5,0.0073165335
GDE1,0.5607551
CCP110,0.15835069
VPS35L,0.15939593
AC002550.2,0.0031356574
KNOP1,0.78835785
AC002550.1,0.0018291338
IQCK,0.3200967
AC027130.1,0.00078391447
GPRC5B,0.36582518
GPR139,0.0
AC092132.1,0.0
GP2,0.00078391447
UMOD,0.0
PDILT,0.0
AC106796.1,0.0
ACSM5,0.0026130485
AC137056.1,0.0
ACSM2A,0.0005226096
ACSM2B,0.0002613048
AC141273.1,0.0
ACSM3,0.13300425
ACSM1,0.0015678289
THUMPD1,0.5756492
AC004381.1,0.0002613048
ERI2,0.07290389
REXO5,0.0141104655
DCUN1D3,0.102692835
LYRM1,0.31670013
DNAH3,0.019075261
AC008551.1,0.0010452193
TMEM159,0.1873554
AF001550.1,0.0
ZP2,0.0002613048
ANKS4B,0.0002613048
CRYM,0.0075778384
NPIPB3,0.0005226096
AC005632.4,0.0
METTL9,0.8714538
IGSF6,0.0065326192
OTOA,0.0020904385
AC092375.2,0.0002613048
NPIPB4,0.032401834
AC092119.2,0.012542632
UQCRC2,1.3407755
PDZD9,0.0
AC092119.3,0.0005226096
MOSMO,0.18840045
AC009019.1,0.0
VWA3A,0.008361752
SDR42E2,0.010190887
EEF2K,0.1951942
AC009034.1,0.0020904385
POLR3E,0.17481276
CDR2,0.0844014
AC092338.1,0.0010452193
AC092338.2,0.0052260957
NPIPB5,0.14920527
AC009021.2,0.0
AC009021.1,0.0018291338
AC130466.1,0.0
HS3ST2,0.0002613048
AC127459.2,0.0
USP31,0.13718529
SCNN1G,0.004442182
AC099482.1,0.0
SCNN1B,0.004703487
COG7,0.17246105
AC008915.2,0.07577828
GGA2,0.21818894
EARS2,0.08126572
UBFD1,0.3436138
NDUFAB1,2.3572655
PALB2,0.087275736
AC008870.4,0.0
DCTN5,0.32061973
PLK1,0.063235715
AC008870.3,0.0
ERN2,0.0010452193
AC012317.1,0.0
CHP2,0.003658267
PRKCB,0.017768739
LINC2194,0.0
CACNG3,0.0010452193
AC008938.1,0.0010452193
RBBP6,0.7533414
TNRC6A,0.42905986
LINC01567,0.0010452193
AC008731.1,0.0033969625
SLC5A11,0.0002613048
ARHGAP17,0.12673305
LINC02175,0.0065326192
LCMT1,0.3963965
LCMT1-AS2,0.0026130483
AQP8,0.0010452193
ZKSCAN2,0.024301369
AC008741.1,0.0
AC008741.2,0.089627504
LINC02191,0.0
HS3ST4,0.0
AC009158.1,0.0
LINC02195,0.0
AC009035.1,0.0
C16orf82,0.0
LINC02129,0.0
KDM8,0.007839143
AC109449.1,0.0028743527
NSMCE1,0.42722982
AC106739.1,0.016723517
AC106739.2,0.006793924
IL4R,0.0888436
IL21R,0.0002613048
IL21R-AS1,0.00078391447
GTF3C1,0.28064016
KIAA0556,0.084140085
AC016597.1,0.0002613048
GSG1L,0.0036582674
XPO6,0.22236969
AC138904.3,0.010713496
AC138904.1,0.0062713143
SBK1,0.09746675
NPIPB6,0.0031356574
EIF3CL,0.0015678289
AC138894.2,0.0
AC138894.1,0.0026130483
NPIPB7,0.0
CLN3,0.023256151
APOBR,0.0018291338
IL27,0.0002613048
NUPR1,1.668713
AC020765.2,0.019597873
SGF29,0.11628073
SULT1A2,0.030050088
SULT1A1,0.21165651
NPIPB8,0.0002613048
EIF3C,0.06820044
NPIPB9,0.0005226096
AC145285.2,0.007055229
AC145285.3,0.0015678289
AC145285.6,0.02038179
ATXN2L,0.2790725
AC133550.1,0.0023517434
TUFM,2.25562
SH2B1,0.15913467
AC133550.2,0.027175723
ATP2A1,0.0039195716
ATP2A1-AS1,0.013065243
RABEP2,0.1787324
CD19,0.0044421814
NFATC2IP,0.43716016
AC109460.2,0.003658267
AC109460.1,0.0039195716
SPNS1,0.31669995
LAT,0.027437033
AC109460.4,0.0
AC009093.2,0.005748705
AC009093.1,0.0031356574
AC009093.5,0.0002613048
AC009093.4,0.0002613048
AC009093.6,0.0010452193
NPIPB11,0.0026130483
BOLA2,0.0023517434
BOLA2-SMG1P6,0.019597877
SLX1B,0.0013065242
SULT1A4,0.0
AC133555.3,0.0015678289
NPIPB12,0.0
SPN,0.0033969625
QPRT,0.9942667
C16orf54,0.0002613048
AC009133.3,0.00078391447
ZG16,0.0013065242
KIF22,0.35066906
AC009133.4,0.003658267
MAZ,1.051757
AC009133.2,0.0010452193
AC009133.1,0.0893662
PRRT2,0.038150538
PAGR1,0.010713497
AC120114.5,0.0
MVP,0.48889774
CDIPT,0.5367155
AC120114.3,0.0023517434
SEZ6L2,0.44604543
ASPHD1,0.22655067
KCTD13,0.08022047
AC120114.1,0.0044421814
TMEM219,1.2853695
TAOK2,0.11628077
HIRIP3,0.13927571
INO80E,0.18265171
DOC2A,0.023256145
C16orf92,0.0
FAM57B,0.0020904385
AC093512.2,0.0013065242
ALDOA,0.2398769
AC093512.1,0.0039195716
PPP4C,1.046793
TBX6,0.009145667
YPEL3,1.0091623
AC012645.1,0.026914421
GDPD3,0.042853992
AC012645.2,0.0
AC012645.4,0.0033969625
MAPK3,0.29266027
CORO1A,0.0830949
AC012645.3,0.021427004
BOLA2B,0.07839131
SLX1A,0.0028743527
SULT1A3,0.02430137
AC106782.1,0.0026130483
NPIPB13,0.0028743532
CD2BP2,0.50353026
AC106782.2,0.035537492
TBC1D10B,0.20329468
AC106782.6,0.005748705
MYLPF,0.16462189
ZNF48,0.12333601
SEPT1,0.09041139
ZNF771,0.13535602
DCTPP1,0.83722204
SEPHS2,0.51398265
ITGAL,0.0
AC116348.3,0.0
AC116348.1,0.0005226096
AC116348.2,0.0002613048
ZNF768,0.1583508
AC002310.5,0.0
ZNF747,0.08100439
AC002310.1,0.06297436
ZNF764,0.041547474
ZNF688,0.14162748
AC002310.2,0.0054874006
ZNF785,0.13927574
AC093249.2,0.0010452193
ZNF689,0.059054814
PRR14,0.13065259
FBRS,0.2513742
AC093249.6,0.016200908
SRCAP,0.032401834
AC106886.5,0.026653117
PHKG2,0.26522347
CCDC189,0.039979663
RNF40,0.2362189
ZNF629,0.14397915
AC106886.3,0.0013065242
BCL7C,0.96395785
MIR762HG,0.067677826
CTF1,0.09250189
FBXL19-AS1,0.038411845
FBXL19,0.08126572
ORAI3,0.15991865
AC135048.3,0.005748705
SETD1A,0.11027072
HSD3B7,0.20486245
STX1B,0.0065326192
