,Cancer.cell.2
ANTXRL,0.0015456865
ANXA8L1,0.008441839
LINC00842,0.006801027
GPRIN2,0.02418413
SYT15,0.0073479684
AL356056.2,0.0045895004
AL356056.1,0.0029724692
AL356056.3,2.3779781e-05
PTPN20,0.029011443
GDF10,0.0014030077
GDF2,0.0
RBP3,4.7559563e-05
ZNF488,0.004232801
ANXA8,0.011961261
FAM25G,0.0
AL591684.1,0.0
AGAP9,0.036478333
BX547991.1,0.0011176503
FO681492.1,0.00019023822
AC245041.2,0.049866352
NPY4R2,2.3779781e-05
AC245041.1,0.00784734
FAM25C,0.0
FRMPD2,0.0025444343
MAPK8,0.20178258
ARHGAP22,0.020593368
AC068898.1,0.0
WDFY4,0.00080851285
LRRC18,0.0
AC060234.1,0.0
VSTM4,0.0046370598
FAM170B-AS1,0.0
FAM170B,4.7559563e-05
TMEM273,0.0061351894
C10orf71-AS1,0.0
C10orf71,0.0
DRGX,0.0003329169
AL138760.1,0.0026871131
ERCC6,0.17883545
CHAT,7.1339346e-05
SLC18A3,0.001450567
C10orf53,0.00052315526
OGDHL,0.07333486
PARG,0.19191366
TIMM23B,0.0850808
LINC00843,0.0019975011
AGAP6,0.04377876
WASHC2A,0.19467156
ASAH2,0.0013792281
SGMS1,0.2784158
AL117341.1,0.0
SGMS1-AS1,0.021306764
ASAH2B,0.019927531
A1CF,0.00016645846
AL731537.2,2.3779781e-05
PRKG1,0.0074668657
AL731537.1,0.0005707149
AC022537.1,0.0
CSTF2T,0.13356295
PRKG1-AS1,2.3779781e-05
DKK1,0.01257952
LINC01468,9.5119125e-05
AC074327.1,2.3779781e-05
MBL2,0.0
AC073174.1,0.01957083
AC036101.1,2.3779781e-05
PCDH15,0.0038761047
AL353784.1,0.00026157757
AL355314.1,0.0
AL355314.2,0.0
MTRNR2L5,7.1339346e-05
ZWINT,0.07007739
IPMK,0.08075348
CISD1,0.6612439
AC016396.1,0.00026157757
AC016396.2,7.1339346e-05
UBE2D1,0.34272677
TFAM,0.5654028
BICC1,0.067652956
LINC00844,9.5119125e-05
PHYHIPL,0.051625937
FAM13C,0.008227821
AC025038.1,0.0001188989
AC026391.1,2.3779781e-05
SLC16A9,0.1111194
MRLN,0.004161465
CCDC6,1.922519
LINC01553,0.0014030077
ANK3,0.34457463
AL592430.1,0.001593246
AL592430.2,9.5119125e-05
AC022390.1,0.0025206546
CDK1,0.034433257
RHOBTB1,0.05564428
LINC00845,0.0
TMEM26,0.003471846
TMEM26-AS1,2.3779781e-05
CABCOCO1,0.005231556
AL451049.1,0.0
AC022398.1,2.3779781e-05
ARID5B,1.2785679
RTKN2,0.041591007
AC024597.1,4.7559563e-05
ZNF365,0.0036620856
AL133417.1,7.1339346e-05
ADO,0.09471082
EGR2,0.056975946
AL590502.1,0.0
NRBF2,0.38862312
JMJD1C,0.8307114
JMJD1C-AS1,0.015956288
REEP3,0.73237985
AC022387.1,9.5119125e-05
AC012558.1,2.3779781e-05
AC024600.1,0.00073717337
AL513321.2,0.0
AL592466.1,0.00021401801
LINC01515,0.011747248
CTNNA3,0.0009511915
LRRTM3,7.1339346e-05
AL139240.1,0.0
DNAJC12,0.019142782
AL133551.1,0.0052791163
SIRT1,0.12136548
HERC4,0.4702268
MYPN,0.00042803603
ATOH7,0.00083229266
AC016395.1,0.00028535735
PBLD,0.033981442
HNRNPH3,1.0301327
RUFY2,0.22549602
DNA2,0.024707288
SLC25A16,0.13912697
TET1,0.062444773
CCAR1,0.69232607
STOX1,0.027917571
DDX50,0.41965994
DDX21,1.439648
KIF1BP,0.23467655
SRGN,0.013340489
VPS26A,0.65399295
SUPV3L1,0.19700144
AL596223.1,0.0011414301
HKDC1,0.07640278
AL596223.2,2.3779781e-05
HK1,0.30866307
TACR2,0.006753469
TSPAN15,0.46234924
NEUROG3,0.0
AL450311.2,0.00016645846
FAM241B,0.13765313
AL450311.1,4.7559563e-05
COL13A1,0.040806267
AC024601.1,2.3779781e-05
H2AFY2,0.16775723
AIFM2,0.13743944
TYSND1,0.12286342
SAR1A,0.73171496
PPA1,5.090471
NPFFR1,0.048510958
LRRC20,0.04268488
EIF4EBP2,0.6102102
NODAL,0.00016645846
PALD1,0.013768537
PRF1,0.00016645846
ADAMTS14,0.012769782
TBATA,0.0001188989
SGPL1,0.5672616
PCBD1,1.8361578
AC073176.3,0.0
AC073176.2,0.0
AC073176.1,4.7559563e-05
UNC5B,0.21724482
UNC5B-AS1,0.33753338
SLC29A3,0.09052604
CDH23,0.023114027
CDH23-AS1,0.0
C10orf105,0.00097497134
VSIR,0.31296945
PSAP,2.551939
AC073370.1,0.00019023822
CHST3,0.020212885
AC022392.1,0.00049937546
SPOCK2,0.8923211
ASCC1,0.18865564
ANAPC16,1.8041918
DDIT4,0.7373877
DDIT4-AS1,0.0017359244
DNAJB12,0.4628732
MICU1,0.4472756
AL513185.1,0.0
MCU,0.18130971
OIT3,0.00049937546
PLA2G12B,0.0001188989
P4HA1,0.7205845
AL731563.2,0.00028535735
AL731563.3,0.012722223
NUDT13,0.009155238
AC016394.2,0.010938732
ECD,0.17386612
FAM149B1,0.0758551
DNAJC9,0.31073323
DNAJC9-AS1,0.0046370607
MRPS16,1.0051309
AC016394.1,0.028488291
CFAP70,0.046870146
ANXA7,0.8709377
AL512656.1,0.0001188989
MSS51,0.010177774
PPP3CB,0.27639243
USP54,0.21419986
AC073389.1,0.035741158
AC073389.3,0.0034242864
MYOZ1,0.014933746
SYNPO2L,0.0054455767
AC073389.2,0.0014743473
AGAP5,0.015504471
AC022400.6,0.0040187836
SEC24C,0.2135568
FUT11,0.07174163
CHCHD1,0.8949104
ZSWIM8,0.20444784
ZSWIM8-AS1,4.7559563e-05
AC022400.7,0.0005707149
NDST2,0.0075857667
CAMK2G,0.33282754
AC022400.1,0.00014267868
AC022400.2,0.0
PLAU,0.17063901
C10orf55,0.0038998837
VCL,1.2213686
AP3M1,0.21072601
ADK,0.3179163
AC022540.1,0.0010463109
AC063962.1,0.00016645846
KAT6B,0.5108444
AC018511.2,0.0
AC018511.1,0.0
DUPD1,0.0
DUSP13,0.0017359243
SAMD8,0.13365836
VDAC2,2.9529037
COMTD1,0.75904834
ZNF503-AS1,0.02054579
AC010997.3,0.0024493157
ZNF503,1.3824426
ZNF503-AS2,0.18245044
AC010997.5,0.05050835
AC010997.4,0.009939977
AC010997.2,0.00014267868
LRMDA,0.21217775
AC013286.1,0.0
AC024603.1,0.0
KCNMA1,0.27396497
KCNMA1-AS1,0.001593246
KCNMA1-AS2,0.0
AL731575.1,0.0
KCNMA1-AS3,0.00038047644
AL450306.1,0.011699688
DLG5,0.23063233
AL391421.1,0.00026157757
POLR3A,0.19393416
RPS24,31.38525
AL731555.1,2.3779781e-05
AC012560.1,0.0017597037
LINC00595,0.0016170257
AC010163.1,9.5119125e-05
AC010163.2,2.3779781e-05
AL583852.1,0.0
AC016820.1,2.3779781e-05
ZMIZ1-AS1,0.01089117
AL356753.1,0.00014267868
ZMIZ1,0.34693536
PPIF,0.44448796
ZCCHC24,0.04867741
AL133481.1,7.1339346e-05
EIF5AL1,0.02798891
SFTPA2,0.00030913713
SFTPA1,0.0
BX248123.1,0.0011889897
AL132656.2,0.009012559
NUTM2B-AS1,0.53503305
NUTM2B,0.00040425625
AL135925.1,0.10151135
NUTM2E,0.0002377978
SFTPD,0.027560867
SFTPD-AS1,0.0068723676
TMEM254-AS1,0.008013804
TMEM254,0.14269347
PLAC9,0.0027108926
ANXA11,3.0253234
LINC00857,0.03638321
MAT1A,0.009440595
AL359195.1,0.0
DYDC1,0.0018072634
DYDC2,0.033577185
FAM213A,1.5233411
TSPAN14,0.805577
AC021028.1,0.0024730952
SH2D4B,0.0020688404
AL731544.1,9.5119125e-05
NRG3,0.016360544
AC010157.1,2.3779781e-05
AL390786.1,0.00014267868
AL603756.1,0.059971996
GHITM,1.5968482
C10orf99,0.113308504
CDHR1,0.008346718
LRIT2,2.3779781e-05
LRIT1,0.0
RGR,0.00042803603
LINC00858,0.007704665
CCSER2,0.27839074
LINC01519,0.0
AC025428.2,0.0
GRID1-AS1,2.3779781e-05
GRID1,0.004779738
AC022028.2,0.00049937546
WAPL,0.5052333
AL731569.1,0.011937485
OPN4,0.0
LDB3,0.0032102673
AC067750.1,0.012817338
BMPR1A,0.1668988
MMRN2,0.06857963
SNCG,2.9340606
ADIRF,3.812236
AL136982.7,0.0015219068
AL136982.2,0.0
FAM25A,0.0030675896
GLUD1,0.49151188
SHLD2,0.20496987
NUTM2A-AS1,0.16423601
NUTM2A,0.00014267868
NUTM2D,0.0011652099
LINC00864,0.0
MINPP1,0.09880058
AL138767.3,7.1339346e-05
AL138767.1,2.3779781e-05
PAPSS2,0.032221705
ATAD1,0.39290473
KLLN,0.0077522253
PTEN,0.6211253
RNLS,0.050246783
LIPJ,0.00064205425
LIPF,0.00030913713
LIPK,0.0012127694
LIPN,7.1339346e-05
LIPM,0.0
ANKRD22,0.019713499
STAMBPL1,0.009202798
ACTA2-AS1,0.00030913713
ACTA2,0.15715706
FAS,0.09663712
CH25H,0.0024493164
LIPA,0.13061504
IFIT2,0.35475105
AL353751.1,0.026562111
IFIT3,0.4947251
IFIT1B,0.0001188989
IFIT1,0.4535099
IFIT5,0.17239243
SLC16A12,0.014481925
SLC16A12-AS1,0.0001188989
PANK1,0.057356298
AL157400.2,0.001260329
AL157400.1,7.1339346e-05
AL157400.3,0.00064205425
AL157400.4,0.00083229266
KIF20B,0.14490601
LINC00865,0.025182884
LINC01374,0.00078473304
LINC01375,2.3779781e-05
AL391704.2,0.0
AL391704.1,0.0002377978
AL391704.3,0.0
AL390862.1,0.0
HTR7,0.00028535735
RPP30,0.3001761
ANKRD1,0.09376295
AL365434.1,0.0
AL365434.2,0.0
LINC00502,0.0
PCGF5,0.3778203
HECTD2,0.05350426
PPP1R3C,0.011461886
TNKS2-AS1,0.008037585
TNKS2,0.4224934
FGFBP3,0.032530874
AL359198.1,0.0032578274
BTAF1,0.14892323
CPEB3,0.05626252
MARCH5,0.50357056
IDE,0.15722181
KIF11,0.024778627
HHEX,0.016455658
EXOC6,0.1557955
AL358613.1,9.5119125e-05
CYP26C1,0.0021163996
AL358613.2,2.3779781e-05
CYP26A1,0.004042562
MYOF,0.73391974
CEP55,0.028726086
FFAR4,0.0011652099
RBP4,0.024897499
PDE6C,2.3779781e-05
FRA10AC1,0.26236194
LGI1,0.0010225311
AL358154.1,0.0
SLC35G1,0.026157862
PLCE1,0.15104039
PLCE1-AS2,0.00040425625
AL389885.1,0.00068961387
PLCE1-AS1,0.0003566967
AL139124.1,0.00085607247
NOC3L,0.3298768
TBC1D12,0.075855285
HELLS,0.12999935
CYP2C18,0.0005469351
CYP2C19,7.1339346e-05
CYP2C9,0.00014267868
CYP2C8,0.0017121445
AL157834.1,0.00030913713
ACSM6,0.00068961387
AL157834.2,0.00078473304
PDLIM1,1.7543933
SORBS1,0.06674871
ALDH18A1,0.22226144
TCTN3,0.21557733
ENTPD1,0.016622119
ENTPD1-AS1,0.028797429
AL365273.2,0.0
CC2D2B,0.0010225311
CCNJ,0.04123431
ZNF518A,0.3660975
BLNK,0.054265216
AL136181.1,0.0
DNTT,2.3779781e-05
OPALIN,0.0001188989
TLL2,0.00302003
TM9SF3,1.3975414
PIK3AP1,0.008322942
LCOR,0.4439896
SLIT1,0.00068961387
SLIT1-AS1,0.0
ARHGAP19-SLIT1,7.1339346e-05
ARHGAP19,0.016098969
FRAT1,0.055454098
FRAT2,0.38529226
RRP12,0.15736505
AL355490.2,0.00078473304
PGAM1,1.2491709
EXOSC1,0.34184274
ZDHHC16,0.22894587
MMS19,0.16644713
UBTD1,0.18993959
ANKRD2,0.08539261
HOGA1,0.008536961
C10orf62,0.00028535735
MORN4,0.046965264
PI4K2A,0.07937406
AVPI1,0.116801
MARVELD1,0.118345514
ZFYVE27,0.17595783
SFRP5,0.00061827444
LINC00866,0.0
GOLGA7B,0.010748482
CRTAC1,0.08094461
R3HCC1L,0.111212604
LOXL4,0.045728702
AL139241.1,0.00016645846
PYROXD2,0.057070937
HPS1,0.24835192
HPSE2,0.0010463106
CNNM1,0.0045181597
GOT1,0.2267805
AL391684.1,0.013078921
LINC01475,2.3779781e-05
AL513542.1,0.0
NKX2-3,0.0009274117
SLC25A28,0.12562123
AL353719.1,0.0025682142
AL133353.1,0.0014030079
ENTPD7,0.02026045
CUTC,0.11206816
COX15,0.19773847
ABCC2,0.005635815
DNMBP,0.04437326
DNMBP-AS1,0.0018072636
CPN1,7.1339346e-05
ERLIN1,0.13670178
CHUK,0.08562778
AL138921.2,4.7559563e-05
AL138921.1,0.00040425625
CWF19L1,0.08013504
BLOC1S2,0.26630852
PKD2L1,4.7559563e-05
AL139819.1,0.0
SCD,0.33714914
OLMALINC,0.066225395
WNT8B,2.3779781e-05
SEC31B,0.016170308
AL133352.1,0.0
NDUFB8,0.9758865
HIF1AN,0.1902726
PAX2,0.035455782
AL138762.1,0.011319208
SLF2,0.16711345
AL133215.3,0.00016645846
MRPL43,0.7374716
SEMA4G,0.011509447
AL133215.1,4.7559563e-05
TWNK,0.0631104
LZTS2,0.2825289
PDZD7,0.0131027
SFXN3,0.101511456
AL133215.2,0.0039712233
KAZALD1,0.03162723
TLX1NB,0.0
TLX1,4.7559563e-05
LINC01514,0.0
LBX1,7.1339346e-05
AL133387.2,0.0002377978
AL133387.1,0.0
AL133387.3,0.0
BTRC,0.12298217
DPCD,0.4070298
POLL,0.1491847
FBXW4,0.22183348
AC010789.1,0.003519406
FGF8,4.7559563e-05
NPM3,0.21605438
OGA,0.7216563
KCNIP2-AS1,0.00040425625
KCNIP2,0.0048272987
ARMH3,0.07209826
HPS6,0.10533941
LDB1,0.1905101
PPRC1,0.14704493
NOLC1,0.42650747
ELOVL3,0.009012556
PITX3,0.00059449463
GBF1,0.19127068
NFKB2,0.22887263
PSD,0.02658589
FBXL15,0.31744108
CUEDC2,0.4397839
C10orf95,0.032102834
MFSD13A,0.027893793
ACTR1A,0.26766568
AL121928.1,0.0011889895
SUFU,0.046418328
TRIM8,0.71193194
AL391121.1,0.031603456
ARL3,0.6802753
SFXN2,0.06049502
WBP1L,0.19048652
CYP17A1,0.00623031
CYP17A1-AS1,0.0053266766
AL358790.1,0.0007371734
BORCS7,0.2725392
BORCS7-ASMT,0.0
AS3MT,0.00028535735
AL356608.1,0.00030913713
CNNM2,0.043136705
NT5C2,0.30015418
RPEL1,0.0003566967
INA,0.020189105
PCGF6,0.050009
TAF5,0.031127857
ATP5MD,4.1091146
PDCD11,0.34181634
CALHM2,0.07402471
AL139339.2,0.0026633332
AL139339.1,0.0012841088
CALHM1,0.0001188989
CALHM3,0.025943818
NEURL1-AS1,4.7559563e-05
NEURL1,0.03448082
SH3PXD2A,0.22459374
AL121929.2,0.00822782
SH3PXD2A-AS1,0.014743512
STN1,0.14162375
SLK,0.6381347
COL17A1,0.0070626014
SFR1,0.0767112
CFAP43,0.01578983
GSTO1,0.5694375
GSTO2,0.20399523
ITPRIP,0.05302879
AL162742.2,0.0
AL162742.1,0.0007133937
CFAP58-DT,0.00021401801
CFAP58,0.0053028963
AL161646.1,0.0
AL161646.2,0.0
SORCS3,0.00052315526
AL731574.1,0.0
AL353148.1,4.7559563e-05
SORCS1,0.011866143
LINC01435,7.1339346e-05
AL353740.1,2.3779781e-05
AL356476.1,0.0
XPNPEP1,0.18734725
ADD3,0.7522801
MXI1,0.47416955
AL360182.2,0.0001188989
SMNDC1,0.38653034
AL355512.1,0.0021164
DUSP5,0.32145765
SMC3,0.8689771
RBM20,0.015123985
AL136368.1,7.1339346e-05
PDCD4-AS1,0.009369258
PDCD4,0.6629787
BBIP1,0.17203507
AL158163.2,0.0021163996
AL158163.1,0.0039474443
SHOC2,0.4265828
ADRA2A,0.014434361
GPAM,0.079326846
TECTB,7.1339346e-05
ACSL5,0.083654515
AL157786.1,0.004185242
ZDHHC6,0.20363723
VTI1A,0.14504758
AL139120.1,4.7559563e-05
TCF7L2,0.3408205
AL158212.2,0.011961266
HABP2,0.00049937546
NRAP,0.0016645851
CASP7,0.21924114
AL592546.1,4.7559563e-05
PLEKHS1,0.09078889
DCLRE1A,0.036882594
NHLRC2,0.21317594
ADRB1,0.015028857
CCDC186,0.9149704
TDRD1,0.0017121445
VWA2,0.018144038
AC005383.1,0.0023541967
AFAP1L2,0.11927428
ABLIM1,0.9524146
AL137025.1,0.00076095323
FAM160B1,0.15013605
TRUB1,0.13772388
AL355340.1,0.00016645846
ATRNL1,0.0021163996
GFRA1,0.0017121445
CCDC172,0.0
PNLIPRP3,0.0
PNLIP,0.0
PNLIPRP1,0.00045181584
C10orf82,0.014695953
AC016825.1,0.0017834839
HSPA12A,0.1607654
ENO4,0.00684859
SHTN1,0.67991513
VAX1,9.5119125e-05
MIR3663HG,0.0
AL731557.1,2.3779781e-05
SLC18A2,0.0007133937
AL391988.1,0.006016293
PDZD8,0.34400502
AC005871.2,2.3779781e-05
EMX2OS,0.42160517
EMX2,1.0374333
AC005871.1,2.3779781e-05
AL139121.1,0.00021401801
AL513324.1,9.5119125e-05
RAB11FIP2,0.25484478
AC022395.1,0.0007609532
CASC2,0.030224219
FAM204A,0.6730719
LINC00867,0.0017834835
PRLHR,0.0003566967
CACUL1,0.6928118
AL157788.1,0.0
NANOS1,0.09330862
EIF3A,2.5479484
FAM45A,0.43792877
SFXN4,0.26531044
PRDX3,0.8797274
GRK5,0.008227824
AL583824.1,0.0
RGS10,0.75923425
TIAL1,0.62686026
BAG3,0.18696854
INPP5F,0.16019392
MCMBP,0.24388163
SEC23IP,0.2693767
PLPP4,0.02827427
LINC01561,0.0010463109
WDR11-AS1,0.005160218
WDR11,0.38876733
AC010998.2,0.0030200286
AC010998.1,0.0
AC010998.3,2.3779781e-05
LINC01153,2.3779781e-05
FGFR2,0.22854145
AC009988.1,9.5119125e-05
ATE1,0.16390319
AL731566.2,0.0019499416
NSMCE4A,0.23600782
AL731566.1,0.004018783
TACC2,0.26844925
BTBD16,0.0054455744
PLEKHA1,0.57546747
ARMS2,9.5119125e-05
HTRA1,0.07364475
DMBT1,0.041662276
C10orf120,4.7559563e-05
CUZD1,0.0035194056
FAM24B,0.017050162
FAM24A,0.0
C10orf88,0.06498874
PSTK,0.098158695
IKZF5,0.08163298
ACADSB,0.07278786
HMX3,0.0
HMX2,0.00049937546
BUB3,0.43495318
AL160290.2,0.0005707149
AL357127.1,0.0
GPR26,0.00092741166
CPXM2,0.04394518
AC009987.1,0.0
CHST15,0.11394764
OAT,0.2884026
NKX1-2,0.00030913713
LHPP,0.1341343
AC068896.1,0.00080851285
FAM53B,0.119178325
AL513190.1,0.00078473304
FAM53B-AS1,7.1339346e-05
EEF1AKMT2,0.17671913
ABRAXAS2,0.21407935
ZRANB1,0.31083268
AL731577.1,0.009179018
CTBP2,1.1988829
AL731571.1,0.0017834839
AL157888.1,0.0025206548
TEX36,0.00085607235
AL158835.1,0.02620542
EDRF1,0.20004682
EDRF1-AS1,0.0010700907
MMP21,0.00042803603
UROS,0.5870756
BCCIP,0.37162176
DHX32,0.264832
FANK1,0.08893291
FANK1-AS1,0.0
ADAM12,0.026514558
LINC00601,2.3779781e-05
C10orf90,7.1339346e-05
DOCK1,0.18456632
AL359094.1,0.001593246
FAM196A,0.0005707149
NPS,0.0
FOXI2,4.7559563e-05
CLRN3,0.00042803603
PTPRE,0.07851849
AL158166.2,7.1339346e-05
MKI67,0.04525308
AL390763.2,9.5119125e-05
AL390763.1,0.0002377978
AL355537.1,0.0
AL355537.2,0.0
AL391869.1,2.3779781e-05
MGMT,1.0353141
AL157832.2,0.00021401801
AL157832.1,0.00682481
AL157832.3,0.010772272
EBF3,0.010153988
AL354950.2,0.0019261618
AL354950.1,0.003923664
C10orf143,0.028773645
GLRX3,0.68482083
AL355500.1,0.0003329169
TCERG1L,0.00033291694
TCERG1L-AS1,4.7559563e-05
LINC01164,2.3779781e-05
FP565171.1,0.0
PPP2R2D,0.28968883
BNIP3,1.0086015
AL162274.2,0.0096308375
AL162274.1,0.0033767265
JAKMIP3,0.0032340481
AL512622.1,4.7559563e-05
DPYSL4,0.0098924115
STK32C,0.10671861
LRRC27,0.06660569
PWWP2B,0.3275483
AL451069.2,0.005302894
AL451069.3,0.00064205425
C10orf91,0.0020212808
AL451069.1,0.009274135
LINC01165,2.3779781e-05
INPP5A,0.10436463
NKX6-2,0.0012841087
CFAP46,0.024398148
LINC01166,0.00076095323
LINC01167,0.00014267868
LINC01168,2.3779781e-05
ADGRA1,0.00080851285
ADGRA1-AS1,4.7559563e-05
KNDC1,0.0037334252
UTF1,0.00028535735
VENTX,0.0001188989
MIR202HG,9.5119125e-05
AL592071.1,0.0011414301
ADAM8,0.08065885
TUBGCP2,0.5792725
AL360181.2,0.0025444343
ZNF511,0.37466156
CALY,0.003971225
AL360181.1,4.7559563e-05
PRAP1,0.0015456865
FUOM,0.2806252
ECHS1,1.8587545
AL360181.4,2.3779781e-05
PAOX,0.05559668
AL360181.3,0.0001188989
MTG1,0.08013499
SPRN,0.00090363197
SCART1,0.0077046664
CYP2E1,0.013388057
AL161645.1,0.0005469351
SYCE1,0.039094105
FRG2B,7.1339346e-05
FAM138D,0.0
IQSEC3,0.052149
AC026369.3,7.1339346e-05
AC026369.1,0.0010225311
AC026369.2,0.00019023822
AC007406.3,0.00047559565
SLC6A12,0.058426328
AC007406.1,4.7559563e-05
AC007406.4,0.0010225311
SLC6A13,0.01828671
KDM5A,0.98357743
CCDC77,0.0741434
B4GALNT3,0.060352325
NINJ2,0.06299151
AC006205.1,0.0
AC021054.1,0.077162914
LINC02455,0.0
WNK1,0.93458605
RAD52,0.036502115
AC004803.1,0.013292939
ERC1,0.47176632
AC004672.1,0.0001188989
LINC00942,0.0033529468
WNT5B,0.037881345
FBXL14,0.021734802
ADIPOR2,0.2644298
CACNA2D4,0.0036858649
LRTM2,0.00071339356
AC005342.2,0.0
LINC00940,0.00066583406
DCP1B,0.07433339
CACNA1C,0.003971225
AC005342.1,0.0019023822
AC005344.1,0.0
CACNA1C-AS4,0.0
CACNA1C-AS3,2.3779781e-05
CACNA1C-AS2,0.0015219068
CACNA1C-AS1,0.00052315526
LINC02371,0.0
FKBP4,1.3199779
ITFG2-AS1,0.018714756
AC005841.1,0.00040425625
ITFG2,0.28124267
NRIP2,0.0024968751
TEX52,7.1339346e-05
FOXM1,0.037072826
RHNO1,0.11221127
TULP3,0.25486934
TEAD4,0.14319345
AC125807.2,0.010700933
TSPAN9,0.15938537
AC005865.1,0.00019023825
LINC02417,7.1339346e-05
PRMT8,0.00083229254
CRACR2A,0.0029962494
AC006207.1,0.0
PARP11,0.056928217
AC005842.1,0.00016645846
AC007207.2,0.002163959
CCND2,0.032483257
TIGAR,0.12191301
FGF23,0.00019023822
FGF6,0.0
C12orf4,0.12205509
RAD51AP1,0.048748758
DYRK4,0.16975407
AC005832.4,7.1339346e-05
AKAP3,0.010558252
NDUFA9,0.80210304
AC005833.2,4.7559563e-05
AC005833.1,4.7559563e-05
GALNT8,0.012199059
AC005833.3,2.3779781e-05
KCNA1,0.00019023822
AC006063.2,4.7559563e-05
KCNA5,0.0026157747
LINC02443,0.0010225311
AC006206.2,0.010558253
AC006206.1,0.03928436
AC007848.2,0.00045181584
AC007848.1,0.011604567
NTF3,0.029082779
ANO2,0.0073955273
VWF,0.015504462
AC005845.1,0.0
CD9,11.231123
PLEKHG6,0.10355684
TNFRSF1A,0.9272858
SCNN1A,1.5804654
LTBR,0.75789106
AC005840.2,0.01524289
CD27,0.002163959
TAPBPL,0.28652433
VAMP1,0.031960156
AC005840.4,0.0073241876
MRPL51,2.83795
NCAPD2,0.14419258
AC006064.3,0.00042803603
GAPDH,32.57599
AC006064.4,0.023898771
IFFO1,0.002354197
AC006064.1,0.000903632
NOP2,0.034100343
AC006064.6,0.0
CHD4,1.8804084
AC006064.2,0.011271649
LPAR5,0.014030112
ACRBP,0.006135193
ING4,0.48553964
ZNF384,0.17460337
PIANP,0.0018310435
AC125494.3,0.0
COPS7A,0.36940104
AC125494.2,0.004541941
MLF2,1.8732244
PTMS,3.41614
LAG3,0.010796047
CD4,0.0070388275
GPR162,0.016170306
P3H3,0.033862546
GNB3,0.0050650984
CDCA3,0.011889916
USP5,0.33628064
TPI1,7.183923
SPSB2,0.21494117
LRRC23,0.19395989
U47924.3,0.0011889897
ENO2,0.16095695
ATN1,0.6942299
C12orf57,1.7001594
U47924.2,0.0072766277
PTPN6,0.20746809
MIR200CHG,0.14224318
U47924.1,0.0045181615
PHB2,2.1576593
EMG1,0.57200795
EMG1-1,0.020165328
LPCAT3,0.37828565
C1S,0.40966114
C1R,0.43603802
C1RL,0.28419533
C1RL-AS1,0.07723432
AC233309.1,0.0012365491
RBP5,0.026205415
AC018653.3,0.0060400716
CLSTN3,0.16561645
AC018653.1,0.0
PEX5,0.11211604
ACSM4,9.5119125e-05
CD163L1,0.09319189
CD163,0.00049937546
APOBEC1,0.00040425625
GDF3,0.00042803603
DPPA3,0.0003329169
CLEC4C,0.00019023822
NANOGNB,0.00014267868
NANOG,0.004494381
SLC2A14,0.007133946
SLC2A3,0.045657247
AC006511.4,2.3779781e-05
FOXJ2,0.12804732
C3AR1,9.5119125e-05
NECAP1,0.19804946
CLEC4A,0.002734672
ZNF705A,9.5119125e-05
FAM66C,0.028916324
AC092111.2,0.00085607247
AC092111.1,0.011390547
FAM90A1,0.025325565
LINC02449,0.013744759
LINC00937,0.02993885
AC092745.1,0.0019499416
CLEC6A,0.0001188989
CLEC4D,0.00047559565
CLEC4E,0.0011889891
AC092746.1,0.0
AICDA,0.00038047644
MFAP5,0.20509613
AC092490.2,2.3779781e-05
RIMKLB,0.2717794
A2ML1-AS1,7.1339346e-05
AC092490.1,0.00045181584
A2ML1-AS2,7.1339346e-05
A2ML1,0.015694693
AC006581.2,0.0002377978
PHC1,0.09792096
M6PR,0.91838
KLRG1,0.013720981
AC006581.1,0.0
A2M-AS1,0.0134118395
A2M,0.3365591
PZP,0.0004993754
LINC00987,0.0049699787
AC010175.1,7.1339346e-05
LINC02367,0.002163959
KLRB1,0.00030913713
AC010186.1,0.0013078887
CLEC2D,0.1371311
LINC02390,9.5119125e-05
CLECL1,0.0043041417
CD69,0.06648806
KLRF1,0.035836276
CLEC2B,0.14669494
AC091814.1,0.003234047
KLRF2,2.3779781e-05
CLEC2A,4.7559563e-05
LINC02470,0.0003329169
CLEC12A-AS1,4.7559563e-05
CLEC12A,0.009821074
CLEC1B,9.5119125e-05
CLEC12B,0.0003566967
AC024224.2,0.0
CLEC9A,0.0
CLEC1A,0.00045181584
CLEC7A,0.009488151
OLR1,0.0037572053
TMEM52B,0.0005944946
GABARAPL1,0.32312387
AC115676.1,4.7559563e-05
KLRD1,0.010249112
AC022075.3,0.0003566967
AC022075.2,0.00026157757
AC022075.1,0.01602762
KLRK1,0.0002377978
KLRC4-KLRK1,0.0
KLRC4,2.3779781e-05
AC068775.1,0.0
KLRC3,0.0
KLRC2,0.00047559565
KLRC1,0.0003329169
EIF2S3B,0.0065394486
LINC02446,0.0
MAGOHB,0.43897423
STYK1,0.024540823
YBX3,3.8022647
LINC02366,0.0
TAS2R7,0.0
TAS2R8,0.00014267868
TAS2R9,0.0003329169
PRH1,0.23353712
TAS2R10,0.0010938705
PRR4,0.0029249096
AC018630.2,0.00042803603
AC006518.7,0.00019023822
TAS2R13,0.0010700907
PRH2,4.7559563e-05
TAS2R14,0.031104079
TAS2R50,0.0007371734
TAS2R20,0.0015456865
TAS2R19,0.0016408055
TAS2R31,0.008346724
TAS2R46,0.0013078887
TAS2R43,0.00083229266
TAS2R30,0.0089650005
SMIM10L1,0.5205207
TAS2R42,4.7559563e-05
