,Cancer.cell.5
AC005920.2,0.0
NME1,1.6357055
NME1-NME2,0.000412429
NME2,0.090321966
MBTD1,0.18435661
UTP18,0.37160116
LINC02071,0.0012372871
AC005823.2,0.0
AC005823.1,0.0
LINC02072,0.000412429
LINC02073,0.0
CA10,0.0
LINC01982,0.0
LINC02089,0.0
C17orf112,0.0
KIF2B,0.0
TOM1L1,0.18188205
COX11,0.32582116
AC007485.1,0.000412429
STXBP4,0.08908467
HLF,0.0024745741
AC007638.2,0.0
AC007638.1,0.000824858
MMD,0.51677537
SMIM36,0.000412429
TMEM100,2.0530746
PCTP,0.2445713
AC090618.1,0.0
ANKFN1,0.0057740067
NOG,0.006598864
C17orf67,0.06516379
DGKE,0.0993954
TRIM25,0.26395616
AC015912.1,0.000412429
AC015912.3,0.05567792
COIL,0.30437455
AC004584.1,0.0
SCPEP1,0.53616095
AC007114.1,0.029282464
AKAP1,0.2647811
AC007114.2,0.019384164
MSI2,0.48378286
AC007431.2,0.000412429
AC007431.1,0.0
CCDC182,0.0
AC015845.2,0.000412429
MRPS23,0.73330534
CUEDC1,0.23302372
AC015845.1,0.037118614
AC015813.4,0.0012372871
VEZF1,0.5138911
AC015813.2,0.009898297
AC015813.1,0.051966056
SRSF1,0.69453746
AC015813.3,0.0
DYNLL2,0.31716007
OR4D1,0.000824858
OR4D2,0.0
EPX,0.0
AC005962.1,0.0045367195
MKS1,0.09650839
LPO,0.014847446
MPO,0.0
TSPOAP1,0.07052537
TSPOAP1-AS1,0.011548013
AC004687.1,0.000412429
SUPT4H1,0.64751935
RNF43,0.19054292
HSF5,0.0
MTMR4,0.17280853
SEPT4-AS1,0.001649716
SEPT4,0.0057740067
C17orf47,0.000412429
TEX14,0.0053615775
AC011195.2,0.000412429
RAD51C,0.24374683
AC025521.1,0.0
PPM1E,0.003299432
TRIM37,0.18971807
AC099850.1,0.00866101
SKA2,0.4239793
PRR11,0.060627073
AC099850.2,0.0
AC099850.3,0.0
SMG8,0.022271167
GDPD1,0.040005617
YPEL2,0.29695043
AC091059.1,0.0
LINC01476,0.0
DHX40,0.6306098
AC091271.1,0.08619767
CLTC,0.8677577
PTRH2,0.20539072
VMP1,1.9507982
TUBD1,0.07423723
RPS6KB1,0.15466136
AC005702.1,0.0
RNFT1,0.0639265
RNFT1-DT,0.0024745741
HEATR6,0.09197168
AC025048.4,0.0053615775
AC025048.1,0.0
CA4,0.0037118616
USP32,0.07588695
C17orf64,0.000824858
APPBP2,0.21446422
AC011921.1,0.0045367195
LINC01999,0.000412429
PPM1D,0.06928808
BCAS3,0.1290905
AC005884.1,0.000824858
AC005884.2,0.0
AC005856.1,0.0
AC005746.3,0.0037118616
AC005746.2,0.013610158
TBX2-AS1,0.15218669
TBX2,0.24993303
C17orf82,0.018146878
TBX4,0.001649716
AC005901.1,0.0
NACA2,0.007423723
BRIP1,0.040830478
INTS2,0.100220256
MED13,0.36541468
EFCAB3,0.0012372871
METTL2A,0.26024425
TLK2,0.2458091
AC080038.2,0.0024745741
AC080038.1,0.040418047
MRC2,0.3472681
AC005821.1,0.000412429
MARCH10,0.023920884
AC068512.1,0.037531044
AC005972.4,0.000412429
AC005972.1,0.000412429
TANC2,0.18930568
AC006270.1,0.0
AC015923.1,0.0
AC005828.2,0.0
AC005828.1,0.0
AC005828.3,0.0012372871
AC005828.4,0.0
CYB561,0.42150518
AC005828.5,0.0
ACE,0.012372872
AC113554.1,0.0
KCNH6,0.0
DCAF7,0.6702027
TACO1,0.24085982
MAP3K3,0.09238411
STRADA,0.11300556
LIMD2,0.051141202
AC046185.1,0.0
CCDC47,0.9114759
DDX42,0.67721456
FTSJ3,0.30767405
PSMC5,1.2393595
SMARCD2,0.34438065
CSH2,0.0
GH2,0.0
CSH1,0.000412429
GH1,0.000412429
CD79B,0.037118614
SCN4A,0.001649716
PRR29-AS1,0.007836153
PRR29,0.06763837
ICAM2,0.016497161
ERN1,0.049903914
SNHG25,1.5095004
TEX2,0.16497214
PECAM1,0.007836153
MILR1,0.003299432
POLG2,0.1653847
DDX5,5.1166015
CEP95,0.3526297
SMURF2,0.23137383
LRRC37A3,0.0383559
AC103810.2,0.0037118616
AC103810.5,0.0020621452
AC037487.1,0.011548013
GNA13,0.10805641
AC037487.2,0.000412429
RGS9,0.109706126
AXIN2,0.1051694
AC004805.1,0.0
CEP112,0.112180695
APOH,0.000412429
PRKCA,0.32705784
PRKCA-AS1,0.0
CACNG5,0.0
CACNG4,0.10558183
AC005544.1,0.0
AC005544.2,0.0
CACNG1,0.0053615775
HELZ,0.3315953
AC007448.2,0.0
AC007448.3,0.009898297
PSMD12,0.70649713
PITPNC1,0.108881265
NOL11,0.42150554
BPTF,1.860895
AC134407.1,0.0012372871
C17orf58,0.17693268
KPNA2,0.42232963
AC145343.1,0.012372872
AC005332.7,0.10104512
AC005332.4,0.022683598
AC005332.6,0.019796593
AC005332.8,0.0053615775
AC005332.3,0.0024745741
AC005332.5,0.024333313
AC005332.1,0.011135584
AMZ2,0.26230645
ARSG,0.051966056
SLC16A6,0.008248581
WIPI1,0.0639265
PRKAR1A,0.82032883
FAM20A,0.11671746
AC079210.1,0.000412429
LINC01482,0.0037118616
AC011591.1,0.0
ABCA8,0.0024745741
ABCA9-AS1,0.007836153
ABCA9,0.0012372871
ABCA6,0.0024745741
ABCA10,0.006598864
ABCA5,0.075474516
MAP2K6,0.20786515
AC002546.1,0.0
LINC01483,0.001649716
LINC01497,0.000412429
AC005208.1,0.0
LINC01028,0.0
KCNJ16,0.011135584
KCNJ2-AS1,0.010723155
KCNJ2,0.020209024
AC011990.1,0.0
AC007423.1,0.0
CASC17,0.0
AC005144.1,0.0
ROCR,0.0024745741
LINC01152,0.0028870034
LINC02097,0.0
SOX9,0.2519954
LINC00511,0.10310726
LINC02003,0.0
AC007639.1,0.0
AC080037.1,0.0053615775
SLC39A11,0.10475697
AC011120.1,0.0
SSTR2,0.026807887
COG1,0.094858676
AC097641.2,0.000412429
FAM104A,0.19590461
C17orf80,0.1051694
CPSF4L,0.000412429
CDC42EP4,0.45779914
SDK2,0.064751364
AC124804.1,0.0
AC125421.1,0.0
LINC00469,0.0
LINC02092,0.0
AC125421.2,0.0
AC137735.1,0.0
RPL38,18.40795
AC100786.1,0.009073439
TTYH2,0.014435017
AC100786.2,0.0
DNAI2,0.0
AC103809.1,0.0
KIF19,0.0057740067
BTBD17,0.039593186
GPR142,0.0
GPRC5C,0.45161298
CD300A,0.0012372871
CD300LB,0.0
CD300C,0.000412429
CD300LD,0.0
C17orf77,0.0
AC064805.1,0.0
CD300E,0.0
RAB37,0.0020621452
AC064805.2,0.0
CD300LF,0.0
AC016888.1,0.0
SLC9A3R1,0.3014876
NAT9,0.22436269
TMEM104,0.032581896
GRIN2C,0.006186436
FDXR,0.15301166
FADS6,0.0
USH1G,0.001649716
OTOP2,0.0
OTOP3,0.0
HID1,0.15631104
HID1-AS1,0.0
CDR2L,0.12166663
MRPL58,0.3064366
KCTD2,0.07341237
ATP5PD,2.102987
SLC16A5,0.057740066
ARMC7,0.054853063
NT5C,0.7584638
JPT1,0.6289595
SUMO2,4.9681273
NUP85,0.25694492
GGA3,0.12414133
MRPS7,1.0896466
MIF4GD,0.14641264
AC022211.2,0.013610158
SLC25A19,0.09238411
GRB2,0.6677282
AC011933.4,0.0
AC011933.3,0.0012372871
TMEM94,0.113418
CASKIN2,0.07341237
TSEN54,0.17074628
LLGL2,0.4718223
MYO15B,0.041655336
RECQL5,0.10558183
SMIM5,0.018971737
SMIM6,0.006186436
SAP30BP,0.3386068
AC087749.2,0.0
AC087749.1,0.000824858
ITGB4,0.31468529
GALK1,0.14971219
H3F3B,9.022713
UNK,0.20250371
AC087289.1,0.0
UNC13D,0.066813506
WBP2,0.36005294
TRIM47,0.14311315
AC087289.5,0.016497161
TRIM65,0.080836095
AC087289.2,0.0012372871
MRPL38,0.01773445
AC087289.3,0.0
FBF1,0.070112936
ACOX1,0.23962237
AC087289.4,0.0
TEN1,0.21405174
CDK3,0.041242905
EVPL,0.108881265
SRP68,0.34685555
ZACN,0.0
GALR2,0.0028870034
EXOC7,0.5703946
FOXJ1,0.6070999
RNF157-AS1,0.029694892
RNF157,0.090321966
UBALD2,0.49698022
QRICH2,0.012372872
PRPSAP1,0.32953307
SPHK1,0.0057740067
UBE2O,0.1839442
AANAT,0.003299432
RHBDF2,0.08001123
CYGB,0.007423723
PRCD,0.0020621452
AC015802.4,0.0041242903
AC015802.6,0.056090347
ST6GALNAC2,0.006598864
AC015802.1,0.0
ST6GALNAC1,0.28251502
AC005837.1,0.048666626
MXRA7,0.60874945
AC005837.3,0.001649716
JMJD6,0.1484748
METTL23,0.70443416
AC005837.2,0.0
SRSF2,1.8312005
MFSD11,0.19260502
LINC02080,0.000824858
LINC00868,0.0041242903
MGAT5B,0.051141202
AC016168.1,0.0
SEC14L1,0.5852409
AC068594.1,0.0
AC068594.2,0.0
SEPT9,0.6038008
AC111182.1,0.014022587
AC111170.1,0.0
AC021683.3,0.03464404
AC021683.2,0.016084732
AC021683.1,0.0012372871
LINC01987,0.0
LINC01973,0.0
TNRC6C,0.28210306
TMC6,0.2585943
TMC8,0.020621452
C17orf99,0.003299432
SYNGR2,0.6561805
TK1,0.27344096
AFMID,0.110943414
BIRC5,0.13816383
TMEM235,0.000412429
AC087645.4,0.0
LINC01993,0.01732202
AC087645.2,0.018559307
SOCS3,1.849753
AC061992.1,0.07794909
PGS1,0.22477497
DNAH17,0.009073439
LINC02081,0.000824858
CYTH1,0.16043542
USP36,0.33860692
TIMP2,0.45367494
AC022966.1,0.000412429
CEP295NL,0.0049491483
AC100788.1,0.0049491483
LGALS3BP,1.9693607
CANT1,0.2412722
C1QTNF1-AS1,0.0
C1QTNF1,0.000824858
ENGASE,0.0610395
RBFOX3,0.018971737
AC021534.1,0.0
LINC02078,0.0020621452
ENPP7,0.0
CBX2,0.049079057
CBX8,0.075474516
AC100791.2,0.0
LINC01977,0.01732202
CBX4,0.17610775
AC100791.1,0.0
LINC01979,0.0028870034
LINC01978,0.000824858
TBC1D16,0.12785318
AC100791.3,0.000412429
AC116025.1,0.0
CCDC40,0.3138607
GAA,0.19054303
EIF4A3,0.9869505
AC087741.2,0.0070112934
CARD14,0.029282464
AC087741.1,0.0837231
SGSH,0.047429338
SLC26A11,0.1092937
RNF213,0.5794676
AC124319.3,0.0070112934
AC124319.2,0.03918076
ENDOV,0.34520516
AC120024.1,0.000824858
NPTX1,0.0012372871
RPTOR,0.071350224
AC016245.1,0.000412429
AC127496.3,0.0
AC127496.4,0.0
AC127496.1,0.0028870034
CHMP6,0.12661588
AC127496.6,0.000412429
AC127496.5,0.011548013
AC127496.2,0.0
BAIAP2-DT,0.09155925
BAIAP2,0.34438074
AATK,0.014847446
AC115099.1,0.0
PVALEF,0.0
CEP131,0.09650839
AC027601.2,0.0
TEPSIN,0.07341237
AC027601.1,0.000824858
NDUFAF8,1.222862
SLC38A10,0.22023816
AC027601.4,0.009485869
LINC00482,0.0
TMEM105,0.000824858
AC027601.3,0.0
AC110285.6,0.0
AC110285.3,0.0
AC110285.1,0.0
AC110285.5,0.0
AC110285.2,0.0
BAHCC1,0.0024745741
AC110285.4,0.0
LINC01971,0.000412429
ACTG1,21.293283
AC139149.1,0.0012372871
FSCN2,0.0028870034
FAAP100,0.09114682
NPLOC4,0.3249962
TSPAN10,0.119192064
PDE6G,0.011960442
OXLD1,0.685875
CCDC137,0.40583292
ARL16,0.47264782
HGS,0.45285094
AC139530.3,0.009485869
AC139530.1,0.08990954
MRPL12,1.3144205
SLC25A10,0.1583732
GCGR,0.013610158
MCRIP1,0.7056729
PPP1R27,0.001649716
P4HB,1.7165476
AC145207.3,0.000824858
ARHGDIA,0.5662698
AC145207.2,0.001649716
AC145207.5,0.03876833
AC145207.6,0.0020621452
ALYREF,0.6714393
ANAPC11,2.1104124
NPB,0.0057740067
PCYT2,0.21693882
SIRT7,0.29777572
MAFG,0.24663375
AC145207.8,0.0
MAFG-DT,0.05567792
PYCR1,0.22065061
AC145207.4,0.000412429
MYADML2,0.0
AC145207.1,0.0
NOTUM,0.07052537
AC145207.7,0.0
ASPSCR1,0.39098564
CENPX,0.770836
LRRC45,0.107643984
RAC3,0.18683109
DCXR,0.7295933
AC137723.1,0.006598864
RFNG,0.25158337
GPS1,0.46934763
DUS1L,0.6619544
FASN,0.34891742
CCDC57,0.21487673
AC129510.1,0.0
AC129510.2,0.0012372871
AC132872.2,0.012785301
SLC16A3,0.29241332
CSNK1D,0.6071006
AC132872.3,0.000412429
LINC01970,0.022271167
AC132872.1,0.023096027
CD7,0.000412429
SECTM1,0.0053615775
TEX19,0.001649716
UTS2R,0.0
AC132938.1,0.001649716
OGFOD3,0.27467936
HEXDC,0.24292225
CYBC1,0.31757256
AC132938.3,0.006186436
NARF,0.5159529
NARF-AS1,0.003299432
FOXK2,0.3043745
AC124283.2,0.0
AC124283.1,0.048254196
WDR45B,1.4591875
RAB40B,0.1930177
AC024361.2,0.007836153
FN3KRP,0.19714187
AC024361.3,0.0
FN3K,0.06433893
TBCD,0.1711587
AC068014.1,0.0
ZNF750,0.018971737
AC087222.1,0.0024745741
B3GNTL1,0.066813506
AC130371.1,0.0
METRNL,0.46810982
AC130371.2,0.001649716
AC144831.1,0.0070112934
AC139099.2,0.0
AC139099.3,0.0
AC139099.1,0.001649716
LINC02564,0.0
AP005530.1,0.0
TUBB8P12,0.000824858
AP001005.3,0.000824858
USP14,0.9300352
THOC1,0.42851734
AP000845.1,0.027632745
AP000915.1,0.000412429
COLEC12,0.061864357
LINC01925,0.0
CLUL1,0.09238411
AP001178.3,0.0020621452
TYMS,0.46563306
ENOSF1,0.51265347
AP001178.2,0.0024745741
YES1,0.44748825
AP001020.3,0.003299432
AP001020.1,0.0028870034
AP000894.4,0.060214642
AP000894.3,0.0
ADCYAP1,0.000412429
LINC01904,0.0
AP005328.2,0.031757038
AP005328.1,0.0049491483
LINC00470,0.028457604
AC008109.1,0.0
AC019183.1,0.0
AP005057.1,0.000412429
AP005230.1,0.000824858
METTL4,0.087434955
NDC80,0.024745744
SMCHD1,0.614937
AP001011.1,0.0024745741
EMILIN2,0.020621452
LPIN2,0.3452049
AP000919.4,0.000824858
AP000919.2,0.0
AP000919.3,0.0
MYOM1,0.028457604
AP005329.2,0.0
AP005329.3,0.084960386
MYL12A,4.257088
AP005329.1,0.021033881
MYL12B,7.9202933
AP001025.1,0.000412429
LINC01895,0.0
IGLJCOR18,0.0
TGIF1,0.83352643
GAPLINC,0.001649716
DLGAP1,0.11960451
DLGAP1-AS1,0.51925236
DLGAP1-AS2,0.11259312
AP002478.1,0.0028870034
DLGAP1-AS3,0.000412429
DLGAP1-AS4,0.000412429
DLGAP1-AS5,0.000412429
AP005203.1,0.0
LINC01892,0.0
AKAIN1,0.0
AP005380.1,0.0
AP001496.2,0.000412429
LINC00526,0.05691521
LINC00667,0.4029463
ZBTB14,0.112180695
AP001496.1,0.0
AP005671.1,0.0
EPB41L3,0.001649716
AP005059.2,0.0
AP005059.1,0.0
MIR3976HG,0.0
TMEM200C,0.0012372871
AP005433.1,0.0
L3MBTL4,0.0070112934
AP001021.1,0.0
AP001021.2,0.0
L3MBTL4-AS1,0.0
LINC01387,0.0
AP005205.2,0.016497161
ARHGAP28,0.023096027
AP005210.1,0.0
LINC00668,0.011548013
LAMA1,0.098982975
AP002409.1,0.000824858
AP005062.1,0.000412429
PTPRM,0.09073439
AP000897.2,0.0
AP001094.3,0.003299432
AP001094.1,0.0
RAB12,0.09774569
AP001793.2,0.000412429
GACAT2,0.0
MTCL1,0.014435017
NDUFV2,2.0753548
AP005899.1,0.0037118616
NDUFV2-AS1,0.040005617
ANKRD12,0.9135388
AP001033.1,0.000412429
TWSG1,0.2936515
AP005432.2,0.001649716
RALBP1,1.6179761
PPP4R1,0.17239606
AP001381.1,0.0
PPP4R1-AS1,0.000412429
RAB31,0.041242905
TXNDC2,0.000412429
AC006238.1,0.001649716
VAPA,1.3218491
AP005271.1,0.0
AP005209.1,0.0
AP006219.1,0.0
LINC01254,0.000412429
APCDD1,0.15548606
NAPG,0.31592277
AP001099.1,0.0
LINC01887,0.0024745741
AP001180.2,0.0
AP001180.1,0.0
PIEZO2,0.008248581
AP001180.4,0.0
AP005120.1,0.0
AP005229.1,0.0
AP005229.2,0.0
LINC01255,0.0
SLC35G4,0.0
AP001120.2,0.0
AP001120.1,0.0
GNAL,0.011960442
AP005137.1,0.0
CHMP1B,0.6000896
CHMP1B-AS1,0.000412429
AP005137.2,0.0
MPPE1,0.16167273
AP001269.4,0.0037118616
AP001269.2,0.0024745741
IMPA2,0.24127205
AP001269.1,0.0
AP001542.3,0.0
AP002414.5,0.0
ANKRD62,0.007423723
AP005264.4,0.0
AP005264.3,0.0
CIDEA,0.0037118616
AP005264.1,0.0012372871
TUBB6,0.1414635
AFG3L2,0.8475495
PRELID3A,0.024333313
AP001029.1,0.0
AP001029.2,0.0049491483
SPIRE1,0.060627073
PSMG2,0.63473433
CEP76,0.06846322
AP005482.2,0.0
AP005482.1,0.0020621452
PTPN2,0.5514225
SEH1L,0.18765606
AP002449.1,0.009485869
CEP192,0.15383649
AP001198.2,0.0
AP001198.1,0.0
LDLRAD4,0.044129904
AP002505.1,0.0
AP002439.1,0.0
LDLRAD4-AS1,0.0
AP005131.5,0.0
AP005131.2,0.0
AP005131.1,0.003299432
AP005131.3,0.0
AP001010.1,0.0
FAM210A,0.17817007
RNMT,0.9444721
MC5R,0.0
MC2R,0.0
ZNF519,0.07299994
AC006557.1,0.0
AC006557.3,0.0
POTEC,0.018146878
ANKRD30B,0.006186436
AP006565.1,0.000412429
LINC01906,0.0
AP005121.1,0.0
LINC01443,0.000412429
LINC01444,0.000824858
AP005121.2,0.0
AP005242.3,0.0
AP005242.1,0.0
AP005901.2,0.0
ROCK1,0.7964075
AC022809.1,0.0
GREB1L,0.013197728
AC015878.1,0.0
ESCO1,0.35510403
SNRPD1,1.9648244
ABHD3,0.05650278
AC106037.2,0.0
MIB1,0.34396824
MIR133A1HG,0.0
AC103987.2,0.0
LINC01900,0.0
AC091043.1,0.0
GATA6-AS1,0.025983028
GATA6,0.13692674
AC091588.1,0.0
AC091588.3,0.000412429
AC091588.2,0.0012372871
AC027449.1,0.003299432
CTAGE1,0.0
AC090912.1,0.006598864
AC090912.2,0.0045367195
RBBP8,0.40789524
CABLES1,0.120841786
TMEM241,0.0610395
AC011731.1,0.0012372871
RIOK3,0.45202574
RMC1,0.0709378
NPC1,0.084960386
ANKRD29,0.02144631
LAMA3,0.2821025
AC010754.1,0.0
TTC39C,0.16744687
TTC39C-AS1,0.011548013
AC090772.2,0.0
AC090772.1,0.0
CABYR,0.04701691
AC090772.3,0.0045367195
OSBPL1A,0.46109927
AC023983.1,0.0020621452
AC023983.2,0.011135584
IMPACT,0.26808044
HRH4,0.001649716
AC007922.1,0.000412429
AC007922.3,0.000824858
LINC01915,0.018971737
AC022884.1,0.0
AC018697.1,0.000412429
LINC01894,0.0
AC104961.1,0.0
ZNF521,0.109706126
AC110603.1,0.000824858
SS18,0.38067478
PSMA8,0.0
TAF4B,0.06928808
LINC01543,0.0
KCTD1,0.44212687
AQP4-AS1,0.0
PCAT18,0.0020621452
AC012588.1,0.0012372871
AQP4,0.0012372871
CHST9,0.015259875
LINC01908,0.0
AC090403.1,0.001649716
AC021382.1,0.0
AC068408.1,0.0
CDH2,1.2731779
AC110015.1,0.007836153
AC023932.1,0.0
AC074237.1,0.0
AC117569.1,0.0
AC090506.1,0.0
DSC3,0.026395457
DSC2,0.93333334
DSCAS,0.000824858
DSC1,0.0057740067
AC012417.1,0.000412429
DSG1,0.0028870034
DSG1-AS1,0.010723155
DSG4,0.0041242903
DSG3,0.000412429
AC021549.1,0.0024745741
DSG2,0.986952
DSG2-AS1,0.0020621452
TTR,0.000412429
B4GALT6,0.022271167
AC017100.1,0.014435017
SLC25A52,0.0
TRAPPC8,0.19054307
AC022960.1,0.0012372871
AC009831.1,0.00866101
RNF125,0.024745744
AC011825.4,0.0053615775
RNF138,0.12744077
AC011825.2,0.0012372871
GAREM1,0.15383658
MEP1B,0.000412429
AC015563.2,0.0
AC021224.1,0.000824858
AC025887.2,0.018559307
AC025887.1,0.0
KLHL14,0.6141124
AC012123.1,0.2536454
AC090371.2,0.000412429
CCDC178,0.03876833
AC090371.1,0.0020621452
AC091198.1,0.0
ASXL3,0.03588133
NOL4,0.0028870034
AC104985.1,0.0
AC104985.2,0.0
DTNA,0.05691521
AC022601.1,0.0
AC068506.1,0.0
MAPRE2,0.033819184
AC015967.1,0.0
ZNF397,0.50729245
ZSCAN30,0.24787144
AC011815.2,0.023920884
AC011815.1,0.012372872
AC116447.1,0.001649716
ZNF24,0.6776276
ZNF396,0.06433893
AC007998.4,0.0024745741
AC007998.3,0.0
AC007998.2,0.000412429
INO80C,0.096095964
GALNT1,0.4767717
AC090229.1,0.0028870034
AC118757.1,0.000824858
C18orf21,0.21900083
RPRD1A,0.44542676
SLC39A6,0.32912114
ELP2,0.4751225
AC023043.1,0.11259312
MOCOS,0.026807887
FHOD3,0.011135584
TPGS2,1.2348241
KIAA1328,0.21817616
AC016493.1,0.0
AC015961.1,0.0041242903
CELF4,0.124966145
AC015961.2,0.020621452
AC090386.1,0.0
AC016205.1,0.011960442
AC011139.1,0.0
LINC01901,0.0024745741
LINC01902,0.000412429
LINC01477,0.0
AC021504.1,0.025158172
PIK3C3,0.23673563
LINC00907,0.0024745741
RIT2,0.0
SYT4,0.000412429
LINC01478,0.0
AC120049.1,0.0070112934
SETBP1,0.17280854
AC090376.1,0.0
SLC14A2,0.0049491483
SLC14A2-AS1,0.0
AC023421.2,0.000412429
SLC14A1,0.037118614
SIGLEC15,0.014435017
EPG5,0.12785316
PSTPIP2,0.023096027
ATP5F1A,2.9076333
HAUS1,0.23261091
C18orf25,0.23549797
RNF165,0.052790914
LOXHD1,0.000824858
ST8SIA5,0.010310726
AC090241.3,0.003299432
PIAS2,0.49491936
KATNAL2,0.1670344
ELOA3D,0.0
ELOA3C,0.0
ELOA3B,0.0
ELOA3,0.0
ELOA2,0.0
AC012254.1,0.0
AC012254.3,0.0041242903
HDHD2,0.10310726
AC012254.2,0.0
IER3IP1,0.41779417
SKOR2,0.0
MIR4527HG,0.0
AC102797.1,0.0
SMAD2,0.49656913
AC120349.1,0.0
ZBTB7C,0.14435056
CTIF,0.045779627
AC048380.1,0.0
AC093567.1,0.0
SMAD7,0.0866101
AC114684.1,0.0
AC016866.1,0.006186436
DYM,0.15548632
AC016866.2,0.000412429
AC044840.1,0.0
C18orf32,0.18311939
RPL17-C18orf32,0.000824858
AC100778.3,0.000824858
RPL17,0.5299762
AC091170.1,0.0
LIPG,0.016084732
AC090227.2,0.0
ACAA2,0.22807452
AC090227.1,0.0
SNHG22,0.007423723
MYO5B,0.12001692
CFAP53,0.16332251
MBD1,0.14146347
CXXC1,0.16373499
AC105227.1,0.0
SKA1,0.006598864
MAPK4,0.001649716
MRO,0.000824858
ME2,0.24910863
ELAC1,0.13074018
AC091551.1,0.0
SMAD4,0.27550462
MEX3C,0.15342413
LINC01630,0.0
DCC,0.000824858
AC103949.1,0.0
LINC01919,0.0
LINC01917,0.0
MBD2,0.35221663
AC093462.1,0.025983028
POLI,0.10475697
STARD6,0.0012372871
C18orf54,0.013610158
DYNAP,0.0
RAB27B,0.007423723
AC007673.1,0.0
AC098848.1,0.0
CCDC68,0.0049491483
LINC01929,0.0024745741
TCF4,0.4309912
TCF4-AS1,0.0
TCF4-AS2,0.0020621452
AC022031.2,0.0012372871
LINC01415,0.0037118616
AC022031.1,0.0
LINC01416,0.000824858
AC009271.1,0.007836153
AC006305.1,0.02144631
LINC01905,0.01732202
AC006305.2,0.000412429
LINC01539,0.000412429
AC006305.3,0.0
TXNL1,0.6256606
WDR7,0.026807887
AC012301.1,0.0
LINC-ROR,0.0012372871
AC100775.1,0.0
BOD1L2,0.0
LINC02565,0.0
ST8SIA3,0.000412429
AC090340.1,0.0
ONECUT2,0.0070112934
FECH,0.037531044
AC100847.1,0.0024745741
NARS,1.0240703
AC027097.1,0.032581896
AC027097.2,0.0049491483
ATP8B1,0.07712423
LINC01897,0.0
NEDD4L,0.10434455
AC107896.1,0.0
AC090236.1,0.0
MIR122HG,0.0
AC105105.4,0.0
ALPK2,0.003299432
AC105105.1,0.0
AC104971.2,0.0
AC104971.3,0.0
MALT1,0.10186997
AC104365.1,0.0
AC104365.3,0.0
AC104365.2,0.000412429
LINC01926,0.000412429
ZNF532,0.12125428
AC040963.1,0.0
SEC11C,0.38191217
GRP,0.000824858
RAX,0.0
CPLX4,0.0
LMAN1,0.9869517
AC016229.2,0.000412429
CCBE1,0.007423723
AC016229.1,0.0
AC090213.1,0.0
AC010776.1,0.0
AC010776.2,0.000412429
AC010776.3,0.000412429
PMAIP1,0.13074018
AC090377.1,0.0012372871
AC090771.2,0.0
AC090621.1,0.0
MC4R,0.019384164
AC113137.1,0.0
CDH20,0.0012372871
AC090409.2,0.0
AC090409.1,0.000412429
AC105094.2,0.000824858
AC105094.1,0.000824858
LINC01544,0.0
RNF152,0.09857055
PIGN,0.09980783
KIAA1468,0.07176266
AC027514.2,0.0
TNFRSF11A,0.000412429
AC100843.1,0.000412429
ZCCHC2,0.070112936
AC064801.1,0.0024745741
PHLPP1,0.020209024
BCL2,0.13115264
AC022726.2,0.0012372871
KDSR,0.3872742
AC036176.1,0.019384164
VPS4B,0.41078287
SERPINB5,0.02144631
SERPINB12,0.0
SERPINB13,0.0
SERPINB4,0.001649716
SERPINB11,0.0
SERPINB3,0.001649716
SERPINB7,0.0024745741
SERPINB2,0.0049491483
SERPINB10,0.0
HMSD,0.003299432
AC009802.1,0.007423723
SERPINB8,0.016909592
LINC00305,0.0
LINC01924,0.0
AC100848.1,0.0
LINC01538,0.0
LINC01916,0.0
AC090358.1,0.0
CDH7,0.000412429
CDH19,0.0049491483
AC110597.1,0.0012372871
DSEL,0.023920884
AC110597.3,0.0
AC114689.3,0.0
LINC01903,0.0
AC100844.1,0.0
LINC01912,0.0
AC005909.1,0.0
TMX3,0.11877964
CCDC102B,0.040005617
AC022035.1,0.000412429
AC096708.2,0.0
AC090337.1,0.000824858
AC026585.1,0.0
DOK6,0.001649716
AC119868.2,0.0
AC068254.1,0.0
CD226,0.006598864
RTTN,0.03464404
SOCS6,0.12702835
LINC01909,0.001649716
LIVAR,0.0
LINC01910,0.000412429
GTSCR1,0.0
AC090415.2,0.0
LINC01541,0.000412429
LINC01899,0.0
AC069114.1,0.0
CBLN2,0.000824858
NETO1,0.001649716
AC091138.1,0.0
AC079070.1,0.0
AC090125.1,0.000412429
FBXO15,0.029282464
TIMM21,0.110943414
AC090398.1,0.0
CYB5A,0.6450451
C18orf63,0.0
LINC01922,0.0
FAM69C,0.006186436
CNDP2,0.38273725
CNDP1,0.0012372871
AC009704.1,0.0
LINC00909,0.12455373
ZNF407,0.082898244
AC015819.2,0.0
AC015819.1,0.0
ZADH2,0.16827169
TSHZ1,0.17487067
AC116003.3,0.0
AC116003.1,0.0
SMIM21,0.0
LINC01898,0.0
AC021506.1,0.0
AC103808.6,0.0
LINC01893,0.0
AC103808.2,0.0
AC103808.4,0.0
AC103808.3,0.0
AC103808.1,0.0
AC103808.5,0.0
ZNF516,0.045779627
AC009716.1,0.0
AC018413.1,0.0041242903
C18orf65,0.001649716
LINC00908,0.015672306
LINC00683,0.006598864
LINC01927,0.0
LINC01879,0.000412429
ZNF236-DT,0.0070112934
AC027575.2,0.001649716
ZNF236,0.09197168
AC093330.1,0.000824858
MBP,0.18971819
AC018529.1,0.0
AC018529.2,0.0012372871
AC100863.1,0.0
