,Myeloid.cell
IL27RA,0.20773919
PALM3,0.0005033656
MISP3,0.006716072
C19orf67,0.0001444844
SAMD1,0.2697185
PRKACA,0.5230122
AC022098.3,0.005728027
ASF1B,0.079887524
AC022098.1,0.066571936
ADGRL1,0.008305341
AC011509.2,6.059025e-05
AC011509.1,0.0
LINC01841,0.00068513677
LINC01842,0.0011418948
ADGRE5,0.9747627
AC008569.1,0.0005033656
DDX39A,0.5234882
PKN1,0.7462835
PTGER1,0.002987571
GIPC1,0.27895117
DNAJB1,1.6317297
TECR,0.6806979
NDUFB7,1.7022347
CLEC17A,0.0038824356
ADGRE3,0.019579345
ZNF333,0.09922397
ADGRE2,0.85802376
OR7C1,0.0006385288
OR7A5,0.0
OR7A10,0.0
OR7A17,0.0013656134
OR7C2,0.0
SLC1A6,4.1947096e-05
CCDC105,0.0
CASP14,4.1947096e-05
OR1I1,0.00078301353
SYDE1,0.0038358283
ILVBL,0.20560996
AC003956.1,0.00020507458
NOTCH3,0.003323148
AC004257.1,0.0002516825
EPHX3,0.006730059
BRD4,0.88168913
AC005776.2,0.0024795444
AKAP8,0.18546821
AKAP8L,0.2545365
WIZ,0.10058954
RASAL3,0.25016055
PGLYRP2,0.004129448
CYP4F22,0.0012211283
AC093072.1,4.6607884e-06
CYP4F8,0.00041481043
CYP4F3,0.0015194195
CYP4F12,0.00013050204
AC004597.1,4.6607884e-06
OR10H5,0.0002843081
OR10H1,0.00041014972
LINC01764,0.00024236091
UCA1,0.0012351098
CYP4F2,0.0
CYP4F11,0.0001351628
OR10H4,0.0
LINC01855,0.00021905694
TPM4,3.4749033
AC008894.1,0.00010253731
RAB8A,1.4281279
AC008894.2,0.0018410148
HSH2D,0.112446144
CIB3,0.0002610041
FAM32A,0.56208444
AC020911.1,0.0015520453
AP1M1,0.27767706
AC020911.2,0.02375983
KLF2,2.7552366
AC020917.3,0.0023117554
EPS15L1,0.11699012
AC020917.2,0.0002796473
CALR3,8.855496e-05
AC008764.1,4.6607884e-06
C19orf44,0.011097027
CHERP,0.14854674
AC008764.6,0.0069630863
SLC35E1,0.36727175
AC008764.3,0.0013003622
AC008764.5,0.0
AC008764.8,0.022054056
MED26,0.06900942
AC008764.4,2.3303943e-05
AC008764.2,0.00035422007
AC024075.3,0.0002796473
SMIM7,0.6108889
TMEM38A,0.0046700784
NWD1,0.00029829048
SIN3B,0.1775385
F2RL3,0.00055463426
CPAMD8,0.010369982
AC020908.2,9.321577e-06
HAUS8,0.09630184
AC020908.1,5.592946e-05
MYO9B,1.1640122
AC020908.3,0.00020973537
AC020913.1,0.0022045572
AC020913.2,0.00048938324
USE1,0.27475834
OCEL1,0.1971821
NR2F6,0.07241637
USHBP1,0.0008109783
BABAM1,0.42175508
ANKLE1,0.01063097
ABHD8,0.19721948
MRPL34,0.70073074
DDA1,0.30333892
ANO8,0.035201557
GTPBP3,0.082842074
PLVAP,0.007913874
CCDC194,0.004702699
BST2,5.05637
BISPR,0.11744715
MVB12A,0.34088653
AC010319.4,0.0043857773
AC010319.3,0.00071776216
TMEM221,0.00042879285
AC010319.5,0.0
NXNL1,0.0
SLC27A1,0.21007401
AC010618.3,0.032936517
PGLS,1.6998132
AC010618.2,0.00019109223
FAM129C,0.0024702225
COLGALT1,0.86122215
UNC13A,0.0010160534
AC008761.2,1.8643153e-05
MAP1S,0.39419487
AC008761.1,0.00031693367
FCHO1,0.089679115
B3GNT3,0.0007084403
INSL3,0.005728027
JAK3,0.2498027
RPL18A,17.71961
SLC5A5,0.0005266696
CCDC124,0.4625367
KCNN1,0.0060356306
ARRDC2,0.26951605
IL12RB1,0.12271082
MAST3,0.14022714
AC007192.2,0.00045209684
PIK3R2,0.007410497
AC007192.1,3.262552e-05
IFI30,1.2947974
MPV17L2,0.067117244
RAB3A,0.018679794
AC005759.1,0.0013329877
AC008397.2,8.389417e-05
PDE4C,3.7286307e-05
AC008397.1,0.00070844067
IQCN,0.023764541
JUND,5.934433
LSM4,1.0213978
PGPEP1,0.22448954
GDF15,0.047986146
LRRC25,0.85016984
SSBP4,0.53216344
ISYNA1,0.041120507
AC010335.1,0.00016312752
ELL,0.2671126
AC005387.1,4.6607884e-06
FKBP8,1.274848
AC005387.2,1.3982365e-05
KXD1,0.47277448
AC005253.1,0.023946242
AC005253.2,0.00033091608
UBA52,12.936609
CRLF1,0.0022232002
REX1BD,1.5173706
TMEM59L,0.00013982359
KLHL26,0.061524548
CRTC1,0.10822356
COMP,0.0007643702
UPF1,0.33633876
CERS1,0.00085292547
AC005197.1,9.321575e-05
COPE,2.261354
AC002985.1,9.321577e-06
DDX49,0.25547993
HOMER3,0.6611291
HOMER3-AS1,0.007266023
SUGP2,0.44978073
ARMC6,0.101512395
SLC25A42,0.017840888
TMEM161A,0.10367483
BORCS8-MEF2B,0.0003868457
MEF2B,0.0002703257
BORCS8,0.21145533
RFXANK,0.3626402
NR2C2AP,0.09512274
NCAN,4.6607885e-05
HAPLN4,0.000955463
TM6SF2,4.1947096e-05
SUGP1,0.11817045
MAU2,0.1817345
GATAD2A,0.3245159
AC092067.1,5.592946e-05
TSSK6,0.0014262038
NDUFA13,0.71160424
AC011448.1,5.592946e-05
YJEFN3,0.022179883
CILP2,0.00036820243
PBX4,0.014974679
AC002306.1,0.001095287
LPAR2,0.06458187
GMIP,0.38525298
ATP13A1,0.35229746
ZNF101,0.09212127
ZNF14,0.024552116
LINC00663,0.005145454
AC011477.4,1.8643153e-05
ZNF506,0.13636333
ZNF253,0.045021396
AC011477.3,6.991182e-05
ZNF93,0.06314177
ZNF682,0.024188614
ZNF90,0.03302972
AC011447.3,0.012043136
ZNF486,0.026341792
AC008554.1,1.8643153e-05
ZNF737,0.025055472
AC010636.2,6.059025e-05
AC010636.1,4.6607884e-06
ZNF626,0.05626275
AC010329.1,0.000111858884
ZNF66,0.020646565
ZNF85,0.063332856
AC008739.1,0.0
ZNF430,0.302565
ZNF714,0.119593486
ZNF431,0.26904717
ZNF708,0.13062938
ZNF738,0.06255453
ZNF493,0.10077598
LINC00664,0.002255825
ZNF429,0.046708528
AC123912.1,0.0008109783
AC123912.4,9.321577e-06
AC123912.2,0.00034955927
ZNF100,0.15052564
AC092364.1,0.00013982359
ZNF43,0.11761509
ZNF208,0.002321077
AC003973.2,9.321577e-06
ZNF257,0.02028305
ZNF676,0.00014914515
AC073539.1,3.262552e-05
ZNF729,1.3982365e-05
ZNF98,0.00030295126
AC025811.1,0.0
LINC01233,1.8643153e-05
LINC01785,0.0
ZNF492,0.0036913506
AC024563.1,4.6607884e-06
ZNF99,0.00013982359
ZNF723,9.7876524e-05
ZNF728,2.796473e-05
LINC01859,0.0
LINC01858,0.00019575302
AC074135.2,0.0
AC074135.1,0.000121180456
ZNF730,0.0035515276
ZNF724,0.018656494
AC092329.3,0.0013656134
AC092329.1,0.0005779384
ZNF91,0.24070589
AC010300.1,0.0002749865
LINC01224,0.00029829048
ZNF675,0.11824514
ZNF681,0.024715252
AC139769.2,9.321577e-06
ZNF726,0.013888719
AC011503.1,1.8643153e-05
ZNF254,0.092116594
AC092279.1,0.060639024
AC073534.2,0.0010626614
ERVK-28,6.059025e-05
LINC00662,0.09237295
AC006504.1,0.0053085745
AC006504.5,0.022063378
AC006504.2,0.0
AC010511.1,0.0
AC020905.1,0.0
AC005580.1,9.321577e-06
AC093074.1,0.0
AC005307.1,9.321577e-06
AC005381.1,0.0
AC005394.1,9.321577e-06
AC005616.1,0.010542412
AC079466.2,0.0
AC079466.1,2.796473e-05
AC008991.1,0.0
AC008991.2,0.0
AC011524.1,0.0
AC011524.2,0.0
LINC00906,0.0
LINC01532,5.592946e-05
UQCRFS1,1.1370286
AC007786.1,0.001766442
AC007786.2,8.855496e-05
AC007786.3,2.796473e-05
AC011474.2,0.0
VSTM2B,0.0
POP4,0.36472964
PLEKHF1,0.017864227
C19orf12,0.13632128
CCNE1,0.02930605
URI1,0.4852047
AC008507.2,0.00019109224
AC005597.1,0.0
ZNF536,1.3982365e-05
AC011478.1,0.0
LINC01834,2.796473e-05
AC020912.1,0.014783572
LINC01791,0.0
TSHZ3,0.117815755
AC025809.1,3.7286307e-05
AC008992.1,0.0
AC011525.1,0.0
LINC01837,0.0
LINC01533,0.0
LINC01782,3.7286307e-05
AC011518.1,0.0
ZNF507,0.011316085
AC007773.1,0.0017524596
DPY19L3,0.057954535
PDCD5,0.8584881
ANKRD27,0.09629248
AC008474.1,0.0
RGS9BP,0.0002796473
AC008736.1,0.017934093
NUDT19,0.11506536
AC008736.2,4.6607884e-06
TDRD12,0.0012490933
SLC7A9,0.0005825992
AC008805.2,9.321577e-06
CEP89,0.11064708
FAAP24,0.050581492
RHPN2,0.0039103986
GPATCH1,0.08256706
WDR88,6.059025e-05
LRP3,0.08185867
SLC7A10,0.000121180456
AC008738.4,0.0
AC008738.6,4.6607884e-06
CEBPA,0.6510412
AC008738.3,0.0010207143
AC008738.5,0.0001724491
CEBPA-DT,0.018950097
AC008738.2,0.0015753492
CEBPG,0.36151057
PEPD,0.85016567
CHST8,1.8643153e-05
KCTD15,0.019504718
AC008556.1,3.7286307e-05
LSM14A,0.6001948
KIAA0355,0.19414176
AC010504.1,0.0002377001
GPI,0.8707822
AC092073.1,0.0
PDCD2L,0.039643083
AC008747.1,0.0007690311
UBA2,0.47636884
WTIP,0.0045209373
SCGB1B2P,0.0012723975
SCGB2B2,0.00019109223
ZNF302,0.16693787
AC020910.4,0.011847382
ZNF181,0.053587556
ZNF599,0.016060546
LINC01801,7.923338e-05
AC008555.1,0.00014914515
AC008555.2,0.00012584125
AC008555.5,0.0007736919
LINC00904,0.0
AC008555.3,0.0
LINC01838,0.0
ZNF30-AS1,0.0002889689
ZNF30,0.010831369
ZNF792,0.013408669
GRAMD1A,0.31612843
AC020907.3,0.0012677365
AC020907.4,0.0001724491
SCN1B,0.18704298
HPN,0.0040828404
HPN-AS1,2.796473e-05
AC020907.1,3.262552e-05
FXYD3,0.0051314924
LGI4,0.0009880885
FXYD1,0.014615787
FXYD7,0.0027358884
FXYD5,2.138184
FAM187B,0.0001444844
LSR,0.03975964
AC002128.2,0.00020041381
USF2,1.3028455
HAMP,1.5519583
MAG,0.0013609523
CD22,0.04638703
FFAR1,0.0008202999
FFAR3,0.029371567
GPR42,0.007830019
LINC01531,0.00013982363
AC002511.2,0.00026566492
AC002511.1,9.321575e-05
FFAR2,0.09764457
KRTDAP,7.923338e-05
DMKN,0.0069258227
SBSN,0.000629207
GAPDHS,0.00040548886
TMEM147-AS1,0.020571988
TMEM147,0.9715396
ATP4A,4.6607884e-06
AD000090.1,0.00023303932
PMIS2,0.0
LINC01766,0.0
AC002115.1,0.00015380594
HAUS5,0.04643357
RBM42,0.38375404
ETV2,0.009148896
COX6B1,3.2116246
UPK1A,0.0002377001
UPK1A-AS1,0.00019109226
ZBTB32,0.00423665
KMT2B,0.2771068
IGFLR1,0.17137069
AD000671.2,0.0019342308
U2AF1L4,0.12438129
PSENEN,0.4293002
AD000671.1,4.6607884e-06
AD000671.3,0.00040082805
LIN37,0.0062639946
AC002398.2,8.389417e-05
HSPB6,0.0023956494
PROSER3,0.04181492
AC002398.1,0.000121180456
ARHGAP33,0.01927637
PRODH2,0.0
NPHS1,0.00075038784
KIRREL2,0.0005453128
APLP1,0.0041341064
NFKBID,0.9051741
HCST,3.208675
TYROBP,18.984814
LRFN3,0.0114745265
AF038458.3,0.0
AF038458.2,2.796473e-05
SDHAF1,0.10617757
SYNE4,0.0023630243
ALKBH6,0.05800112
AC002116.2,0.003616779
CLIP3,0.0027452097
THAP8,0.05897054
WDR62,0.022375675
OVOL3,0.00014914515
POLR2I,0.58185464
TBCB,0.73497283
CAPNS1,1.513536
AD001527.1,6.525103e-05
COX7A1,0.0066555
ZNF565,0.025959617
ZNF146,0.20977978
AC012617.1,3.262552e-05
LINC00665,0.0223104
ZFP14,0.123345315
AC092296.1,0.0
AC092296.3,0.0
ZFP82,0.037643705
ZNF566,0.056621604
AC092295.2,0.0012863798
ZNF260,0.081154905
AC092295.1,4.1947096e-05
ZNF529,0.05666821
ZNF529-AS1,0.018847572
ZNF382,0.023587383
ZNF461,0.018078571
AC074138.1,0.0010207143
LINC01534,0.010668249
ZNF567,0.085242234
ZNF850,0.0113673415
AC020928.2,0.00097410625
AC020928.3,0.001952874
AC020928.1,0.012639672
ZNF790,0.048036795
ZNF345,0.0343813
ZNF829,0.026048185
ZNF568,0.03800723
ZNF420,0.05305625
AC010632.1,0.0002470217
AC012309.1,0.0001351628
ZNF585A,0.048810467
AC012309.2,4.1947096e-05
ZNF585B,0.032498416
ZNF383,0.063663736
LINC01535,0.00031693367
AC016590.1,9.7876524e-05
HKR1,0.054389164
AC016590.3,0.0004614184
ZNF527,0.025377046
ZNF569,0.04008118
ZNF570,0.047002155
ZNF793-AS1,0.0014867942
AC022148.2,2.3303943e-05
ZNF793,0.014326838
AC022148.1,0.00020973539
ZNF571-AS1,0.003034179
ZNF540,0.006925798
ZNF571,0.025889734
ZFP30,0.04234158
ZNF781,0.005457718
AC093227.2,1.8643153e-05
ZNF607,0.0087807095
AC093227.1,0.017295593
ZNF573,0.041017957
WDR87,7.92334e-05
SIPA1L3,0.07920679
AC011465.1,0.0
DPF1,0.0013749349
SPINT2,1.1336321
PPP1R14A,0.051999137
AC011479.1,0.0010020711
C19orf33,0.020600144
YIF1B,0.40926284
KCNK6,0.48237923
CATSPERG,0.022543414
AC005625.1,6.059025e-05
PSMD8,1.7368854
GGN,0.0026007248
AC005789.1,0.0
SPRED3,0.0018736403
FAM98C,0.122403055
RASGRP4,0.115890205
RYR1,0.074042864
AC067969.2,9.321577e-06
AC067969.1,1.8643153e-05
MAP4K1,0.06729902
AC008649.1,0.0010906262
EIF3K,2.9915674
ACTN4,0.94824505
AC008649.2,4.1947096e-05
CAPN12,0.013408684
AC022144.1,0.0035049198
LGALS7,4.1947096e-05
LGALS7B,6.525103e-05
LGALS4,0.002460901
ECH1,0.82219887
AC008982.1,4.6607884e-06
AC104534.1,1.8643153e-05
HNRNPL,0.34944063
RINL,0.08221752
AC011455.1,0.0001071981
SIRT2,0.36566573
NFKBIB,0.20090687
CCER2,0.0011046086
SARS2,0.028975017
AC011455.2,0.0
MRPS12,0.5879496
ERVK9-11,0.00013982359
FBXO17,0.0034909374
FBXO27,0.008463881
AC010605.1,2.3303943e-05
ACP7,6.991182e-05
PAK4,0.052725345
AC011443.1,0.00041947124
NCCRP1,0.0024981855
SYCN,4.6607884e-06
IFNL3,4.6607884e-06
IFNL2,0.0
IFNL1,0.0013562917
LRFN1,0.015571177
GMFG,2.6781461
AC011445.2,0.009806051
SAMD4B,0.40373084
PAF1,0.20294757
MED29,0.46043795
ZFP36,6.532335
PLEKHG2,0.15725648
RPS16,12.895069
SUPT5H,0.5519793
TIMM50,0.2212942
DLL3,0.0011512167
SELENOV,1.8643153e-05
EID2B,0.028028924
AC011500.3,4.6607884e-06
EID2,0.13549064
LGALS13,4.6607884e-06
LGALS16,4.6607884e-06
AC005515.2,0.00018643144
LGALS14,6.059025e-05
CLC,0.00013050206
LEUTX,9.321577e-06
AC005393.1,0.00078767433
DYRK1B,0.057413895
FBL,0.5379193
FCGBP,2.6206994
PSMC4,0.95802927
ZNF546,0.048451602
ZNF780B,0.07886191
ZNF780A,0.10054292
AC005614.1,0.0017990676
MAP3K10,0.037238225
TTC9B,0.00013982359
CNTD2,0.00030761206
AKT2,0.27121437
C19orf47,0.03821229
PLD3,2.3373399
HIPK4,0.00032625528
PRX,0.005192059
SERTAD1,0.41309646
AC010271.2,0.00016312754
SERTAD3,0.20421152
AC010271.1,0.00016778831
BLVRB,2.314902
SPTBN4,0.004087501
SHKBP1,0.57809645
LTBP4,0.07993384
NUMBL,0.021471484
COQ8B,0.08804789
ITPKC,0.057614293
C19orf54,0.06493142
SNRPA,0.31477085
MIA-RAB4B,0.001789746
MIA,0.00032625522
RAB4B,0.04047734
RAB4B-EGLN2,1.8643153e-05
AC008537.4,0.0027405492
EGLN2,0.010355983
AC008537.1,9.321577e-06
AC008537.2,2.3303943e-05
CYP2A6,4.6607884e-06
CYP2A7,0.0
CYP2B6,5.1268675e-05
CYP2A13,4.6607884e-06
CYP2F1,0.00020507458
CYP2S1,0.10118145
AXL,1.1464281
AC011510.1,1.3982365e-05
HNRNPUL1,0.82552934
TGFB1,1.8498319
CCDC97,0.14556059
AC011462.1,0.00029362968
TMEM91,0.17039302
B9D2,0.08033931
EXOSC5,0.17392227
BCKDHA,0.005383143
AC011462.2,3.262552e-05
B3GNT8,0.04859606
DMAC2,0.13923728
ERICH4,0.00034955924
PCAT19,0.0007736916
AC243960.3,0.0021719316
LINC01480,0.0902994
AC243960.1,0.033565775
CEACAM21,0.060834765
CEACAM4,0.066469446
CEACAM7,0.00015846679
CEACAM5,0.00034489838
CEACAM6,0.0009834265
AC243967.2,1.8643153e-05
CEACAM3,0.020711917
AC243967.3,6.525103e-05
LYPD4,0.0
DMRTC2,0.0
RPS19,23.488707
CD79A,0.010686998
ARHGEF1,0.4019903
AC010616.1,0.00031227287
RABAC1,1.2736741
AC010616.2,0.0
ATP1A3,0.0017571205
GRIK5,0.0005546344
ZNF574,0.028257279
POU2F2,1.414327
AC010247.2,0.004059538
DEDD2,0.21786983
ZNF526,0.04501674
GSK3A,0.24057676
AC006486.1,4.6607884e-06
ERF,0.13970967
CIC,0.17962201
PAFAH1B3,0.19349618
PRR19,0.0019854996
TMEM145,0.00455356
MEGF8,0.07490507
CNFN,0.026849836
LIPE-AS1,0.10779948
LIPE,0.006175444
CXCL17,0.00097410596
CEACAM1,0.015366169
CEACAM8,6.525103e-05
PSG3,0.0
PSG8,4.6607884e-06
PSG8-AS1,0.0
PSG1,4.6607884e-06
PSG6,0.0
PSG7,0.0
AC004784.1,1.8643153e-05
PSG11,4.6607884e-06
PSG2,2.3303943e-05
AC005392.1,0.0
PSG5,0.0
PSG4,5.1268675e-05
PSG9,1.8643153e-05
AC005392.2,0.00020041381
CD177,0.0014262022
AC005392.3,0.0
TEX101,2.3303943e-05
LYPD3,0.013390142
PHLDB3,0.05378796
ETHE1,0.5127731
ZNF575,0.012164292
XRCC1,0.14125338
L34079.2,9.321577e-06
L34079.1,0.0
L34079.3,0.000121180456
PINLYP,0.012746871
IRGQ,0.15006869
ZNF576,0.10520351
SRRM5,0.0014728117
ZNF428,0.3926784
CADM4,0.006180105
PLAUR,4.624635
IRGC,1.3982365e-05
SMG9,0.14790587
KCNN4,0.24229783
AC115522.1,0.00032159447
LYPD5,0.012215576
ZNF283,0.033062346
ZNF404,0.007983754
AC006213.2,0.008668858
AC006213.3,0.0001351628
ZNF45,0.0357515
ZNF221,0.007974428
ZNF155,0.023042087
AC006213.1,0.0045582205
ZNF230,0.041912794
AC067968.2,0.0
ZNF222,0.025335096
ZNF223,0.018386168
ZNF284,0.016974011
ZNF224,0.16931517
AC021092.1,0.0015753492
ZNF225,0.032125566
ZNF234,0.06161308
ZNF226,0.1620067
ZNF227,0.06170628
ZNF235,0.028835196
ZNF233,0.0037752418
ZNF112,0.0125744315
AC245748.1,0.0
ZNF285,0.0054577156
ZNF229,0.0075549833
ZNF180,0.036497198
CEACAM20,0.0
AC245748.3,0.0
IGSF23,0.000111858884
AC243964.2,0.0008575863
PVR,0.07179181
CEACAM19,0.0044556865
CEACAM16,0.00035422007
BCL3,0.26369408
CBLC,0.0007876743
AC092306.1,0.00013050203
BCAM,0.021718703
NECTIN2,0.60957164
AC011481.2,0.0019388916
TOMM40,0.41795346
APOE,59.43861
APOC1,21.049667
APOC4-APOC2,0.0028151213
APOC4,0.0001351628
APOC2,0.089329734
AC011481.1,0.00029362968
CLPTM1,0.45415115
RELB,0.33717903
CLASRP,0.16552596
ZNF296,0.0232332
GEMIN7-AS1,0.00096944545
GEMIN7,0.12178675
MARK4,0.09249875
PPP1R37,0.091277696
AC005757.1,0.00054997357
NKPD1,0.00034489846
TRAPPC6A,0.31504455
BLOC1S3,0.05668684
AC005779.2,0.0001071981
AC005779.1,0.00029362968
EXOC3L2,0.00084360386
CKM,0.0251114
KLC3,0.00068047585
ERCC2,0.075427055
PPP1R13L,0.02560075
CD3EAP,0.10133532
ERCC1,0.6967688
FOSB,5.7664437
RTN2,0.097709306
PPM1N,0.080013305
VASP,1.6206616
OPA3,0.16346088
GPR4,0.00032159447
EML2,0.090532005
GIPR,0.005061569
SNRPD2,1.1416923
QPCTL,0.014573811
FBXO46,0.04467652
BHMG1,5.592946e-05
SIX5,0.005835226
DM1-AS,0.0001351628
DMPK,0.003299845
AC011530.1,0.0
DMWD,0.017057933
RSPH6A,6.059025e-05
SYMPK,0.30934978
AC092301.1,0.009004421
FOXA3,6.525103e-05
IRF2BP1,0.039675705
MYPOP,0.0595764
NANOS2,0.0
NOVA2,0.00019575303
CCDC61,0.06713587
PGLYRP1,0.00016778833
AC007785.3,0.00038684564
IGFL4,4.6607884e-06
AC007785.1,4.6607884e-06
IGFL3,0.00047073996
IGFL2,0.0028477465
AC006262.2,5.592946e-05
IGFL2-AS1,0.0003402376
AC006262.3,0.0
IGFL1,0.00014448441
HIF3A,0.00066183263
AC007193.2,4.6607884e-06
PPP5C,0.13440263
AC007193.1,0.0038544706
AC007193.3,1.3982365e-05
CCDC8,0.0028058
PNMA8C,0.00034489844
PNMA8A,0.0033837392
PPP5D1,0.027255276
PNMA8B,0.01844677
AC011484.1,0.012113035
CALM3,2.8691568
AC093503.2,0.0008016567
PTGIR,0.09652571
GNG8,0.001505437
DACT3,0.03519697
DACT3-AS1,0.00036354165
PRKD2,0.109435305
STRN4,0.16186363
AC008635.1,4.6607885e-05
FKRP,0.059161615
SLC1A5,0.32704434
AC008622.2,0.0038824347
AP2S1,3.7831264
ARHGAP35,0.2178572
NPAS1,0.0005080264
TMEM160,1.0035641
ZC3H4,0.1923892
SAE1,0.25897652
BBC3,0.08308441
CCDC9,0.073418334
INAFM1,0.10039846
C5AR1,3.0748982
C5AR2,0.55540097
DHX34,0.081695534
MEIS3,0.0026007248
SLC8A2,0.00059658155
KPTN,0.04311522
NAPA-AS1,0.018143822
NAPA,0.7065234
ZNF541,0.0012584149
AC010519.1,0.000563956
AC010331.1,0.005504321
BICRA,0.044951495
BICRA-AS1,1.8643153e-05
EHD2,0.008449849
NOP53,1.5408854
NOP53-AS1,8.389417e-05
SELENOW,1.5364833
TPRX1,0.0
CRX,0.0022931122
SULT2A1,0.0014774726
ELSPBP1,0.0
CABP5,4.1947096e-05
PLA2G4C,0.109426
PLA2G4C-AS1,0.00012584124
LIG1,0.1271268
AC011466.3,5.592946e-05
AC011466.2,2.796473e-05
ZSWIM9,0.048386347
CARD8,0.5061709
AC011466.1,0.0003076121
CARD8-AS1,0.19193377
AC008392.1,0.00014914515
ZNF114,0.008025705
CCDC114,0.00065251114
EMP3,6.167731
TMEM143,0.02501352
SYNGR4,0.0005825992
KDELR1,1.1671891
GRIN2D,0.026490929
GRWD1,0.16195533
KCNJ14,0.010798756
AC008403.2,0.00010253731
CYTH2,0.2616835
LMTK3,0.0043065497
AC008403.3,0.00033091608
SULT2B1,0.0035841535
FAM83E,0.00033091608
SPACA4,4.6607884e-06
RPL18,13.47711
AC022154.1,0.0010113927
SPHK2,0.09819865
DBP,0.2602973
CA11,0.062223617
NTN5,0.002209218
FUT2,0.0015613668
MAMSTR,0.0073499125
RASIP1,0.0032765404
IZUMO1,0.0036680475
FUT1,0.0019388912
FGF21,0.0
BCAT2,0.09591037
HSD17B14,0.13075767
PLEKHA4,0.014592464
PPP1R15A,2.0398922
TULP2,0.004376456
NUCB1,1.2222488
NUCB1-AS1,0.0002516825
DHDH,0.01923918
BAX,1.6737148
AC026803.2,0.00089953345
FTL,267.1159
GYS1,0.111765765
RUVBL2,0.18592517
LHB,0.0019202484
AC008687.4,0.0008575863
CGB3,4.6607884e-06
CGB2,0.0
CGB1,0.0
CGB5,0.0
CGB7,2.3303943e-05
AC008687.8,0.0
AC008687.2,4.6607884e-06
NTF4,8.855496e-05
AC008687.3,0.0
KCNA7,0.00084360386
SNRNP70,0.7605217
LIN7B,0.052152082
C19orf73,0.0079977345
PPFIA3,0.010230156
HRC,0.00037752403
TRPM4,0.16091803
SLC6A16,0.0045628804
AC011450.1,0.002209218
CD37,2.2299662
TEAD2,0.0021020195
AC010524.1,4.6607885e-05
DKKL1,0.000121180456
AC010643.1,0.000563956
CCDC155,0.0004893831
PTH2,5.592946e-05
GFY,0.0
SLC17A7,0.0005686168
PIH1D1,0.4403806
ALDH16A1,0.25873044
AC010619.1,0.0
FLT3LG,0.034875337
RPL13A,13.234276
RPS11,11.2725
FCGRT,7.978317
RCN3,0.09504352
NOSIP,0.42634925
PRRG2,0.008682841
PRR12,0.08477151
AC011495.2,0.0006944583
RRAS,0.5877338
SCAF1,0.18701117
IRF3,0.455544
BCL2L12,0.15031357
PRMT1,0.64658344
ADM5,0.0024888657
AC011495.3,4.6607884e-06
CPT1C,0.002064733
TSKS,0.0076808175
AP2A1,0.42498666
FUZ,0.043930817
AC006942.1,0.0056814225
MED25,0.1869532
PTOV1-AS1,0.004544238
PTOV1,0.223605
AC018766.1,8.389417e-05
PTOV1-AS2,0.0005546344
PNKP,0.29650265
AKT1S1,0.21745385
TBC1D17,0.13114704
IL4I1,2.0983014
NUP62,0.81931996
ATF5,1.7173676
SIGLEC11,0.084300876
VRK3,0.23325881
ZNF473,0.02165324
AC010624.3,0.00018643144
AC010624.2,2.796473e-05
IZUMO2,0.00041947124
MYH14,0.0025634381
AC008655.1,8.389417e-05
KCNC3,0.10508703
NR1H2,0.52901584
NAPSA,0.0075829485
AC008655.2,0.0002703257
POLD1,0.08827171
AC020909.1,4.6607884e-06
SPIB,0.075982235
MYBPC2,0.0023956492
FAM71E1,0.0023909889
EMC10,0.8310305
AC020909.3,0.0016499221
AC020909.2,0.048712622
JOSD2,0.58786994
ASPDH,0.00014914515
LRRC4B,0.00017710988
SYT3,5.1268675e-05
C19orf81,0.0053645023
SHANK1,0.0001351628
CLEC11A,0.29936007
GPR32,0.0
AC010325.1,0.00036820245
ACP4,1.8643153e-05
AC010325.2,0.000121180456
C19orf48,0.15147695
LINC01869,0.00032625528
KLK1,0.0057187104
KLK15,4.6607884e-06
AC011523.1,0.0
KLK3,0.0
KLK2,0.00016312752
KLK4,6.525103e-05
KLK5,0.0016172956
AC011483.2,1.3982365e-05
KLK6,0.004516294
AC011483.1,4.6607884e-06
KLK7,0.004287914
KLK8,0.002311755
AC011473.4,4.6607884e-06
KLK9,0.0
KLK10,0.0027452097
AC011473.2,4.6607884e-06
KLK11,0.0033697556
KLK12,1.8643153e-05
AC011473.3,4.6607884e-06
AC011473.1,0.0
KLK13,4.1947096e-05
KLK14,3.262552e-05
CTU1,0.16731386
SIGLEC9,0.3880981
SIGLEC7,0.36708185
AC063977.6,0.0022418434
CD33,0.6090824
SIGLECL1,0.00016312752
AC063977.3,4.6607884e-06
LINC01872,0.00041481043
IGLON5,0.040351633
VSIG10L,0.033924554
AC008750.3,3.7286307e-05
ETFB,1.0826379
AC008750.4,2.796473e-05
AC008750.8,0.00018177065
CLDND2,0.014811515
NKG7,0.38536596
LIM2,0.0002610041
C19orf84,0.005024279
AC008750.7,0.00047074002
SIGLEC10,0.6068914
AC008750.1,7.457261e-05
AC008750.2,0.0015287413
SIGLEC8,0.048596192
SIGLEC12,0.023405671
SIGLEC6,0.0014215424
AC020914.1,2.796473e-05
ZNF175,0.039363455
AC018755.1,7.923338e-05
SIGLEC5,0.025078766
SIGLEC14,0.2241847
SPACA6P-AS,0.0028430864
SPACA6,0.04836304
HAS1,0.016759973
FPR1,1.4669936
FPR2,0.15838845
FPR3,2.1668622
ZNF577,0.067634575
AC006272.1,0.000111858884
