GeneID,MESlike1
NAALADL2-AS3,0.012564272
NAB1,16.080399
NAB2,11.320625
NABP1,17.763422
NABP2,64.3873
NACA,1142.2975
NACA2,0.46392688
NACAD,6.995313
NACAP1,0.3275189
NACC1,2.3904898
NACC2,10.646573
NADK,16.875093
NADKD1,30.807554
NADSYN1,30.54818
NAE1,143.58482
NAF1,10.18722
NAGA,26.60392
NAGK,42.82377
NAGLU,10.599846
NAGPA,13.040442
NAGPA-AS1,1.8545212
NAGS,0.41989046
NAIF1,3.5845408
NAIP,21.9104
NALCN,2.6188636
NALCN-AS1,0.5405015
NAMPT,738.7857
NANOG,7.3192935
NANOGNB,0.3433908
NANOS1,1.8710991
NANOS2,0.031513616
NANOS3,0.9330088
NANP,9.516445
NANS,55.58563
NAP1L1,189.21649
NAP1L2,6.409174
NAP1L3,31.278797
NAP1L4,115.47209
NAP1L5,24.74999
NAP1L6,3.4001768
NAPA,69.372604
NAPA-AS1,3.0378594
NAPB,18.256174
NAPEPLD,17.414608
NAPG,36.573776
NAPRT1,27.82566
NAPSA,1.0327231
NAPSB,0.40828538
NARF,99.28372
NARFL,32.83855
NARG2,17.672447
NARR,0.85245836
NARS,163.31053
NARS2,34.517845
NASP,100.69302
NAT1,1.1636693
NAT10,29.998472
NAT14,7.437053
NAT16,1.7434007
NAT2,0.114090644
NAT6,9.624974
NAT8,0.77644056
NAT8B,0.19767307
NAT8L,4.8074155
NAT9,59.432533
NAV1,21.34625
NAV2,19.640978
NAV2-AS4,0.5494682
NAV2-AS5,2.4459603
NAV3,1.4220964
NBAS,22.32033
NBEA,11.133143
NBEAL1,9.158791
NBEAL2,2.0299208
NBEAP1,1.0107459
NBL1,2.2193718
NBLA00301,0.04978713
NBN,44.62964
NBPF1,19.095907
NBPF10,3.7452927
NBPF11,3.1136208
NBPF14,18.080263
NBPF15,21.81745
NBPF16,50.926388
NBPF22P,0.037896004
NBPF24,34.197735
NBPF3,9.237396
NBPF4,0.00086288416
NBPF6,0.006773105
NBPF7,2.4840004
NBPF9,9.234576
NBR1,65.54461
NBR2,7.3913717
NCALD,24.496523
NCAM1,80.65467
NCAM2,24.019527
NCAN,58.292805
NCAPD2,8.120869
NCAPD3,10.199779
NCAPG,0.9654256
NCAPG2,10.04489
NCAPH,0.48711687
NCAPH2,35.476795
NCBP1,29.814842
NCBP2,195.69388
NCCRP1,0.6523388
NCDN,27.171513
NCEH1,16.211493
NCF1,0.14148869
NCF1B,0.1220085
NCF1C,0.31457388
NCF2,0.9794351
NCF4,0.992298
NCK1,56.60543
NCK2,14.116966
NCKAP1,39.769043
NCKAP1L,0.20755318
NCKAP5,5.6802826
NCKAP5L,7.6978154
NCKIPSD,21.95634
NCL,394.3762
NCLN,35.824306
NCMAP,25.473787
NCOA1,19.405684
NCOA2,12.036475
NCOA3,22.541721
NCOA4,89.489845
NCOA5,20.371086
NCOA6,19.898779
NCOA7,7.551864
NCOR1,70.461685
NCOR1P1,0.24321286
NCOR2,17.09374
NCR1,0.0
NCR2,0.0
NCR3,0.03072104
NCR3LG1,1.4835922
NCRNA00185,2.4290416
NCRUPAR,12.898695
NCS1,5.910555
NCSTN,153.8429
NDC80,2.5699637
NDE1,13.847914
NDEL1,43.952785
NDFIP1,165.35072
NDFIP2,38.731934
NDFIP2-AS1,0.0
NDN,20.146906
NDNF,6.1642585
NDNL2,5.7030916
NDOR1,6.653439
NDP,52.719345
NDRG1,67.31499
NDRG2,253.94131
NDRG3,56.581867
NDRG4,77.18443
NDST1,26.97338
NDST2,6.9492292
NDST3,0.7984146
NDST4,0.11280276
NDUFA1,386.346
NDUFA10,55.14937
NDUFA11,171.45189
NDUFA12,222.3377
NDUFA13,526.53534
NDUFA2,91.38897
NDUFA3,122.01611
NDUFA4,328.36542
NDUFA4L2,18.990463
NDUFA5,348.634
NDUFA6,152.6186
NDUFA7,135.26508
NDUFA8,122.4685
NDUFA9,169.57616
NDUFAB1,230.10046
NDUFAF1,37.170128
NDUFAF2,60.83678
NDUFAF3,121.44043
NDUFAF4,26.188423
NDUFAF4P1,3.0522513
NDUFAF5,13.85776
NDUFAF6,37.596134
NDUFAF7,26.212654
NDUFB1,59.22
NDUFB10,258.87808
NDUFB11,133.71098
NDUFB2,347.26578
NDUFB2-AS1,2.222199
NDUFB3,133.50485
NDUFB4,206.7776
NDUFB5,242.12286
NDUFB6,202.7838
NDUFB7,226.1878
NDUFB8,290.30087
NDUFB9,234.07042
NDUFC1,152.09712
NDUFC2,123.661026
NDUFC2-KCTD14,3.5183742
NDUFS1,55.356537
NDUFS2,159.85184
NDUFS3,189.72978
NDUFS4,199.88031
NDUFS5,485.17856
NDUFS6,119.27242
NDUFS7,191.96976
NDUFS8,202.13597
NDUFV1,159.55519
NDUFV2,287.0932
NDUFV3,49.87567
NEAT1,125.523155
NEB,1.5097679
NEBL,1.6451079
NEBL-AS1,0.23745863
NECAB1,9.929992
NECAB2,0.75492394
NECAB3,7.596212
NECAP1,69.97
NECAP2,54.98945
NEDD1,24.470388
NEDD4,10.724084
NEDD4L,6.4540367
NEDD8,347.37674
NEDD8-MDP1,2.5838675
NEDD9,102.49585
NEFH,0.44564512
NEFL,92.00039
NEFM,25.564648
NEGR1,9.87221
NEGR1-IT1,0.073499754
NEIL1,19.15057
NEIL2,55.147297
NEIL3,1.4469923
NEK1,19.147972
NEK10,1.0464493
NEK11,16.362947
NEK2,5.0132976
NEK3,20.71534
NEK4,31.22514
NEK5,33.743378
NEK6,302.0716
NEK7,6.8822107
NEK8,5.0977945
NEK9,32.08666
NELFA,31.75113
NELFB,8.147299
NELFCD,120.56079
NELFE,175.41357
NELL1,2.112049
NELL2,27.484896
NEMF,60.71078
NENF,31.035616
NEO1,13.681977
NES,32.21622
NET1,5.338557
NETO1,0.71777064
NETO2,10.405504
NEU1,81.1932
NEU2,0.0
NEU3,5.1288815
NEU4,3.5960166
NEURL,1.613887
NEURL1B,1.1736072
NEURL2,9.556396
NEURL3,1.1998225
NEURL4,7.1979294
NEUROD1,5.5395975
NEUROD2,0.001926714
NEUROD4,0.3747401
NEUROD6,0.0
NEUROG1,0.080898345
NEUROG2,0.5553171
NEUROG3,0.0
NEXN,7.489389
NF1,17.129002
NF1P2,0.0
NF2,46.18877
NFAM1,0.71197224
NFASC,29.661135
NFAT5,49.81321
NFATC1,7.376467
NFATC2,7.1702843
NFATC2IP,13.909525
NFATC3,14.322897
NFATC4,7.324477
NFE2,0.42580426
NFE2L1,18.134224
NFE2L2,134.04695
NFE2L3,13.325709
NFIA,77.8434
NFIB,47.010788
NFIC,34.228024
NFIL3,27.734138
NFIX,31.319452
NFKB1,10.000586
NFKB2,1.9483736
NFKBIA,349.49036
NFKBIB,23.455452
NFKBID,3.9484606
NFKBIE,1.4989573
NFKBIL1,32.941917
NFKBIZ,170.28964
NFRKB,18.608898
NFS1,36.73207
NFU1,61.66028
NFX1,43.777493
NFXL1,22.236979
NFYA,12.262795
NFYB,34.71697
NFYC,53.366436
NGB,0.039089836
NGDN,98.34733
NGEF,3.28644
NGF,1.755697
NGFR,12.799603
NGFRAP1,634.6352
NGLY1,50.197586
NGRN,314.49442
NHEG1,0.21807389
NHEJ1,15.585031
NHLH1,0.36192536
NHLH2,0.33864093
NHLRC1,3.1616004
NHLRC2,16.433636
NHLRC3,21.82042
NHLRC4,1.7484171
NHP2,255.76111
NHP2L1,213.95253
NHS,7.2742677
NHSL1,29.879992
NHSL2,0.70984495
NICN1,21.021423
NID1,27.82964
NID2,4.310664
NIF3L1,44.133568
NIM1,17.710463
NIN,10.200368
NINJ1,84.24331
NINJ2,2.1890721
NINL,5.05124
NIP7,36.4574
NIPA1,4.3460875
NIPA2,66.86897
NIPAL1,3.0255506
NIPAL2,3.8793805
NIPAL3,15.509857
NIPAL4,1.1572965
NIPBL,17.564367
NIPSNAP1,72.92063
NIPSNAP3A,68.03127
NIPSNAP3B,5.9910855
NISCH,52.697086
NIT1,37.435753
NIT2,71.924706
NKAIN1,1.0560575
NKAIN2,2.0944197
NKAIN3,14.597822
NKAIN4,15.189371
NKAP,31.886137
NKAPL,1.2119416
NKAPP1,2.9746354
NKD1,5.5124216
NKD2,0.7582869
NKG7,0.6290663
NKIRAS1,28.64067
NKIRAS2,46.67071
NKPD1,0.80599284
NKRF,4.3049903
NKTR,38.994625
NKX1-2,0.0
NKX2-1,0.11911462
NKX2-2,6.2539163
NKX2-3,0.0127304755
NKX2-4,0.04977711
NKX2-5,10.880321
NKX2-6,0.0
NKX2-8,0.0
NKX3-1,3.4371505
NKX3-2,0.12459699
NKX6-1,0.0
NKX6-2,0.028013438
NKX6-3,0.0
NLE1,20.292942
NLGN1,51.120586
NLGN2,6.435863
NLGN3,93.950714
NLGN4X,45.44907
NLGN4Y,22.282467
NLGN4Y-AS1,0.232718
NLK,10.517956
NLN,14.970277
NLRC3,4.1028666
NLRC4,0.107164845
NLRC5,16.665373
NLRP1,0.6838396
NLRP10,0.0
NLRP11,0.7324977
NLRP12,8.1783285
NLRP13,0.0
NLRP14,0.15735325
NLRP2,0.5047034
NLRP3,1.1760253
NLRP4,0.008179669
NLRP5,0.0013120675
NLRP6,0.009160771
NLRP7,0.007494099
NLRP8,0.79615784
NLRP9,0.5733703
NLRX1,5.8005757
NMB,58.949883
NMBR,0.26619598
NMD3,77.7446
NME1,420.0765
NME1-NME2,42.057636
NME2,586.2488
NME3,61.98386
NME4,65.762375
NME5,25.506985
NME6,40.43904
NME7,69.561905
NME8,0.035698034
NME9,3.7502902
NMI,41.61462
NMNAT1,18.085278
NMNAT2,1.5204376
NMNAT3,15.27079
NMRAL1,37.187515
NMRK1,46.563522
NMRK2,0.0061583924
NMS,0.0
NMT1,18.596653
NMT2,13.420437
NMU,1.1172932
NMUR1,1.2143656
NMUR2,0.24845155
NNAT,131.40453
NNMT,253.72017
NNT,30.444149
NOA1,34.89394
NOB1,41.116444
NOBOX,0.0
NOC2L,60.900795
NOC3L,16.474003
NOC4L,34.086025
NOD1,6.607221
NOD2,0.5137449
NODAL,1.0918037
NOG,1.2424412
NOL10,31.052176
NOL11,64.30595
NOL12,14.573906
NOL3,47.083336
NOL4,6.658701
NOL6,19.894732
NOL7,131.23769
NOL8,23.899574
NOL9,15.20223
NOLC1,33.815796
NOM1,6.6955347
NOMO1,28.895096
NOMO2,25.578974
NOMO3,7.32141
NONO,334.73877
NOP10,145.5061
NOP14,4.734968
NOP14-AS1,8.209972
NOP16,60.080063
NOP2,54.923218
NOP56,140.90948
NOP58,122.48006
NOP9,3.8392806
NOS1,0.36749336
NOS1AP,7.090994
NOS2,14.027988
NOS3,0.1743497
NOSIP,83.421524
NOSTRIN,0.23634602
NOTCH1,24.088346
NOTCH2,80.74415
NOTCH2NL,64.55324
NOTCH3,7.3027315
NOTCH4,6.083844
NOTO,0.0
NOTUM,0.69937223
NOV,30.723795
NOVA1,132.219
NOVA2,0.91575587
NOX1,0.15053223
NOX3,0.018723406
NOX4,2.4472957
NOX5,0.08899326
NOXA1,2.8139055
NOXO1,0.44378293
NOXRED1,0.9294207
NPAP1,2.1801662
NPAS1,0.71069425
NPAS2,6.5109982
NPAS3,13.057385
NPAS4,0.61699635
NPAT,9.7513895
NPB,0.7396683
NPBWR1,0.05473019
NPBWR2,0.02172636
NPC1,31.11
NPC1L1,0.08462171
NPC2,188.02675
NPDC1,135.72134
NPEPL1,32.653183
NPEPPS,66.92816
NPFF,8.299889
NPFFR1,0.0
NPFFR2,2.1620677
NPHP1,14.1869755
NPHP3,7.6441636
NPHP3-ACAD11,5.4963717
NPHP3-AS1,0.3358511
NPHP4,5.8308234
NPHS1,2.2523625
NPHS2,0.0
NPIP,192.0172
NPIPL3,23.182386
NPL,6.3638897
NPLOC4,16.737835
NPM1,897.1798
NPM2,1.0990391
NPM3,11.016971
NPNT,146.15453
NPPA,13.432394
NPPA-AS1,3.2691262
NPPB,0.0054137115
NPPC,0.8472466
NPR1,8.05672
NPR2,5.1592293
NPR3,1.9434767
NPRL2,41.662956
NPRL3,16.807892
NPS,0.0
NPSR1,1.48764
NPSR1-AS1,0.13104019
NPTN,95.3442
NPTX1,3.2198732
NPTX2,23.926977
NPTXR,6.1022444
NPVF,0.0
NPW,0.75308377
NPY,175.61707
NPY1R,27.551285
NPY2R,6.8257356
NPY5R,48.33174
NPY6R,0.5607585
NQO1,15.961671
NQO2,49.580925
NR0B1,0.42969346
NR0B2,0.025153665
NR1D1,10.7350645
NR1D2,9.829014
NR1H2,65.388565
NR1H3,11.641022
NR1H4,0.006146572
NR1I2,0.3117386
NR1I3,0.048747048
NR2C1,30.187185
NR2C2,10.956997
NR2C2AP,28.96099
NR2E1,5.965228
NR2E3,0.8813665
NR2F1,8.20633
NR2F2,5.800664
NR2F6,12.25484
NR3C1,29.782478
NR3C2,3.8181715
NR4A1,71.307526
NR4A2,3.2854948
NR4A3,3.708548
NR5A1,0.0012648187
NR5A2,0.18686712
NR6A1,1.4495355
NRADDP,0.29612806
NRAP,0.0045981025
NRARP,1.406279
NRAS,70.47387
NRBF2,41.241425
NRBP1,172.89491
NRBP2,18.7215
NRCAM,253.24533
NRD1,83.26432
NRDE2,6.9555693
NREP,143.24348
NREP-AS1,0.0
NRF1,16.319864
NRG1,4.970062
NRG1-IT3,0.0
NRG2,0.79833
NRG3,0.3351292
NRG4,2.989818
NRGN,0.3037104
NRIP1,15.326438
NRIP2,3.3019738
NRIP3,6.517336
NRK,0.22480328
NRL,0.88054746
NRM,33.38784
NRN1,113.39369
NRN1L,1.5121868
NRON,1.753218
NRP1,92.505424
NRP2,38.092823
NRSN1,6.291933
NRSN2,50.962997
NRTN,0.051336423
NRXN1,8.77987
NRXN2,3.472445
NRXN3,19.687725
NS3BP,6.4721265
NSA2,86.58796
NSD1,16.606188
NSDHL,48.55
NSF,44.588207
NSFL1C,57.716503
NSFP1,12.637627
NSG1,15.279404
NSL1,13.3727
NSMAF,26.357069
NSMCE1,93.42926
NSMCE2,37.436478
NSMCE4A,38.432198
NSMF,12.206364
NSRP1,50.42962
NSUN2,37.945694
NSUN3,15.960284
NSUN4,15.166618
NSUN5,32.443325
NSUN5P1,20.015001
NSUN5P2,18.425978
NSUN6,14.568725
NSUN7,6.9338255
NT5C,67.43626
NT5C1A,0.14105201
NT5C1B,0.22436169
NT5C1B-RDH14,0.040697422
NT5C2,43.283337
NT5C3,121.58302
NT5C3B,71.776924
NT5DC1,6.775746
NT5DC2,45.1047
NT5DC3,28.715511
NT5E,55.326378
NT5M,1.0753163
NTAN1,25.033802
NTF3,0.6035916
NTF4,0.028037824
NTHL1,45.946335
NTM,27.783915
NTMT1,67.35825
NTN1,5.6786485
NTN3,0.05384161
NTN4,0.96002454
NTN5,0.3726598
NTNG1,26.86876
NTNG2,0.7265601
NTPCR,68.18561
NTRK1,0.7807494
NTRK2,52.0216
NTRK3,12.982467
NTRK3-AS1,0.12810874
NTS,0.25893617
NTSR1,0.42185247
NTSR2,1.6172105
NUAK1,3.0881476
NUAK2,11.904836
NUB1,29.989763
NUBP1,41.229378
NUBP2,104.70597
NUBPL,15.784975
NUCB1,135.12646
NUCB2,85.50641
NUCKS1,84.96298
NUDC,151.76598
NUDCD1,22.375523
NUDCD2,139.03339
NUDCD3,54.985485
NUDT1,36.001293
NUDT10,42.664253
NUDT11,71.92303
NUDT12,9.76167
NUDT13,4.1469383
NUDT14,14.55338
NUDT15,20.114145
NUDT16,18.729332
NUDT16L1,80.341034
NUDT16P1,0.6568829
NUDT17,8.302865
NUDT18,2.3712492
NUDT19,36.920788
NUDT2,27.54807
NUDT21,70.105415
NUDT22,57.055256
NUDT3,7.137264
NUDT4,17.652872
NUDT4P1,39.35209
NUDT5,72.46744
NUDT6,15.579443
NUDT7,10.089607
NUDT8,5.5417676
NUDT9,38.06068
NUDT9P1,0.88415504
NUF2,2.3488903
NUFIP1,9.931149
NUFIP2,27.167458
NUGGC,2.2619634
NUMA1,38.130524
NUMB,43.289055
NUMBL,7.862813
NUP107,45.357655
NUP133,32.49094
NUP153,13.848931
NUP155,15.548517
NUP160,34.57011
NUP188,32.621246
NUP205,24.089434
NUP210,6.075539
NUP210L,0.21133602
NUP210P1,0.0
NUP214,31.048367
NUP35,47.29124
NUP37,39.314953
NUP43,25.25818
NUP50,20.555021
NUP54,66.54539
NUP62,41.639088
NUP62CL,0.7408938
NUP85,33.160328
NUP88,45.761623
NUP93,65.988945
NUP98,46.656948
NUPL1,32.37743
NUPL2,49.302574
NUPR1,63.02935
NUPR1L,0.56892467
NUS1,14.029452
NUSAP1,11.233249
NUTF2,224.0208
NVL,26.765228
NWD1,2.818633
NXF1,91.45493
NXF2,0.0054964535
NXF2B,0.0054964535
NXF3,0.1250092
NXF4,0.468357
NXF5,0.028168628
NXN,10.995584
NXNL1,0.0
NXNL2,2.2437696
NXPE1,0.0022931444
NXPE2,0.48801458
NXPE3,7.785124
NXPE4,0.6009308
NXPH1,16.61845
NXPH2,0.02521281
NXPH3,0.19946732
NXPH4,10.415565
NXT1,84.47306
NXT2,27.356668
NYAP1,0.04747053
NYAP2,2.29086
NYNRIN,22.680529
NYX,0.093664356
OACYLP,1.1554757
OAF,9.66742
OARD1,39.74683
OAS1,29.351753
OAS2,10.423141
OAS3,19.042408
OASL,3.4735973
OAT,124.751
OAZ1,798.6143
OAZ2,205.51138
OAZ3,1.5068547
OBFC1,7.5097184
OBP2A,0.03179598
OBP2B,0.0
OBSCN,1.0287215
OBSL1,27.41244
OC90,0.05472813
OCA2,0.64094824
OCEL1,17.51012
OCIAD1,227.98746
OCIAD2,346.38538
OCLM,27.970188
OCLN,11.070344
OCM,0.18906619
OCM2,0.045685582
OCRL,16.527674
OCSTAMP,0.4264539
ODAM,0.0
ODC1,95.53337
ODF1,0.013262412
ODF2,24.427116
ODF2L,88.93334
ODF3,0.039172575
ODF3B,1.3945879
ODF3L1,0.9983907
ODF3L2,0.2152367
ODF4,0.0
OFD1,35.47342
OGDH,68.38368
OGDHL,6.131454
OGFOD1,44.102306
OGFOD2,18.209604
OGFOD3,11.709882
OGFR,5.7911634
OGFRL1,3.7819836
OGG1,26.63445
OGN,6.7343626
OGT,73.571815
OIP5,6.1989627
OIP5-AS1,26.346819
OIT3,0.04335667
OLA1,53.18951
OLAH,1.8771617
OLFM1,14.297426
OLFM2,17.622637
OLFM3,0.06317798
OLFM4,0.76827425
OLFML1,2.2701023
OLFML2A,3.6000304
OLFML2B,3.572095
OLFML3,17.512121
OLIG1,30.435682
OLIG2,5.2845592
OLIG3,0.0
OLR1,2.501741
OMA1,20.732231
OMD,4.5077143
OMG,16.234093
OMP,0.7138701
ONECUT1,2.7512407
ONECUT2,1.3313333
ONECUT3,0.0
OOEP,0.16011822
OPA1,25.157602
OPA1-AS1,0.21221173
OPA3,11.664703
OPALIN,0.3220803
OPCML,7.2302327
OPHN1,113.19915
OPLAH,5.9766955
OPN1LW,0.0
OPN1MW,0.0
OPN1MW2,0.0
OPN1SW,0.9172492
OPN3,2.8275895
OPN4,0.0
OPN5,0.090721056
OPRD1,0.06413677
OPRK1,1.1931636
OPRL1,1.3755466
OPRM1,16.90386
OPTC,0.065945625
OPTN,18.958433
OR10A2,0.049411017
OR10A3,0.058356974
OR10A4,0.01738781
OR10A5,0.0
OR10A6,0.01282425
OR10A7,0.0
OR10AD1,1.363072
OR10AG1,0.0
OR10C1,0.0
OR10G2,0.013510659
OR10G3,0.0
OR10G4,0.0
OR10G7,0.0
OR10G8,0.0
OR10G9,0.0
OR10H1,0.0
OR10H2,0.0
OR10H3,0.024539007
OR10H4,0.0
OR10H5,0.004881797
OR10J1,0.0
OR10J3,0.14466903
OR10J5,0.0
OR10K1,0.032316115
OR10K2,0.007446782
OR10P1,0.0
OR10Q1,0.03358156
OR10R2,0.0
OR10S1,0.0
OR10T2,0.0
OR10V1,0.044432625
OR10V2P,0.18455082
OR10W1,0.0
OR10X1,0.0
OR10Z1,0.0
OR11A1,1.0218675
OR11G2,0.0
OR11H1,0.021607978
OR11H12,0.09654888
OR11H2,0.12718718
OR11H4,0.0
OR11H6,0.066558845
OR11L1,0.0
OR12D2,0.57981974
OR12D3,0.01282506
OR13A1,0.33811936
OR13C2,0.25094533
OR13C3,0.23736672
OR13C4,0.0
OR13C5,0.006737626
OR13C8,0.0
OR13C9,0.10888636
OR13D1,0.81172293
OR13F1,0.0
OR13G1,0.0
OR13H1,0.5896099
OR13J1,0.0980702
OR14A16,0.0
OR14C36,0.019468065
OR14I1,0.026702128
OR14J1,0.0
OR1A1,0.0
OR1A2,0.0
OR1B1,0.0
OR1C1,0.0
OR1D2,0.11048263
OR1D4,0.0
OR1D5,0.009479919
OR1E1,0.0
OR1E2,0.048180226
OR1F1,0.005401881
OR1F2P,0.0
OR1G1,0.0
OR1I1,0.0
OR1J1,0.027528437
OR1J2,0.0035579095
OR1J4,0.2327305
OR1K1,0.1340561
OR1L1,0.0
OR1L3,0.0
OR1L4,0.28421938
OR1L6,0.04152442
OR1L8,1.3148463
OR1M1,0.0
OR1N1,0.0072576758
OR1N2,0.011820331
OR1Q1,0.027044639
OR1S1,0.0
OR1S2,0.0
OR2A1,0.04475177
OR2A12,0.0
OR2A14,0.0
OR2A2,0.0
OR2A20P,0.19771758
OR2A25,0.12013059
OR2A4,0.43802598
OR2A42,0.04475177
OR2A5,0.025036242
OR2A7,0.038380556
OR2A9P,0.3335179
OR2AE1,0.66422546
OR2AG1,0.15991989
OR2AG2,0.23479442
OR2AK2,0.0
OR2AP1,0.0
OR2AT4,0.0
OR2B11,0.07244682
OR2B2,0.0
OR2B3,0.029209422
OR2B6,0.033297874
OR2C1,0.029113203
OR2C3,0.0
OR2D2,0.25379932
OR2D3,0.40294328
OR2F1,0.0019975887
OR2F2,0.08309693
OR2G2,0.0
OR2G3,0.24181265
OR2G6,0.048226953
OR2H1,0.30287373
OR2H2,1.8942366
OR2J2,0.0044799056
OR2J3,0.3150928
OR2K2,0.12747899
OR2L13,0.09110816
OR2L1P,0.0
OR2L2,0.005567409
OR2L3,0.0
OR2L5,0.041087102
OR2L8,0.0
OR2M1P,0.0
OR2M2,0.006146572
OR2M3,0.0
OR2M4,0.0
OR2M5,0.02003546
OR2M7,0.575
OR2S2,0.008463363
OR2T1,0.10339242
OR2T10,0.09481087
OR2T11,0.0
OR2T12,0.11901891
OR2T2,0.20282507
OR2T27,0.0
OR2T29,0.042919587
OR2T3,0.10624114
OR2T33,0.09677305
OR2T34,0.010484634
OR2T35,0.02684397
OR2T4,0.29841608
OR2T5,0.042919587
OR2T6,0.25153664
OR2T8,0.0
OR2V1,0.00670219
OR2V2,0.0
OR2W1,0.0
OR2W3,0.0
OR2W5,0.0
OR2Y1,0.0
OR2Z1,0.0
OR3A1,0.007434988
OR3A2,0.0017848699
OR3A3,0.0
OR3A4P,0.0379078
OR4A15,0.0
OR4A16,0.0
OR4A47,0.06959895
OR4A5,0.06138298
OR4B1,0.0
OR4C11,0.0
OR4C12,0.04096988
OR4C13,0.07981287
OR4C15,0.0
OR4C16,0.00421985
OR4C3,0.029857218
OR4C45,0.0
OR4C46,0.0
OR4C6,0.0
OR4D1,0.026654845
OR4D10,0.23536643
OR4D11,0.0
OR4D2,0.040827423
OR4D5,0.0
OR4D6,0.0
OR4D9,0.042080376
OR4E2,0.0
OR4F13P,0.554007
OR4F15,0.0
OR4F16,0.36231807
OR4F17,0.004491726
OR4F21,0.49534184
OR4F29,0.36231807
OR4F3,0.36231807
OR4F4,0.004491726
OR4F5,0.004491726
OR4F6,0.0
OR4K1,0.0056619383
OR4K13,0.0
OR4K14,0.0
OR4K15,0.010130024
OR4K17,0.0
OR4K2,0.09733952
OR4K5,0.0
OR4L1,0.0
OR4M1,0.0
OR4M2,0.42516348
OR4N2,1.3621986
OR4N3P,0.0872695
OR4N4,0.0
OR4N5,0.0
OR4P4,0.040721644
OR4Q3,0.0
OR4S1,0.0
OR4S2,0.0
OR4X1,0.0
OR4X2,0.021536643
OR51A2,0.0
OR51A4,0.0
OR51A7,0.0
OR51B2,0.16531077
OR51B4,0.005673759
OR51B5,0.53737575
OR51B6,0.5324127
OR51D1,0.0
OR51E1,0.11664061
OR51E2,1.6621631
OR51F1,0.0
OR51F2,0.10850958
OR51G1,0.009125316
OR51G2,0.62017727
OR51I1,0.23574771
OR51I2,0.17480469
OR51L1,0.006465681
OR51M1,0.0
OR51Q1,0.24505827
OR51S1,0.0
OR51T1,0.009302606
OR51V1,0.0
OR52A1,0.0
OR52A5,0.0151536865
OR52B2,0.21679579
OR52B4,0.108993575
OR52B6,0.0043026004
OR52D1,0.6633716
OR52E2,0.0
OR52E4,0.0
OR52E6,0.013569846
OR52E8,0.0
OR52H1,0.51480204
OR52I1,0.13276939
OR52I2,0.30266502
OR52J3,0.0
OR52K1,0.031962175
OR52K2,0.328948
OR52L1,0.0022340552
OR52M1,0.022067573
OR52N1,0.41556647
OR52N2,0.100330964
OR52N4,2.0193143
OR52N5,0.0
OR52R1,0.0
OR52W1,0.0058865543
OR56A1,0.024515366
OR56A3,0.0
OR56A4,0.0
OR56A5,0.0
OR56B1,0.03958629
OR56B4,0.0
OR5A1,0.0
OR5A2,0.0
OR5AC2,0.1841253
OR5AK2,0.0
OR5AK4P,0.038014185
OR5AN1,0.11564831
OR5AP2,0.0
OR5AR1,0.0
OR5AS1,0.0069740377
OR5AU1,0.05140797
OR5B12,0.21269503
OR5B17,0.0
OR5B2,0.034610093
OR5B21,0.16295508
OR5B3,0.0
OR5C1,0.048309065
OR5D13,0.0
OR5D14,0.021122891
OR5D16,0.0
OR5D18,0.0
OR5E1P,0.0
OR5F1,0.0
OR5H1,0.67283684
OR5H14,0.0
OR5H15,0.07833339
OR5H2,0.04819149
OR5H6,0.011702127
OR5I1,0.0069740294
OR5J2,0.0
OR5K1,0.0
OR5K2,0.0
OR5K3,0.004964528
OR5K4,0.0
OR5L1,0.0
OR5L2,0.12841281
OR5M1,0.0
OR5M10,0.10508274
OR5M11,0.0
OR5M3,0.11241134
OR5M8,0.0
OR5M9,0.0
OR5P2,0.030237382
OR5P3,0.0
OR5R1,0.0
OR5T1,0.0
OR5T2,0.0
OR5T3,0.0071394257
OR5V1,0.0
OR5W2,0.06202092
OR6A2,0.051560283
OR6B1,0.030059723
OR6B2,0.0
OR6B3,0.029738942
OR6C1,0.0
OR6C2,0.054869667
OR6C3,0.004952719
OR6C4,0.0
OR6C6,0.0
OR6C65,0.0
OR6C68,0.0
OR6C70,0.0
OR6C74,0.0
OR6C75,0.030957447
OR6C76,0.0
OR6F1,0.0
OR6K2,0.0
OR6K3,0.0
OR6K6,0.0
OR6M1,0.0
OR6N1,0.0
OR6N2,0.0
OR6P1,0.0
OR6Q1,0.13356975
OR6S1,0.0
OR6T1,0.024609929
OR6V1,1.0719097
OR6W1P,0.7380615
OR6X1,0.053345155
OR6Y1,0.0
OR7A10,0.003971631
OR7A17,0.00820331
OR7A5,0.1423168
OR7C1,0.0
OR7C2,0.0
OR7D2,6.6363516
OR7D4,0.0
OR7E12P,4.1755333
OR7E14P,3.018404
OR7E156P,2.6029453
OR7E24,0.26036718
OR7E2P,0.94742393
OR7E37P,4.207275
OR7E5P,0.36809757
OR7E91P,1.0645874
OR7G1,0.0
OR7G2,0.0
OR7G3,0.0
OR8A1,0.0
OR8B12,0.0
OR8B2,0.0
OR8B3,0.0
OR8B4,0.0906974
OR8B8,0.0
OR8D1,0.0
OR8D2,0.0
OR8D4,0.0
OR8G1,0.025767624
OR8G2,0.0
OR8G5,0.10426956
OR8H1,0.032352842
OR8H2,0.30275646
OR8H3,0.030945625
OR8I2,0.0
OR8J1,0.09393588
OR8J3,0.013474988
OR8K1,0.0
OR8K3,0.0
OR8K5,0.0
OR8S1,0.10905525
