S10,S4,S8,S9,S7,S3,S2,S6,ITTH
TCGA.29.2414.01,0.250504428034993,0.296221326219022,0.30268346547801,0.0353059818803748,3.52906584269749e-08,0.0634580471005867,0.043251846158314,0.00857486983804072,0.739896851531993
TCGA.24.2033.01,0.315978310653361,0.34055472353111,0.0833424598345328,0.0137487733446743,0.0421085184030164,0.11151546005008,0.0627151738350854,0.03003658034814,0.795335380201088
TCGA.61.1741.01,0.271975046154357,0.0467079778446926,0.570796950930296,0.0180837564716691,1.8855734577221e-07,0.08853600195485,2.69415514434211e-07,0.00389980867127428,0.541555824461564
TCGA.31.1953.01,0.515913248799328,0.0568409811978106,0.0506656411849213,0.00144154465333296,0.0169736450989874,0.108088994352403,0.176293107585271,0.0737828371279465,0.708332170681826
TCGA.30.1855.01,0.512246053372405,0.0532088295289304,0.0591076368245596,0.0222870760015641,0.0169210724421455,0.117988087739883,0.218027037742937,0.000214206347575022,0.676042467810415
TCGA.09.2056.01,0.157578405231337,0.237962012328705,2.91326963913756e-05,0.0147407473157161,0.0162488713615817,0.302831782325532,0.27059560701538,1.3441725356376e-05,0.710684440747432
TCGA.29.1701.01,0.215903818687776,0.123302076767957,1.42306516100667e-06,7.65312320697358e-06,5.6759800547183e-06,0.628392326951818,0.0163077999038502,0.0160792255201757,0.487971488182528
TCGA.25.1633.01,0.321975937723182,0.169136087818205,0.174462233780188,0.00954853990325758,0.218366950205815,0.0505654026156463,1.03252261422272e-07,0.0559447447014437,0.797796628159448
TCGA.25.2396.01,0.534959290965347,0.134980475363637,0.0320420908133402,0.0435306128566889,0.00295555855623526,0.18261358730775,0.0653221650084828,0.00359621912851956,0.662602850504461
TCGA.61.1914.01,0.239430328562272,0.120646209057904,7.36301923510762e-05,0.0160756245684437,0.0139637934975169,0.490413632860903,0.113919561475852,0.00547721978475828,0.649005050625246
TCGA.61.2094.01,0.606635124319169,0.128301896588387,0.0770280794685292,0.0206507305373996,0.00716247441722627,0.000561170955323825,0.151039506469554,0.00862101724441103,0.582036094644423
TCGA.29.1705.01,0.502340778764774,0.106377388672729,2.4982026850955e-09,0.00183931334848207,0.00225797320222954,0.117114846669743,0.251978566041705,0.0180911308021353,0.615858495991122
TCGA.36.1580.01,0.25463567997269,0.241978686717016,0.118395117115415,0.0307472689912993,0.0682141865230604,0.0873887415270886,0.179742968234004,0.0188973509194253,0.880520478434056
TCGA.25.2401.01,0.380712086679531,0.122455640908905,0.0310581660296906,0.039931259194754,0.0203003396369791,0.230350049872977,0.131995855944894,0.04319660173227,0.808661525538841
TCGA.5X.AA5U.01,0.340755022338492,0.0892283463129079,0.470127871971665,0.0227710415269636,3.51883169221257e-05,0.000192797620657332,0.0538733895096198,0.0230163424027717,0.610559395705993
TCGA.13.0916.01,0.508889336646165,0.00679099228328734,0.136526391255443,0.0409233023234941,0.0477421835100481,0.176933074759622,0.0804652454996965,0.001729473722244,0.695263021416063
TCGA.23.2084.01,0.536463510876679,0.0507781251152552,7.20582032784253e-06,0.00977771510884462,0.0286454260970965,0.0955866909721404,0.278613032600422,0.000128293409234129,0.583874202393333
TCGA.36.1577.01,0.487157259555035,0.114799466177541,0.13173887814915,2.21956885654579e-06,0.107148580753867,0.159096529557358,1.15270775322275e-05,4.55391606596878e-05,0.67242058671143
TCGA.24.1551.01,0.562806608086936,0.159382936624547,0.0202781557852082,0.00938627519450718,0.0291854665624119,0.0781069695822481,0.115009404639019,0.0258441835251228,0.665843830927933
TCGA.61.1998.01,0.393677058650494,0.128599180162689,0.152717790205598,0.0135683342389044,0.0163898175325546,0.134424077634348,0.137517332162557,0.0231064094128542,0.804597438443277
TCGA.20.1684.01,0.370062624703365,0.213619123085839,0.240028898236475,0.0210863333247705,0.0568889612038443,0.0914737981462353,0.00676526430069592,7.49969987747353e-05,0.739560386863461
TCGA.24.1556.01,0.772032175119436,0.0605156782081406,1.37404441229385e-08,0.0286613281826028,6.69064670458209e-09,0.0841391298458695,0.0258080486838689,0.0288436195289917,0.421373563374832
TCGA.57.1582.01,0.52878952867297,0.0159115566948527,0.0753085965834218,0.00771108261997811,0.00810902630180934,0.177746470036703,0.186236292169352,0.000187446920912649,0.623144080590546
TCGA.04.1362.01,0.444454556905608,0.0621916315338842,0.0405590987933294,0.02169542555395,0.0174848647870929,0.0712254301309652,0.285293503238221,0.0570954890569496,0.734074005518167
TCGA.61.2113.01,0.578992786519259,3.96291821166509e-05,0.18370258027217,0.0325430906788007,0.0160761426659463,0.0120794469300976,0.143724958829783,0.032841364921827,0.601257895474803
TCGA.31.1946.01,0.547455207103664,0.0596383089058252,1.00396573348164e-05,0.031175582740801,0.00831886166891953,0.130296745035555,0.192885233123862,0.0302200217640384,0.641884194312321
TCGA.29.1699.01,0.405185195047043,0.0691808720405617,0.201132452879747,0.0702402441296339,0.0125344346485542,0.154067359307798,0.0875987791332144,6.06628134477948e-05,0.777564068842086
TCGA.61.2002.01,0.418520873695685,0.224064197790489,2.76325057744007e-07,0.0451459430685828,0.0104245875848475,0.178809600475688,0.123034209933232,3.11126417507401e-07,0.698621915427646
TCGA.24.2035.01,0.205811584207693,0.103943343524827,0.0961756405619029,0.0389062685354805,0.00845865461741481,0.201475824191017,0.0707716049726744,0.274457079388991,0.874089233633209
TCGA.09.1674.01,0.351798170587509,2.54364730460441e-06,0.507707754151538,0.00109193404521819,1.94096803541644e-06,0.117473254610596,3.43324125791255e-06,0.0219209687485399,0.50712628927353
TCGA.29.1710.01,0.223421483356135,0.168879193293922,0.1386581388819,0.0202512798011452,0.0202807836704088,0.0175133534329635,0.327911564598535,0.0830842029649908,0.822505644136557
TCGA.24.1436.01,0.416799949346744,0.0637653665156236,0.0567898664284233,0.043242403454352,0.020061184747411,0.0656359300989691,0.305448501270795,0.0282567981376816,0.749822859932351
TCGA.13.1497.01,0.561191352995656,0.0112536789224672,0.0237761907247241,0.029363180186497,0.0311858126478674,0.308321492927285,0.0128619148049029,0.0220463767906011,0.566594511665048
