S6,S3,S2,S5,S7
SGPP1,5.27383882131758,1.62560079167991e-09,0.000455485745657285,1.17833650519932e-13,329.315850664533
TIE1,172.854158646981,9.87437444993782e-13,991.969187262043,651.275486875673,1.55468784747498e-05
LAT,259.014818235939,6.81351109999782e-05,662.53601539432,178.442570913292,2.07011096659089e-06
C9orf140,616.710958843385,1395.78764679105,350.103977425613,9.6518743269179e-14,0.297826224359832
CDCP1,9.29059363663273,4.46976668578165e-13,1065.40631627032,1.14256125356107e-13,272.054564709688
ARHGEF10,8.12824291393365,0.00347439234669064,220.555928722036,53.3076395251225,968.075980052664
NLRP2,297.378558155421,0.000153368175823591,259.332328142043,120.292713667449,6.16853631782125e-05
BCL11B,1.69267681099843,1.40760706137867e-06,459.524931656369,95.9306671624234,435.712337905566
PTPN14,375.11272245035,2.64550237168951e-14,185.372832491234,117.897376365261,507.117081342645
SLC24A3,252.631019939974,1.29166640467529e-14,0.368456430501163,2371.06956460029,282.040618977719
NCF1C,433.831063242764,1086.89119986481,28.1500249583149,0.0104751626434671,4.06310913996906e-11
ADAP2,102.002627334843,901.490922289978,0.0160357233659449,4.72981564445562e-14,0.00100426838073562
HEG1,1.52283350946369,5.75929962634201,200.19208202337,11.693201658622,1390.56817368458
IGFBP4,46.6793741305763,8.19416600677209e-08,188.001829105267,450.342485449505,237.647161143518
GAS2L1,0.000147280463178714,1.09247564050998e-07,355.100383778126,1096.75241489184,5.852053973186e-12
HNMT,103.641257798365,1770.8563179596,0.00130330140943757,1.64257444365561e-13,1.15785143413147e-07
IQSEC3,0.207054846457916,7.19845172127539e-15,1266.00667434549,357.985801122902,34.0027898944452
VSTM1,1.2692358623016e-09,168.207711905577,668.837236049162,2019.92047582933,0.000357158842509497
VWA5A,0.00219137973980471,203.849459035932,557.583030710516,2.05638062182998e-09,6.56903361059793
MYO1D,105.562073867033,5.60001019048298e-11,656.940400605631,3.72909304268773,441.312324778789
CD300C,348.104528480137,1234.94531639254,334.033870319005,8.17087426837355e-16,1.32971800772106e-13
GRAP2,3.04364665769677e-09,4.86063493155258e-15,447.743214930156,133.434713966657,69.3410135779747
IL32,257.276005661901,3.22126485537877e-09,986.418717884807,189.741513618776,256.088523426775
CD6,50.2884387194647,1.04608515648758e-09,813.979907942321,2.33470430183581,405.245772412449
KIAA1274,18.5312206850323,3.35161900090672e-06,1535.34826633647,569.132263637264,996.935632571584
UNC13B,477.352735926132,8.45803008166325e-12,591.941175885143,0.00352610966719311,263.368690895232
SMTN,1253.52821719869,716.952736450309,397.20803202206,6.19417074697991,186.254252717148
LY9,843.585620506733,0.00023266094454208,215.926851865423,42.6335380380123,1578.90414028768
ZNF595,2.11926989061276e-06,1.29504489627482e-14,351.162651120524,499.400665302459,1187.51212557939
IFIT2,0.00500950760247626,2.7301474785181,372.899391623432,6.92265622931779e-09,419.390954340467
SLC22A23,10.6732517974519,0.00624386603500658,252.323920006279,155.2558094768,525.162113635832
FAAH,1461.56131919748,384.565723655759,671.769758572571,0.417343260616595,657.315468464277
CELSR3,1102.54749601606,10.1819966768194,75.9016094652879,368.759522025321,7.6463100652851e-10
TLR9,701.351852782211,188.00924863385,724.895849586551,194.470356593558,894.046745665894
ANKS6,427.398944192438,134.341090520237,649.529584399068,8.75926317050896,1150.62404479202
AP1S3,193.86129760748,1635.16870707775,3.1472158266921e-11,2.15066358020235e-12,72.388997248425
MPP7,0.0012180607485905,1581.6069922442,0.171237653307894,0.753578743545828,75.4038438069061
RAPGEF3,126.969154957042,2.14055400191891e-08,1301.42945761971,154.174750427829,1139.39997226301
PAPLN,180.994268199669,337.716876773839,0.00160041469138777,1359.39999588571,479.729754624376
S1PR1,0.00434374834007373,1.09436782680955e-09,611.84815568056,64.6975996398729,145.652463390927
TPD52,67.0966213753191,2.33957053091395,692.390747333502,1.97564612385501e-09,523.442921776694
VDR,48.8520653015988,1579.7944108508,557.510663284247,9.38422741181215e-14,0.237063297017513
NLRC4,1.06308913182464,638.531753452325,19.9306348263891,3.66082876331168e-05,0.000149842761552831
GAS6,918.581414093398,187.624310021302,328.852698994826,9.93293312794019,646.102708431337
C5orf4,227.744910543453,274.521418665962,452.92250510931,573.097365523925,372.274120587243
DKFZp686O24166,169.259523721252,513.7148841195,270.300325621449,600.298872116431,100.959536002908
TPM1,98.2235125769109,249.224527476799,211.46953427773,0.0397070989669395,83.2382005938417
ASAP2,3.83593033672268e-10,3.12016858109685,1000.12153699059,5.63067316694571e-07,0.878590098493704
CASS4,5.53891155175838e-06,0.0322850897614086,1522.31573140452,2.90645334954644e-10,108.077598404625
SEPT1,413.934192337334,0.0193673797162985,1348.51048242357,29.7003795423623,603.685840325403
LRRN2,28.9792322678254,0.0187854635107781,1047.42044535358,142.660207377558,1564.87064651992
AQP3,0.00343739212610259,135.039806741334,555.185867444183,1350.72486991066,1.70565366809857e-05
RTN4R,53.5481941845187,6.81652500077411e-10,782.64318674365,1743.3078666455,85.5082773479941
MFGE8,689.442786763458,3.08284493575634,332.438783442661,496.101463742185,96.0374437840237
