S9,S8,S4,S6,S11,S5,S3,S7,S2
LYPLA2,695.848345384652,15024.8127901004,168.315164762147,3514.69414687088,40.0839470417137,4.68052401286639,13.4499237925456,2537.20815786014,4185.74234833822
LTBP1,1813.13754801496,0.0100920944628899,1472.31818341012,1947.93409714965,11036.3977692725,8942.64999487882,3780.03335994643,63.5353244276228,12646.1277744238
RBP1,2.81438179677466,1716.76833585446,7229.4257927797,4396.72763618161,779.23475446193,2775.55573943945,1444.38501646033,12474.5183710148,6322.99366062472
FARP1,8295.59045157997,5784.26418195674,3255.64521845686,7796.23338265226,6488.10080345105,4927.43143004643,2956.70741335683,561.144417774214,1068.57864657248
CALD1,4084.27272743061,301.952819627531,2197.66921654584,2170.37777967188,3871.75305493751,1992.63143351516,2956.56147277999,3935.20133941984,2.20064501690707
PRKACA,4869.48183592071,3329.79993734353,6760.31292020768,1381.60107428324,4837.1148549617,16086.9586474218,2793.27446514749,540.369725418808,3106.69343650916
CTSZ,2794.98403886201,2783.99671161741,1301.71191027918,3433.0784055038,5226.53091053979,43.9058563895229,1295.25057395654,7.88173374093032,6561.4008275321
ANTXR1,4865.52881269548,9.1895853228727,5874.86950688206,2907.71583145419,8591.011334152,9051.55667858407,1167.82684637542,1711.63546822204,161.879158815055
FXR1,5451.82884271498,1926.99221682694,13877.5915565845,5384.12689377581,4398.73399584401,10042.2196883959,2902.24978034971,1593.52621938421,3118.1147521893
NME4,5591.19476786951,13372.9292799005,219.616909212897,5038.91051627346,8.33586278136452,0.0507026635860463,3066.35333135895,1482.07395748464,75.6960323314953
FAM195B,7612.31181858531,7061.58368028315,3486.54998333543,6217.66932189481,1028.37588293521,3953.55097178176,1362.90819499324,798.645517996923,15642.9791972686
C6orf48,5245.44455513086,10095.365395982,9375.64253390929,4141.44253120744,3155.23244874126,2584.77066352835,2069.64240860719,1736.52237667772,4250.81177563725
PSMD3,3047.69410081351,5104.15529978042,4431.02985098008,5554.74412316745,5216.57288211722,5809.75017983105,4044.8228633875,725.08096799473,2608.71608594124
ATP6V0B,2294.18583555077,10564.740734307,2231.10735607292,154.101884129012,988.335555169862,262.542338054055,3997.60480082643,5181.6153049562,6922.99537213405
TBL1XR1,3023.39609905178,2170.2571821309,5245.60600927132,4742.6515774814,1639.30359531216,3043.98454610089,3111.14072185029,11600.9414871279,5971.18972377513
NID1,3760.77787366433,2231.13475425157,5703.05652396841,9.73198374625694,8217.46756197217,5719.2470844362,5537.47059518514,414.893304814473,0.145439693956505
GRAMD1A,4399.62279563381,4005.41586547751,7251.41398710878,7877.33614634999,0.704497847629674,40.5249362346306,526.605863461737,3104.66621589221,278.393139953606
VDAC3,269.504664141134,7668.24285643713,3727.65233838574,745.707402039529,4303.79942644154,12855.5032276641,3559.11309734113,3008.47145979609,2214.84271208252
FLNB,1.11733168210892e-06,4701.6518247273,0.0853708377555606,3756.5638129183,7069.31793239547,0.00727234564287323,5654.46342150671,6599.46910088358,3567.87563796517
ATP5G3,44.6411427532058,8997.74317277221,7364.48978722194,3674.10119646107,1384.84960140581,9631.9002686322,3178.90193620186,4726.80196134179,5115.94821952079
NDUFB9,2405.26048917416,14547.0109402089,3460.73159501545,118.538637163485,2003.89821824211,6408.6333464636,2616.85424476777,3457.01509037141,9329.27024048869
SHMT2,15788.6721727665,1653.22156248736,4830.71838068404,3054.32923887226,1280.44111701496,3468.50691700423,3507.35924865426,4027.44407774709,3309.84357527476
UBA2,6498.24866923251,2062.68074994625,10958.4500165813,7219.61287404517,1769.5812646396,4961.85866905043,4388.58510588671,2768.09350313495,540.907839564207
DDAH2,7101.74767353065,9786.31187284295,2560.31146477571,7011.05370922065,5588.40794516204,925.921908773639,1319.81530501539,569.714844986083,7539.8440577058
CHD3,2660.01890972556,21.5961691751409,937.077896907466,3548.96879319226,6333.34641497673,1970.61202830431,8219.56581887827,3887.87023813048,3291.59327499709
PBXIP1,4912.14585211902,1606.14507862938,8699.6626363685,5043.81907522685,6286.9137517504,7196.44522489443,1836.9545087226,1983.31943937706,7544.10033629608
GPS1,5369.04427535126,9760.8815371567,3584.43330162988,8408.82782865869,1833.08578736316,4692.32947652451,1068.76826940346,1843.54166134496,4410.3325318883
DEK,3844.95960883151,2352.44678657064,2443.32694553979,2215.5440327279,7840.75270284433,5647.50761998888,7923.38446346866,3661.3629175853,1844.8019310447
ARF5,5200.83802861615,12207.2441799005,731.923873872462,2408.54654626132,3363.57139730297,796.555773315863,3345.70535351768,5353.8170223775,8332.44709356522
CSRP1,2408.7112898948,4669.69011930416,0.10083348496422,7094.51528648646,1693.69813498478,0.0309734754058235,2419.09468932821,6402.2133255927,3478.77043881561
COX7C,3026.19888880803,13529.8926162846,791.613779354063,1800.27053889641,1979.54809097614,2562.1212943711,3485.06529422885,4968.62980526826,10597.902357856
RUVBL2,2.63840173891883,15090.9829789308,1078.45505488573,3349.6652929792,644.023790709211,1936.04604211171,3121.09448674241,2935.81148945731,3295.20394087324
VCL,3452.6277345808,581.190334598166,975.654914024843,2988.22600274638,613.660149467578,6837.40739728379,3719.74444666614,5278.89385964498,2281.06496118857
NUDC,4568.66249082184,15643.1867000726,3662.90156006386,2397.34484303766,1291.26097675281,1883.89962414327,2002.30379861883,526.18192429167,5784.20739794012
IGF2R,4308.00560687549,0.0220253125896439,3081.72548254012,2196.39065894314,5655.70983794638,15466.2621020693,3553.67111492121,4987.65790713371,1720.48542980632
ZMIZ1,2652.5994623933,0.771412960311784,2100.14217748214,5888.7285562365,10477.6265367235,5349.70967309538,2568.75420019934,1285.80280377893,0.532592950893718
CYC1,1783.38110218063,12216.0681452546,1918.25584135273,4.68473985178032,735.680571854462,3375.05609355928,4944.08126208165,2891.98143793315,3813.95221890003
NDUFA4,3203.73557446579,10813.8134730638,2750.81865018847,1512.31702169666,3066.80738109083,4161.57963154619,2820.6329545191,4314.82183011683,9178.93108621881
EIF6,2978.94916118271,13270.7780530031,1698.9118676456,4041.77810155398,2226.79447575514,632.971244994956,487.188097903398,263.877690507728,5420.91631302354
NOC2L,4757.75569485064,12849.4613988321,5840.69001839356,2940.82668801344,758.91986873436,1407.43343887705,2694.83367393097,71.0357497451581,2549.20323560533
GPX4,4181.31587313437,14313.0979506178,376.612106677446,660.650426859882,518.068634432784,2021.45034150297,1266.22044869408,2396.83189265458,7153.94266821658
ACTN1,2021.5765147639,3849.52125214979,1820.10126912628,1383.32772576166,5257.12764651087,1985.31801070569,5132.70409502904,8809.15123136463,1905.41147713397
OST4,1413.55000721036,12444.8745354087,3443.55815089536,4256.37338184792,4700.79991246796,3482.97602428424,107.976582477389,4075.18268765782,8480.65511284745
SCD,3371.81512832912,2185.73468513371,4173.58848421667,4403.54271451003,3157.70001760705,6680.42368599899,6563.08564648454,4550.66130313017,239.164637643293
SLC3A2,12938.9123840898,4220.92742300428,3404.7955534999,2283.26930898035,6100.4354092668,3273.26630569575,2753.53050701576,5572.54772439965,7363.01679705114
EIF3M,2402.47174105256,10771.6956699592,4485.53828307374,3020.42447064064,2096.02897497854,5310.36567841638,3526.53315662594,789.281389105057,2569.65322410619
INPPL1,9783.10067589257,2556.71573595068,6909.0036512996,4338.05884103036,4166.77935832074,7347.81802178086,5167.07719977558,831.044277670082,3542.37992601644
FAM127A,3415.27473299359,9206.72763530788,8361.95417704001,2085.72259145497,6528.0112072635,6036.30364594478,2590.181276884,67.7173892844037,3484.1551664327
DSTN,29.4964732691802,7288.6539498577,2968.89133145521,1733.74824076886,6363.5802145507,1003.60149861821,5432.67684387401,8123.09886698213,4919.17535673757
LSM4,92.0807030543336,11931.2974423196,4040.89578197905,1599.03629075811,1804.20573329133,2040.9031936785,2033.61841248258,1798.25951027058,12382.8035079683
FCGRT,935.667385605165,7003.97960403782,6.11554040323173,6463.86064176798,6909.02886919693,1564.45275908222,1049.64969071771,3285.03051078343,3884.14900221891
ZNF146,2350.16224517423,532.016399864947,7625.58921592156,6121.97257266817,1259.9442970789,6790.12375510227,3780.24374777538,2218.83971308171,1040.90277178258
MAPRE1,3433.76671163,925.244024913491,11511.3597483799,6416.00896169032,4884.16888960675,7550.08258264215,5286.13341897586,153.018061557256,1752.26423204459
PLCG1,5106.24898200121,4277.2278498673,3437.70115343136,6692.59701983016,4209.35798848086,2105.76337840862,5824.7180163136,11.1534705895135,2.05042980230103
PSMB1,5591.95376073713,13746.4658935363,3037.31792847394,2083.43395103114,5145.10222465164,3231.91441498729,2822.58868886533,3738.41716570398,5504.32971180191
PPP1CA,6952.53531005629,11037.7706182147,4521.34418164059,4579.42679042511,1799.6365836178,1431.71036609179,2070.11986352976,2922.42552451059,11216.6246535282
AZIN1,1934.54744274368,2962.9828249907,3731.70305605493,831.554202049661,3791.47862448841,8067.20922803811,6898.0495136068,9064.95581776555,3711.09905054685
MYH10,3891.77533119299,0.0143638668577803,2455.91714543483,5623.88080043396,4566.0807767674,2088.47645303719,5950.12974793801,1118.07908427811,1822.21297996309
APOH,1.00977264583462e-09,1.93453796495463e-05,1.04938045399632e-29,124.70127245735,2.80335480193198e-13,3.01101583164087e-33,44.0346088230989,1.0363470332463e-25,2.47554744050715e-38
HDC,2.66095400714575e-27,150.374364168061,4.1145478760753e-44,3.28155166383014e-24,1.13691391732641e-29,1.03864220464807e-48,155.840396149905,7.87955287370271e-26,7.01289398963715e-18
PADI1,4.56999513067863e-39,3.80104477931474e-33,5.42300255824453e-31,3.71545570549385e-33,2.85339796020514e-33,7.14369325904275e-25,1.59004472694639e-24,599.967930775355,6.95719332734959e-32
CREB3L3,6.24373471494991e-14,53.7744555003464,3.55421440527213e-43,86.1258203833378,241.93828524405,5.05362328891595e-48,2.16185967235121e-56,3.09468438329934e-32,1.63511947849464e-34
LIPC,4.60018973831292e-25,0.000440455396089273,0.00677277136927352,233.124798546012,2.52497757310481e-14,6.88486940959112e-08,4.27613295541662e-10,1.81155729307199e-24,5.09654540070251e-06
C18orf34,49.4809481093909,1.36809178530124e-06,361.825132379459,55.0949122148962,5.83523213511801e-05,453.757437187038,3.09371071120591e-08,3.33818274351284e-07,2.06033221222097
TEKT1,7.51802671462539e-47,1.68766764769985e-25,6.29954862348286e-29,2.92499110733091e-25,10.249806467902,1.66086961956971e-21,138.3114770797,5.60047991906263e-08,31.2378629247556
MYEOV,4.15053016509323e-23,6.46664831512822e-19,4.5343342264556e-28,137.840461621392,6.19990559799982e-18,6.78566551291819e-23,4.23858042351519e-07,384.301873034948,0.475871514292665
PI16,6.68471660687965e-23,2.19116263916772e-25,1.30725137060408e-22,178.32597959506,221.691800032022,7.12657749678073e-26,3.98481299526015e-05,6.12516594735835e-18,108.39599370112
FAM69C,5.65986591085257e-17,7.031852119427e-05,6.88793484832386e-24,2.83229353130435e-21,396.280826729239,1.77966281972685e-22,174.64067471807,4.12064638715638e-19,6.42320801746532e-22
AGR3,2.89998457763732e-30,205.465954604095,2.33986614217312e-12,75.5351266961864,0.0181338308210541,3.80428809705303e-24,2.72688044657572e-05,56.562060885091,228.29129168404
C6orf222,7.56104351134759e-42,0.0156100473932815,1.14676222636964e-55,4.79018561954744e-18,9.14391467449369e-29,4.29066213603348e-49,7.8243074939472e-61,4.23408638768979e-53,8.46173699469505e-44
EMX1,1.77688058692844e-21,75.1446253748493,2.8591649540211e-41,74.2197035622984,3.43490943683951e-14,1.7026933613152e-29,8.30065693726407e-20,4.85222293412297e-22,3.06966267163152e-20
FBP2,5.08677443986612e-06,4.11303092704736,429.125492951269,0.000337081578869837,1.46440644586771e-14,444.42400159342,9.78803800702113e-10,4.72905908648956e-18,3.60749644901733e-22
TRIM15,84.9728786689273,5.24278112473871,2.2681917217632e-15,8.26895371427433e-05,3.14282835440765e-20,1.6383015397394e-35,2.81788392254526e-15,128.877196373511,1.61114136544095e-26
HNF4A,1.10217413975376e-40,0.00646823779309573,2.95095952206148e-32,242.587458837695,7.14390417362182e-15,7.5033955392147e-29,3.81201847900797e-14,0.000370358923470127,1.55859153081184e-28
GATA5,2.69691053068439e-13,336.159083304085,200.187760376381,85.4624418270651,0.000173365097925134,0.127091741929362,1.17006516609864e-25,3.11576053099963e-21,7.9326075884366e-26
SLC9A3,406.417968664251,61.2810408799543,3.22183283756737e-36,1.96729618782048,1.10076335262254e-24,468.207844160307,0.00212328613282557,0.000113371458517039,1.06550906901943e-22
FUT3,4.91112306204858e-20,1.47823689903101e-18,3.5929863339768e-11,2.99988704513138e-20,3.82823565025186e-07,26.9262109909732,3.8055385908647e-09,736.947547600959,3.73076962798621
RSPO2,123.221934780023,21.2710188700019,11.7229520076529,0.00554154027898341,44.4381949943595,7.01613117579116e-27,163.210248512699,176.732463441443,1.42275902766853e-10
KRTDAP,0.00010493149660134,1.61180923534367e-20,2.74741985992807e-19,136.190413010944,190.276081800246,5.79270973974354e-41,5.08929787509149e-14,8.2487830392477e-19,0.0485354292918172
NCF1,1.14309145919353e-16,1.81943591534469,6.58946364674726e-18,1.51440260844131e-06,4.03879021510991e-08,5.82905782851268e-09,6.83324345790097e-16,7.05231044191813e-24,113.816837126775
AACSL,11.0735393322382,5.88680534991741e-08,0.00239086378770586,101.86024546818,4.03897127515624e-12,9.38988834959035e-12,218.653095625505,8.72317007293685e-23,4.24143329049252e-14
CD27,3.61689869708895e-05,8.07479331794714,4.76699020935324e-06,3.39429056990232e-12,1.70800924597928e-08,15.3243441261457,7.08869577809044e-22,2.96301643011388e-30,7.0634211217145e-16
C16orf73,7.05970522906777e-26,53.9688969687105,2.33133318866521e-21,8.49951862093395e-18,7.06648824639694e-38,2.88792236244964e-09,268.756472342219,1.52618482166355e-39,2.78691762079094e-28
PRAP1,4.41973510986214e-06,231.837409501803,2.79429128664059e-27,234.733143073811,0.204198566672555,1.53059699458361e-26,6.72539933632729e-20,34.8556807335968,118.497127626136
AKR7A3,1.07290354825686e-14,155.08686068505,7.77120185353847e-16,49.1793416503308,1.23199710247341e-16,21.4265130249363,1.9973693873207e-05,1.54651634130217e-11,2.88677719179094e-12
LOC731789,3.81148637813009e-10,1.11795735662643e-19,183.100122648382,71.068655192648,1.17549145818291e-06,3.57870712319647e-09,80.8042135009093,92.5102308644868,3.03744952503321e-22
RALYL,2.34025065997449e-08,236.348877637235,0.0343306143687674,8.91494840412802e-23,9.58493058789394,0.211367730950444,0.404199839793449,296.19867587118,207.665382495026
HAND1,1.12799899736068e-27,7.96971330117142e-08,1.53565481452782e-34,4.99007149346981e-17,1.8123923803864e-19,1.57811569972404e-26,141.511622929245,6.36872003364501e-18,2.28776060937567
EN2,267.711994552863,8.91401691832616e-18,369.463943780231,46.9325483211726,8.20455152938161e-20,1.33785661495776e-08,0.1166042362458,23.1363199890211,5.2878328673603e-19
PAX3,272.754461671558,10.7906864393604,473.737510405258,3.48239409371868e-08,212.705866903764,2.63355692151607e-05,2.63855802609058e-16,2.30387047145033e-11,3.93660522186057e-16
UPK2,1.03375378934961e-20,71.6804280406804,180.47574874301,221.080585618231,53.8080462044704,29.4021233194586,6.6824897078133e-05,0.0615008085553827,143.930322167299
C11orf87,32.5943594763301,5.463153677335e-09,123.156415684115,23.9738873946145,249.262999963015,147.612084651722,84.4071006892315,83.2943428478477,120.605227926211
KIAA1239,2.03346360920007e-07,0.161767466578974,1.56283959135605e-33,3.22805660796893e-22,125.295353732793,1.21192810887676e-33,0.0957755624301541,308.711018244191,0.000516255757661715
CCL13,0.00264310691321153,0.438247494875235,50.6267106723559,4.63613829990647e-24,443.755037399117,3.59474601149811e-09,1.07392019552055e-14,1.31924441973385e-23,138.743819918741
NPTX1,28.7858648602696,150.454068914658,165.503384835137,133.213271498628,172.680520794493,144.278194012493,26.2736343544136,3.74232336038989e-19,1.59974103540852e-24
