S4,S2,S7,S8,S9,S5,S6
NELF,4005.36642315642,3535.46889219583,2381.99776195252,4046.01202148643,1009.8491136894,854.482215017121,1753.61467090172
BUD31,14301.9175161741,2441.45346659922,2686.24871280196,1006.12272597918,1044.80310472503,1005.37267506438,351.389648019242
STAP2,13515.0795342723,1949.4907959464,2722.71870759307,1692.12007999035,640.796029372714,429.0034137407,1168.85581576467
C19orf48,11967.7768544351,1153.297913279,3593.1325194739,967.473403119443,2004.05863745952,2420.04758588857,1039.13662151949
NDUFB7,13554.5503343755,1069.11693595328,7044.74631965414,1080.21929837797,1246.32785564051,719.91192352079,870.856237439702
ZNHIT1,12962.6737077126,3835.49323882397,3953.88348255425,1787.52431776697,914.341003078923,568.888248469376,824.427519749539
PAQR8,898.260539975193,935.880851660988,1689.6748080207,1787.35917023164,771.012428754419,2236.40892587671,2389.35045076046
PSMB10,13256.8328039218,2439.893416258,5625.54687011156,823.459919989929,878.21971182873,1186.76454798276,210.299222079635
INSIG1,1552.10703966347,2722.30584211401,2362.00416961093,511.053444358456,570.252624332403,3932.96658688815,259.376064881697
SNTB1,192.475521109291,1894.44484342377,628.769810147451,4692.94496930815,5359.69119648117,763.207739933583,1734.64243883462
NID1,65.6248011539949,605.460311784641,0.000159008571803822,727.444346333586,2309.07307172025,1949.45804490977,798.058491157187
C19orf43,13940.8535084911,2291.1108216323,4780.09743771916,1124.4019483421,3354.05417801686,1506.89290450332,968.458362217316
NOTCH3,56.1984394983808,431.531278904189,0.0214863433351725,1523.23552806095,3945.71072940456,858.9762547164,543.285742018506
AZGP1,6470.6006668267,3263.74155896609,4070.31160939442,3246.74454264731,2685.012267004,471.449591775319,1237.49264569049
CLN3,13034.0687453724,936.692617623478,4045.96704202093,1296.92529878072,12.9984324025259,1477.54030530717,964.416687306302
ATP6V0D1,13284.5337146687,1383.43056406645,3577.8339989835,975.71263685154,1322.19231638575,1529.44625689008,400.555188241195
MRPL37,13340.4660294505,823.650352635294,4485.31475730417,1045.29684231336,1593.82071650285,2421.6870124749,1498.31383813329
SLC16A3,9223.81404100501,919.773122760672,1305.56262311426,56.7140690463908,3384.49604379194,2548.94194122781,1021.07450312699
UBE2C,4370.88867396758,2854.30278908511,5703.20994812161,2006.75640212303,1734.76200823238,2653.01257300159,1.37229551247291e-05
TMEM219,13275.2508558051,3612.38990548448,3572.03433431639,1404.34401814608,1497.96599283847,444.584458895755,1960.16169085571
KCNN4,7820.5230162968,2150.61113314339,7.67976397124973,1549.18485115063,884.222037935898,2590.81774322342,2212.25737066698
SLC11A2,840.739922438721,638.172547330861,1847.25363229276,3281.55178215663,1942.03078846666,3007.68277458028,1142.85143312039
TPRN,11655.200148141,2191.46496668803,4343.59142839014,1184.10702693963,935.311452320925,1337.53662749338,487.467270626072
AMACR,118.298789868918,1729.52264485262,3568.06836767768,4458.49358249552,3092.22850489061,1414.82923302939,58.5085964874243
KLHDC3,11277.0920649976,2133.42491318058,5687.95695686523,840.714027894244,594.175039216614,1547.64007039673,1734.83658690042
PPP4C,13378.5444859064,2523.23956255599,4845.37913273837,910.264575918085,1625.87891477697,1815.53265124166,971.717825824757
ANO9,3963.37293609398,2382.93164342724,2997.69871539889,3786.44930623638,1098.25133547721,1760.76198042354,278.33189495786
LAMB2,3634.38623471603,1743.68022652067,161.116998673566,2294.11300403123,2366.97204499858,114.048511384518,2564.24257798651
MACC1,0.683089869501348,2343.28876692365,0.000192567500317903,3390.43781249704,957.198759156325,1939.61412839534,1584.54959716248
TMC5,1251.91234912116,2375.17076608572,1286.28821922769,2231.86961647729,2516.96936182498,2330.68805228052,3150.08918153428
CRYL1,112.03334550991,3710.85248425589,4992.72527388662,3165.0857740877,2737.36200531236,244.454205603639,1770.89714762396
TRIM31,172.774755027217,1708.21164792915,5508.74473647563,2273.54384434077,0.00396728683051977,651.148322724549,2912.459617836
GPSM2,128.893144584727,2558.26024357934,2560.32259240194,4230.40079964362,0.000924187823121294,2344.91799488712,922.490858663276
MANF,12437.0672786513,128.457790066926,3118.96067936915,600.246908337746,1190.92615087794,1654.4030855906,514.576997393619
TRIB3,3903.67004120468,2071.37507175715,3101.35921565874,555.449248704325,4.561887199694,3485.79280234959,0.00180013911647644
EPHA2,580.399046540571,2238.37654495941,7.62867230748703,1642.8973305215,2035.86816811534,2810.97236889279,1779.9082414883
IRS2,1161.79028629072,2892.53256611581,0.859867754278324,4355.71234324923,1950.64124289571,21.5001919446515,2339.50619699955
DHCR7,2640.8239582498,2146.65136261012,2053.63418586941,585.405636044042,391.546520053151,4501.1848529193,89.8364607167425
LAMA4,668.781208840998,640.302398925425,113.898018145658,1185.18631882087,603.737815253673,805.835665355425,817.562454403879
C6orf48,760.751261756885,3257.76385287028,4478.69234678098,3685.15731145967,5074.41259183798,688.494192773627,1443.36789630587
PON2,157.507951401846,2212.09816041726,231.78788416773,2133.20085004461,3181.24184761986,2479.49287587193,1740.11773079419
ARFGEF1,586.203002502623,394.455060263801,23.0464264102348,4963.48274493493,2648.07434961184,1676.59697960592,2404.91026957182
OAS1,38.6479207908351,2508.13599059623,5455.10072034931,2129.79105621485,0.236083317739371,1606.7152372015,109.207389826502
CCNL2,1141.17841280035,5668.81188962631,547.23235328847,2237.00607734916,1682.35342403867,1282.50127051917,2487.41690576532
SLC25A1,11790.6867123047,2297.23212396992,3318.15686164897,1281.33476064357,1979.70476754032,1902.06662852326,590.474295369292
