S3,S7,S10,S2,S4
TIAF1,110.453776901618,17.9702764551798,3542.83758967709,237.92362711812,247.361866369779
MPP7,775.286188015585,789.511505952549,0.00919312143497116,134.909250827456,980.773794782601
CXADR,856.951207859586,702.753154125939,2.33715364489784e-05,70.005339044374,1349.69925834167
DDAH2,828.083976550496,554.760077488346,2126.17656885253,95.6255642831202,212.358913374914
CUL9,1588.40070327453,232.465946069565,1133.55891278911,6.8296958388205,479.409868245765
C7orf41,430.027520254973,206.050210550083,604.648574730969,608.778428450036,282.213310335693
TP53I13,534.140102941821,891.918589953821,2892.67136627521,240.600973323376,460.755169417514
MAN2A1,451.70893592183,281.049278397553,3.23721036075797e-10,709.394186216366,1118.18944670889
NT5C,479.816467174949,959.18573860409,3780.70351580223,817.462723375373,294.178813307043
COPZ2,43.3023399408014,981.872901538161,2339.17258403312,10.5749735424274,794.01658456631
ASPSCR1,646.181454916841,1289.85622994162,2516.02679708161,231.502540727474,245.930135757478
NLGN2,653.684252231594,617.709656303007,880.151138700466,498.809656194125,396.879135336412
CEP192,1172.1488104548,617.616849808551,0.0537705332691659,888.77315295268,386.308876084069
HIP1,689.572272714824,2059.83449068562,4.48766074265942e-09,724.54693755576,732.47445337715
MICAL1,575.437186456963,29.7051991431924,1461.10637426972,221.912130239703,68.1235868584697
ALDH1B1,568.005616418988,508.322284567116,339.170395355875,719.822186114182,11.3417549176259
RNASEH2C,596.211191922313,364.185118618881,3665.57104841399,441.807339467014,173.361585127595
BTN3A3,288.392584711432,0.0306567380119262,176.278648109109,10.9894994435383,719.287815475362
