S9,S6,S2,S5,S3,S7
SEMA4G,2573.50813403327,636.746209178509,9.89391709804177e-14,3827.35878936272,2.4204535268271e-06,1.32018525062342e-05
MYEOV,3201.81234769921,85.1126291860653,0.337136042332309,244.888362780662,0.00511436428749976,1076.89216055067
CYP4F3,343.394491395924,1.8951770612318e-05,7673.99658186234,376.240056883799,2.47265912862327e-08,5.31534577511024
PRSS27,164.4350256466,2.1387303512611,1.87990361401518e-07,4.18018619052704,5.17400354591259,7.40909686806122e-05
CD37,3.23162387664247e-12,0.582295528187157,1.62956762060678e-05,5.82592148869702e-13,1.9766044392811e-07,1.19945421263288e-12
CDC42EP5,828.801266395125,3.44637219348237e-09,2.71995458783764e-13,3307.51073800863,5.76844358242942e-05,1.2466111467301e-11
STEAP4,14.2975066222034,728.012541245839,2.36767945017e-10,536.205501413669,4482.65540769903,0.0200767501625129
THRA,5976.31647004779,602.197346872117,187.131032551522,923.931770547151,17.5874446423882,584.85495505604
PDLIM3,97.1043721181843,47.9986794460915,696.912239217702,10.2209413151275,268.800302831078,339.402721222425
RGMA,4.30379562975353e-10,418.94224307639,4314.14381095472,1.41348665717003e-12,974.422031852329,365.543998397094
SC65,5225.34879343225,1097.57790890211,134.65560830319,329.547946659603,450.012756504217,280.758950524876
CECR1,0.005820141590863,338.286907734357,118.467062711185,72.7921715830099,1.63723541812182e-05,3.08492487582592e-05
C20orf56,0.00992568997060017,1058.4559234951,2.38552462076674e-19,1264.93021539154,9.88083891041172e-15,9.09482341425034e-17
PDE5A,372.0458026444,493.896074351607,4.59743874514927,689.745543584107,0.0179079512886013,40.4194649500348
CTSL2,251.369416263185,502.940216331239,0.0449582149016821,144.108106395408,2755.6181272571,2265.08972727603
NOS2,2338.93145318379,0.837876308571816,0.0364198861202009,1483.20526516088,1.08689716255954e-13,0.000550899026147372
LCE3D,1.60874044514503e-11,2.03679539807276e-13,3.96720555018718e-06,2.57899647938537e-14,5888.37705015964,167.42853585233
COL10A1,0.0300801705670612,89.2228938624195,1668.94908716611,6.49153786072269e-13,1.34041505962447,741.33486821992
ACP5,1.07170291524883,254.0448335827,215.072414162695,0.00857771814822883,3464.97168940584,524.161603287928
HSPA2,4.48789234643582e-05,54.3736536024442,5.9006459410048e-07,6.28772137899603e-10,4591.84175348759,2266.51458352236
FUT4,1636.52870594956,2.92527380864437,8.3255399135195e-09,4390.61594836573,3.09728724661713e-06,0.0758118996645428
NTN1,173.464845241769,1306.54978274291,193.582870061041,0.0623168633788696,13.0691899640395,447.386343062811
IFI44L,655.048531077706,538.296572250022,0.384471504427774,0.0100082617101373,633.602973236802,1617.00214167144
GDA,2943.31818867599,0.393211089705389,1037.83181129068,2320.88733530107,2.34336604469099e-12,0.0194657618409049
GUCY2C,868.875547539135,528.692936702975,1.73598759466079e-16,2192.95535927804,3.45153850453398e-13,8.8626518429256e-14
