S3,S10,S2,S11,S8,ITTH
TCGA.S9.A6TU.01,0.0239398126886348,1.16180725235244e-06,3.9831468842618e-07,0.835746736151945,0.14031189103748,0.319915875410051
TCGA.DU.5855.01,0.0924763750320041,0.000426723789857391,0.0274953258910154,0.812696514985263,0.0669050603018599,0.417403351486399
TCGA.HT.7884.01,0.375666691704183,0.00436148231028351,0.0070616693469647,0.570451685172708,0.0424584714658604,0.547287233131772
TCGA.TQ.A7RQ.01,0.868167272485595,0.00109066715020463,0.00976389667498486,0.0619659036284267,0.0590122600607889,0.319809622251818
TCGA.TM.A84C.01,0.0225362854883711,0.748985325265746,0.102290934565955,4.72097018376042e-07,0.12618698258291,0.494821655031202
TCGA.FG.A4MW.01,0.119987725085715,0.528332461301224,0.0434380068636957,0.205048194474186,0.10319361227518,0.799669494631862
TCGA.IK.8125.01,0.782476081388167,0.0789054548919076,0.0223648932974658,0.0348775939729712,0.0813759764494878,0.496136136749917
TCGA.HT.A74K.01,0.538422588791448,0.0208217523811944,0.0252462004873562,6.37106591996548e-05,0.415445747680802,0.54204489290288
TCGA.WH.A86K.01,0.00121811851956614,0.0914083430031451,0.000207439380594901,0.700156711431342,0.207009387665352,0.49969615495335
TCGA.DB.A75P.01,0.0266445815551836,0.719066258331204,0.099027891582815,9.03067000678099e-06,0.155252237860791,0.529390935277518
TCGA.QH.A6X8.01,0.802939731363287,0.130135944285794,0.00092062359746314,0.0057564027833235,0.0602472979701327,0.401986448780498
TCGA.S9.A89V.01,0.259681105949352,0.0549599442106667,0.198446661565833,0.48645535941632,0.000456928857827099,0.736014175947772
TCGA.WY.A85E.01,0.301933450201753,0.0933212893647959,0.0169291034837161,0.489808348524704,0.0980078084250311,0.763744727727144
TCGA.HT.A5R5.01,0.14936453131976,0.227792149813774,0.000325005920823165,0.426372215722336,0.196146097223306,0.811801485308952
TCGA.HT.A618.01,0.0669109331077868,0.174571740807247,0.00999435713698621,0.626757544570356,0.121765424377624,0.671601228204611
TCGA.FG.6691.01,0.220072770858119,0.0452096765484225,0.0126184051640527,0.671695847691915,0.0504032997374898,0.587907711546888
TCGA.HT.7467.01,0.820145480717143,0.065777693800594,0.0397765613763087,1.41637633052084e-06,0.0742988477296242,0.411979168894207
TCGA.S9.A7R3.01,0.0676220414675046,0.0460925809684023,0.00695598578646853,0.802235385472772,0.0770940063048526,0.455375116421264
TCGA.QH.A6CX.01,3.42241961388044e-06,0.867946458314584,1.25151625998575e-05,6.53686850543391e-06,0.132031067234697,0.242638253158044
TCGA.FG.A4MX.01,0.0145679766880913,0.0578463594862269,0.000251968016965626,0.806829825910297,0.120503869898419,0.40804923106886
TCGA.HT.7681.01,0.682898240342777,0.174786080295583,8.97897789139359e-06,1.38356235197263e-05,0.14229286476023,0.523807601838369
TCGA.P5.A737.01,0.737864770626312,0.0385602253646622,0.00381734176811668,0.12367247482503,0.0960851874158791,0.531035366748498
TCGA.DU.A6S7.01,0.193967173700504,0.0892719804520498,0.00022883002507573,0.652545531242521,0.0639864845798496,0.615235592857106
TCGA.P5.A72Z.01,0.591802176799019,0.00568336613066317,0.168666797067998,0.157994141203386,0.0758535187989332,0.700359182142227
TCGA.HT.8114.01,0.119582018801017,0.000223932212387264,0.026550547466423,0.772345574133979,0.0812979273861941,0.469562439333148
TCGA.HW.8321.01,0.138777848146879,1.72528438433382e-05,0.0193857171890723,0.790092917691891,0.0517262641283136,0.428754030740281
TCGA.TQ.A7RN.01,0.695758777785804,0.0838133734738891,0.000249296040068035,0.137918641485265,0.0822599112149744,0.584643577810505
TCGA.DH.5141.01,0.795712745959611,0.0626960115062342,3.6123140250173e-05,1.84626698600947e-06,0.141553273126919,0.393062422622218
TCGA.CS.6186.01,0.15324171490076,0.794501634228984,0.000204620413297569,0.0151008748763123,0.0369511555806461,0.408301340732935
