S1,S10,S5,S6,S11,S4,S7,S9,S3,ITTH
TCGA.49.4486.01,0.676844997492266,0.240990352660101,6.07546742839627e-05,0.000116499466684331,0.0730356498984117,0.00221344347988746,0.00666004555002791,5.51882072447859e-05,2.30685710934068e-05,0.385746593836863
TCGA.MN.A4N5.01,7.4233690150605e-06,9.31287197601456e-06,1.53946493865682e-07,0.220766047753155,1.60307603203416e-05,0.281088897639635,0.407929733975917,5.5329550194469e-06,0.0901768667284682,0.579552241663458
TCGA.78.7152.01,0.0457637236391167,0.108204615722885,0.119828255612864,0.151887632208123,0.228291319622381,0.246979600847391,0.0769631232258778,0.00473309605829629,0.017348633063064,0.863770726267574
TCGA.83.5908.01,0.00119613208818146,0.00235167807435244,0.000209286851376184,0.440812595279831,0.000423164231039606,0.0815024595215102,0.1410276700206,0.00442234196692211,0.328054671966187,0.572824660007272
TCGA.50.6593.01,0.00096003441557544,0.0334769417001848,7.29077584476337e-05,0.190942229543188,0.105483075475109,0.218731410723654,0.282385526593735,0.00516908868472129,0.162778785105385,0.767667159246151
TCGA.MP.A4TC.01,0.00441059623575841,0.0348007330315164,1.60588343746103e-06,0.215160469325562,3.65386095324068e-06,0.189355382171879,0.409615915184243,1.34889216064348e-06,0.14665029541449,0.652492450281571
TCGA.78.7542.01,5.2207043444605e-05,3.4953826582144e-05,4.07590272331958e-05,0.314358775678471,0.00690558830564307,0.0250352455517382,0.158562202131316,0.0344859149922864,0.460524353443286,0.572066755391433
TCGA.55.8615.01,0.00730985708545747,0.0567836766732464,0.418610322314263,0.277084632169146,0.0582154394728752,0.13468414090812,0.0472773833902432,1.15478665399697e-08,3.45364387816746e-05,0.682306948010491
TCGA.55.A493.01,0.000625379956228928,0.00120876121266683,0.000240183067997005,0.264588694833127,0.000729492179950862,0.0934230051900106,0.285270795860982,0.00573923671939178,0.348174450979645,0.613522009302365
TCGA.71.6725.01,5.47287481090198e-05,1.55689292938528e-05,2.8609960020032e-05,0.169596478828157,0.176409569161955,0.220538427901757,0.430584432338728,0.00275627960024136,1.59045317394283e-05,0.601036121036391
TCGA.73.4668.01,2.5568604582608e-05,0.0319870199957197,0.00882783317273506,0.161562419573636,0.000669446546573757,0.439729571233816,0.18039218094594,6.95849231508503e-05,0.176736375003845,0.650241913264396
TCGA.78.7158.01,0.000373626320096799,0.108866409941097,5.01724210287286e-05,0.333222460779771,0.306285186124163,0.1896353148148,0.0241255324462078,0.000177158158366945,0.0372641389944676,0.683928628066919
TCGA.44.7659.01,0.00107240181443763,0.020541128012001,0.0490500451262821,0.0967412593711166,0.368023129329023,0.345548832727752,0.104513290001001,0.000447720314227396,0.0140621933041589,0.680633721960115
TCGA.05.5425.01,0.0187617503120803,0.133794751891522,0.256397291223937,0.240818964633863,0.0793656801708865,0.0194917256721332,0.142174486729544,0.0323969013424691,0.0767984480235652,0.864244110161093
TCGA.64.1679.01,1.32470263488754e-05,5.75994110795831e-06,1.06472074667883e-05,0.241109143108019,0.0567651958389176,0.143540749653295,0.27255671796773,0.0108438589771495,0.275154680279965,0.702351962168867
TCGA.55.8506.01,1.97580732494387e-06,3.07437463109227e-07,0.0731798568969399,0.151671974900738,0.116984524884069,0.292751063107523,0.310020772620087,0.00412720827249285,0.0512623160733625,0.740070954526286
TCGA.78.7166.01,0.0955158446458103,0.124372290087626,0.318965695936966,0.122026826695404,0.000533169481444937,0.0346730688526106,0.112927846029786,0.0233443393107047,0.167640918959647,0.845936372697352
TCGA.91.8496.01,0.0397915342126216,0.176828480272305,2.79806801952773e-05,3.832038297487e-05,0.657400315782033,2.79345175799414e-05,0.118995199886105,0.00559707174497039,0.00129316252121459,0.456174071596277
TCGA.55.7283.01,3.20427471697943e-05,0.0718097335692372,0.0137236085654325,0.168305192921498,0.155439872841525,0.487010476741471,0.0981178977227266,0.00555981418396265,1.36070697760888e-06,0.657486708500018
TCGA.55.A4DG.01,0.00551297925773129,0.00249853993977084,4.19139188154389e-05,0.278356165358821,0.259766765313729,0.330543248163586,0.117191568972486,0.000457491882966454,0.00563132719209448,0.637192215102325
TCGA.44.8119.01,0.000126720695615487,0.0860143772875043,0.34512555106505,0.242590402972155,0.000315638082123174,0.308745536348639,0.000497559575068798,0.00082817931397441,0.0157560346598692,0.620493388076214
TCGA.44.A47B.01,0.0128047059807036,0.0073854898300663,0.134320562626735,0.0307523884177161,0.128127179425845,0.558777701655678,0.0766418265669588,1.57629166777009e-05,0.0511743825796189,0.640084307595268
TCGA.73.4670.01,0.0210391092694995,0.158474812949977,0.251910982769253,0.227242690294847,8.60292838991672e-06,0.0259071142968705,3.08493936096544e-06,1.00492639998971e-05,0.315403553287803,0.689979060634551
TCGA.MP.A4T7.01,0.0519488349583321,0.0483749936533272,0.249797824023389,0.194038499787823,0.0685584483185693,0.223998033949278,0.0330642816347319,0.0249754553010685,0.105243628373482,0.876341901251996
TCGA.55.8203.01,0.000841683698200525,0.0420318660810982,0.349588874426858,0.322193515316292,0.0970226179066039,0.128166574272766,0.0470770453953547,0.00101435587689464,0.0120634670259323,0.712398743349226
TCGA.64.5774.01,0.000237491213104114,0.0437570272104119,0.335010336852567,0.43237624876205,8.55680904516683e-05,0.169359473937277,0.0185433313306376,0.000318135049367257,0.00031238755413376,0.568154601291456
TCGA.50.5933.01,0.000451245288922255,0.0208516021832445,0.000552216875211023,0.315356431789394,0.000130051347069105,0.2151381067907,0.113810137585599,0.000391939693265847,0.333318268446595,0.637435427586758
TCGA.50.5946.01,0.000257402581721339,0.032940610433377,3.93415522301181e-05,0.528837344209812,0.00251890837387428,0.223969867802613,0.170629302909534,8.45581273057105e-06,0.0407987663241072,0.561792874095493
TCGA.50.8460.01,0.024773979838884,0.0132757399462802,6.53559261075511e-05,7.87646084211055e-05,0.781718208282704,6.44756454431021e-05,0.111654281797148,0.00018109585206708,0.0681880981029455,0.351786945586965
TCGA.05.4250.01,0.000801349737932034,0.0745147011811853,0.00022101742556124,0.148126113305868,0.000187853799810846,0.322454490002038,0.111588488755861,0.0196883160221888,0.322417669769554,0.69974308709852
TCGA.L9.A50W.01,0.00547367650122778,6.00873702723828e-05,0.0471428152209983,0.119755436941917,0.458701652494705,0.0369348322762708,0.278223913915241,0.0225209765917142,0.0311866086876543,0.66269515566528
TCGA.44.7662.01,8.88198038737965e-05,0.0176941027526569,0.000283281239674142,0.326995052418548,0.000120849288945758,0.0548594273974098,0.408234851579252,7.60368451977548e-05,0.191647578674441,0.584136391684899
TCGA.97.A4M6.01,0.00288519948207555,5.63712703049573e-05,0.0626069607067731,0.327139262936678,0.238193053258953,0.0855872476770523,0.274372903966657,0.00908628483739408,7.27158641115674e-05,0.685775470053638
TCGA.44.7669.01,0.0289413360457159,0.0154334788360872,0.0693427033951681,0.824117573611206,0.00139855508369697,0.0580013025526454,0.000142671409280449,0.00247738823183819,0.000144990834361636,0.320005048756324
TCGA.78.8640.01,0.0819344606677635,0.0347743473562329,7.08792761097709e-07,0.631488042837904,2.92702788620955e-09,0.0065730421394256,0.182263779045028,0.00869279610208477,0.0542728201317718,0.525554470872849
TCGA.50.5931.01,4.25753760499816e-05,0.0590960848293733,2.20451677651244e-05,0.770011799208805,0.0513799387233303,0.00242544362812862,0.0494933207891457,0.0116709156635297,0.0558578766138719,0.408722775053704
TCGA.44.3918.01,0.00123781196535094,0.18831909703755,0.0767272799096676,0.154782024604935,0.0153484989181667,0.181304107297423,0.324565669317593,0.00161507733154226,0.0561004336177714,0.782529888211895
TCGA.93.7347.01,2.99136473810301e-07,0.0439509955006167,0.0170941102367017,0.065482564684681,0.544271417519243,0.132088684895,0.157211591100961,2.77846066349793e-06,0.0398975584656596,0.638667666279958
TCGA.38.7271.01,0.000671597737791558,0.100176059830214,0.00711093385389691,0.132914091817829,0.234032990600812,0.518073449641634,0.0056860733040413,0.00122011466596802,0.000114688547813688,0.572542504323488
TCGA.55.7724.01,0.00101090595379578,0.0305631022808033,0.00010574803323107,0.484922254947747,0.235578637716135,0.0564790001744367,0.000461051136016194,0.0182251257459317,0.172654174011903,0.613592258714535
TCGA.73.A9RS.01,0.0172584505673116,0.0510660532946498,0.313992459459446,0.522835402666271,1.26470886654361e-09,0.00108833127733255,0.0512589545347198,8.89507093347583e-07,0.0424994574284665,0.554648026382266
TCGA.49.4494.01,2.46472434632662e-06,0.134500394735718,0.0804581546553925,0.14653143648326,0.063966074366385,7.62551425402733e-07,0.433007863195841,0.0159772120521499,0.125555637235482,0.736821938926619
TCGA.49.4512.01,0.0110951829588781,0.0312340624704658,4.2940554905994e-05,0.0181599272311166,0.131455042079257,0.195646324972305,0.611987211178391,0.00015786758851226,0.000221440966167571,0.510240224973682
TCGA.62.8395.01,0.177749240237917,0.00194885250249719,0.0654638950968415,0.266237117602488,0.0878884308798587,0.336912759184915,0.0567034872925909,0.00572728162512052,0.00136893557777041,0.742567113978202
TCGA.55.A57B.01,5.70932260974629e-06,9.10246415312422e-06,3.49616657279427e-05,0.154413441721075,0.299365660601918,0.335945107464857,0.138715410978604,0.022464094146486,0.0490465116345699,0.693448947879462
TCGA.97.A4M5.01,0.0648918137517452,0.0203098354093723,0.177315491604434,0.291997753495026,0.121496346947222,0.251894666873203,0.0217332384714499,0.0503598396946898,1.01375285817337e-06,0.8009774513015
TCGA.67.3774.01,0.124016688912565,0.0400191265617064,0.16968303949318,0.0768261992786641,0.226834188246531,0.33836290370686,0.0157193266718109,0.00852158222415872,1.69449045238838e-05,0.77145240889783
TCGA.J2.8192.01,4.37476442825472e-05,2.35925178772874e-07,7.41497134191112e-06,0.170452036419494,0.32675273762016,0.212304956390826,0.165659699273371,0.0107119031891077,0.114067268566238,0.72394637535484
TCGA.78.7535.01,0.0221366895179605,0.0257525400942441,0.141419154166139,6.2425859238237e-05,0.160345786867083,0.0478393410040872,0.5444197075098,0.000200739007020418,0.0578236159744273,0.633659142070799
TCGA.95.A4VK.01,0.0670728349776673,0.0119515094452353,0.293136870109468,0.135749610664763,0.00341186898534397,0.380425657502724,0.0179268650102633,0.0166388040607884,0.0736859792437455,0.721090212858383
TCGA.38.4629.01,2.41626096724208e-05,0.169958767464581,2.0784473458262e-05,0.000751250024510938,1.29701495393152e-05,4.5771048136673e-06,0.417546208938536,9.34220249850757e-06,0.41167193703239,0.472157143881791
TCGA.35.5375.01,0.16570948021158,0.396852063596608,5.71766242905914e-07,0.379097719843657,3.40163078155006e-07,6.4306696667142e-07,0.0172090801578101,2.68624713696328e-07,0.041129832569344,0.561401381152928
TCGA.38.4625.01,0.000106333882243885,0.109617379849486,5.56184457501044e-07,0.464100250406907,0.018623169155831,0.00215543932322546,0.222528832294921,9.03088450111743e-05,0.182777730057917,0.606613618021524
TCGA.91.6836.01,0.000133048593621783,0.0297629762629859,6.75534377332854e-06,0.489374456066025,0.000100019105212091,0.203976935643865,0.181587367501097,0.000143887678225381,0.0949145538051946,0.598641626770377
TCGA.73.4675.01,0.198628127316786,0.016877510090941,0.156129052272158,0.033130031709894,0.146774265926516,0.149081552727914,0.203332817210977,0.0108022915333177,0.0852443512114968,0.8833144094657
TCGA.62.8394.01,0.0021401468209856,0.00106081420911103,0.00831252775986352,0.38059721608307,0.0685761528814043,0.075755350203332,0.422112009830658,0.0231746636007697,0.0182711186108055,0.606027092880685
TCGA.86.7711.01,0.0449117508859447,0.00518263344974083,0.000196646988314405,0.483186327732471,0.121988729854964,1.47232135588137e-05,6.29525905677186e-06,5.44946735324319e-05,0.344458397942417,0.520792032262047
TCGA.78.7160.01,0.112545510661578,0.0193771235135718,0.216184093359609,0.341371200518877,0.0275091318369201,0.164092471440115,8.46259072719702e-05,0.0336844702658846,0.0851513724961727,0.792114476286926
TCGA.55.6982.01,0.0359675710728589,1.69996817509504e-08,3.0692428938011e-08,0.247962280570207,0.101192968796178,0.0910935791742582,0.314899895883694,0.0125274482528814,0.196356208557812,0.752676019325022
TCGA.55.6712.01,6.20001500984738e-05,0.0091550432280881,0.000107216508337032,0.211772316416519,0.0902580895525573,0.241074220784143,0.17702615551125,0.0244541987911092,0.246090759057898,0.762602325800806
TCGA.55.7995.01,0.191438540500195,0.00119081782513298,0.000487811989704047,0.672828970200969,0.000595915000368707,0.000497470050782242,0.0943390065087493,0.009982164768785,0.0286393031553141,0.443064287836161
TCGA.50.5936.01,0.0406043417409239,0.0365770386064261,0.170315267898157,0.415448070169028,0.0364306750191541,0.110578530244391,5.7089217587045e-06,0.0180985922039999,0.171941775196161,0.754166249610197
TCGA.86.6562.01,0.00174545045475373,0.0193884474554311,0.041140767422081,0.318760137256569,0.0822310589441838,0.254184202896986,0.217777164113113,0.0193025315570397,0.0454702398998435,0.767113810610701
TCGA.35.4122.01,0.000363139081308196,0.446793730898969,0.000219182809548364,0.000152509150059716,6.99366972107889e-05,6.52909998939809e-05,0.29421605319988,0.0166500350483668,0.241470122114763,0.518199036063481
TCGA.75.6205.01,0.000137297045609932,0.0326842382577809,0.00026683090577361,0.293980612903098,0.127900277051182,0.0759716148961432,0.181977376725911,1.86022307813382e-05,0.287063149983721,0.729330842437355
TCGA.80.5611.01,0.0383296054375843,0.0350014725951441,0.0178109786093525,0.56974002596004,2.39962948638003e-06,2.65945258279765e-06,0.259874835962829,0.00338128066189154,0.0758567416910897,0.546025376018397
TCGA.93.A4JP.01,0.0377987544755041,0.00264553036799752,0.000102738954755965,0.255259430030983,0.232711520780822,0.385778681558816,0.0549862358122003,0.0288720691335563,0.00184503888536537,0.668660749940339
TCGA.50.5935.01,0.00237264034115997,0.0197950643914377,0.0803000105548811,0.145284437656535,0.306676578683871,0.247238702735141,0.197437569933092,0.000668939887751357,0.00022605581613023,0.732664709962376
TCGA.05.4389.01,0.197611854657656,0.085097165248226,6.34461083135367e-06,0.483979740544906,1.54439404407228e-05,1.75638083543306e-05,0.186399261699453,0.0191956558662413,0.0276769696238912,0.623537619413469
TCGA.44.A479.01,0.000547259555743194,0.0128774873437086,0.317560220508829,0.5132468413712,0.107789717377907,0.0453003417043509,8.03381064560211e-05,0.000844324793039756,0.00175346923876552,0.530173454598813
TCGA.67.4679.01,0.00382678219375857,0.0555253916560285,0.0516377461371955,3.46054767219134e-05,0.565559858755646,0.318422222117842,0.00418985385444259,0.000754444501901461,4.90953064642923e-05,0.478231891343244
TCGA.44.8120.01,0.0379814827210352,0.0185281364943575,1.40361912787097e-11,0.270930147820429,0.00778137301810408,0.446757159383904,0.214183685794091,0.00383801473830065,1.57419929346888e-11,0.59214535043525
TCGA.55.8089.01,0.041405650381881,0.0145605714354617,2.08242308374668e-05,0.349476979675945,4.14288061091731e-05,2.96443732285811e-06,3.4076506562908e-05,0.082367197047363,0.512090307478517,0.505286849044975
TCGA.67.3773.01,0.000119349053148252,0.223281030639876,5.21570603100904e-05,0.000109547309871942,0.644264996825682,0.111286499563155,0.00678549155792328,9.35683251091679e-05,0.0140073596649243,0.436682511797422
TCGA.MP.A4TA.01,0.0258288189013218,0.00239512633174042,0.216362794954935,0.404924360365151,0.000122203009665752,0.0299661861886967,0.206488143723456,0.00286009714747085,0.111052269377563,0.682196626521931
TCGA.55.8091.01,0.00341315024446533,0.0102418603779606,0.0279393207003863,0.0283087517606706,0.421254038220262,0.0103243282830503,0.261778000687156,0.000347924470949052,0.2363926252551,0.624940494688067
TCGA.97.A4LX.01,0.00819596746783629,0.00380059988238023,2.85380427509708e-05,0.383609239979165,0.100391808837889,0.184212327509143,0.293931737012432,0.0011342859282696,0.0246954953401343,0.65072092265046
TCGA.55.6968.01,0.0304607621673647,0.0188374341597745,4.3587253481684e-06,0.913759246770823,6.77141521869e-05,0.000108301270064789,0.0365347673409412,3.09005237918451e-06,0.000224325361117686,0.1766352275932
TCGA.MP.A4TH.01,0.0590846229989779,0.00127470105165063,0.134025702741359,0.168115628852942,0.311662017122011,0.239392444869163,0.0797230229822867,0.00612005382911203,0.000601805552497378,0.768076738582391
TCGA.NJ.A4YQ.01,0.0853284237347085,0.0201221292999515,0.0485996539673663,0.570534592227419,1.02163998349012e-07,0.0197580843951409,0.116746941073082,0.000237915070716076,0.138672158067617,0.618956476594971
TCGA.44.A4SU.01,0.000732710976795559,0.00103182417753653,0.0073958633836175,0.331409305721293,0.26757583666292,0.081157609828148,0.281776438335299,0.00517928890761654,0.0237411220067733,0.657298520286839
TCGA.49.4490.01,0.00537932483113616,0.0271934201029802,6.56114127062397e-09,0.161123709125321,0.129520750271891,0.0118103118237904,0.589610204586946,0.0296897448622835,0.0456725278345108,0.589058493686218
TCGA.97.A4M3.01,0.254748838590175,0.0175810346245173,0.173012951092916,2.58165426490972e-05,6.59906586190112e-06,0.54438993843272,2.5404704382453e-06,1.49320352401064e-06,0.0102307879771984,0.501205991664793
TCGA.J2.A4AD.01,0.0273566067103546,0.0028345392210682,3.64614179096759e-06,0.484814661972171,0.011937223614527,0.0729642364793646,0.297014257451017,0.0257881756907796,0.0772866527189273,0.620217262845177
TCGA.49.4505.01,1.16741057212439e-05,0.0931995371447972,3.60008619197083e-06,7.12628784899149e-06,0.120830909626407,0.180676976026852,0.572227670900601,7.24918715326802e-07,0.0330417809028659,0.554354763000891
TCGA.78.7153.01,0.0524960362514675,0.0805799294307467,0.300052927194008,0.263503482001725,0.143927628236686,0.0504303856278618,0.100404619305684,0.00854918694486841,5.58050069519291e-05,0.806455234714366
TCGA.50.5944.01,0.0550344953585049,0.0128952409583175,0.000171623049170585,0.102895373700061,0.448271273317878,0.283347462256853,0.0972032256260572,2.7987714578601e-05,0.000153318018579283,0.635522092332577
TCGA.97.8172.01,0.0406396444610822,0.00095377980645278,0.0511966611475171,0.261537930867244,0.285049928291273,0.334881247528747,0.0234562840442655,0.000297913091544673,0.00198661076187317,0.66750075022347
TCGA.97.8171.01,0.00908815518327569,0.123350203475159,0.0130600158571464,0.337584953701897,0.290170689524761,0.114708716123911,0.111811378215643,0.000166448699363057,5.94392188430568e-05,0.718416194265563
TCGA.69.7761.01,0.00160406729525317,0.00357718535788412,0.0672882132027763,0.412075961772487,0.0995046970977028,0.074318446193345,0.000172269869983115,0.150739307072709,0.19071985213786,0.729522416472784
TCGA.49.AARR.01,0.00859129873063788,1.79814679662922e-05,0.125667669010728,0.250070449243212,0.344882570952604,0.157327091904614,0.0652120926101255,0.0481729487700019,5.7897310110621e-05,0.742360717152743
TCGA.55.A48Y.01,0.181668052215102,0.0482622157386423,0.250365253564367,0.377172001391458,5.2964177865929e-06,0.0857242334734361,0.000122023391911459,1.22738827998772e-06,0.0566796964190169,0.703194458950298
TCGA.93.7348.01,0.00044408558340317,0.00242987249275084,0.123817798255026,0.158235183368878,0.300420389651755,0.274724865451712,0.0783788148958608,0.0218369058208855,0.0397120844797293,0.771813216101535
TCGA.91.6847.01,0.000115048967530579,0.0355753522332147,3.6289419443421e-05,0.752267367349728,0.0182227382278042,1.02177628221251e-05,0.137057438953807,0.00178637853984466,0.0549291685458053,0.387040737612338
TCGA.55.6980.01,1.95708538403354e-05,0.00619761857148764,4.72200347109007e-06,4.35906007689407e-06,0.049848029928615,0.470667307949768,0.362023994632425,0.0319886750764865,0.0792457219238295,0.552908094267439
TCGA.86.7953.01,0.00021633744016561,0.000770491755485373,0.117837254868542,0.510347792728155,0.0618668616705156,0.152502428470566,0.0827869848911602,0.00842950918153345,0.0652423389938773,0.676396046231009
TCGA.86.7714.01,0.00150883350960177,0.021116713877601,0.00654264854767918,0.241603862249535,0.480964659038869,0.127161011730301,0.0320036192951987,0.012450599886399,0.0766480518648151,0.656866625052746
TCGA.86.8585.01,0.0280807372928003,0.0293446109249837,0.140860565767902,0.423553499662397,9.09292695442611e-11,0.0328432569792701,0.225619266601458,0.0169499201655796,0.102748142514679,0.72584830827978
TCGA.55.8511.01,3.96982804298569e-06,0.0186521668957363,0.0309856203233854,0.45816117684686,6.66511473650761e-06,0.226297570616198,0.142646043412327,1.52593935772422e-06,0.123245261023356,0.642514027841691
TCGA.55.8092.01,7.688452696363e-05,0.000419193353413829,0.405990993166913,0.345962892029427,0.0773592417555515,1.86959748329091e-05,0.102492807606751,0.012950876052368,0.0547284155337795,0.629946498815554
TCGA.62.A46U.01,0.00246383761893526,0.000261679765465077,4.02951293315162e-05,0.287901867609566,0.257141284529145,0.175801415259715,0.161979875498905,0.002116042142986,0.112293702445952,0.720960102101514
TCGA.55.8208.01,0.051980614555497,0.0264372919068945,0.108773660844109,0.4792618034187,0.0346821888093446,0.0232700007019651,0.16399544235348,0.00216638548829445,0.109432611921715,0.727986027438988
TCGA.64.1676.01,1.14120519499427e-06,0.272882713419237,2.51934613834408e-06,2.52676945799366e-06,0.0364727755640256,6.15744027728067e-07,0.577666602597134,3.08859547171818e-06,0.112968016759312,0.472703821528489
TCGA.91.A4BD.01,0.0188886843408727,0.123399397250501,0.00821898022149062,0.000174849780412885,0.433916643707519,0.064274756945401,0.329553691349175,0.00284484807851234,0.0187281483261159,0.623426520703764
TCGA.78.7145.01,5.34525861134065e-05,0.025519999964529,1.46685116382359e-06,0.191882169728689,0.00758457413614936,0.413673802335685,0.228073329248383,5.61075131475807e-05,0.133155097636139,0.64592108860352
TCGA.97.8179.01,0.304948098929592,0.00202066507364319,1.93013832098496e-06,0.397795212330144,0.00949666807628631,0.174159335001612,0.111505532152827,3.67006931208309e-05,3.58576044534655e-05,0.607759555027051
TCGA.44.2662.01,0.00265856032157749,1.06691213701541e-05,2.13761744078813e-06,0.333791503969625,0.0808991563254699,0.04102521876537,0.16847300939314,1.37708171148283e-05,0.373125973668892,0.630181152983333
TCGA.86.8074.01,0.000476816841123285,0.000675466765522733,7.87850683413954e-05,0.362575098142779,0.160024221051758,0.0851928323569065,0.269242148692306,0.000100877088858095,0.121633753992405,0.678435956219807
TCGA.78.7540.01,0.00618415132690863,0.0175355416122848,0.0439530272518206,0.0470369165743291,0.0147932374526413,0.0199447543965365,0.0724691253805912,0.778083245938218,6.66695317638899e-11,0.413853619877274
TCGA.05.4426.01,0.000477975606811875,0.0606989888186428,7.71374467435533e-05,0.0752172658192128,0.262753909413329,0.174641785386663,0.230133778988724,0.0085776236789671,0.187421534840906,0.781770517996979
TCGA.50.8457.01,0.000161922602475762,0.0390835945714474,0.0100281376668454,0.113998699213647,0.372550611623966,0.401913545309307,0.0617705033750197,0.000197224638301084,0.000295760998990304,0.60626948800929
TCGA.75.5122.01,0.00936144209830124,0.228023908217857,7.07959866168658e-05,0.13262409849144,0.179672275004071,0.161448841002346,0.172301753334653,6.22738743576935e-05,0.116434611990356,0.822059386333896
TCGA.55.6975.01,0.0651265458874075,0.0544095593650091,0.12074983316882,0.573216655909,1.35503465076985e-06,0.0336984625555086,1.78639173551007e-07,0.00629087090091982,0.146506538539511,0.608992774856138
TCGA.86.8073.01,0.106889936164256,0.0170199538485213,0.000285349748454526,0.497791081788395,0.0161085760014703,0.194711636951629,0.0758831805940803,0.026389098712939,0.0649211861902554,0.688196751959965
TCGA.86.8076.01,0.00905472174655951,0.138894476704398,0.174803120547423,0.194278089612058,0.252666684257277,0.194960406828204,0.00568357606413809,5.82059609291896e-05,0.0296007182790129,0.792117367847271
TCGA.62.A46P.01,0.036259493999782,0.0445374845719875,0.521648960329746,0.000896845260966174,0.188435515624899,0.000165012345524998,0.200312404514847,0.00739707827361809,0.00034720507862999,0.583320168350722
TCGA.J2.A4AE.01,0.00724263708275838,0.00952226770873297,0.0667494473592958,0.0287097019697337,0.215237046405134,0.660970372076673,7.60572729748289e-05,0.0114012975623068,9.11725623902755e-05,0.463984964994264
TCGA.67.3770.01,0.0609741985228691,0.170095300157479,2.50910077801091e-06,4.22376540597419e-06,0.502162918665616,3.41502674589435e-06,0.266750531280523,2.4260575565449e-06,4.47742302572671e-06,0.532710290180867
TCGA.55.A490.01,1.72704049272759e-07,0.0418954815813402,0.0114034540217216,0.225744317652488,1.75476751227178e-07,0.429914260965019,0.242193773517642,2.55628187078956e-07,0.0488481084528015,0.625225136121532
TCGA.44.4112.01,9.76160374759491e-05,0.110907753303322,9.58820998607257e-06,0.102144040231525,0.0943750363940759,0.34309142333521,0.292332474900188,0.00161616091168639,0.0554259066765309,0.727270449086504
TCGA.49.6745.01,0.000176703442354021,0.0392202221718428,0.000231426909030672,0.273766571155841,0.092754605538436,0.221060338892286,0.136105376122154,0.0186544154723463,0.218030340295709,0.781505735427547
TCGA.93.A4JN.01,0.00128530001320826,0.00109512988452109,0.00737289535791864,0.39574505924937,0.133013087063807,0.208704377815565,0.208282357540919,0.0209348154047929,0.0235669776698988,0.687430672237508
TCGA.86.8054.01,9.92803500468216e-05,0.106601950985222,0.201609187784921,0.565813680030151,0.000129094282498394,0.125570056311131,5.31954430031557e-05,9.61380554516715e-05,2.74167575754704e-05,0.522499299353076
TCGA.55.A4DF.01,0.0462335894128502,0.00711594740397137,0.0533058683592777,0.79189809894691,0.000995913363273746,7.63474182083555e-10,0.0604905927166115,0.000223909721014511,0.0397360793126171,0.375467704365851
TCGA.75.5146.01,0.0770694755079471,0.0997879607921228,0.112823016628934,0.100270399221589,0.346620247380519,0.12068734397121,0.137828990966905,0.00451474434467566,0.000397821186097616,0.831680111440881
TCGA.05.4384.01,0.219714134509696,0.00992023006322613,0.0661237025073039,0.231132952556538,0.0256145564062195,0.432488988830735,2.23463565524903e-05,0.0138662375574831,0.00111685121224559,0.646460938377475
TCGA.55.8207.01,5.05039204129527e-05,0.0568362739072296,4.20961840783397e-06,1.56925378309278e-06,0.212279899590651,0.706570395285418,0.0239545663944321,4.22574601751651e-05,0.000260324569490474,0.377719721676263
TCGA.69.7760.01,0.000169049610732385,0.0439143744301819,0.11520318652878,0.119704250320684,1.49770402800416e-05,0.483753833405677,0.199721884423434,5.24764015473752e-05,0.0374659678386833,0.654702123596283
TCGA.49.4510.01,0.165962978524354,0.213724686368593,0.131220962981583,0.00020226785264112,0.13387347971646,0.219884917619804,0.133814608921569,0.00071728153247601,0.000598816482520526,0.808793365800207
TCGA.64.5815.01,2.64567530803856e-06,0.0853818902482683,1.28195159617497e-05,1.91587530332299e-05,0.0453127790559162,0.251286993156389,0.15118391660636,0.0221748927155009,0.444624904273262,0.650009132892625
TCGA.55.8620.01,0.0270255175965341,0.0215159612971097,4.83336229358197e-07,0.951263822914341,6.92581381713725e-07,2.9638655490797e-06,2.57720260438127e-07,0.000189321320219771,9.79368374484102e-07,0.104409473463786
TCGA.73.4662.01,0.00231194807820917,0.0341885304097943,6.60853415016427e-05,0.0518964320965039,0.0907616502902399,0.691059437040333,0.129486153259899,8.49017049877171e-05,0.000144861778531686,0.46583366221697
TCGA.49.AAR4.01,0.000276832313207798,0.00294955483272816,0.0597624539009149,0.289530749943372,5.10200397257137e-05,0.162405073119068,0.388023476440473,0.0177366136660668,0.0792642257444437,0.67457154609392
TCGA.55.7910.01,7.55681229016613e-05,0.0258868125514334,0.372456451926871,0.308394292939268,0.104083261380894,0.138420455120327,0.0504816786823592,0.000188536022731927,1.29432532142365e-05,0.67706825844155
TCGA.55.8621.01,0.0651640828764141,0.018127969504682,8.60939650173824e-06,0.272378209594462,0.221651674402538,0.342842652353305,0.0504015856046606,0.0294252162672789,1.57990847624898e-13,0.710119861976855
TCGA.55.6981.01,0.000253801607834162,0.00243033807652118,0.000285097824032844,0.345772468922491,0.0854985804271656,0.166102928299098,0.276393788145596,0.00420574123325812,0.119057255464003,0.694743427373469
TCGA.50.5942.01,0.000405183674735324,0.0625573207600961,0.0110832152297192,0.0868519893904836,0.72912859966262,0.0942860875602441,0.000212344214723132,3.69568737208858e-05,0.0154383026336576,0.436109321094891
TCGA.05.4434.01,0.02691318544197,0.0611021704880136,0.0277781358232859,0.305998199019463,0.148502243795643,9.81651780725638e-08,0.123318758538351,0.0256212095827951,0.280765999145301,0.783639788408792
