S4,S6,S7,S5,S2,S3,S1
ETHE1,0.0476221016427045,838.585205623647,28.409515237598,3310.40552304959,1871.96455712155,1818.59026669426,345.328635207712
MTMR12,136.002799756239,2384.3682089472,961.920879476419,0.945155728881354,365.541079501683,1445.73947811492,1834.11482056984
PPP1R14B,792.010474055738,342.104331372153,775.649811191621,5053.77859466404,988.556839779263,2524.97635476646,285.069888909289
WDR86,1142.97011036469,1509.94841224528,3.65367536858891,3300.73484862416,21.1918057301744,24.3084854648422,905.294455550295
NDUFB1,1083.60587117111,100.54860903198,1388.2662927599,4722.7547271983,213.195595223357,1655.17883707292,11.4943073887803
KAT2A,3102.37677448238,544.240862599878,268.847687317269,2533.28019739992,770.100158357795,329.380991046191,571.674117208848
PNMAL1,1816.75426357437,1062.89552780757,1686.35339755909,28.4148542397356,251.36113912967,350.094788546779,869.535068057272
PTP4A3,1193.63098882153,575.079522163582,184.273268261919,2983.48870178263,885.736986290325,2613.26198183083,738.219854263709
NUDT14,712.60845185604,480.248545322782,602.787777414306,5672.59436383103,744.231931497141,162.510561560903,11.3034539138576
MAGI3,1842.76361213378,760.966977345177,1927.96683246258,0.00047160574362842,937.875570468996,5.88489410513377,668.48946961179
BCAS4,23.6532386820427,566.428086149502,0.286132681788324,3405.42243401217,1502.37626485491,1637.42318588464,768.535787499863
GCLC,619.59737709029,650.945572520298,1941.33838469398,14.2216476679276,926.130311167712,595.535716080841,634.09736501562
C1orf63,2823.89265914632,656.203721407153,4.84501316335167,1641.16244075341,793.581721412645,626.483825065996,330.700079254197
DDX60,272.355482214555,1021.73707367386,194.993031913928,0.0043750600653832,1621.39030752061,410.099126560982,1169.03752085958
IRS2,374.321696932834,987.392888944743,452.610993843565,754.586091920678,1995.13837081863,0.00113632266317942,1698.99880833663
C14orf2,976.092658522947,354.618378107609,1733.55249364912,5203.61299104689,632.442024501248,1344.73227834516,76.2798023280114
CTAGE5,1395.47966551065,1024.86440149728,2179.69299158656,18.0338376608949,1373.58132898305,681.163956293686,476.708111050151
B3GAT1,783.524710650703,1262.42284528106,397.129605967855,653.45880907857,1445.31616269371,0.0813665339096277,1484.07026326712
COL4A3,2645.7142429258,948.982755406344,241.94163799921,13.0035435006033,1210.84521611275,0.141284529779857,275.307813956169
FAM198B,816.335628412967,737.251473438008,1211.14911806015,0.117061250520603,14.5670896709351,50.6346845000587,1866.11669925064
KIAA1949,615.2149137938,664.083426763793,263.231233333365,995.404373890095,838.061098303392,2717.72842339389,804.620134899917
NUDT16L1,2251.92702773397,824.726584921194,1139.91697676961,2592.32870114227,1190.77948142368,1970.79457157223,3.82722282390738
PDLIM7,920.569336471619,944.673189040442,48.4826218048918,3057.16612240769,468.06307612449,4849.78184666684,757.874966019211
KAL1,236.449139454478,1699.76002727607,797.898728894588,0.135781715080386,1620.33831501952,966.554032453092,1466.23621920574
MMRN2,1462.42166946787,1226.75770773649,1697.9390323106,337.561377669557,25.5212287551822,1415.6570470496,1946.8054378359
RELL1,29.554859717989,210.252859731553,1320.27687834722,2887.29484861265,1867.82594535426,66.1214584729364,315.330121923094
FZD4,1590.1020467054,1198.23320836347,1941.20405462719,211.679369913417,13.2230509652271,748.505059888107,2101.92276993303
ACSS1,931.951421829869,1012.27721441527,2411.32624405645,1791.44429344455,484.114684848942,4.48865404835188,735.939472448882
CMTM3,737.869224549453,443.673096835173,42.7133210146163,2514.06587368635,1082.75742720042,3848.87227594475,288.906071792368
DYNLT1,299.142206372218,479.92221832831,2135.90049644256,3095.74670854072,1133.04516519615,1446.38025098551,617.479160102722
YIPF1,457.841170670568,346.609458656728,2338.97453852925,1302.2092139029,580.994121064119,897.752119811072,911.361628650484
CLEC14A,1431.3422992707,1014.17661801563,1365.92773270453,1502.11999697661,0.578326068458911,1643.95120712746,1428.27660540292
DUSP14,805.054350522837,738.911982308585,1095.61030126734,1252.86749679929,238.376413727519,944.653081404135,3314.8481826255
C12orf62,1108.20230801448,469.816486585558,1595.79082775601,4907.181874135,745.140892204148,1831.01643840165,43.4478466821556
ZNF444,1974.45036750319,605.175637024381,649.99008764177,4485.93899607442,158.502468163497,1246.33719780518,579.417539176869
CYHR1,566.893942794519,911.027173486963,1057.90827069118,4405.15806633358,433.911088617735,3274.40701812165,683.804225982329
FH,223.432152179855,421.200032444933,2314.08666536526,1467.815416953,940.423436722431,1819.8491931197,20.9047849776714
