S1,S3
LGALS1,2538.55963683103,14443.9803376966
HSPB1,3270.90980204241,19013.2359446324
FXYD6,4894.04258804681,10190.4973373024
EDF1,4057.9050202364,27092.9463488342
ACADVL,3440.1304939379,21752.1248257455
MCAM,2403.84640857872,445.095497689982
SLIT3,6492.08502626039,0.143992539076083
ZFAND5,4227.98751823428,13102.6670248858
RPL38,4115.37965544889,25893.8806056469
TUB,8664.52947313811,0.235765898166346
RPS15,4140.99782996022,25408.780261961
CYGB,6750.73208125998,9842.12441630345
RPSAP58,5345.04101309308,19729.1988335713
TXNIP,6608.48682817361,5833.46219635848
NCRNA00188,5582.53719201875,16652.2122749386
TPM4,3683.36678611143,2048.3970314694
PIGT,5499.14644515099,2885.50999955182
CCND2,8250.23242395631,7204.9439576244
ALCAM,7336.04385378414,1237.13124113693
RPN2,5766.50744240757,5181.56184558304
TANC2,7592.53551213063,400.467415026019
RPL35A,3781.46933838051,20251.4913116873
ATF4,5326.68046068133,16534.794770131
NDUFA13,3650.08375054138,21021.9253484589
MAP2,8199.22924595478,2.96617076825711
LRP1,6465.45443222373,674.438543338288
SYT11,7552.48088110781,0.0377165393028225
RPSA,4329.69569001992,17748.1889206308
RPS15A,3660.15588997525,20057.2562642299
CRIP2,4629.12206147479,16423.4570208906
RPL29,3169.199078825,21739.8784055446
EEF1D,2386.14107339841,21039.8074902442
DPP7,4144.60721654061,18934.4361737888
GLTSCR2,4830.09795842443,20697.5376513777
RPS21,3642.76850355598,20148.0156547447
DNER,6036.03135602173,3426.04255790206
PRNP,7752.18860817601,1395.38261363335
NRCAM,8290.20773318348,387.957035250354
CD151,4726.29153648839,12573.7045971419
GNG4,7415.9981925961,4012.9897553656
TUBB3,6130.83847464858,5879.40761723725
MAP1A,9950.51918555247,2949.42544602586
SLC6A4,18.3340306757673,1.38669014729333e-12
KRT40,10.6322921520575,5.35384876569354e-15
HOXA11,20.978469803858,20.6358545759376
AHSP,6.30233206310446e-19,1.22094639637558e-06
CD177,3.14233767008235,4.4040674609171e-12
NHEG1,0.69164755560658,59.1013948106749
LOC283999,5.52007452448395,7.13671619752634
GPR179,20.9686989262191,6.42385479844977
PKP3,12.1280962983958,3.46594770410292e-14
GABRA5,15.0763172794058,6.12824107190417e-05
DSCAM,12.5806294165048,4.69134692852248e-14
NPHS1,27.78995623877,19.6621327387549
SCN11A,18.8814595147,2.5225758962119
C11orf21,32.6699843061646,0.0031597324269374
SGCG,9.12766166031952,9.73032954507985
DACT2,7.56214362136894,35.8196792425296
GPR139,3.7941702418534e-12,9.4234085768437e-16
CPN2,4.40227160684509e-13,117.07410750462
C1orf116,15.5182604346432,0.00328754014720381
UGT3A1,16.8646547963313,2.49060822262271
FREM2,43.4646861883053,2.72285591689489
OTOP3,8.95394740539054,1.98716717014922e-16
DBX1,5.6835242259023,4.21035623331927e-10
STXBP6,22.4705928755516,1.27279866221564
EMX1,7.19667054974675e-11,16.5397270738659
ENTPD2,13.1623239180225,92.2385634995584
CSN2,4.40549934578134,9.80656251528091e-21
FXYD7,0.937445363488165,90.9687295833901
MYO3A,20.3669516930466,50.4236199995413
TMEM184A,12.9400581585199,2.6728343567194
KIAA1239,14.2888542618935,2.75396003465329e-17
GPRC5A,0.000551776296181264,3.43542727753079
KCNN4,7.53954442515556,21.2774272973728
RDH12,24.4583364287147,63.6177096592474
P2RY6,19.8931821634937,40.5103862476573
CDH17,10.4563431589206,4.35912918940722e-15
SLC16A11,39.9743878247247,38.8877303496828
RPRML,30.9759215311371,105.688644377398
KCNJ6,51.0425814062613,6.59306253682294e-12
SCUBE2,31.9592360232229,21.8792375882136
VSTM2B,21.5649685315909,0.118731803814251
TNFRSF11B,2.10884334472187,0.00886912204655059
PLEKHG4B,38.5045867198852,1.43927387625612
EMX2,2.04713873001002,6.31895517507459e-09
IGFN1,20.2844140389718,31.6311714651868
ITPKA,11.4366706993416,187.664206642615
GPBAR1,30.461645009423,54.2729580955695
UGT8,37.2071312179275,8.00876408737046e-10
CELSR1,22.7764177409066,14.5410543503526
DLX5,0.617355467686405,18.4995457770445
CDX2,8.25914168324299,7.81840403143183e-16
RASGEF1C,19.3296832091294,111.412703797837
GRB14,4.10265234563724e-05,195.940623271469
MYOM3,16.836262995959,11.4960495713595
GABRG3,40.6913460659352,3.63875989346295e-14
IGDCC4,18.6799616711947,168.523899993125
MADCAM1,35.2964142542454,31.855686685192
CXADR,45.6635749766558,1.62001921059891e-06
HTR5A,1.58490954903892e-12,8.23004578775132e-09
WDR86,20.8591364660607,99.9829303420659
C11orf86,1.85764517022162e-18,158.821566390617
NOTUM,10.079908495543,38.8487247502609
KLHL1,15.1128683747483,9.8764098656981e-16
RIPK4,10.4991363044216,1.95062061946013e-06
CECR7,55.1058903926796,20.510248467388
FLJ45445,39.1912708504589,109.9188035682
DLGAP2,48.5953149440485,0.0272896708079273
MPPED1,16.5509874166619,2.2336281074962e-14
CA12,1.08889811364966,0.764345597428431
CD72,0.849922550851079,58.0503830600802
GIPR,25.134767805333,0.0052300998090466
NAGS,47.9635919318885,23.2706108340984
KCTD8,10.6632533386258,0.0018080996427711
LOC387646,43.2132011550577,0.00016195394489821
IBSP,2.75980152436867e-06,8.38520648215622
PIF1,59.3637287416567,45.9537489065054
GABRG1,13.4902827049601,7.35629637725298e-08
GAL3ST1,12.0956676342244,22.9616008991987
C16orf82,2.06967522836276e-14,1.42296413485292e-12
FIBCD1,2.98118668390295e-10,142.588267513425
CD200R1,28.0900171055111,0.260593317930946
VEPH1,0.0222225392530135,162.507037415934
PTPN5,14.8251650401408,29.3582827751288
ADRB2,50.6416401906518,21.1176348846353
FOXD3,20.2482425067694,100.162011856166
HRH3,54.0807468164032,47.705058278077
C13orf29,10.2294700563872,0.135430709123474
SYCE1,24.988965612906,10.4702933167544
SLC2A14,10.9119667188402,0.00012122212130483
FOXC2,1.44200295376444,0.0114899978008965
FAM83G,48.519147989007,2.07629111374027e-05
TNFAIP6,2.38164841530646e-07,2.83175348293709e-10
ENO3,31.2421196676229,155.647233955062
MYBL2,7.51647863164979,20.3257811454318
MCART6,52.4451656594486,2.88439297596646
CD22,1.1182470484712,192.096119032439
PODNL1,42.6208934042939,21.1545408629037
SYPL2,0.0917974809966326,178.581425043997
LRRC3,26.016515957287,41.2818904957407
CNTD2,37.5473234865453,4.07728546424281
SLAMF7,13.3256276026944,45.3277874882139
NT5C1A,61.0433198084825,2.64975797685455e-11
LGI2,31.9516672606631,4.59443268703262
HTR1E,38.2684351817058,31.3396597887083
RAET1G,0.999548610701135,196.553835393196
GBP5,43.100796173857,39.7026564350718
HAR1B,35.3299236706021,42.4882474719991
HSBP1L1,6.75095448112084,236.684642115882
CPS1,33.2006585219346,43.6792683210863
PLCXD2,63.8625725919076,2.18360435212081
ALOX12B,0.99602962245468,92.0645262417157
C10orf41,23.6916254487516,226.963608903989
MEX3A,34.715063864217,22.3550397879048
ARSJ,15.7290158566727,5.55237695947014
GAS2,27.1135252460522,4.4968748250767
FIBIN,23.9899616730206,79.1583586860015
NR5A2,24.695280883448,0.0714100309545285
HLA-DQB2,55.3808191578752,80.3840450587237
ULBP1,61.0969142315508,0.00346852301816736
psiTPTE22,19.0423979515685,80.7294204411005
WNT5A,19.8707330120453,0.521085810912296
FAIM3,32.6744073878581,12.7182604318315
TMEM229A,9.81501642184698e-06,52.7600096963191
CD27,8.24474148100647,92.4204120579033
LRRC56,74.6420562820877,32.9828970262797
INSC,26.4634236649075,18.1897211092757
CD3E,31.5937858675327,87.7259617780038
S1PR5,13.3331302355794,71.369145278829
DSC2,19.0588665436057,19.490049677484
HNF1A,24.2116466995913,2.26158563119621
REM1,13.9996231783234,124.344605507749
MB,21.7011992587087,40.9409519063703
CD274,81.4449375425034,1.10137732660812e-07
PPAN-P2RY11,43.8731439425593,33.1859826719643
NAPSB,35.0356637783812,107.201237878934
ACTA1,46.5001283943451,64.9957986433023
KCNA5,17.4216807499212,22.2494076819741
C3orf36,4.39500564790328,120.963517793808
LY96,2.46298069069437,102.909756043402
NFATC2,11.5140679639447,2.53135078745303e-13
ADAM28,40.0682168959851,3.22143333789693
CERKL,24.3035325047358,44.7962981505847
TNK1,64.8539379726727,20.4161987046563
GNLY,14.4937904072609,95.7761654123251
RNF152,30.9103561575381,20.1084422747195
NGF,8.70804707073907,67.6988000007483
HRCT1,1.21627702714972,196.611354632679
ZNF215,63.8375129893197,2.42669086678304
PRODH,28.3716696599836,64.7604916041109
DGKI,41.7509822006661,1.9472469048442e-10
LOC134466,44.9931178489764,28.6728605573442
ENKUR,26.3220317650358,1.56666295418734
ZNF826,63.0617371502868,59.9539785794522
MEOX2,5.55022418559128,40.0509468986446
TCF21,8.4139610595688,107.66566576638
ACAP1,34.8067050931456,189.951487207858
CD1D,3.25912625439688,89.3352080643735
CYP2C8,49.4984915208504,115.862829692429
USP6,74.042702724119,54.8745914459319
LOC645323,55.8921297441658,28.855272265773
GPR37L1,36.1175358617845,94.3851577106729
REM2,49.8218494166689,20.6154636468872
LIN28B,48.1085886678308,0.244197394608208
CECR2,84.3613610538928,4.7923681459194e-05
TCF15,10.7719246820352,162.221258262687
LHX6,35.4268022730938,33.872700827504
NKG7,24.6867851656108,128.118958166458
FCN1,24.7058347272259,96.4589751197984
TUBA8,62.4266624621038,59.2122793520309
TRIP13,62.8153966408254,42.3958693213301
CMTM8,34.0756708813736,113.70711284896
LOC441869,18.9272704379671,147.970309731166
TRIM6,61.6589107066421,32.0400790164225
RAB27B,69.8813998221022,5.2867413455294e-13
VSIG10L,56.7402688481337,41.642172952858
MED12L,71.3807761245774,0.078024714068181
IL4I1,27.868665594224,100.976856878658
C5orf49,66.213206597377,61.7671560837212
HIST1H2BC,45.5261509336237,0.00173609540614504
MSL3L2,60.5318014508346,33.2458960777694
PLS1,57.8604689861994,35.8683382035131
ABCA6,38.6551175459192,35.9601096017237
FAM81A,64.5655812416209,1.25953437086623
TRIM16L,48.5515080332042,134.958097783514
KIF20A,47.5400478010873,5.51794455455583
MYOZ1,28.7253365445272,101.386670771648
THRSP,14.4809546534786,418.70744267235
ADIPOQ,17.8100358029619,413.393898793852
SLC1A6,7.55311032867728e-16,1.91603844039079e-17
IL6,9.8506049227024e-18,9.2737043146488e-06
ACVR1C,403.744420833486,0.00997245601490264
CGA,222.243110583694,144.336075833352
AMTN,13.5886422984259,1.4154950713349e-24
SDS,5.65289832056811e-18,0.0290270521029459
TMEM97,152.714876153505,1932.12342916835
AADAC,2.74769153508786e-15,1901.95251343312
NPPC,71.9359791635535,61.8676287721645
PGA4,3.91945865204092,1.09519594455699e-19
GATA6,0.000856951407992694,2081.60088212344
ELFN2,212.348905907981,0.00186903583904741
MMP19,2.15741822459608e-05,121.38384257495
PCDH20,379.985646462173,0.0430125986996608
RCN3,36.4609060639397,788.654844157665
GLDN,339.551056511167,170.742571735034
KCNIP1,411.800092996334,250.978189142957
GALNT10,250.471643320686,26.0542829401645
HIST1H1C,145.258563625187,1648.0279281983
LAMC3,121.272649810918,1146.21202252123
PDE4C,2.79429839969983e-09,43.5539428513512
CPB1,6.42990547230732e-14,1402.81537369044
CSDC2,54.3426364993709,2262.04674077166
SPHKAP,30.2575210062579,1.77947554732785e-16
FZD7,446.341627329544,7.58115600863827
UCN3,203.780973479204,0.000724846100270096
THSD7B,246.965627679715,0.424403379460788
MAPK4,24.0013391148296,1558.22425590613
GPR83,468.408783948019,404.366721876904
IL8,2.56788036604067,3.12107167631229e-06
FABP6,182.359259083795,1080.26025286507
C17orf107,340.656457584568,27.1855936051163
CLCNKA,3.73949697859867e-15,5.40000648414242e-12
PGM5,21.4777764622971,1958.00748419266
EGR2,445.151649788389,3.16585573601705
NGEF,1.22350785033543e-06,1685.83262693677
SERPINF1,0.153300792841905,656.139498906838
CACNA2D2,459.764748997838,229.803302572088
NELL1,272.608627096658,5.08122162134634
AQP3,172.402023795498,509.121780213948
COL7A1,417.623538099194,71.428558802256
PRIMA1,410.347405573411,705.775032629781
GAP43,264.970874941808,0.758680372649659
OLFM2,209.715283364956,844.659380508797
ABCC8,600.800457024887,523.952514457285
CNN2,28.2965929322111,754.509564300001
MSX1,213.78953790799,1204.75896345682
TMEM132D,702.852542335768,3.79435499235082e-09
LRRC10B,338.29922630736,397.574855077394
BDKRB2,230.580703506221,10.1261756436
MEIS3,128.590964231682,1213.03096799551
CYP26B1,369.767239207428,0.0666604044020624
MMP11,0.0474255161856171,12.5520602653104
IFFO2,225.831667595729,1459.83032075399
TGFBR3,299.624544241831,1564.98621266309
LARGE,234.896741643238,475.738397282909
ODZ4,641.320571672587,2.2356874184288
SEL1L3,399.346354243543,0.00878994817925389
HCN4,398.240493618583,371.295765461755
SLC6A6,228.648014552067,1394.79747333835
SLC4A10,300.409744029453,0.00262832665326385
SNCB,304.363599245001,974.900229190874
GBP2,61.9191366892203,1910.04628426019
JPH3,471.775147077291,314.084946884006
RDH10,435.255296396218,146.30616637806
FCN3,0.0383511543678035,1556.64885840801
TMEM53,534.064077298351,672.102573099139
ERO1LB,516.313977332734,152.174014601567
GOLGA8B,517.291372977235,951.072521817188
ITPKB,268.176428320839,204.749989039754
C11orf67,220.023750890067,2759.51461128686
LGI4,136.480754099489,1175.57659074047
CNTNAP4,192.977604190544,8.65711811548347e-06
ARID5B,137.217060074886,21.3439648473539
PIM1,175.450634353985,370.546881684401
PKIB,305.894992690606,15.3775056306725
COL5A3,32.7345089087772,119.62722928519
FAM181B,666.199497692956,552.673497089189
PLCE1,393.815267114037,0.564507629830183
FZD5,506.596895895978,193.422197494308
ALDH4A1,617.768279321974,459.890069985041
COBL,442.628759245222,0.597678240521119
PNMAL2,513.021235128468,1284.67914995688
ASCL1,490.737798651978,65.7161650546291
EMP3,140.282462548641,1999.52958495456
PHACTR2,287.957116650281,766.808356257403
SLC9A3R1,307.91883383923,1584.181662656
KCNK9,447.262832743437,0.225601370720892
PSD3,309.611743565635,638.714014282105
C17orf91,408.71520501864,1965.64569450653
PCDHGB5,563.561834851449,2.37227539605e-11
SOD3,38.4697121640263,1622.96226442218
PTGFR,509.466056982366,33.9053775211608
ATP2A3,251.898642854684,1246.98222931769
HOXB5,612.051080162959,285.439881281645
DOT1L,494.419157670796,523.967070705039
LMO2,361.432130190441,930.110111504201
ITGA11,319.721035431793,0.367127635968525
ACCN2,546.79452696305,265.263398908824
ARG2,209.427644453488,1190.47467945159
NRXN1,609.264705446973,10.4848178952122
BMP8B,553.322256432377,0.000130127120494492
LRRC4,468.277865491758,87.1549730955956
BCAT2,282.189527205954,2697.47371980925
HOXB6,692.999350213012,684.027072965648
SOX18,78.4410859450796,1499.82457456978
HLA-DQA1,454.862350535299,327.023577708043
CDO1,580.576983570396,432.930332891514
IL6ST,713.475858501162,6.28008322986791e-11
HERC6,646.251576965157,401.334208037001
VAMP5,3.8368770602352,2425.10964394027
QPRT,455.172940449018,1212.91962788203
GIMAP5,109.075466010852,1372.43021639216
RYR2,541.368079300177,19.1666725150504
PTPRG,538.494248406907,0.303104600419199
RBPMS,86.0349468352697,1834.33626631373
PCDH10,788.95694105625,0.0560668623746094
GDAP1L1,421.709039255133,1609.43479038992
GSTT2,449.957482841435,956.066914237095
NRSN1,741.944093579845,81.6907068950197
KLF2,257.770663478918,1480.79799914959
SLC1A1,679.356186942897,6.23077809303869
FAM101B,163.12583646408,625.667323561237
VCAM1,96.5138977191345,689.891260325356
SIDT1,887.699601012718,8.80591949374739
C20orf26,602.66715548604,559.858897440641
NYNRIN,605.594018840778,143.314677440565
BAI1,571.339742333011,396.699148385312
ARID5A,0.0134580247171399,870.72964129221
SH3RF3,235.235656144393,388.571672682884
ITIH5,221.503365795306,606.14989683668
DHRS3,254.198759259818,1950.38114412451
OAF,37.8813914679728,1912.40697543241
HOXB8,481.132612603944,922.26987663421
HIP1R,133.054348687281,1921.6999538773
NID2,144.714734758125,0.353473100289503
FAM169A,701.174016109389,23.2734264911373
NKAIN1,589.854387146716,1090.91494344645
NGFR,453.721276658272,688.760180842029
PCDHAC2,908.200943902939,2.1184237359689e-09
ARRDC2,80.1947869142637,1587.28357697788
TANC1,484.684817480153,67.1716971177123
STK19,188.894170893387,2189.80026151691
ZNF238,646.70087156029,842.684829400167
RERG,336.302798030291,913.344361698097
HES1,200.907065481475,1085.56855359823
WLS,301.359074081187,955.708777860838
PDGFA,183.529066069157,582.154123911633
AKAP2,199.82042519106,3.50582234637043e-07
TMEM108,722.303150740714,171.203364608821
PGM2L1,547.941932745318,0.59492628512752
LOC100288778,423.594463403484,2144.535986056
ERAP2,421.628211341196,733.888917324291
SLC2A13,781.614489506792,181.782903249815
FRAS1,470.543446568284,21.0133376110416
TMEM100,602.243593837532,99.3132897673455
ADCY2,800.034584881464,146.280727726753
FLRT3,675.825147143073,0.898472099887738
IL18BP,529.175926350442,616.467829330876
HOXB7,624.743066165349,1604.60586424556
NT5E,679.998003208396,149.279448327877
HSF4,577.804902384826,1139.12705471062
FAM69B,271.922296418081,1043.24183900691
EML1,511.234113986062,35.2187203391361
HDHD3,430.754272336539,2110.04050898693
CACNA2D1,692.895069748353,3.45646759985906e-14
TLX2,612.720676971659,1370.11491340502
GPR176,720.837828538909,3.52130669282159e-07
MAN1A1,607.331878439413,98.2696327986917
CASZ1,603.862744618079,76.5117260282059
ARHGAP29,333.294759349548,50.8025047547226
VANGL2,549.19421242156,0.447448970905848
PLEKHA4,518.323519336168,1233.66611843499
COBLL1,428.47964828679,912.620371205125
SLC4A4,558.094998299365,0.00243707890941551
PDE4B,274.386200889089,0.311594170136113
EMP2,190.821337832813,1290.28713737559
MYCN,591.839505020813,27.4285077588612
SRRM4,761.792402236027,273.713361154358
TCN2,502.524289295932,745.051837456831
ST3GAL5,573.12058087547,1431.07405901728
CDH24,706.2750626997,914.36892816592
FAM126A,380.295009695714,87.6994658824355
EFNA1,63.2006521533943,1119.57514421932
AXL,127.271860229826,1259.39039274986
ZNF295,392.312504258346,998.400936160597
EPS8,332.712259050302,24.8604013975513
LMO4,384.138280671292,613.597028229415
DDX60,769.623075190853,2.68048461233028
DACH1,840.661927094273,16.3658932448438
MYLIP,545.759310521593,64.1366027417616
PYCR1,452.447809647866,872.53430900233
FAM195A,280.56130709265,2777.64455324236
AGA,719.965491190843,734.229884646597
ARHGEF2,267.505408958347,536.101521082775
PRRT2,764.479858210854,340.49188133308
APBA2,742.573767958905,388.431553271554
FBXO30,803.620299894003,232.841826074107
EHBP1L1,433.876073793445,532.96406683085
TSPAN4,209.73476167541,1588.58359887189
C1orf86,357.745360004286,2481.83919526935
FAM134B,832.665426100391,382.304356968944
GIMAP4,267.208438233182,768.628888647555
ST3GAL6,591.428860934559,368.187738020728
SNX10,754.18797052109,215.257555866916
FAM163B,562.88333762293,0.00270721227152787
OSBPL3,654.545387495855,205.767508020499
BCL2,592.501974074853,14.7920451132129
C10orf54,221.79330337609,1195.62990357
PTPN3,660.464017046488,60.1045053467525
EBF4,436.367914203795,1148.50116230396
ITPRIPL2,293.610162389043,426.297157627958
CDK5R1,678.777213340933,8.75248492293222
HCN2,756.010272358263,381.10251745101
EMCN,300.393443136318,1015.21242008176
GULP1,719.53889003085,98.668146098433
MSRB3,499.273754569808,57.9584546534857
C1orf173,727.985634962443,0.00661806799250426
JOSD2,361.094292000012,2157.88507161504
NAV2,835.73219956621,0.589051662375793
FAR2,711.667158601805,0.0236112765714289
GOLIM4,725.942331683606,2.17996331535834e-06
C6orf108,392.2051236916,2330.79045045583
GLS2,733.491304109074,274.557535583721
TMEM54,446.620447345126,1375.84346380187
CNNM4,837.965081224977,9.79044870641672
EIF2AK3,648.180136882436,56.3566360998378
IL4R,128.157643799868,569.762063615245
EFEMP2,196.508248703724,1163.74579005326
MAF,281.251293495969,667.702986606072
NEGR1,533.492967013335,394.919994049468
SC65,420.877972542077,1699.18301561412
FAM135B,757.283844038467,85.7746276212425
RFXANK,404.45757241949,2357.69394332017
C1orf63,485.030396460257,963.643916623175
PDZD8,765.813270242404,2.04276692645185e-05
KIAA1324L,864.547608774871,0.0011878334282884
HLA-DMA,220.352395042437,1343.70028371223
PARD6A,603.623026214552,1623.34368420096
SASH1,603.200456040393,34.5565401906369
CHD1,455.898518909712,1051.48142822823
PDE4D,545.488781473918,232.130498123555
BDH2,493.993908576447,1605.56700321901
CCDC136,525.499747676355,363.948463889907
ASAP2,480.137538821333,155.04721796372
CIT,772.682684364605,585.071997034407
NADK,474.58820554682,1127.52241501801
SRD5A1,703.478243012876,54.142939084017
HCP5,614.865436215332,507.591448890455
IGF2AS,455.589854384603,794.996694732491
TGFB1I1,153.731896911994,1190.38130343799
ENTPD4,758.984692493631,0.000100677515702484
FARP1,356.495856902208,1317.24988682291
ZFR2,754.939380582224,447.347198915334
HMG20B,286.594630007195,1939.30328810403
CNTN3,717.675572204458,94.2824596726286
FBLL1,587.051060211201,1373.34691323818
RLTPR,521.808130916552,1350.33704189697
KLHL8,812.054553945172,0.00229081104470217
DPYSL4,659.439075618632,726.925731101451
ZNF219,351.569750093831,1839.51515624492
C17orf89,496.818614504715,2167.49188893583
PER2,692.226815299706,114.852433598979
H2AFX,560.642333659855,1925.65335902289
KIAA1107,566.466215336444,4.75169983414584
KIAA1211,773.27300049155,0.00794279427199159
P2RX6,739.599188654011,1165.25604563418
ARHGAP18,629.525871363065,926.721333213235
BCL6,469.86775666288,208.071773822283
KIAA1377,987.980268219953,123.518881217544
YPEL4,798.878963862687,763.303214706291
MAML3,731.639127379249,21.3212073594093
ATP6V1G2,817.914715213764,46.699368084592
TRIM9,655.108670962957,152.53707514577
C16orf48,575.179658192591,2093.34614666488
RASSF5,530.34005688717,563.608979812434
RGNEF,902.858156832402,341.943941042745
ZNF737,785.359419770246,9.3051309269487
PLEKHJ1,394.137673264926,2138.13570890884
FHOD1,348.945996058208,1050.96639331235
MAP3K6,347.602428515885,1203.96278844721
ZKSCAN1,753.981798425367,1.23976963781781e-06
KSR1,575.061264271158,366.665802472337
ST6GALNAC4,432.365575872892,424.686646315804
RBPJ,346.041649050301,1967.73324990641
B4GALT6,737.451412244218,322.603148675319
LOC283070,545.690821965276,383.44027937913
HSDL2,548.80058653519,1579.29921459378
MRPL52,390.882129225307,2339.53536002779
SIPA1,166.946658845615,1370.09894478324
CADPS2,808.363843891075,464.007863215426
ITGB8,747.305803200422,27.7527440896918
TRIM24,515.888630824491,1065.29046414958
FAM100B,304.103453844501,1647.02123353999
PACSIN2,479.385126676261,223.685929071998
RASSF4,559.049654569211,882.809607963727
RAP1A,558.051685378889,856.578598952553
WIPI1,505.806447102264,536.711786661768
BLVRB,393.298222851768,1347.53904845199
GBP4,420.134686745848,423.68164692138
DDT,426.208807186725,1948.35182567426
HINT2,486.478423297872,2255.31122825184
RANGRF,535.646582786849,2159.63374390511
KIAA1549,929.901639664902,16.0316624758132
DTNA,883.542394879939,53.5624666584487
NFIC,806.108616970735,0.726798777420806
CRYZ,715.635837991108,440.927023030715
MRPL40,505.025758231134,2232.59938700304
NCRNA00201,483.086613584457,862.026035872251
ECHDC2,492.030355700895,1576.80654656325
LRIG1,744.272301296758,116.21465445916
NUDT4,517.832284804096,767.794134486353
PRICKLE2,793.397017526639,77.4322608180085
H2AFY2,790.163274500445,946.474288721336
LRRC8C,727.909224130618,195.488757843634
ZNF189,694.231608821286,517.917488963569
DGKD,476.666433942262,330.67381849605
HCG11,834.862578697372,102.900003070291
SNRNP35,560.828545087227,2096.21140062293
ACADM,682.544931362251,762.622280548726
KIAA2022,743.191472537662,56.0030163506103
FOXRED2,629.398126138479,613.927688615163
RIMS2,783.980433589108,0.389873693782134
PTPN13,759.022055551023,18.2282215525599
SCRT1,722.169097122389,422.237534658157
SUSD1,842.845813827632,4.10620257633222
UBE2S,561.872589632244,1761.25979751433
HEXDC,539.364547150257,1510.08559683136
RBMS2,418.363716005879,796.814760393224
MESDC1,327.365083802722,1232.54111218261
PLA2G4C,719.206724965482,907.898478890174
TTLL12,466.936435409261,1112.48337548994
TAPBPL,713.672740416268,674.500441550735
SERTAD3,549.604899094016,1631.87766277647
RELL1,635.102568829853,1010.50448044776
KDELC2,795.932974293454,287.467654162423
C7orf55,514.535272496332,1832.23298332088
APOL6,746.019458166986,574.496784218321
ARHGEF37,648.471831543572,220.494164650029
LARP6,705.913791187794,660.437731256216
KIF13A,740.181200130237,0.00910339398618492
CPEB2,797.947084018517,199.528771547593
RPS27,533.182704487642,1716.43744835172
NIPAL3,727.697751519191,147.113257592542
TTC7A,575.142622949677,1291.68351452562
TXNRD2,373.126861589151,2117.02969483258
GPD2,928.644325696052,97.127025590466
PRRT1,822.730806846584,852.206779632427
SPRED1,629.472519736941,181.256429914204
PCYT2,574.054210016203,1291.25641407214
B3GALT6,361.97005019921,1605.85920160911
OSBPL1A,443.338248458304,662.894526659255
C22orf25,707.900579151387,963.387018634861
ENGASE,746.993623207874,703.556976777887
C9orf3,601.428558160996,623.862528715864
SVIP,793.301163481715,286.937898865377
NET1,863.869692959753,328.983341777261
EPB41L4A,653.709015498654,735.600524302087
NPEPL1,556.804461299669,1147.32870696119
C8orf42,555.506683473235,617.65105381287
NUMBL,677.915790567375,414.211280095438
TBC1D24,830.009820042162,0.0235588415644271
TNFSF12,436.249435110263,1543.27558802016
NMRAL1,507.742300266345,1846.68844669199
KIAA1598,832.316543063291,339.422290322462
FOXO3B,787.010449618519,353.754768690788
SLC16A1,415.64021516803,458.83846063891
DHRS4,463.66738029308,2076.49163953614
LASS4,719.664154146542,1007.96921269017
UNG,660.896378866528,1449.18296587966
SMAD7,583.476277077416,159.451993768592
PTS,661.922717140037,1247.47046413064
MAP2K5,695.268488848655,872.345785711246
CAND2,816.645985591935,231.901717990235
GPSM1,514.892252616703,896.251491410578
SH3RF1,732.280276613482,2.69721290750435
RRP7A,373.207303509936,1432.68887435955
SNRNP25,698.592611474856,1826.03699673754
SRGAP1,801.922157518656,82.0951817926008
ACVR2B,698.453210948809,281.027268844791
LEPRE1,384.185141692799,1153.52384812824
PPP1R9A,832.438729666017,389.190190093641
JMJD6,544.692286210115,1172.18590688601
SENP2,859.567877296301,111.047251826432
GYG1,748.863339016934,728.769554061951
KRT10,558.661692548928,1675.58756167106
MRPL21,568.172831494579,1806.24141407033
PELI3,803.162873276565,1145.11381367577
GNA11,751.455405280532,0.000119087303416596
MIB2,649.133877820635,1315.54134518941
BTN3A1,764.639677032806,315.242715238137
BTAF1,695.393685393055,25.9977125938758
CHPT1,699.619805660133,1288.66068141696
EPB41L5,853.371095864689,19.7903732021672
GAS2L1,349.325719361922,1191.75172302428
FLJ35390,923.350637869116,2.00673066713438
REV3L,916.774817883919,6.28782857535507
BZW2,472.869731485228,591.025874773201
IFT122,699.233985698222,648.326226392214
JAKMIP2,813.095813199213,73.8500204687777
HS2ST1,558.02132350287,799.25444927954
EPOR,680.745299113239,825.565987918001
TECPR1,837.123678421195,0.00291665725773101
C9orf7,434.372411174332,1365.45408816023
AFAP1,691.607312843804,12.2344985394961
TUFT1,749.723787716977,71.8044158566225
PAN2,800.635559919863,796.4568310467
ARRDC4,580.635738626891,318.67694558253
YIF1B,511.657921743781,1544.48700387853
CALHM2,551.000144629772,571.527883594906
NUP210,886.035732931493,372.457104667595
EXOSC7,533.919931725711,1929.54676196271
IFT80,841.280792730162,185.112610558446
RGL1,734.954445739087,35.6297227839782
ZNF292,861.497817534158,101.744653725727
MTX1,566.588076734969,1942.89198811429
GDF11,767.185945049392,428.114278055392
RSF1,838.290008037003,2.39719224437852
ICA1L,785.917474318924,430.077183674181
ERMP1,796.492733056719,707.987744299846
FBXL2,807.379534159186,155.232224438628
YPEL2,685.643998473425,208.260553059047
KIAA1737,897.130606459657,92.1810241762146
BLMH,507.098466104839,794.105589564975
C6orf120,788.499187732904,556.140970554395
