S7,S2,S1,S10,S12,S8,S5,ITTH
TCGA.B4.5377.01,0.790634735448066,1.77064827178201e-06,0.141498967113825,0.0434416824877484,0.0187237599156893,0.00226536762389637,0.00343371676250298,0.363050799881644
TCGA.AK.3453.01,0.466691992005965,0.254095534257764,0.0231658519123145,0.00235880004253186,0.128397892896894,0.0115905620533402,0.11369936683119,0.702856414912658
TCGA.CZ.4858.01,0.0686529977885028,0.0336723668633508,0.343353052622288,0.406837064679064,0.131344323369198,0.00594069631971664,0.01019949835788,0.70653590117607
TCGA.B0.5081.01,0.229009528176379,0.0403027249771653,0.313937507883809,0.317252155858177,0.0656881554318571,0.00324083559569141,0.0305690920769213,0.770321160689546
TCGA.B0.4836.01,0.369305425240237,0.035768040408541,0.237417281906522,0.142505847274151,0.195778132999017,0.00709343242597182,0.0121318397455599,0.778017184453008
TCGA.B0.5100.01,0.000196471984524919,0.000102194647668921,0.016683440085336,0.608506196263825,0.342712408711346,0.000101419779527726,0.0316978685277712,0.437079559618267
TCGA.A3.3374.01,0.000203530416122744,0.783113121651475,0.0159953907422702,0.0392355461918983,0.0570106234895511,0.000268764822958872,0.104173022685724,0.404699885307963
TCGA.B0.5085.01,0.554887597025207,0.00100019173734961,0.38758971583387,0.0560861098338339,8.91434263444324e-05,1.88105513844447e-05,0.000328431592010802,0.445210476725763
TCGA.CJ.4892.01,0.725362822305046,0.00124719777071415,0.18159862354586,0.0882443992702545,0.000531821514662528,0.000453299711315784,0.00256183588214745,0.404979199995761
TCGA.B0.4849.01,0.479560278540479,0.0304026790084457,0.372330683977998,0.0898767223731761,0.0264859272429675,0.000183411463856658,0.00116029739307645,0.590270916746397
TCGA.CJ.5680.01,0.840932312190339,0.0686827152960677,2.42210723032876e-05,0.0394450067152497,0.0393731913986565,0.000914878898098794,0.0106276744292848,0.328622276672627
TCGA.BP.5187.01,0.545311413343347,0.000999475591658435,0.233941184782418,0.152607626914018,0.0640866810084108,0.000778306936029764,0.00227531142411709,0.596022297624243
TCGA.B0.5712.01,0.792264576515999,4.06236335779867e-06,0.116892738794935,0.0644632902179983,0.0184883171348115,0.000968872023102081,0.00691814294979636,0.373652821697814
TCGA.B0.5693.01,0.611039968067641,0.0158413826802462,0.266777069842878,0.0980018031384809,0.00382440017603468,1.90965036224936e-06,0.00451346644435702,0.510037319310464
TCGA.BP.4782.01,0.693814892554786,0.0329665552456879,0.0205677724418228,0.0696715953606581,0.167144869167097,5.02834136634627e-08,0.0158342649465349,0.511971492839982
TCGA.B0.4816.01,0.570971053986868,8.64281961780622e-06,0.21089800989837,0.167727358511358,0.0485364860340499,2.39729974757747e-05,0.00183447575226095,0.568598391166475
TCGA.CZ.5465.01,0.616010697054198,0.0161648090644401,0.204481368165049,0.157269572867719,0.00519954815246635,0.000455351108396147,0.000418653587731048,0.521463350863424
TCGA.B0.5088.01,0.442972224394991,1.2764614938992e-06,0.463802589708916,0.0805817219392595,1.2747620791982e-05,0.000227607468581208,0.0124018324059665,0.501813483400553
TCGA.DV.5565.01,0.282738282321453,0.0263976731219497,0.33440720014364,0.150792540725039,0.193230537099802,0.00206596055300319,0.0103678060351132,0.761844391608887
TCGA.CZ.5451.01,0.760530235789195,7.0421373787382e-06,0.16765402138481,0.0711216911259636,1.50281726693268e-06,2.15504249313772e-05,0.000663956320455172,0.360133054669631
TCGA.CW.5588.01,0.568318356791037,0.0109857112571361,0.00027928400453747,0.306987263251481,0.106253656078219,0.00322209565480687,0.00395363296278239,0.521143274922243
TCGA.BP.5169.01,0.000110176816253227,0.00198980791111176,0.251362356326566,0.683364957916681,3.49677051610816e-06,0.0629273003282088,0.000241903930662912,0.409449668581601
TCGA.A3.3372.01,0.641081045446875,0.0324029007956371,0.218031037895447,0.0840818788631383,0.0193865288881223,0.000952523745578576,0.00406408436520225,0.535413544458859
TCGA.BP.4177.01,0.129257283978826,0.0729243316231766,0.0520127814599698,0.158943863463489,0.571575977119217,0.0011651579952648,0.0141206043600568,0.662532909446778
TCGA.B0.4814.01,0.637044180987538,0.0158353754252524,0.19805702403547,0.148039517290133,3.66200393584965e-05,0.000833571914457814,0.000153710307789281,0.495409909949556
TCGA.CW.5580.01,0.669502976547689,0.032918393215198,0.113764582237771,0.10190333164437,0.0718749796233633,0.0038206713781325,0.00621506535347538,0.566868903821168
TCGA.CZ.4860.01,0.320673874694027,0.0410112282345895,0.00107260802376811,0.539812677135142,0.0932950749940083,0.00106708713058624,0.00306744978787858,0.556136991266476
TCGA.BP.4985.01,0.249972224684306,0.0464017271478047,0.0387888158958804,0.0959067381921684,0.544275979026869,0.00511430623459015,0.0195402088183815,0.655162135520374
TCGA.BP.4989.01,0.430948715997568,0.050902201919639,0.282499190105166,0.195994971037259,0.0228230335017216,0.00189640439346543,0.0149354830451807,0.694683149439234
TCGA.B0.4714.01,0.542428087144153,0.0228999910492559,0.259039655359684,0.147045136201932,0.0234993472759994,0.00126280255217814,0.00382498041679748,0.600202222589203
