S3,S8,S6,S4,S9
BMP4,1573.98826933828,1888.6550596442,1594.23971410551,1258.92442898046,2286.99721224542
MFGE8,135.7267241241,1497.26856517758,791.759830869226,1038.97091859481,1946.75721258268
AMACR,1396.9270702085,3030.64870215731,3200.77742716442,69.8521717527816,8.51244632363479e-07
ASCL2,1479.968156117,3253.21408736151,3906.41271626932,5.95595296257697e-07,1.21843900840573e-11
ACSS1,134.620767913244,1178.04828178863,3796.93923787803,2130.77937612222,1832.47149505638
ANO9,2904.37323220277,1220.10272777178,4380.08285153738,34.0934882972802,1339.17223504979
PRR15,1209.81304688044,2894.81300275387,3563.1295819939,4.21151731966189e-05,2711.81091640777
PLBD1,2968.23117715567,1626.88329458597,1872.39308064544,1276.91053955949,893.4012273807
INSIG1,3172.12880156599,1738.28050368172,1862.38709084967,1041.01696070017,6693.99704116001
ERRFI1,2158.34479406169,98.7960312390898,756.208030097149,1.22618720068159,7804.57489614499
AZGP1,1864.29927799476,2132.6325633644,2404.98451406157,814.967618440784,5659.50636688591
FRYL,3837.79691534635,46.5679254615873,2383.91064954241,2800.58052168939,47.7702794702305
SMTN,3924.47784531526,985.856974932469,2161.54637241249,1905.33217295694,141.32366269538
C20orf108,638.955479024869,1861.75637851922,3422.49434122493,1428.8925779047,705.510528641559
PLCD3,1833.14091927435,127.071824496357,1954.43345656371,1477.95118337912,15123.6821903964
TM7SF3,376.816936337312,1970.80693703378,1707.67179957748,2371.08772935404,1896.26124395196
NID1,551.539363482625,340.22947632455,1102.90141943157,779.422450766078,0.451707567610376
MCAM,594.125206292938,1188.4247980774,578.125853322484,835.412804105294,28.3360733759443
ENGASE,3049.90931621473,949.020050925636,3850.13164262872,248.496655146515,0.000482391764376617
GPR160,2232.41230074338,4908.9474924952,2754.93312716766,10.2323413407846,121.332269255056
ENG,965.90773016108,373.540374974209,644.914539387115,1248.36314796948,200.481959182278
UBE2L6,74.198485798661,2.38060804113993,322.819148946764,1390.71402120194,17.5502576506389
DST,2047.18225885212,2.58863239933604,1794.8359317212,2638.07408758587,6189.80350044437
STK38L,1971.94032912958,2262.00414119985,2364.68095218785,1204.27203534319,0.108881258882946
ITGAV,673.148835327243,2009.85615452015,947.551958647273,1805.26251880421,2859.55554340256
PSMB10,1803.19577317295,3391.87928465391,901.762137561836,819.237792356411,3556.20267586715
