S9,S6,S2,S5,S3,S7,ITTH
TCGA.L5.A43E.01,0.181038688381539,0.138076782311049,0.0113816728318576,0.593717791948233,0.000198336973089624,0.0755867275542319,0.636333398589235
TCGA.S8.A6BW.01,0.0301002989691225,0.220885415873859,0.369663927612425,3.82770517318749e-05,6.96650132871236e-09,0.37931207352636,0.65576752574545
TCGA.RE.A7BO.01,0.388306212460865,0.00021112466161395,0.00564595044780857,0.587258421648041,0.0184432006160487,0.000135090165623322,0.438550898024231
TCGA.LN.A49O.01,0.036158162848307,0.0896844235748704,0.000695359750216644,0.012349740962635,0.0312164573220791,0.829895855541892,0.367567234572921
TCGA.2H.A9GQ.01,0.0592263581860812,0.759181561963095,2.55542868340385e-06,0.125744206420884,0.0329033203822455,0.0229419976190108,0.466728582767098
TCGA.IG.A50L.01,0.0533846113672244,0.01229912316101,0.36361979427186,5.55439035621893e-06,0.037814936111512,0.532875980698037,0.579162020682585
TCGA.L5.A8NQ.01,0.107938845747807,0.0470118318152322,0.0499284099906512,2.57677265778353e-06,0.503392620081111,0.291725715592541,0.691282069880506
TCGA.L5.A4OX.01,0.386745315263475,0.284026744886182,4.71022652926092e-08,0.24380912263519,0.00879700388164209,0.0766217662312458,0.729719039282787
TCGA.IG.A7DP.01,0.000174480580257051,0.255089788492682,0.0002756669844786,0.733816081012162,0.0030184907960578,0.00762549213436236,0.353882083322708
TCGA.L5.A43I.01,5.82337206200447e-06,0.121158422197966,0.0172842361386818,0.80568135379952,0.0286707844363848,0.0271993800553856,0.390616472199807
TCGA.Q9.A6FW.01,0.196542268690166,1.18451511252254e-10,1.69574797409273e-10,0.61230500373779,0.022111724962307,0.16904100232171,0.560830163042797
TCGA.L5.A4OG.01,0.103671630430111,0.0670972700895683,0.000102056598667525,0.479736804055373,0.000160760422848256,0.349231478403432,0.635331542379464
TCGA.LN.A4A2.01,0.0254602510391119,0.0934921727763089,0.258922159739454,4.01998051717997e-05,0.00415392740659735,0.617931289233356,0.550033357881574
TCGA.L5.A4OR.01,0.000269341530876562,0.188032715740765,0.00725879704781465,0.766424431819139,5.72944334081185e-05,0.0379574194279959,0.379966833500449
TCGA.IG.A5S3.01,6.14422567171658e-11,0.850403519595928,2.37280543448641e-08,1.9594688146407e-06,1.96086813753668e-07,0.149594301058947,0.235542632264495
TCGA.LN.A9FO.01,1.56510786587583e-05,0.506042959818395,0.00517587501927688,0.00112371637371556,0.197537247766715,0.290104549943238,0.591101526276747
TCGA.L5.A43C.01,0.00101103670028024,6.53755274173591e-05,0.0811213255798785,0.839060584802533,0.078693448821618,4.82285682734318e-05,0.312056148055305
TCGA.L5.A8NJ.01,0.756382376094736,1.15526122116395e-05,3.60112574131438e-05,0.172164061116319,0.0166630656350538,0.0547429332842673,0.414028511655558
TCGA.L5.A891.01,0.369465393041681,0.454305963351477,0.068725692567217,0.0677033221482187,0.0397957684071584,3.86048424710641e-06,0.681445958363542
