S9,S8,S3,S5,S2,S11,S7
PTX3,179.387593789038,2.70833544767753e-13,1.38833165646887e-09,1.44452484186122e-05,1280.82035614524,4166.68551038193,3.18688395528021e-09
FOXJ1,6.49378629955925e-13,155.843060729215,1.81307207913466e-14,3757.56064851466,611.326980197849,1193.33749329597,2.16505777495258e-14
HBA1,216.04011014637,400.136030626937,1571.90580182472,0.000543461408603261,706.492762646147,551.333223698145,155.436262546493
PEX1,1.19857082547715,133.493350904351,763.305059315737,730.96088572444,1760.97794059637,2690.21827883432,288.726969803454
CAPS,1.11246335132166e-14,398.781476505513,1.05927629704251e-14,1285.65288073573,1827.34266128425,2706.38259342368,1.13681769600067e-11
MIAT,1110.05849317531,178.284434709885,7928.767566627,191.129327945374,1.14677617379973e-13,284.283693486359,9.52570587420359e-09
OAS2,844.588564124664,266.575410586959,2.25326706347181e-12,2848.36335859625,0.0627770285464689,1.09076401927939,6.78494919879989e-06
SLPI,8.47747147219282e-14,3.90325751930584e-16,8.2328087060123e-17,4.16154753932861e-15,2882.2498311582,2131.05969384818,4.86330532910822e-14
PHYHIP,1.08776836472287e-10,0.909572646677804,222.002531544704,2.75412772037658e-11,4.12889962708612e-06,1.86750194241752,694.766303547417
TSPAN9,583.01686724379,0.93184004528759,2161.41163411647,1116.11801116437,0.00287570666775712,96.2949197211701,5142.55391910206
RSAD2,267.996104234365,198.220421377906,9.35388614889794e-10,2092.96475576461,275.504690387192,75.5109911459038,3.28187598889643e-14
SCN4B,5.39412402898692e-07,788.939152355445,9.91490091555915e-12,3149.80923354274,18.8551477758099,952.723130528877,0.0408406892630233
PTPRN,0.002675010570525,0.701267661678681,3957.58686807771,7.8116470196883e-10,7.81678995924382e-08,221.306522746402,2199.54830629236
B4GALT1,2.75377482504609,294.132398015707,0.0893079163798276,479.760302163245,15.0888407429593,609.687172069489,2027.68958280395
MED20,415.634966039486,1993.86664141387,190.438619085277,320.961894554944,356.218366972279,0.106121863502465,5.96466500925512
ENPP2,6.35562649624114e-13,807.861529454682,501.47871805601,1.67320264484639e-11,681.926585852758,97.3927994671317,5295.28941649685
CA11,44.5221545575974,0.00357741548427128,594.707109076192,0.027879627473713,1470.96033251051,61.7991390562712,1093.81530872431
FRZB,3.18918949917595e-06,1151.06898193413,509.337398880821,1882.60665170453,1327.29117466402,286.954426633742,2.95263004981544
NPTX1,786.52801058897,6.3608925694167e-10,852.462663642721,1.10197735518289e-06,4.22979525838804,873.386177331041,342.017393017664
KCNJ16,1954.79137156032,7.10056762904218e-07,0.0238958879605585,1181.96256664618,1124.76731419645,0.0105636934877992,2.66649604008522e-13
KIAA0114,905.905839834558,1953.94853799639,1483.3168326921,278.323308966914,3539.24678559004,0.0123431790075339,880.048445191911
FAM129A,718.047009279715,12.7003347107312,0.058011963554251,472.685609199323,0.722767163369723,2812.44733571109,8856.94709687087
TSGA14,1301.6617964385,459.253273824279,852.227158589045,868.437548114574,632.210993230957,568.553377413401,1484.21323566134
