S4,S1,S5
EGFL7,128.109640584662,2589.07335059562,807.252360607153
TRIM9,459.167938011513,0.0001617013755561,2123.64856473817
EHD3,292.60519614059,358.276968322501,1838.78963134668
CD27,4.99287434036586e-05,100.366425428012,1.41832778228653e-11
NDN,713.622604456261,825.659922402474,1085.10881039205
SV2A,332.506968847508,279.521832089176,1787.03907341765
IFIH1,616.149456227298,0.427178660947064,466.722520562937
TMEM176A,0.00913884548915548,793.460667599727,432.296424347726
RNF121,476.692736588569,1029.10666343042,383.666868019515
GLB1L,640.471604940977,1167.55173611269,1002.17203688231
MYO5B,388.55387671248,0.355679922560538,585.783836794874
MRPL21,662.314706641211,1793.16537211097,280.379197617305
SEPT5,456.560199806746,1659.98363694551,989.137860651241
PLCB4,579.919491864944,2.12961154918641e-08,680.817121605051
FAM46C,177.972937204132,0.0145310048345469,279.57496513439
NR4A2,307.91403730383,71.8327086750721,1860.42659881278
MS4A6A,178.1923089451,10.6736843273362,515.709006021812
CRISPLD2,0.432754293938533,506.032611376333,1606.81469154596
ITGA2,248.804745634329,2.03822279080336e-05,1739.88099588418
PTK2B,192.285290549932,260.826581103549,59.7830509320528
ARHGAP39,575.230152224575,2039.65816790839,301.548503384699
CD2,0.0110456877752117,7.93359973206892,8.18684691576186e-09
LOC399959,199.67079477577,2.20641837411367e-12,2004.86873277779
APOBEC3G,14.6283292313496,148.222353840039,944.025860576846
RFTN1,315.276488248805,312.591674270043,436.503156788256
LRRC32,269.945906769985,1185.63486695525,889.681097275864
DFNA5,430.385666870232,2031.06527520429,330.197581781971
IGHMBP2,608.438448458589,1648.83110051424,48.5503243450187
ESRP1,954.703001522808,235.423359549029,4.67263326996169e-06
SEMA4D,157.690126726246,25.2914947081452,446.608768629555
NXN,409.089350994097,1098.41059238826,1129.87313936286
ITGAX,14.1124232861547,1242.90277888406,250.680268936853
PDZRN3,991.051630180152,564.943374392005,137.905412027455
PIK3AP1,241.18261236382,3.8211397646671,0.58271030877856
EVI2B,71.9445156582437,0.640211317956754,1.32848652832054
KIF26B,620.724181110591,559.299659173172,663.266123596808
FAM107B,336.369262382818,1.92124883366776,668.748182600254
MYO1F,0.0507391350823657,569.016965835813,17.3368249787836
ZEB1,107.558223444626,5.18429458139053e-07,2362.38927889456
SAMD9,459.016357678769,0.00679907062117702,1214.87535905731
STARD13,527.862391348178,0.00771571519948524,2180.71008377493
CDCA7L,809.36097118544,413.3224696311,611.097789111618
ATHL1,347.948791188814,106.78780402492,225.844661988306
EFEMP1,235.409857332463,22.8677091567743,885.364173397757
STARD10,288.104084111076,2465.68647274843,5.03409495672062
CD200,494.609049947041,4.12599506926782,1436.46599499453
PGAP1,680.582247690556,9.54893245655437e-08,1924.04194033262
RASSF5,90.2059861074945,15.8574743467478,19.6028667652557
RIN2,355.044048074019,0.00102328273995007,2087.87907509466
C18orf19,1120.15942664856,31.2290772570969,881.78286403547
NCALD,488.055120328249,888.762951267751,549.623005906696
ABCC2,664.756543300885,982.85384783486,3.69255022117083e-12
DDX60,739.392118586856,0.0307024255133634,129.743186276111
ACVR1B,773.594541728911,546.08238046349,843.919003972068
DDIT3,661.147499463988,734.639438430695,760.566369896712
ID4,580.429820946271,0.00379689875410356,1154.92948856693
NANOS1,747.987210198931,117.53053844552,148.670564975375
SIGLEC1,14.3458962132002,601.119635935815,16.6091504552225
PECAM1,218.02756096304,548.158837499752,758.907986769359
FAM108C1,265.819248604081,431.815929881229,1848.43695512537
ITPR1,575.586187157162,0.241380251823351,1093.12391709487
UBE2Q2,832.65668312967,7.07476384650591,1320.79648644252
UGCG,1111.8375218095,0.549831657968432,1.0158876722128
FMN1,1064.55434639802,616.928231321018,1.54614152319579
GSTM2,383.617251901778,2018.29282464749,616.787408794337
CNTNAP1,299.320291896242,1719.14483461348,600.866999168241
BOK,289.77366316558,1949.05089067229,121.140892960647
RASSF3,1359.33737450158,195.376118166121,0.00932849383846048
GIMAP5,11.2721214082502,156.228378155943,0.352634429189516
FDXR,422.613690233917,2565.41664916124,354.292688708628
?|653553,147.684549315737,2484.28734985463,364.559958132305
DUSP10,793.717427181413,1069.633650447,48.4288368490089
B4GALT6,573.997842688008,6.35464454541057e-05,1877.31995106898
ACER3,663.882224346354,29.0722226217701,738.70057324311
