S3,S1,S8,S10,S9,S12,S4
MOBKL2A,2077.75510464792,1017.40060915519,969.580859623321,569.570615966362,583.509028808888,1314.43022788065,642.81032475923
HCFC1R1,6034.11985352874,388.95424871918,10.4887748165396,408.442398237246,621.697401813906,1570.72325617149,2268.9251990718
TNFRSF19,1162.22896680182,1154.11908289367,4.5964608958529e-11,3635.21209483867,8.24090591884031e-25,927.686293625295,2.38880211653364e-05
ProSAPiP1,3587.58611031395,2150.19515313182,0.000342264801744031,1672.14895130528,253.502259901029,4.23692553942189e-16,1802.9253243124
UBA7,886.093968073754,480.24790843742,1114.29271478003,2.96576302405487e-07,992.118251330368,295.964220356123,561.801295159498
RAPH1,557.893408021459,1879.55948888631,5658.96360525496,696.968518454643,1297.55490581149,1389.68602934375,1274.91862881947
B4GALNT4,2143.05347941554,2275.65294377764,262.111507044085,555.682707358589,1.89390325209291e-09,1211.12676469836,1948.35817572018
F2R,7.976389370027e-05,1336.04492814983,868.583919338475,252.157683225485,222.638273802954,894.288104805824,0.0032680745460064
MRPS18A,2249.74909926396,573.651547140821,279.79123174689,1063.64571576694,1867.77738999669,337.444847785082,488.39954801127
PLA2G16,2372.51728401773,248.702274421532,439.313237019394,0.00498801564182414,443.632997695201,244.779551071118,1607.40073941181
PINK1,1457.00842346634,275.900441327122,3905.93945644876,0.473738820942614,4072.00969357,1870.83598742873,371.80497118626
MEGF6,929.153231181222,1314.82055878448,6704.59597951983,526.92497418505,148.01314622419,0.0606028717867123,212.933370854329
MCCC1,2213.19432202327,804.656700638501,3721.18689652342,486.129159904847,1367.82890792071,155.899760381707,586.393278749935
C5orf4,1493.12965958277,1382.22870258291,3209.30349681246,0.00211196315052349,625.031394135914,2168.64346469383,2542.54250112308
HMGB2,831.353186039041,1382.35804089726,0.36386258093631,3018.14842755224,323.899682480191,629.81298933416,24.5023859656645
PAQR5,1694.934105298,2898.15095126561,1.5714675240021e-08,116.906758992428,7.81577371855045e-08,1492.9860806388,560.164156259075
SOCS3,62.9677215532558,481.770834074182,394.669557446679,1052.14536934585,2.82965136399878e-18,2992.39114741349,192.454908835686
DAK,2699.40423888235,489.26571825097,945.390111188383,1571.2278831102,989.057124299196,2692.05931142417,2344.95290023216
HIST2H2AA3,2270.56778082304,1709.55029217123,56.0245465239883,769.330029468307,396.188725287168,1887.42968618077,4118.15501974099
DKK3,0.0445821749847558,1127.56586401374,2758.96066193615,216.072284941188,4.15906006931219e-25,1190.22352245528,4.70969731602236e-14
EPS8L3,2583.40242517071,1717.97043350498,3163.80276146804,1332.33186584745,172.468833437368,277.260267970799,5247.6900856813
