S1,S10,S5,S6,S11,S4,S7,S9,S3
HIST1H2BD,502.827025744728,577.569098448373,742.483116144789,223.280802498406,158.535472080619,415.330031716314,961.02823290472,1239.79918817842,1114.0264830744
UNC5CL,0.0293551420766036,0.460735118497772,513.820447544379,180.571653009967,506.805706495472,568.229863038678,856.953735956305,1159.26874559585,274.072079399314
SPSB2,2402.54557401572,433.95753526117,842.450752151533,295.979147774183,353.092497902693,154.918951501593,1244.82939643921,351.352315710546,435.951528355784
BOP1,17.1022873876629,614.861056831043,724.703407446577,672.999696538706,0.13547264711555,192.172278373506,501.11319938276,0.0588330861017815,629.793484640344
C13orf37,93.308701030432,2950.20789883878,243.284839888824,977.172874827093,202.60610293644,69.8763817131958,83.313079375305,180.575686821184,671.526724305564
SORBS1,8.96348387905594,1.90996803068401,8.03497805426712,292.336939318076,1076.49282424595,1178.72077538891,81.2047728052667,816.067503242345,1.06609305676549
PARVG,31.7938653507512,5.88373356796679,155.276961379037,77.2550509405128,567.805805768468,193.210726362784,526.570182248914,235.481524509875,0.416470215474203
EPHX3,1331.36076784031,123.913717101882,594.114837003706,81.8508497712675,108.444190065225,657.687829146957,889.909365240764,254.869501973209,951.307024256911
SLC44A3,1434.8478712315,809.85055232859,510.822108761408,268.755989556293,817.20319313476,547.808868666789,708.422011767504,2636.97120256498,269.163700738907
PSPH,0.205290625810546,1498.37827753094,14.8859777812208,762.305028538647,87.1343129477125,0.0505393032369429,562.646781271021,28.9126470291799,456.467843158232
GMFG,34.9334928370551,2041.38000228258,84.704162155071,0.0311380087891462,447.885358905386,14.9267580766398,454.111402865493,28.0836140670493,11.2821935877914
RUNX3,0.00505188541282036,0.906823788610761,108.365915947063,299.825060182772,563.260375760141,185.448923726135,104.658466206349,211.398533479742,61.2060597879403
LOC91316,26.818972062722,0.00100691325760325,459.268960257089,503.554818126672,469.48908837208,659.433526943235,769.496916749589,26.8342547016783,0.000611463303716554
CBLC,479.256182523262,667.602190055029,862.045966750948,401.487515443878,1.22069393666547,165.686305309443,570.563056081506,1317.13982828914,1145.99168544373
RUNX2,7.77947863577765e-05,387.583397689576,759.927012473902,391.288417479749,266.356837437388,117.481037251724,244.95827638971,0.019676190044912,56.5830962627882
TLR4,17.493351535993,556.11747867301,44.2993482584327,35.6239162933679,497.670103000371,101.401143501722,0.00527122314919392,399.440591061927,53.6030827639958
SATB1,1249.56855747718,13.6267339214347,309.24522998091,501.640719685114,1129.55012637804,678.793214254229,0.236854026217911,362.095919422673,91.1541959880666
IL18,694.507428072245,1292.18178426827,4.87513509360876,66.1168486541781,470.961866515951,12.4050683298005,397.13066155752,1654.64140905649,1324.59002942108
APOBEC3G,0.00271591428961941,1234.42593281123,8.13575061940151,88.9916145641046,345.161606003941,0.109578712140408,510.306382981056,12.5476872583221,394.001299987277
APOLD1,397.722022760832,248.492009391452,243.910261335286,180.54641428951,72.1359394054,1367.23501153046,14.4599913960043,27.5278805798968,248.486613137517
NPM3,254.940301762348,3795.50658017629,347.374427704437,581.203618122089,53.2424717738913,76.9406872831907,686.42956916884,2.87737709942204,724.780958736683
VWA2,597.919802475434,0.0772821859910275,378.946333987718,254.156662139508,1423.7962942826,705.763229978483,12.0670264134976,643.880758937858,119.378158129935
FAM113B,14.7752520882748,0.0584631244743166,184.186168180386,231.583972638798,71.9974251864594,301.857526277782,782.247448988123,220.979694916903,1056.260382928
DOCK10,1.69978579092026e-05,0.00156804485988549,39.6695302257974,203.1102712902,936.153266360749,506.830008142327,1.77817654930763,65.8567675260624,421.387054893622
CYTH4,12.2124626528298,115.076865669971,233.399493387605,58.9216630792064,363.80767771547,55.0365338335558,319.016478380995,220.747560435642,124.33181651802
KIF20A,0.00354360797387769,843.644182922457,228.780050797788,1132.66590303699,7.87540167961197e-06,2.04589597642227,246.533696774322,0.00965672824656678,823.595291699345
SALL2,0.347503701534313,1.75326398536293,0.558955233403117,742.649340410764,778.991049205471,630.109235097559,664.759377033681,3.06877147955612e-08,7.95095960387338e-07
CYTSB,1014.14689319562,183.609852257718,995.700170929014,461.144431280284,109.316025137622,114.555963758968,40.7455839038706,927.02354978563,1827.7354019628
GIMAP6,501.144853839769,463.510676280015,104.777492957727,65.6311790327309,540.445242653901,223.96820263053,0.0820167385467844,245.122367518356,9.0155179864682
PLEKHA4,4.67689627285459,77.9869800772945,169.218152939364,263.513548696846,1132.57881767507,315.229883387376,540.941340502809,425.773827044722,137.973073766666
CXADR,579.50151286539,877.589264478208,23.643572484638,761.948212438464,796.419725661097,559.76597953081,22.9882506030452,1694.64961996894,357.781340536434
ING1,122.139696485145,538.243127925591,595.173358570489,674.289647668912,260.335043097427,298.688060284245,521.029664303222,192.425897513531,26.5476219222939
ADM2,172.04759627955,0.0873845983969356,1044.9187590365,395.050424004923,306.50702243114,140.828874442204,861.941410520573,1407.47937253736,11.3964800458196
UBE2T,0.196431072687457,2552.68855176182,408.885921017887,895.899568287979,3.82230163678821e-09,0.112042777965993,331.391825794496,0.576794522397817,507.372676648192
SLC29A2,129.17950386658,153.019579896687,1207.62225121807,985.470032852647,224.111671622492,321.357940689792,877.295382899746,468.630250811631,39.945695476745
IFT172,497.351977941633,1.40089813700354,203.545674888024,648.974574184041,1099.98969409438,659.666302422367,392.894003668562,1185.48887465375,2.39220118595826
C3orf58,517.846208532379,317.997330967757,44.0350299097131,795.767749326598,581.379262709605,253.67988735566,140.443861448662,349.132870292662,74.4004983270292
CNKSR3,3.01425937102861e-05,172.332692161496,307.68990247892,825.77208409762,72.9435670375891,587.913408989874,367.860540442909,3.05923124616027,6.21667671667205
UQCRHL,339.437021523644,3232.20717523709,621.345255840508,641.530108270002,205.975613282829,57.2931508728314,665.354407003421,366.615630439478,613.241602013618
NCS1,0.149883839237408,47.6859168060294,0.0058309467698484,540.318120144664,22.4541112308048,409.626441094978,823.011607447377,73.5994539749464,1322.93199815675
EPN3,954.898760006063,0.287367585858799,681.474254267116,665.04064655459,5.80283367732275,163.774877513512,959.051466465034,945.78327377316,882.732173068188
PPP2R3C,5.2176051443361,2560.97338312146,442.958551762685,620.247061319537,128.97913492497,443.040694373182,140.00416406576,29.0947255642908,12.4768347589164
TNFAIP8,0.00158390643114012,1221.18598478691,24.6709784623157,145.233766865789,933.132824507325,121.984247120635,138.810425217059,721.805108275316,885.977832782294
CYTIP,0.0342540370241768,408.244264078766,596.548137697041,24.3669158740735,310.724378286729,379.008962180583,21.5943513233838,57.3484535586266,22.615148304771
C1orf210,1582.06355907077,693.743001675237,1088.04330288743,313.114798344493,949.152255264601,467.372215974427,747.470735024886,1337.22936901346,2.69827798630344
NFKBIL2,1.27105456431999,5.87663112760996,458.230468068769,977.526512208345,0.00597216677283881,309.033737259458,779.849489936144,1.58129756979432,750.605738679654
NPL,423.647133152879,396.100542107928,319.597726354887,127.4345833771,492.899902957298,56.9637144476054,48.0809246721745,386.056564304885,13.0960313452387
NR2F1,122.96036275779,10.9276039221244,409.078069936821,298.702172754039,720.503467148572,626.949902951081,181.463480938897,211.6847025751,0.0929535742444687
MRPL48,237.283864720422,3237.00180768614,816.144124225773,577.166606051959,117.419769210237,94.3729276013437,470.775875925949,324.643117615549,28.4161880706609
PBX3,1811.57035549766,37.926131617932,81.0082293881029,488.088081236532,252.819890538818,783.602028933556,503.430839969016,84.1995045450715,356.879246827065
C2orf79,1250.12839737871,3485.14270526517,746.351580006559,246.022519093995,381.462558726063,380.088091104291,751.043323336108,262.871049089662,142.719990030375
LOC100288778,832.309511522683,45.3820002687532,1031.16621314208,523.361574203787,425.576536469596,343.460927322928,1257.84686566275,189.380501006832,121.170526574862
CENPT,373.406223559045,172.160636238254,1013.60158933867,620.285864178815,356.254395382875,229.259271926724,1082.97538390448,177.715875486693,88.9535518962218
HAPLN3,0.000975199745435634,261.417832476841,161.074730597024,193.968639885663,1.14894063726832,5.16534906525593,340.003377364278,77.642484215896,613.212983122769
TPRN,394.408448159372,444.099810864024,1094.49575943163,587.878796302091,165.01801867564,324.44117325111,1005.61224064192,670.704675957623,124.40897779478
DLL4,535.279539934074,21.1184533584269,930.293720434312,431.781318478359,152.792117434411,866.080081456073,321.443727648834,316.424255331501,14.4953649867997
MNDA,0.00147604203223912,395.101714367146,0.00630268830892051,0.620004358356876,694.094342588448,130.330387362002,14.7846382405158,17.7748132201758,158.65924929426
LMOD1,425.818964397355,35.2474296960866,83.8114264922511,5.755076887709,739.247575722573,483.65659324876,52.275002682918,672.333434095014,0.0068496218337741
ZNHIT6,5.67373044174619,19.838333061118,0.039410532246535,720.361844323297,281.172183114652,740.538597970299,865.186370962225,252.250177667717,615.48333431138
HSPC159,444.719191595663,439.613753937951,190.075173922269,494.702166637068,1018.28818161727,516.572723754465,185.121897580275,751.966383612515,160.545791612146
FLT4,727.701560044021,0.0167011391202556,370.049040283239,51.836439931042,414.11608203044,514.242134112999,60.8260153173246,108.36303033487,743.274784584285
ZNF593,807.284008572095,2625.08310829704,843.216384116735,113.836371165177,315.114014673697,47.5296519631074,1737.95366920058,66.9362534609003,581.9422892461
TGFB3,50.740097914534,379.693804615386,432.857128698171,195.513891677339,441.818317903856,178.101917018375,181.940909481155,35.2038241003142,163.639523934707
ASF1B,0.000544930152327783,711.829787911372,93.6078978236843,967.391215677339,0.00050629843856539,0.436858614483385,760.37465135209,67.2990429906155,738.90815073099
RANGRF,1226.52234687393,1572.67190561107,1683.15083367666,275.792204979489,391.310286864682,244.493464816035,992.01562126805,36.302490037044,0.15090673367908
FAM125B,415.575837909664,0.544735134162059,253.431960615434,616.839009802606,640.144981383955,941.295099024991,403.935780027845,24.5337933320885,0.00188053533788701
C8orf40,839.038596836523,2123.69024323312,315.577569990114,545.069047534114,464.483934314962,125.445359304511,787.540016661141,691.968231151498,246.383691937719
CDCA4,0.901593652778631,1779.08748371404,24.1680377715099,850.77625955806,0.0144669411992157,4.58097021436012,570.800503040287,2.21999678254689,1084.99424229159
HDGFRP3,2.58550710616508,347.911392928414,19.2022957888996,705.638498520768,258.14789641407,126.83133493582,0.75684797535869,76.887254594785,1123.67440974278
KCNAB2,203.259772260651,0.0781823292624567,9.33005881337763,384.563894085778,567.875166071678,332.810760210116,74.4722258566972,581.088822986704,3.02365382623229
D2HGDH,1236.55731543597,0.963168462624163,927.272906875785,416.65190945738,553.779486898389,600.912779452197,994.263683749167,175.359219992888,114.345040488277
EXOSC4,879.950697967821,1901.0168676986,1081.89699802197,439.786030499071,15.149163099407,124.110145719776,1440.74237817625,26.3143723529093,446.131177024903
SMAGP,5.22224671849006,952.207924377065,49.4769248781022,428.472594178433,719.707895689309,118.159117614682,412.823288586791,2148.0513073058,1277.94939016411
GPSM2,0.000448529004076817,328.977828113177,0.221889430127885,961.860390644426,141.5057413615,717.743190740333,774.242598114602,93.889357631921,1028.73681028357
INCENP,0.317322687011943,17.0630638960318,155.810106637407,1344.74919605867,9.63767685390321,112.896856983542,138.819470561396,95.6696781560311,922.497772090768
PLEKHG5,6.00074774935998,0.887399664482096,1056.67358450059,724.934713903747,143.541096342507,340.181281255598,530.709223921792,66.7646291475473,59.6448393650042
NXT1,242.893318600126,3535.74203734237,287.560813940909,330.698973639708,47.615735908793,28.790217579756,726.353753685455,86.4373235433722,180.240923714677
LOC100132287,354.798868336389,0.00178516471785872,611.456403452283,658.725181683785,335.134083584099,414.594124659683,1061.53646168063,123.01221057466,15.6877484558269
RNASEH2A,0.59729581481568,1947.81593000049,70.3727121101677,969.038202561738,0.738674389299982,2.5620858985021,773.722476754464,18.597018851183,485.579165689976
PICK1,1048.25519821724,238.619736128559,1114.26215139293,659.903602906238,449.585412714472,327.526904882436,864.782087704398,619.551441053883,77.8356861283496
MLLT3,1903.47053325899,410.611839010254,277.163810624655,492.058410061145,653.621503364819,592.895635654773,494.94713203483,643.347404683864,81.7081774402421
OBFC2A,13.4607048442869,79.6114388261498,2.4717011432083,432.994283630647,202.145538218955,326.161713110545,641.619623441971,240.090890453807,1491.15911495692
ZNRF3,843.726597819002,99.3689089903368,283.455806101379,843.053017101043,892.326104095417,608.428687274945,267.622000446769,10.3277462204271,11.1476210167434
TIAF1,545.729084229791,0.282517501404533,1334.72819882354,215.094529045394,203.857579345766,160.28851882171,1341.12128055196,956.469850979314,257.15241439671
MMRN2,1062.87231180003,0.143634411825568,416.215861442071,177.826424776437,424.980011419753,754.094912343734,45.3637428097531,521.205518364043,8.96902771955848
MGC70857,1649.47548691759,572.332678231966,1207.8004341449,549.597627897403,208.968288738797,207.464639129742,1150.25502485026,67.1154143283022,53.0850416018546
YDJC,397.057550937258,1012.53470830802,863.521644592888,720.800770941303,12.8392647358133,25.6188012478681,1231.70545318888,169.696483157044,325.449208032962
PYCRL,579.635957301412,1122.94460974037,1157.64289538772,414.220714813031,29.4635739760127,197.097124587395,1437.30511347117,85.7755435445746,653.267620475867
SLC31A2,10.1925040965699,841.172755285924,62.6793962998965,57.0657901266606,303.762578736794,163.670206007893,151.761140281338,88.4049800090368,470.158309113493
SS18L1,29.8503594766514,225.387435056346,888.397159810661,981.947723023203,401.683028865991,704.723922081913,467.926915860821,18.5926082018317,3.33392203142505
ZNF254,407.666178804238,1219.9625204281,507.061561919283,559.429614456573,483.55912197802,1223.60938107196,392.401094669014,0.0450310114598854,1.50239937311651
TRAPPC5,423.094958180775,2453.42215834774,825.478063331491,93.2053251309785,231.393683543525,60.7461343740392,1637.4082210654,456.511252813357,502.454228543074
TBC1D24,64.6409311725587,0.407774179253396,409.621162556509,361.798742886075,956.857335670526,774.095048671147,517.830124522097,11.7205397112464,37.5654464904007
TFAP2C,16.8454251551666,192.480320759162,123.711469670956,734.237565514449,280.597101023255,592.128907316744,1126.72237340076,0.523218400814996,220.001250651292
LRP12,282.272555028917,490.469922359403,150.286774594764,793.981506595493,103.587317344101,178.282461214909,0.320943660677714,2.39277767507918,955.695660464331
NQO2,1344.35851542698,1421.32598364184,839.615773001863,265.068288481448,210.374034651818,134.182053799559,918.569645934081,105.927420297428,760.476399907853
NINL,423.011317152582,0.160066530143685,588.329209565911,897.660402187824,201.039931525365,666.954851812081,524.224224091065,3.4252903097067,0.000374931770753905
PLCG2,80.8120172441606,2.34186071116439,453.990353069585,407.237425725569,807.317340532366,300.461633626806,6.11569911810602,334.000117865308,0.191408601347331
FGFR1OP2,21.7455393414588,1311.02051319615,398.433449065051,575.55195329969,305.323295428918,507.023880880165,31.6944772808653,251.627632201235,924.995333833697
HAUS5,46.4024157926126,42.9834417592792,62.7137870326865,899.751690206952,164.177018416064,225.60222339271,979.88337028236,35.2914816868505,123.565618866346
TRAF1,40.3897215855227,0.622640824541518,128.965386598048,135.412521828525,650.751586955255,177.097995193964,404.228096108748,13.3159008381397,703.682023698749
LHPP,1478.68688997177,492.513058325987,984.429298076666,278.641485988511,465.620410780984,210.46269907542,1217.67375988055,532.516039955841,318.347566918058
?|653553,890.672367476562,684.347954043442,232.786899553418,221.114457473696,34.7380330029505,235.45242594785,1843.25149510474,188.569718543954,648.108464525858
PLXDC2,12.2593684830708,179.693456458254,41.9718760243091,61.2117319452033,571.608631634174,344.119898161236,17.5250816577403,218.705880389641,151.651924112762
TRNAU1AP,467.410775027147,1766.09699587895,113.073830434936,314.002650485954,621.127581637705,256.941733112661,1512.67857814585,21.7297554337748,71.3626130623818
EZH2,0.000830179754108753,653.440303700125,202.454203046909,1161.85481555584,0.00229420097718818,16.8782628092813,292.035979656444,0.427378991455372,307.680336380389
TGFB1I1,435.069024943126,235.930536660978,306.874638359731,19.246580309477,283.102972812373,242.599569200852,536.486032668834,508.959992324683,288.816412985027
BDH1,1269.6652838341,243.419907830993,803.055630918978,733.938588647435,279.379740641516,109.200441310906,699.781228123895,1009.79556636003,214.40097544039
FHL3,228.2864614953,374.218039111985,360.64452860472,120.700787085902,249.618003914775,215.209399547336,943.209994978892,222.828361807742,1129.41287816684
DUSP10,0.322636504899407,131.246830705116,417.180893046138,379.302488414689,145.249040088261,561.862797141326,877.881746546765,324.157460036868,71.2873510516458
CEP192,2.21768140027698,82.0480188313404,114.017416827514,1113.88619202393,519.694385436615,777.151992850446,95.0920102966725,353.71277686882,65.2384931111511
FAM128A,799.078439844762,1714.86341502687,693.417975484183,464.92991421877,7.55649049814885,92.0573295935699,1235.57527583971,443.554858734514,954.670452571158
TRIM68,691.308979698147,59.3303315983997,1080.18694428103,587.243634054179,1066.48964400895,209.734292345221,346.748185682035,257.785207545244,0.0768715804055794
HERC3,145.585474404468,2.93165269739085,10.6762325622003,525.153011324238,960.246358803439,630.400390189487,20.5945579451761,933.765286379337,848.874517883193
MRPL36,336.450111620266,1945.06069563053,435.379349959263,412.526765321965,35.5024167940294,21.1556458989844,1252.25285599662,74.1220506027928,414.388779678085
RNFT1,63.2966244085784,1867.03478738978,138.133740953147,357.139225836836,292.713443507372,579.047482615406,543.986761820598,54.769693473011,96.5551359474596
HEYL,1045.12502262743,77.4207367605349,474.679394399524,280.893816064522,521.034747690859,864.581708902733,69.1377264038323,471.308317461466,10.9489332530094
PPPDE2,1841.12731040631,1041.25914339271,1105.15346162918,75.6289503112715,145.016040925363,305.825349911273,888.358773829358,218.914924440579,807.358995155918
C2orf64,526.847647558426,3229.84509727969,590.326592649268,462.301399337131,478.811554412033,224.73254196481,872.703887926442,338.421697831024,84.7113650819217
NAA30,819.772539392094,416.151044028155,1250.36148778703,755.416554459075,398.727459598971,452.136117802626,72.2847684651939,265.12788525199,255.127258103778
DHX58,352.275606998602,3.24464867838187,456.252223382487,131.428611264971,464.696372135279,439.37536696694,1262.49762438199,663.659146894822,488.732392282165
ZNF428,709.835599868203,408.444082062593,894.087126304129,619.115428016737,191.220733328295,213.956227525189,1255.86812882184,218.082270601552,28.0569628719286
RASA3,300.282471654346,2.6849364950815,166.828916910628,344.461422775602,317.835668508237,104.852223520015,18.8720726592982,2235.76334206778,553.655759000703
LOC200030,137.900311138929,2.11831649606433,566.144806371139,783.663459350287,617.642656140891,869.17968125722,334.489949265529,162.594987872522,8.88805019558022
MALT1,55.5139074280157,626.406470878051,262.3968396906,662.187084757977,506.968580628195,666.267272887854,131.607880803824,146.224532775729,368.745334697832
NTHL1,948.319182003862,1640.30374650303,1025.81842437059,248.762184491091,336.792878947574,347.33842531748,1285.3505926931,56.9533872177637,22.862127766543
LPXN,43.1762274741669,264.965849776319,250.239805625873,91.2959738176919,599.281024064807,200.809619920817,218.760269106669,272.568503900818,195.403946822039
SSX2IP,0.653281069977408,669.927463144925,252.405200286136,1087.38553695972,64.1517753508468,108.045377481085,57.5398576510096,344.258790407055,438.181988258957
FAM58A,247.390723297502,2842.6660247306,410.789091754504,207.361202310721,174.671366121619,9.22562155070706,1147.92397216103,225.797663665887,353.043832871926
TUBGCP3,317.811318675537,130.424563315943,171.343035480962,996.291880964575,620.559804967664,497.400263873821,85.8280426705587,277.551359903211,432.449499488426
MAP3K14,2.45877222496105,0.757498833375789,33.9722446092234,482.93483591938,833.538398030512,375.396361197341,234.38658325217,321.007610368665,509.104639957292
PHF5A,427.122804741646,3432.70915569137,216.155685879977,528.434429937828,349.35846372774,25.600758206208,709.530467328061,539.626431433207,588.519071528103
NDE1,4.27457134017524,37.5781013203335,648.640407891133,672.289820127619,505.112634692094,684.096547178547,401.9274082456,902.231616036502,899.480686881292
LOC25845,283.498761724452,343.067825896829,361.951425549677,704.271638289466,240.086742714349,410.639967195287,1149.63212643204,108.832488779825,188.277280840115
CCDC28A,917.994782833122,1261.69801906079,253.8094891991,217.519232165709,807.194168015197,341.841516158928,551.866100900345,612.544136501172,33.7673747423334
PITPNM2,749.266750199473,28.083145069697,909.049320978226,536.696796258778,249.731217930965,937.319681228341,116.763048823275,2.01082281348518,718.570416154356
GANC,966.10423199398,659.911506635401,118.171468290973,162.255428929883,1426.7425915281,924.745535868331,27.6807361126481,472.353374689494,192.014448870528
CD86,0.03315521295662,748.772033544677,35.9862300963384,16.3829049510937,270.078245059632,103.905648306573,154.642999043647,16.8620784611897,227.722239389936
SHANK3,735.593271833987,0.00123471480957167,473.312173962499,292.389370501838,368.035803949713,994.99794968193,77.014521144032,284.831006612523,80.373936561143
C11orf83,408.728046279516,2319.91562320998,861.769117320197,372.732548010396,20.93720497992,49.9894068918217,1290.38662524257,78.346950022285,191.447843022364
PM20D2,1.2636442190146,1183.69827988645,475.155056216676,1005.44155636586,402.977975736539,496.743744114292,127.321672053269,19.0549600117222,350.802707295586
AP1S3,149.967239549021,324.313066786809,343.45844250227,415.064152027836,299.64788148498,393.828114748886,192.580264816576,2011.18853572806,1924.58428167217
TDG,48.7739205745354,1542.96972428725,958.052313729213,1163.62838070024,49.1676437512724,262.453750783378,18.205886056161,167.73471572737,599.67967613173
FGD5,482.993450690314,0.00516990589497699,40.8851714602023,29.4704389803431,475.865717262455,522.319740136977,2.57248337055434,1555.08994029823,7.89185935547669
HYI,1022.7800212581,601.868760521296,627.177533530235,127.407675464903,898.372787548312,63.0731762914084,1067.55300732841,96.2307707296839,213.67930609406
CRB3,649.789188185187,2136.57951811798,899.570421614285,115.754150295413,813.149488830015,660.633806559228,1088.51633480779,1179.73094719268,265.255871429346
TRUB1,468.889204506139,2205.29157781078,307.952594404174,869.895471178575,421.434684781762,471.48682569613,90.3996510016698,171.920661457074,612.474653209189
FBXO45,113.43222279119,616.016120282395,67.6418460725387,1210.94200912818,49.5937765113315,211.611139138801,190.938952898772,259.478474821533,1464.92012086546
C14orf106,4.10298781674629,596.554438286729,261.722016811592,1087.50874740342,452.847882915361,293.887523302589,3.18716732968064,83.4698513121264,269.789502992604
DECR2,1361.98895916299,732.90188962527,1207.90170588214,140.763095237004,529.075541881878,185.213859747948,1313.3016055125,391.741643449031,377.899159364562
RELL1,1.16426394187294,65.0194742228877,3.79756795033942,303.637287168795,264.907931710381,400.609156121792,827.437320227754,757.489335046132,845.875131768068
TBC1D4,19.3931927252694,118.579427710433,134.441735632067,752.023659360833,730.585599350847,327.685362923739,6.29414372921822,219.765465578309,352.336102379851
SLC4A7,9.00067898577164e-05,537.454610167026,211.301453437486,606.599461559736,606.609496971653,559.550939893472,27.8080301913178,50.6664167122709,266.987936305655
CHORDC1,223.321341768272,554.279699558778,768.850045991116,974.979572827986,123.156849166753,247.696924873229,220.574054010654,161.730949646106,876.132477752524
PFDN4,198.337568279523,2770.08792515339,519.283967108189,540.596539961306,1.38893039527948,83.4840267879018,615.025336944337,14.5068482381415,389.646801552584
RALGPS2,0.766111443918804,116.649038090659,255.630805093957,735.38203492704,90.5598593023022,937.412024727465,192.673524203555,602.929711505872,1552.97508478038
SSBP3,256.655692299054,82.2375014200345,225.488043484221,805.885557624448,726.937442676004,323.880867611337,847.569425239902,1174.75634087995,94.4847995756149
LPP,2.63131590782479,11.8207056028001,320.376615703028,530.183687496427,522.170316766052,739.357119512396,13.0709258184984,571.761640671652,671.750451257288
RPUSD1,610.328739507953,893.428498095136,935.95849405568,370.140154648268,204.185857821993,211.447098062526,1217.71384875274,164.845096030235,983.978564102316
FAM118B,0.110533117997975,1615.79387269507,84.7193417269938,355.390602123219,1302.00342590099,252.119169089756,242.951125445454,703.502063744168,93.4613155420243
C6orf1,785.205016780677,1348.73552546415,187.59953675001,233.30575358698,340.489797798052,118.631291214667,1434.12078107035,214.688238003364,93.9704258959508
RGS14,942.253996023444,936.721830984893,590.029266532221,120.806930675973,532.012897710091,279.786597088674,1261.7756289675,185.588466882851,441.409719184766
CP110,6.28071254926081,22.6107343061862,451.669733950802,947.618551607287,1025.51606834285,582.216378236681,68.977854854831,332.397073802662,24.6816857866288
SFRS16,570.059864190493,82.3434170905582,1026.39431353414,728.06397519865,339.356474937617,598.263067056893,754.611296163132,273.044994343284,321.003480569349
C14orf156,574.991046956969,2665.73000494687,801.138283459134,537.112515023553,140.801010383193,11.3246465828236,931.060899263584,312.772698502792,496.398589436681
FANCA,2.47935204979864,20.475526456898,700.589704462258,932.059404973039,1.66832811415474,67.4302292198421,532.943628716916,22.8801179835663,648.423662266806
SYNJ2,0.0280569992031094,0.767112633831314,157.926101963436,951.222373921923,179.117457885435,156.784047288963,144.198262120531,989.191214175629,643.994510175496
ZBTB42,1209.26131808677,138.182717267208,1185.51892678287,585.281164005872,594.577932193047,553.598780025921,858.589758201892,331.45308086411,70.4957834151957
FAM57A,69.5343272285044,727.352782812848,538.600580182603,606.615244939502,781.945517727589,465.989170073277,553.733906706269,1217.05463558704,775.609762145458
TMEM68,410.118549217335,2194.59439930217,697.283031235899,596.925590401926,286.56483682069,684.019902204603,459.829188045225,334.900734493425,479.76739018065
ICAM2,738.194547702323,1057.48391671847,404.226879500109,10.3438216983562,559.376002894443,358.445165108889,711.230004342433,1138.43303291783,128.630047386735
NUDT3,338.048159854562,1044.8147269622,610.733445851186,776.213671231772,252.526711851747,378.979960434515,587.407381887615,116.097534553011,461.790172719991
C14orf167,264.542590374423,1889.85645234704,849.24759332681,683.341830559448,792.208101820017,298.916516666283,180.234633444429,407.90064107382,1.37576388857028
C9orf150,584.906754848955,728.734959540879,114.220253450572,363.858553984893,486.452034902622,214.711301472452,852.712943064585,1180.23693589694,189.418629331873
TRAPPC6A,1287.4486603252,1584.69701477026,122.973715411494,382.012482026172,376.051435519653,214.030334721867,1013.94094500449,361.397685857716,9.63679119962599
GK5,45.8968287945382,60.0453086875074,473.399781279875,1112.37545784207,548.626904881521,462.682483566056,440.135913374027,970.65427347528,127.238768683164
MAGOH,411.797253327872,1701.51172516253,455.029232689095,750.383197688382,181.212158778964,174.731934669942,1065.37549441344,302.144478516096,545.325605127843
LPIN3,397.556352908177,0.291019059232409,611.398316634561,513.798465574601,428.667603910015,668.602411840742,1039.11026462683,327.070723803116,331.112332367968
DGKQ,978.926062213247,0.0174946394701323,948.429124527893,402.536266017255,456.887035692274,518.884540575791,936.748208424826,1053.67451552603,859.588492495694
ZEB1,363.790357944845,74.3459298760475,119.841338995393,143.87577892109,624.547594893703,447.128088092149,4.76303183572629,550.033601317457,171.284448363088
GALK1,263.871739753372,1546.71443337244,394.502673159198,347.858665363893,14.0231201577564,503.097513675408,1534.87115197928,17.2910851802792,447.121308405862
ZNF271,301.792327969266,832.461571778123,680.523868743769,650.070626302354,318.185258920494,683.25666128956,336.656967096532,330.410400779019,183.032660516419
CPPED1,506.936719457256,196.317575956943,94.2194363299277,470.873716412897,658.918098977778,141.864795296752,400.273580734818,506.95379145221,983.245136378026
SDR39U1,613.446810798884,600.350472424905,951.436782847659,770.363673824441,564.137024858372,156.39362740235,1026.44905708018,196.164476713239,19.1995705637656
JMJD7-PLA2G4B,807.75269878657,37.5639511983886,532.826009241854,359.380029937576,1042.86542983695,586.849074404869,802.838618242604,462.709202022864,20.666250716827
TTC28,197.08361836648,0.176534270117114,717.713290495905,566.657804834518,781.478864659124,964.181442137393,3.86488522277834,68.4915122775478,0.0560578826713967
FLI1,269.312923434768,6.92430369954322,129.265356978658,135.065505888642,642.817061717807,409.41130548334,0.645395600197338,283.228129715488,1.95274654687619
CRIPT,329.82629174795,3290.37100775243,472.411513426017,399.828175462254,183.254392034174,291.473235289986,364.701106614842,260.887635874105,383.581002588034
SYTL3,518.300153509568,345.325791071235,831.847238557982,358.154161162652,337.338864265952,568.505083091774,534.210813529367,0.141522152846256,2.39660974045561
SNRPA1,459.474531132996,1447.35884782753,1019.773787658,820.902400095052,23.827789378422,8.0367488117298,509.726170806057,443.946866535812,1241.06540585965
ALG9,506.876289307044,544.892341139892,992.836260716544,776.36638144576,502.259694124352,529.079115675526,368.780952481581,234.198403347004,132.057436313485
MFRP,576.806793880865,388.813751757876,401.629354629576,9.01830314347665,259.144791031145,247.575445116354,720.316309006766,509.996548044136,5.77371718922172
KIAA0922,0.7230194401714,0.789778570020393,20.1402670567939,710.527909954403,476.646481640497,628.847317452244,291.989262106581,0.047574645857311,368.181278042782
