S7,S2,S1,S10,S12,S8,S5
CNN1,1.64476719683409e-23,5.62515748963761e-33,0.00021096292145107,2.13864430659513e-14,20.9310735114557,1.90951939521237e-37,1.17230009539277e-05
SDS,55.693897860554,2.31875282833287e-07,27.9407341028326,3.56934258334363,1.03430133438136e-12,52543.1879101395,0.00132539915959742
LIF,1.31625141390009e-22,1.20762731911093e-35,5521.10973350218,0.023928188123082,4144.06758307572,4.03797448088715e-30,1.09232088321545e-28
F2,1.09832373127382e-34,1.51684175631933e-31,1.80267013006411e-51,2.65216635184684e-29,1.0970347208164e-12,51744.5071670727,4.16254824666337e-22
UGT3A1,2127.5874011697,4.94647991196144e-17,9.06354199750746e-17,24.6498859368181,0.000982736229783511,1.42380711491295e-08,7.18044879358476e-17
CAPN3,757.706990000558,1038.60402095793,9.50767362633506e-21,3.53419563197604e-22,1.23099357074896e-05,1094.94961263387,4.25627409348999e-13
ELN,7.65334946510482e-17,4.74160028718366e-25,0.20020923321849,1.11021724885262e-16,3.4645453820887e-14,2.62949653345038e-05,7.85457040452751e-10
ADH4,3.76749066964393e-89,1.81987120147607e-29,2.11416585428612e-128,6.88977767412861e-48,1.48644801970339e-122,51907.7153297999,0.301129481258663
GFRA1,789.43066501954,1.67971430752693e-21,4.8351710861571e-20,4.4053744368519e-05,0.410289062605145,2.25171734301062e-09,5.56141662727445e-25
C19orf33,1.51915718171886e-18,6.16533706485007e-44,6.47838947925571e-17,4228.69778348483,4748.26430758868,3.36521214801194e-49,9.67947298548627e-19
PTK7,373.661340037925,474.149046072799,133.067162050793,1212.3013744896,3783.17377472421,3.60734424410515e-13,1.70682091322657e-12
IRS2,3.75460105945427e-17,3817.25659326871,6.23768953254134,4346.10771838774,4872.19559619865,0.00383453366970506,0.094007200270195
SCD5,548.186814625106,2.80107377899631e-09,1.06529918711358,1.07671368694127e-07,10220.4484994051,4.36537368571161e-31,3.30270695541615e-06
NEB,1.64029496056898e-20,3.59732281031036e-35,1.01354915848828e-22,2551.22637217706,1.06664265129416e-19,5.33465985723624e-18,5.4620990511957e-47
ACTG2,7.70240548501803e-21,2.95223381138731e-31,0.000922988427065335,40.9958485644252,1.11179428153692e-13,4.36933801373029e-28,1.8115433600359e-12
ITGB6,250.340430641973,0.0225196863208136,0.00113201929921176,1.40563147187399e-05,10181.9164084903,4.15645728701542e-16,5.94678415360359
CHCHD10,505.939792680122,4379.90289475729,681.195023242283,3360.17973387665,7.51790271876708e-12,0.00201544809555267,17809.3681024529
BRP44L,771.254262043837,4205.88482041769,0.688909308396929,5390.2615356795,9.10264067898044e-13,3701.74291601992,21657.7614153735
PTGIS,2.02737271427852e-19,6.58483012551423e-28,333.200008965797,4.60348203651144e-05,9.51445583876428e-18,1.04003148527673e-11,3.55235131457487e-08
ANG,567.149147329403,1.18706971222117e-31,1446.98506253344,3339.91050044064,9.37526194996807e-09,46402.4005985012,1.77678330962807e-23
MRPL34,453.851652285296,236.289346921327,14.3651726501882,3526.74955712404,3.54460205097144e-05,1.72005920842599e-06,31896.7373761244
KMO,752.121318719529,1.08145512528162e-25,1.94048811140503e-05,5.52832559924433e-09,884.744592061898,1.2978361745033e-12,3.83924099472391e-17
C8orf4,1.51768378974916e-05,2296.72441718829,7357.41509948043,8.23175039219925e-06,8533.05665992364,9.57297948197796,1055.98906582331
PEG10,1815.42237376724,4.17449498469695e-09,1364.39206356574,3371.21851586564,2912.68420288878,6.54591284606134e-33,5.61035186875319e-29
SC4MOL,1112.96252008012,2.19974531379517e-06,2.77008435141349,111.767039413902,7.39968343802202,6689.86104074871,28756.1577703063
