S5,S2,S1
PDIA4,1948.92322876699,549.409103599189,2312.46317157058
SNN,274.945749471259,0.00038956820093393,5669.58233042265
GALM,861.763729088903,3019.20672098481,5.28056246417376
SMARCD2,1953.68034475048,12.6617530186298,1879.68615462491
LRP3,2255.68540441875,2918.0831550642,2949.80745006609
BACE1,1975.1680962397,1954.84440615164,1913.32059725695
ANKHD1,2795.00812008636,572.659541007157,4451.63892550015
WLS,3328.79929492851,2185.29663126115,2233.45635166339
RABEP2,1317.1675106169,2975.81678410302,0.104076055343818
GLB1,3009.85280388445,2.13034909097763e-10,1462.46263369391
COL4A3BP,4085.97528740775,7.95457458669058,4825.85282331659
ORAI3,1195.25924527708,1576.55379561814,762.419299757459
WDTC1,577.065191034128,2554.89827655443,2195.56471027266
ELOVL1,1828.97587173361,1543.0833829406,239.113905022222
TOMM40,1930.17803000179,3882.60710987731,2560.80628526758
SH2B1,1107.8167793248,7571.93819964223,2212.9555694602
TMEM208,0.631104561403773,5422.88090953637,1082.91460658936
SRA1,2138.24961874219,2375.30518216782,2509.83690265489
JMJD8,1581.86989389839,4670.58176141554,1.77979020229435
GTF2I,3100.49917256419,2.21377914080324e-09,4775.12847045117
MOCS2,1211.724027348,824.234277876698,2989.13146149959
CDK2AP1,1909.05435220102,5128.70616545252,1560.46355185204
GPD1L,4442.45919146595,0.0799456836938081,3273.30479437033
XBP1,2178.20972086552,1.16977445771785e-06,2505.26459607177
NDUFS2,2784.70365711179,719.556013273283,3213.86232944903
TRAPPC2L,1425.80047440783,2198.00305032888,463.896054397668
ATPIF1,154.591877322094,7103.064930554,480.700863571395
BCKDK,1829.49771734334,1105.42040835128,2264.68523379901
TRIM8,2971.01159760732,3685.62590743048,1943.25823198645
TUSC3,3462.77681297016,2.2140794932557,440.785103962939
NDUFV2,1448.11619604798,7288.23341438937,757.886123342718
YWHAH,3136.57884467644,1938.23706605176,810.569461410002
DMAP1,1944.15306157968,3007.73595405502,1368.14793006615
TMEM8A,1194.01666856035,3780.08004287487,616.571512519416
ATP1B3,2659.84569519449,4330.32516633675,866.972705115451
HSDL2,2737.92585323651,3494.19194134703,2147.79580757095
FAM195A,1129.46525963395,4174.49816238684,39.2795595495862
FBXO21,2812.81262352152,1277.09553064706,6086.34197014993
TBC1D14,3237.72617647341,2025.30203304505,4316.91016057533
DERL1,5401.42949320626,1156.64084168078,1810.46418893192
EXTL3,3591.80642673283,2640.26237526091,0.0311660739216227
NUDT4,2583.1610253303,1650.35656357817,2001.81078858738
C20orf24,2120.64964734343,0.00021910025028769,3684.04588626614
P4HA1,3372.19990563172,1306.16044099488,1144.13202712601
HYOU1,3700.29805775497,4.18610930235709,1663.71851609507
HIPK2,1145.65883625203,0.00814790206267178,3736.48414182707
BAIAP2L1,3658.21532993075,0.287242743910861,1660.76365452975
TRIM24,3417.10589721568,2876.81451662088,4179.79688210382
EHD1,28.5362962479222,1667.85083215098,1485.77938971374
RUVBL2,1502.20954348875,5474.10033257921,2054.50794863134
EPDR1,1137.89551494599,1.63019504455966,4723.67968532126
RXRA,891.639808147469,4182.72306275689,4429.69809637493
TMBIM1,2467.43840061205,17.1665044927857,1885.57292528748
CRAT,1875.05059650513,1921.04909497691,1715.24757718045
GUSB,1392.45741697118,335.500802181013,2957.75903351971
SMPD1,2062.74648848612,474.081473354213,458.027451049402
SHARPIN,746.055482753782,3653.0992214326,1.49965593348129e-07
HAGH,1822.72369080593,555.666635610361,3954.03104761671
TRAP1,1977.04875774496,358.335835093624,2339.98776189052
PELO,2930.5653798523,0.00603204951507139,4263.3103970632
ABHD12,1173.30564169388,2348.64828881748,0.00363518247778802
KIAA0100,2574.63603555765,132.751741044213,3970.91334819771
MARCH6,2916.20149077218,2259.33200659263,4290.21273812708
TMPO,1009.61445241364,2279.1738488134,2974.78429497143
RPL23A,2359.42097191043,3793.44151683005,0.0682813737216592
FAM128B,996.922555655591,5851.89098304682,7.84131329096319
ABHD4,814.609460301516,982.114475950806,3601.98383318343
TMEM33,1652.33598945464,527.765643300233,4742.64316456843
RALA,1888.74506299423,664.407173939523,2437.88295650725
NADK,2078.076427031,28.1658745549958,3398.0852574298
UQCR10,2154.88247270528,5493.90010611847,960.781798939097
SUCLG1,1016.79343889475,1044.78643125018,3058.90672226858
PHKB,2856.19400484801,999.30461517368,2801.76249799988
MTSS1L,3095.29375469133,4776.23974073241,1732.58407156271
SYMPK,2269.78220812631,5386.66372944709,2474.89137818501
VCL,1184.03645538145,2025.08637254831,2937.95557714203
SCOC,1557.2303392473,1361.41374750883,3743.40941868658
FBL,2043.9015997443,4319.21952525576,1235.56732060033
KLHL21,972.377668851359,14.1238396195884,2183.40901197616
PNPLA2,2275.59214019953,2938.75689195539,1007.83963644364
BAP1,3957.50340206505,3041.51963676752,1553.10820331168
PCNA,2104.75566590782,2032.01065640801,1352.43671519073
LRP10,2685.45673667748,7.9806087526178,4770.79589992788
KLK1,9.8190257528715e-16,4.65424184600558e-28,3.15611216827476e-13
CST2,1.96797934498605e-15,2.42802088249734e-40,3243.09011674259
SCG2,1.19865018369437e-23,1.32985035524794e-24,7.50511734814145e-25
APOA1,6.20338118239926e-38,36110.8536852247,9.89107946022993e-49
CPLX2,5.06506594585884e-24,6.76284057251465e-10,11283.9011702848
TGM2,6209.36303160024,2.34362564531733e-21,3.67162252927798e-11
CILP,1.23723883219782e-36,2.42270399154291e-35,4.95789606372944e-34
PLTP,3277.43306056628,3.23750218683605,1.88990385500582e-14
MT1X,0.00262131508405196,0.0746465637583091,2.50904787072802e-08
VGF,3442.76385400354,4896.1453694123,9141.32102830571
TPM2,2.62176267752577e-14,29314.6533536812,7.10266135489255e-15
TIMP2,1.09226737848595,5468.3586578568,2635.56664201299
IFI30,246.821878660688,1757.77809092852,0.000707534803738749
VCAM1,2994.23148944795,19522.083603973,0.139379564224396
SQLE,6831.81509318002,2.6025799192287,4461.2555436096
LSS,3529.49314184493,274.16387768039,1860.44250289469
IDI1,272.715529106318,2.42335862750375e-06,10957.1624531981
IFI27,4271.31951637683,6.2442785503373e-08,5.98408882891587e-07
TAGLN2,2569.64885343317,1.27394561640313e-13,3598.89009095629
FSTL1,3355.10256066967,12913.4392151029,5720.50686381317
CXCR4,2.01183629229594e-06,2164.35513051558,21766.6134774976
SOD2,4.60552635875221e-05,1040.96666353667,4350.66788131396
C19orf48,2936.86521694558,12194.9824871422,10547.7751462392
LSP1,3596.26525139263,23821.7855323113,10443.3394640382
RNASE1,4.89009456612323e-11,0.000367911895017814,5.34603216461351e-07
ITGA5,2.02900400414838e-15,5.39403113546042e-15,860.801241718525
AS3MT,2.5007277950338e-14,18767.1050293245,14875.0661652035
REEP6,8.04923320126673e-14,3754.60661406489,2845.79208562175
SERPINH1,2433.54340119108,27606.7128805317,4617.80062671936
LAMB1,13932.3502400463,3535.32362301306,9054.5505727434
RAN,8908.47757821226,3701.59444923612,9027.49107824914
GRN,6553.07701021663,1495.27444765104,560.904099485597
TPP1,7515.17406409561,6.30148527913507e-07,6603.65252823639
CCDC69,1.37413243035606,3436.34675732669,17222.6032709861
RHOBTB3,5368.15043605547,2587.43034561005,15507.6657359445
SOAT1,12654.3426394335,32.6751202299846,13345.4694128764
DUSP1,134.132242569066,0.0116585032131677,12356.9658125098
DNAJB1,10293.7088874122,7763.43273598184,5916.98183752991
CACNA1H,5773.52800553095,3063.7708425391,8577.48215859426
ANXA2,0.0230684205281128,19.0065102273806,4847.90571780102
TUBB2C,36.6711256493396,19915.170482443,4517.50566362784
HSPG2,4551.39560125486,8095.4206339161,0.062810142349676
SLC23A2,14789.1901493019,3399.19296752959,12108.890411297
PCDHGC3,49.1777874636825,8626.0948334306,5073.08851478102
MCL1,6202.14508870509,1.49834090803821,6032.49243321506
TPM4,3074.02160461961,12814.5973393197,3678.36550392449
KLHDC8B,11815.0462650488,7335.99861995475,201.43574782905
RGS5,1665.79481394757,5472.59583724793,2922.73258820565
TUBA1A,4310.89410922694,2260.58673116412,7269.01984874063
PTOV1,0.435766810851904,23156.709716642,4993.76165838332
ECH1,3242.72660380722,15698.0048748936,1320.44344444623
JUND,3176.18499040471,20890.7439724677,530.64559281819
CD81,6909.81397201018,5961.3281804812,9.53960565258072
SYNPO,2202.07252678747,10.7713070803256,7801.48614046868
RPL34,3032.37612977537,18905.8828125829,3282.10139914122
RPL14,6524.41416620821,19385.8550659487,8.46480966463066e-09
REEP5,5283.82533351226,2487.22034088075,13285.5460893585
EZR,3847.75519586688,0.848673081608783,13800.6555836347
ANXA6,4532.01311684307,4145.86431637218,5201.4233027092
NPC2,0.000916323629161845,16705.3082896492,7178.8969073543
DDX24,9527.59528979874,1401.01451925208,19074.9879135645
CS,9626.61938086081,3.56323446185559,7653.8078755326
FGA,2.12431977535258e-29,9.30873928890612e-23,5.1869388580163e-19
CYP11B2,2869.75020948272,4.3885696639987e-29,2.95128488033544e-12
SERPINF1,1.90377233649523e-13,1.87082026338037e-11,0.00433592074272812
HBB,5.26912594009012e-18,1.11413953085376e-20,2.50199200865592e-16
CES1,9.53499008442677e-39,1.2846812356459e-24,0.141288386575635
DUOX2,1.5361560890018e-35,1.98651483325192e-17,6.17225273749984e-45
ALDH4A1,4.08262210545199e-16,2.05442417196013e-16,2.22289115600281e-23
HBA2,2.35461620141113e-17,1.09175245447851e-16,2.5820344267242e-16
CST5,3734.83070953451,1.3379834248836e-12,3.28998329468208e-11
GSTT2,4200.70407147726,2.22990109940201e-09,2793.02376045759
C1orf115,4170.37426543021,4447.95603485738,2331.14494948685
MAP4K4,594.475048152623,1625.08415966376,0.85873250491345
KLK4,2.45498346238798e-18,2156.11614922169,2155.47006470012
PTN,93.5587319094351,7131.77821081111,1524.21650278237
FAM19A4,8138.28775689509,1.48955811282898e-14,3193.73888558254
PLIN2,1.57095362043723e-08,1.9257479766878e-12,1890.40753866721
TCN1,5.4377016276173e-35,3.55169536144836e-29,7.14170546501756e-35
MMP2,884.265463510544,44.5897837154846,0.0752622135243006
HSPB7,0.00722286223111974,6.18119762609233e-05,2.64427002429906e-11
ERRFI1,6.43531649833342e-17,1591.31165641215,1467.42857325811
ABLIM1,3734.94900435882,5.92639974298637e-05,4778.47734499915
GPNMB,6.19120926039718e-12,1.60752785921849e-15,1.25036369354578e-12
TNNI2,1717.51196956009,3381.84206405912,3.52612311516522e-12
OLFML2A,268.635263317219,179.615085411241,1007.78242222489
ZNF117,0.138520710619827,2710.61995051653,5996.96377097138
AGRP,665.601090749655,97.5280259221259,2139.942355958
ENC1,5256.7530510849,1391.04925175442,822.245859105944
UCHL1,3.38960867334553e-31,8.79967750434226e-14,1058.28441139316
CKB,880.081231083514,5335.79131404129,1.63018600867997e-07
FAM107B,3579.00982419629,3.01329729947093e-13,6629.75711549573
FBLN1,772.971727097619,1.39227302551227e-08,1.00639609453955e-09
MC2R,8.58988336150243e-10,3094.97584710554,7.99106593130667e-14
CDKN1C,402.94442947969,9744.15725520567,2.06909071413154e-05
ZNF189,1.93465202480946e-14,6857.94145468249,5109.09116134085
LY6D,7.59731403691928e-11,1.89124011863894e-15,268.828127264491
COL15A1,2465.44815596926,7247.35718691055,30.1491613969636
IFITM1,1.63616883646731e-12,1.5826086259538e-13,1.23898162144232e-09
PCSK6,1.13309363844682,8.62957733650094e-12,1178.46789563457
STAB1,6.79234271369757e-14,0.0648823721033086,1.95094935253913e-11
VAT1L,2703.55657125934,3.10000314091552e-19,2651.88014338134
PRKCA,3.70236593401493e-15,6.94205698834859e-08,3.50667380403354
LYNX1,1723.3020901287,1910.52880528996,1713.79427659542
ACSS1,2273.15554537627,4831.3133714343,1.26665186385208e-18
CYR61,864.24255349263,8.61328658960939e-07,725.025464177337
LIPA,25.1517420363216,395.089227382929,2.08943430857056
HCFC1R1,4.32650801572209e-12,4019.53084629033,4.73709308701503e-16
SGK1,4.576395150884e-05,1.59966515633853e-13,2882.18359980661
HLA-DPB1,1582.22807634768,1.86587408141284e-07,3.35647705745779e-05
ANGPTL2,1229.81981258177,1281.70320316611,2.12882459881702e-08
S100A13,1.01226844554233e-18,2205.87227292346,641.134158728134
PDGFD,2952.87095134992,3141.406359923,1.93294897058718e-10
OSGIN1,8.39238251850447e-13,0.00702628648864335,5.97007278494932
ABCC3,1613.69240417031,3243.55075024036,4876.07523166173
GSTA4,1962.09908030867,2118.94709304989,3027.3692204395
DAK,1.8498306505813e-12,2.19527618743946e-08,0.000514473884443707
ENPP2,5730.19553424583,0.0296257222296705,3940.80361960643
THOC3,1368.84853270665,744.30595265101,4243.3411454553
TWIST1,7.12852208898905e-19,5806.58600114238,9.32359664879152e-18
HK2,3.08608307160678e-15,1.13659671551498e-16,2655.09091931477
IL1R1,509.46268692689,0.0551690286221483,7648.77883734365
BAMBI,3530.24171087043,1572.68056002819,4402.51844964994
EPRS,4248.79203299101,4.6096260198477e-10,1341.94395672704
LGALS3,2268.13515406841,3038.96243664545,2030.3137440116
MMRN2,0.0476944098497737,2.60007227272156e-08,6.37949493899187e-06
PKIG,1342.82483737968,4303.24486906687,6.76356363905464e-13
CLDN1,8381.59900047681,5.64008677034874e-06,2100.68823926203
WARS,1302.9534603561,7.33324316205818e-05,2816.084004361
GRAMD1B,1.79024812183327e-14,2.80956924869352e-16,6060.32337375303
CPM,826.857230014332,1986.92292897291,967.5294664555
SORBS2,4955.78832223196,196.178335735617,6645.42838345625
NRCAM,2652.29390544233,332.744961760449,1694.23086952524
PFKP,3231.12353317162,0.561405475272612,2285.05494880916
FGFRL1,1136.63468292942,7455.82427072697,895.513380910793
ACTA2,1846.40392221706,2015.77525389335,1503.29842551542
SULT1A1,1826.14341591159,1119.00567616671,4831.22762617875
EMP3,49.3128142765036,1391.61451062094,1.9337602978941
CFI,2593.1062873021,73.4262038281938,0.108561325013277
TESK1,20.2798730324339,5818.40008335425,16.773360356003
TGFBR2,2930.43861412143,9.78369803066259e-15,904.819727268818
RHOU,4848.88871354268,8.33229349636234e-13,4192.67303624782
ITGA1,6869.25866070783,1.07412784235194,4807.21589867224
MARCKSL1,2372.22949966798,4282.40469401205,2708.98042377542
RAB31,2478.23995760595,2594.40578516061,733.64924062808
C10orf72,4953.69943107956,5491.89672924405,4527.04249079291
C8orf33,1776.13347990801,4854.74493951132,1395.07021053978
GADD45G,3.40803475312086e-11,3863.54828923223,3154.16278279427
SH3PXD2B,0.00414830557231385,9.36759598628012e-06,4636.12799481922
STMN1,1653.4091085421,6244.75721447883,1463.01446673158
CD55,2985.75226943654,3404.05045485071,2171.97953675337
EPAS1,1558.61669715887,1.26982477003797e-10,1634.59818517066
ST3GAL1,869.643145023487,6315.85273642383,5353.15568806776
TSPAN17,1289.51994228234,431.610435061705,6113.15185957687
RORA,6430.33737319556,1.29788288452419e-11,4775.64401121913
TGFBR3,1196.81945344756,2325.77072746213,5311.45479275492
NCSTN,3960.52951964631,2613.84878169985,3224.03903705104
LSR,2643.71811334656,8930.05300835739,4.95925889144516e-08
DBP,3959.87932114443,5374.65247585224,2788.03940153931
ARPC1B,2374.80199017267,308.24181440661,215.122661576646
DCAF8,3110.0160404928,1216.97429645012,4431.75456287668
ACLY,3855.71776070402,2.26927974295622e-06,1838.5587086441
H1F0,7077.65916571965,966.071673223336,1152.96796798532
CSDA,2500.45959527545,2891.76807476346,1302.60218065324
SHMT2,5111.71807692241,1025.52797439107,1542.52135488796
TSC22D1,8710.64654783552,82.6573436397993,1856.14963784414
TPD52L1,6058.10796819654,4941.84366928659,881.714020360693
TNFRSF12A,159.645521692983,798.259298492921,3200.17511535623
PDP1,1532.05493437079,52.0983957962153,3817.6666337048
TST,1539.21068820134,852.504107421511,5709.83797593298
ATP5I,1.28672810252233e-05,5952.23005536743,2159.99172445645
ST3GAL4,992.591434524347,8763.39617226528,812.674715218615
SDHC,2471.50719592217,1.08323409687477,3788.70666496541
MTUS1,3071.81841271759,2693.41476094347,1174.75292179325
PHF17,875.693864785979,3618.90227762962,4516.30672837092
TSPAN13,4538.50586895406,4467.06965369186,1441.38765067144
B4GALT1,1.46276157942719e-06,1.54855940678119e-07,3467.45313086363
IQGAP2,3427.09608976082,0.00204497897354848,6800.10990914813
CCNL2,711.96327996033,11684.8457233872,1604.99976669522
PSAT1,3423.56489064522,3582.8028882995,2725.44730182159
ENG,1543.27894900681,1378.28138365959,79.4657862882866
SAT2,3690.29833350833,5810.24439244175,2086.94740311029
SLC4A2,2948.7130806333,3236.02187043713,2036.84725782712
ZMIZ1,1342.43456496991,2937.82597449745,6347.47150698225
SLC2A4RG,125.557601458903,9677.39863135506,0.00828634635567465
PTPRS,2721.34621942757,5618.66722894914,4240.65973549022
DYNLRB1,2095.33286422761,6636.35901824245,1.90384488955038e-06
ZMYND8,1998.00053745896,1080.47907536181,5061.48893066074
CREG1,0.128415555343416,1.67381231202468e-12,2404.98322361027
LENG8,3334.7118302958,4931.6153244301,4071.35625607715
BDH2,955.449007043861,935.722452076939,2813.62569301709
VAV2,2830.39890616076,3336.67891138079,2807.24877403381
CALD1,1033.93659651394,1.91268459327217e-06,4090.33499437128
F11R,3942.62629430162,1.56362461905051e-09,1821.02558079427
NRP1,4642.66275126083,2055.97017491571,1354.08697086837
ISOC2,1628.43163929269,3420.60306982052,2059.29708852188
KIAA0427,1545.57669343505,6471.28552296426,3390.82571010309
ATP5D,366.414791264758,6871.10423963283,528.937029649391
FLYWCH2,9.11400368620258,3079.05309158479,3040.69051306741
KCTD3,5044.9840270643,4749.7102551982,3408.47000740418
BNIP3L,3786.28079631627,1384.35433350521,3502.77317664842
LAMC1,4153.71004274982,1453.82845965655,377.108965931991
MDM2,2171.57200918347,3071.90724928583,2104.56986750803
BLVRB,0.000203074587429432,1951.74963018001,2257.20489324852
REXO1,2609.62501855171,7095.44149086277,3566.49561003485
MBNL1,2998.7020575545,2242.21420912022,1110.0206629333
TTLL12,5142.26438333885,0.000222375902164129,1547.94774345627
MAPK8IP3,0.771892670778442,6012.31307082437,4030.81470017815
GYS1,2850.25098390238,2066.39371128239,2123.28810381803
ARPC2,5075.08437511464,1808.10808494702,0.0329801889426573
SLC25A1,3355.91981387857,5233.8750355126,126.031637247541
TSC22D4,1464.92494668219,985.073796602046,3364.39233132684
CPNE1,4296.44174482974,4292.63063873802,7.94069734089624e-07
ATP6V1B2,1911.46056729477,706.981524632104,1101.55208747281
MAT2A,2643.80856495619,3051.74136752013,4740.24049866325
BCKDHA,3496.43680839333,4.62473046474962,5647.99597746235
METTL9,7577.62374820901,801.896776158586,2483.39230971576
ADH5,1548.0451616068,1171.51741462258,4320.2115794587
PNRC1,3578.42969706515,2180.02877944374,5665.06921636691
CLSTN1,2767.6916483808,6220.27901573812,982.498077946247
ICMT,3331.14212438232,774.524112577064,3634.41349539872
CD320,2556.30077729833,2249.09878043245,2367.79042532461
ZNF219,1105.77815818307,1630.09639289031,6850.6566630887
COQ9,1200.83990911901,1631.31017559173,1768.93874172601
TMEM120A,2698.42399827096,9861.01981787455,3229.15648740123
BCL2L1,5580.01243325988,9.1864856697712e-09,3567.25349487958
C12orf34,1609.74831006726,1554.09789713038,3563.24263911308
PRKCD,3142.05585728482,2241.936214672,1757.4269918154
PSMC5,966.652861600308,3433.94439943284,948.079759238235
TXN,1030.86166211419,3387.66676213601,3242.69319147737
CHPT1,2488.55762376405,2.60323768667943e-08,1735.10011226617
GBE1,5276.07980256333,755.842418250628,2955.0450122449
HEXB,5191.0160731809,1.62679852247523e-11,3951.78459162178
H3F3A,728.975821216327,9786.66446611638,168.793308396098
C4orf3,4336.19990879836,0.000186133402057291,3790.93563183755
SCPEP1,49.2574537878505,92.2296317751799,3041.90439795335
TMEM123,3155.66382313131,4.01753926994963,3398.34406486031
RABAC1,2460.73482679289,2858.58620752434,3755.86255917131
C10orf26,5867.14580856398,1643.10629452826,4477.48630612401
LMBR1,5567.61446475008,0.00606860945279343,5728.48517870347
LZTS2,4943.61130689028,9031.92823290417,0.109750860569802
TSPAN18,1674.49639163996,7.02821902543875e-08,2407.32476465238
DIAPH1,4916.82514978501,0.00826492224483111,3787.5588366265
CEBPB,1377.37073869049,1179.35345544796,1757.26674819453
LSM4,2219.18834665606,7332.16073962466,2498.68557464957
NDUFB8,1742.35686297191,6029.81492202866,1546.89689332125
HSD17B11,3582.8368927923,906.681450214161,5460.82909685053
PSMD4,2934.90974131829,4375.67705673176,59.4369486021388
CCNI,4908.36524656455,1.84235939946305e-13,4066.19211412089
ACAT1,2582.78923781755,0.641692717982971,2652.21624279475
PON2,5642.86897775401,1750.95126937116,3931.76279659688
C20orf3,4497.11178695823,1378.68624011347,2976.69131903404
IMMT,3644.92268752994,0.595032978008338,2817.46361885639
SIL1,685.324425397113,1762.38499706851,1139.89130706931
FBXW5,1963.56631945378,3466.9916948077,1879.53493494527
ARAP1,1959.10854584634,3549.87751949231,1632.03497801072
G3BP2,3877.5843942254,5.96162068395673e-09,5131.87512423933
AGFG2,1802.75532237268,0.00191856063116287,5367.76484119537
NDUFS7,1806.24778063961,3896.50078972644,2753.92302558621
EEF1B2,2817.87272368052,3492.98954006,1400.4668325607
NSFL1C,3937.24614916858,2946.52770705452,1423.74377209865
MTSS1,3336.14813203864,0.15681724054185,3808.75890336639
UNG,4855.47460406119,4429.19616851268,3527.33878364196
SHFM1,547.827093489705,5401.0642454331,3729.28314552881
SERPINA1,1.03750069013888e-43,1.04877439182113e-46,1.74420855894333e-27
WIF1,5342.6969006142,4.70293439378743e-25,2.81881731323257e-19
SVEP1,1.76942847166934e-18,1.18119651658559e-08,2.70124679121898e-20
NGEF,2.94611990128951e-13,5.42231912076743e-17,6.51748960185697e-16
CCDC80,5.13650862859413e-05,227.677335325885,1.41735393529878e-18
SPP1,1214.47879268562,1.17260839420641e-16,1938.07772807832
CXCL5,1.51164848899917e-26,2.89892468447208e-14,1.13069237340106e-71
HMGA1,5.13895624040895e-19,3.14739962529582e-11,1.4923949544321e-32
C1QC,3.96372340413281e-14,3.31814864593334e-13,7.71623565296993e-12
PCP4,10253.3332993224,6.34876292509075e-12,0.0250521923017222
ALDH1A2,6325.65176396802,8.61421630579941e-29,2.36178408470691e-27
VCAN,8414.39453131431,1014.03077878646,1.09252653138979e-13
GDF15,1468.84090843503,8.69966455542985e-13,4690.63663961578
TNC,1.29803536871235e-17,6.83931735672241e-16,1.48566914667607e-18
GPAM,2431.77313918494,2.54730419514027e-05,10424.1736569112
TFPI2,7.62885329386582e-12,0.00208788292316532,3.65331770712391e-09
CD14,2.54341940893383e-16,1.09182305266521e-15,4.88114631680899e-12
PHLDA1,5588.64127712986,1.26607198669506,1.02455660877384e-13
FXYD6,9.6261492742247e-25,13238.57794588,6.48794414198718e-21
KCNH2,6.76187657117655e-12,2.07248422052353e-15,5888.14810691284
MRC2,6.24323153571735e-22,9382.05103586715,4.35345034862098e-26
PDGFRB,539.310044578563,1.09618870153127,1306.87318116933
DNER,4.9123717050636e-06,5.2913909275308e-18,3501.26231944475
HLA-DRB1,0.0167932644448227,2.73534724547461e-12,2.73443987194456
LUM,232.508112405596,4.92669228419845e-13,4.71069502943238e-07
LILRB5,1.61542798070642e-13,2936.81135681808,9.4018267267424e-13
MOBKL3,4005.97956203026,2147.29704491361,276.098382139825
ABCA3,0.000193091404560539,1.05278762343071e-08,1644.06977256168
ENO2,6152.56031510014,5.76887509419188e-08,1317.45579023698
ZNF385A,7444.65474951225,7.30783813446851e-18,1386.69173173502
ANXA1,13.2436381119539,1.47682523511319e-15,17.0215285401614
SLC1A3,4731.97073584688,1.82578699325972e-19,1066.27284538332
SNTB1,0.000162171753203166,0.000364238292219956,698.387177102337
LAMC3,8955.48245966601,9.09865309225663e-05,2008.01653729104
EFEMP1,4.76515306266562e-19,2.5580329257618e-15,8.09396909148221e-18
ZFP36,1099.43103512707,1900.35081899732,1516.25423593269
EGR1,1986.92475245316,2.95854276501021e-13,2241.56692666612
SLC29A1,6.45774273908897e-14,8.48977786307772e-19,5306.88978498823
FOS,804.539234923678,0.0977289711822967,1758.02353302088
GLS,2427.34618089902,419.827688245236,14.5173518425553
LAPTM5,2.32295757842268e-13,3.20107787254639e-08,1.05239868808886e-14
SEMA6A,9.86286965295665,3459.91271216312,1155.49421390683
NFATC4,5893.54622858108,5334.67228082411,6662.84078454485
MFGE8,2698.71384524579,0.00256760164897491,13.3955019150845
ASAH1,4102.48053100849,5.06068140719125e-14,94.6437430621909
TFRC,3273.58999580514,2.60369403144894e-18,484.080959828068
PIK3R1,1.12690402203405e-15,5.0594104331342e-14,6443.9130736255
GLUL,3032.73838876699,0.576596740755398,1800.13321078025
NQO1,5217.29156823847,3585.30763869135,0.845633270663909
TCIRG1,26.3678068665231,1442.85880901195,2.04137596402628e-11
NCAM1,2189.0898113518,9967.3917777691,2374.01684862245
STMN3,4926.83366992947,8736.93926666475,1.06729391462789e-08
ATP2A3,4915.3632017947,2263.30766656307,0.000139446908883977
SEMA6B,7757.14075531901,3112.82984232866,0.0797831607725098
SRRM3,0.000101005958693019,9993.68195708309,4105.6001439653
RAP1GAP,1463.40726339389,3769.0428052095,2810.38300341931
CYP27A1,5.6184689145995e-13,4668.31419780914,9.99400290715849e-13
SEMA3B,1645.05351810609,1103.77203327883,3689.6367902464
SC5DL,1685.3985233172,1637.50513110026,3731.30057999556
GADD45GIP1,0.00372373931568771,16804.1976879936,7.9769848438936e-06
IRS2,3691.58172543233,1.63880520460388,5562.63807899725
SH3BGRL3,0.0170173259651645,4250.14297682882,7.26520367774298
ABR,11494.7459281689,2839.19617361355,1333.29166949163
NR1D1,6121.33559748066,3975.30656732433,3860.04894291646
PPA1,2393.67794484381,1408.51337942989,5622.74299683612
JUN,1897.96544422073,1054.02271639552,1198.08982397843
BIN1,1.35961772187593e-13,0.135821102921491,1752.79000665818
NUTF2,1.73042511928094e-05,17087.5358017239,0.964833918558246
GSTP1,0.126025705325585,1300.83505021162,391.022365188693
FKBP10,4418.39936010805,3705.21929749288,2591.26501363616
PLXND1,1387.18443712188,8368.57614946458,7.35005608355594e-11
AP1S1,4897.35147767764,2634.15539073179,1875.94426142496
LAPTM4B,4376.48070044193,6477.3300893643,1027.19699550633
PLOD1,3026.16800213937,2738.96626877179,1376.58816904603
QSOX1,7599.37223221891,0.000700544822546328,0.102811771378072
SIAH2,10930.7758398058,3637.52006007287,2256.20716449363
GABARAPL1,4355.40774145064,3.87825293899232e-15,6056.27990337029
B4GALT5,7573.73234469185,8.06149044705257,5495.55027747284
C16orf57,3.53108884320444e-05,1647.03276464398,1526.77573196108
CARHSP1,59.969984507865,456.482243346279,1686.10067588376
FARP1,7290.53455599787,8660.99468222468,2205.35526193033
ANKRD52,6581.95055060523,0.00418422578243346,1343.81922208736
TMEM9,5167.22360180947,4922.33759873979,386.981352414073
PLBD2,4555.41177956136,1.93266831419018e-11,5632.88641117335
PYCR2,3966.87441761398,4415.52661241619,75.2422078287807
ID2,9469.44069897366,3868.39855986959,2188.77615845836
GM2A,950.795835981624,3.01330379704513e-07,5646.57780926067
CD276,6098.57525921692,8.01983965308481e-12,2199.22906303881
PRKAR2B,3699.76740758466,1551.0693310209,8679.41686970152
SEZ6L2,1703.68993824535,5547.03279156385,3598.65374889999
MRPL41,320.14440445732,9536.35610085949,0.00282926237670779
HDGF,5081.11195507335,3577.96212182715,186.441229498123
IKBKAP,1423.22249349563,1857.48028457712,4317.18856691851
FLNB,3408.2932390716,0.357239370003821,2962.0617604394
SEPW1,856.168356253048,5626.12992004452,2603.846265659
FGFR1,2609.96482461625,2314.11467520097,5147.13720630348
RPS29,4378.1883311685,4914.05856403185,1684.34308528521
COX5B,6.67197157965073,9410.99942817297,0.028119471849191
JUNB,5001.82168909714,1125.95250079338,3386.89059211911
ADI1,19.5479120323329,3169.00640677178,2917.15236400241
PER1,2688.54945502443,8178.2339951301,4158.40279757595
