S8,S7,S5,S2,S6,S3
CNTFR,0.958572212971141,331.675751239808,977.458379576873,443.625326566472,1096.25946517239,1660.35012064971
SPATA2,664.506922810505,828.910594192252,1765.22388130734,316.541640735087,371.289312105874,585.996699115895
JAZF1,837.076540914978,323.216561685638,840.978782255262,950.694362342598,224.037158529634,112.632916702263
SPRY2,2002.0705529844,392.201163579541,7.092697481838,1176.98134640569,266.665415517994,827.762294228424
SFRS2IP,1752.745147187,1.40535803475367e-05,0.192007450433496,706.518347988667,282.887729340156,580.848751404823
EEFSEC,103.750962156807,2667.46530573097,1592.85690632109,717.872215651944,103.265600886753,372.090170142439
UBE2V2,629.751199681902,0.00485333654639129,0.00562769039742514,287.932924363524,475.551515007476,1985.61567384412
DGCR6,1.14044277670939,1003.91021248561,2395.03937373407,174.421123554601,786.107049311635,601.641205494167
ABTB1,246.353685239988,2705.77593116281,823.01039241328,919.305198409611,13.7196326303493,500.73112510005
NT5DC1,2160.62021115105,253.921643506634,264.893520881769,741.233932201263,349.419275342294,139.919477022814
ZBTB10,850.419113188958,0.624676424289504,7.37775832760611e-08,1024.21917757599,734.418119761102,718.691025716392
ADD3,1901.07679024746,2.32591894916555,36.9454201146454,1322.48631365562,17.6391469571353,375.417822531989
TMEM55A,987.562092469091,0.187579348284927,53.1704149239996,726.882143731631,657.126455369641,1559.69085103271
MAPK12,159.906135118834,63.3578335878682,203.819289351504,0.000758082034865555,2086.37124586305,1129.01411279322
PPP2R5B,44.3735640862893,1539.79657735332,2085.06449778373,865.691290385497,0.958677150713806,566.950802110078
RAGE,619.386092107448,1340.53528409003,406.944014255409,571.786038206832,952.523315189751,855.408520163264
ZBTB38,1580.76178811877,3.06069400277063,13.5239088241778,1579.88926661295,0.00398267714453455,42.0859255444677
GABBR1,1153.07308384772,92.1373745350836,0.140616286203135,688.850528255203,6.87822811485482,1308.66961060579
NUP210,1440.38709472847,1353.39061948667,92.1042328724686,155.636130420496,428.429105361752,379.864937507314
CCPG1,1269.45456765123,0.000111593816589738,0.204901485245386,632.569385739899,246.274789199754,610.124079337926
SARDH,24.1098118220455,2242.77071202656,962.121488826432,1232.25731147895,1164.03240635339,504.907475242011
RNF157,244.756163734503,133.75806844902,2027.96344541368,573.865634597875,125.935765426613,593.458674294861
C21orf70,1.70043543853664,1178.31057916957,1310.17694811271,473.908567152917,1006.20583113177,2179.13234837179
INTS8,1148.91918481744,4.00105567723766,20.0077379899631,289.044280088709,475.768146878334,1931.81154643636
CEBPB,302.855932867155,209.162574399255,2050.13562304025,4.62556680243998,276.73787732602,2757.03359380304
SMPD2,74.8507449166281,1053.17631082582,1371.66410439428,670.857606619722,295.368495303417,947.538120559474
CRELD1,383.767543123263,1310.05972949675,643.241024397917,1249.0460956028,34.3707129347791,0.000355380103303784
PHYHD1,76.5862696587915,1969.26739221633,1905.88291166586,1023.45295484916,148.487008598388,204.531293900025
SRXN1,537.803861005873,460.821664701478,205.777422974107,496.560948118822,317.442255030619,3626.53269121232
GALNT14,267.730624775522,160.0864077528,151.781074081339,513.613477487245,1430.64917237267,219.329004170646
