S9,S7,S3,S1,S10,S11,S8,S12,ITTH
TCGA.US.A776.01,0.00014376188795365,0.000106688119778959,0.00324801176512315,4.13145279930472e-05,0.897185087054165,0.00278404846956977,0.0964294903458578,6.15978295587417e-05,0.173668959533975
TCGA.HZ.A49I.01,9.48870639260253e-07,0.00557027058484457,0.018953271168452,0.579751777746861,0.0145411092948333,2.76925407441806e-06,0.258216983037456,0.12296287004284,0.523711825461448
TCGA.S4.A8RO.01,0.0249915019136879,0.0058571817604551,0.0314230643720456,0.342479608611523,2.86785840938883e-07,0.063535690340581,0.137555445845059,0.394157220370808,0.679495560269862
TCGA.FB.AAQ1.01,2.46780204166888e-06,0.0166177891509817,3.03038190263057e-06,7.36720178195093e-06,0.0229373171033958,0.12431828978912,0.0568785835981047,0.779235154972671,0.370994656141831
TCGA.IB.8127.01,0.0444669852603889,0.02395120768864,0.028224388712912,0.31178395901209,0.0335986672919985,0.0184195050765586,0.184494291416964,0.355060995540448,0.749683184080323
TCGA.S4.A8RM.01,0.318638472079283,8.81193131699173e-05,0.00127394608409146,0.601456473830198,1.04675673395947e-05,7.09737185170518e-06,0.0784840519389573,4.13718151088193e-05,0.423130159876626
TCGA.F2.A7TX.01,0.000390110823563977,0.000152946039990581,0.00920220909663675,0.092934130115715,0.00155266031281966,0.0894238280889957,0.215661172525348,0.59068294299693,0.546351675287935
TCGA.2L.AAQI.01,0.411151391095806,3.33728312585797e-06,0.00902982274694546,0.289784407335703,7.10191477207617e-06,0.028111683755869,0.034119800148276,0.227792455719503,0.634605974838207
TCGA.2J.AABP.01,0.000727628951194452,0.0176954660575,0.0154770238103056,0.000509674306594096,0.00507033602445573,0.106057028206273,0.697365904088041,0.157096938555636,0.457777305021738
TCGA.RB.A7B8.01,0.0116300248885596,0.0268120274058196,5.33645734810777e-06,0.711138014478658,0.00255377037602188,0.128712682770652,0.119127331557906,2.0812065033766e-05,0.444408185857403
TCGA.2L.AAQA.01,0.11414109878383,0.0153270343998495,3.84468641161049e-07,0.671722754892785,1.62386414578567e-05,0.0211759493197196,0.0726008658192459,0.105015673674471,0.523191373189965
TCGA.FB.AAQ6.01,0.0970342730571003,0.0194471510997172,0.0216280671032341,0.542601883480808,0.0100035103228871,0.176356512736833,0.0402213917769795,0.0927072104224409,0.68260874150703
TCGA.IB.7644.01,0.218594920310774,7.11421545854458e-05,0.00650711347718714,0.575115614355512,0.0542954460390613,0.0795926503729059,0.0654840378888634,0.000339075401111588,0.589003592082565
