S9,S7,S3,S1,S10,S11,S8,S12
ABLIM3,360.976131748932,557.617956590683,147.397455874035,1671.58568391753,0.00125703513138381,58.4479005289896,617.244258114957,3492.41520247836
FAM174B,1050.1085150591,3367.98290358739,3525.71217985346,1292.43393746889,4706.8638429634,884.23479862861,453.031993760223,273.524332125951
TMX4,1506.66021417713,669.119013054807,5401.90807968115,424.755449501674,583.580156846996,434.88641864307,1419.65111727895,157.834728078768
CTSF,53.5509793201335,6944.74327557943,2478.07844922898,663.422477391426,0.00874312771714118,3787.02421297415,1747.23504000741,247.296688163311
TOM1L2,668.687282956809,6061.52705816288,4512.32695629013,515.416479838932,2025.40609867434,672.059206687432,875.886731995318,1199.92039242606
PTGES2,780.595543298301,1651.81118140477,2302.76220167645,1410.21442413197,1398.06177140275,8827.68108896383,423.855602031069,1090.53746061144
ACSS2,1868.46279387567,1184.93581596161,810.56839955337,2128.367297494,6562.68514423223,1290.76569550885,500.178107573641,524.95050150048
CNOT2,1099.68058851751,1302.45724672952,1243.82278661723,1432.41881795378,1874.18605424615,636.154180062753,1068.64884697834,2071.09065225228
OSBPL7,609.749959416373,1041.68604886381,615.523855933052,3425.97954206431,1326.04728282017,953.071071783929,333.949007746187,646.628559418727
RHOF,999.502213613096,3.07319854553555e-07,1.72611764506234e-06,2484.17729642786,352.817386468099,156.558793258311,397.310731597717,2347.93382407969
DHCR7,1517.80748046817,794.330833438997,476.575805646458,2345.8704766846,1018.48854099033,1813.70869970955,294.040293021532,1501.20910190612
