S2,S10,S11,S6,S9,S4,S5,S3,S7,S12
PLXNA2,29.2373682715925,0.565739903025966,80.5806637577416,46.8285101853835,63.6915284914616,160.885405972514,630.631130479267,32.900004561137,19.8018911954638,48.5067864225612
KLRB1,341.789934751061,1.91473039967965,6.1967281657555e-07,29.4409568720004,166.967263114713,65.9307430306347,9.40424852332352e-09,239.219947506816,74.1451767489743,186.168345138481
TOR1AIP2,13.4598199642264,5.8318314425808,70.5833539028121,0.000114453096897778,122.991352839533,348.183763880126,235.419641573092,487.866645013194,0.000741938679516384,49.0341812338043
ITGA7,62.5583939755486,1.23615410370951,1.10968987043823,464.977946352116,68.8731481152466,150.625158770347,350.475698406803,45.9238151953087,0.00269436692687287,175.333715990008
CLEC4A,48.9827035264726,189.167755943719,2.32173703017384,32.5396191028003,0.000655219542400132,2.17387334491308,197.158966390493,351.338108197336,530.700152865249,302.903293771301
SYNJ2,0.245440905255808,0.663911242705443,147.065390584348,1.01314208158527,64.8317688769407,132.959996910408,397.992246068037,375.474147636534,0.0101236130625178,1.14337433819113
SPRY4,19.1229392079099,0.176636648095151,147.484649050603,92.500777431621,0.145409100182109,205.821687318161,647.228867741476,99.0039263437601,14.9987378442478,160.577486301186
RECK,30.4121195108449,92.3027188573527,796.915556662085,100.521627014624,157.653960559878,8.42543986729095,185.194308193703,406.133876003516,40.4769520743297,85.4598590165111
TMEM91,198.057662729861,106.101601648558,295.914840489775,155.898816533491,145.876638354679,0.169266477189565,11.0364128179695,0.402274401419737,476.687948915179,771.985087575946
CCDC152,105.65816071742,194.0130832273,73.7140535610592,218.312461694683,41.7298571555811,58.2117488526395,157.024100140732,0.000299507347211179,18.2459230878094,109.168504425356
CAMK1D,2.34447976667073e-06,254.850446649624,37.6364110355794,0.58957476341052,448.710734021363,264.724143861228,174.377014700482,173.775935085039,3.75563239861393,1.25320356227312
LOC100270710,185.376012509062,138.240465522003,196.158772990676,232.86771684883,40.4662448052205,2.82825685680594e-05,206.078663142297,0.0614237324778951,615.629505308631,631.642058749207
DPY19L3,3.4813823004361e-07,1.23468657637523,19.4108444097538,4.56484739248166e-08,124.31618513443,340.274294771903,130.698786613508,493.298375858766,1.68896433232827e-07,0.0885276703093349
KCNQ5,327.130614790451,127.15527554214,154.95210658713,21.7351672552505,215.546957929193,224.996826801255,85.8628091968208,479.105597629245,0.0218237500810053,1.37502113512006e-07
ARNTL2,121.86988450825,90.6805276767298,5.16286643755259,69.4113963319004,1.38178577445993e-05,207.990859158327,465.992932368258,139.273368623381,17.9534293704223,131.099280357776
GAL3ST4,272.205389220041,35.3456916155344,93.5373042469716,247.704745942872,83.5254442641424,63.7674680455822,321.562604839408,237.552173052464,173.85547924082,130.472789259685
C22orf27,588.720727840037,9.61965029704897,13.3749259846023,422.861417794599,17.4050647264533,204.347964484243,111.38633053663,87.2173028932676,135.318481027468,186.114089398108
ZNF516,83.5217296877961,4.72831277727335,75.8354261370875,6.93879245481229,96.8564111639897,188.474735450838,31.6732366353044,370.662218378472,65.7579158113483,67.2846960013928
LMTK2,0.32728737519821,9.14459325150798e-08,0.00226263578985788,2.08554787943917e-07,0.023778829031078,225.022876042117,68.8157875924189,488.965189288987,2.21882462367055e-10,57.3328969116201
AMT,57.7638385538573,0.650552465393802,531.253997213252,0.0107018906090326,531.324775428324,52.3953336398256,0.00237656863043436,27.322823617433,87.9650293661224,389.8709964129
RSC1A1,4.11690236280278,24.6222404967666,31.0838631865731,0.0170832046335204,0.67556197242835,462.277665255933,236.751526105754,296.252109234614,0.810540301442906,47.5010633981291
LOC100190986,41.3166948757571,1.13019581304681e-07,336.810718415387,3.19408756179221e-12,92.4299122406138,202.919380034932,30.321199608787,405.116922775386,1.53460664876748e-12,7.35751775451783
C8orf4,9.47472382270866,85.1519242179871,303.482702105626,75.9169781817794,0.00649238625063031,193.508034729086,357.001233729922,4.52393403918316,254.541854774147,32.3293592284599
TAOK1,41.6289582305593,64.3081161365903,0.216168192453698,4.76637809719273,8.14478545119042e-08,212.560584884137,70.9571872114512,510.621434464821,2.62123943042913e-07,70.6775569925153
PTPRG,40.6817061955829,78.8693232634746,44.9414230028499,0.153654217217426,48.3655646881624,259.222352987565,230.881089569382,223.408689648301,0.000202602554201939,74.3272150338293
BOK,132.28276662743,123.565608463291,415.007210336524,197.471981356578,168.416991432697,0.00130509945565004,240.271244602362,3.51926159143885,194.028473942024,107.526049825448
LATS1,0.000136438622925643,0.000634643328724861,0.0348110572217834,2.17557458631356e-05,0.434713928104004,246.401920050252,112.933733853608,417.511801667991,6.4580619002465e-09,33.0481286216953
LOC388152,30.2202855499404,43.8789331671992,16.2490611484204,488.403034709902,268.422988865436,155.861699211334,171.350900292601,88.1331303965672,62.01209498141,62.710153299868
EPB41L4A,0.0618251172813597,553.676333352797,125.035541600472,97.8067830180634,77.3206631623331,73.50261109415,397.613174282086,161.589391567913,1.94753727605544e-07,39.3128703806789
CNTLN,89.6321264075726,0.274499977520216,148.018983337308,12.3947194754969,0.00111279573038837,119.494089779872,255.62392212346,136.401764544483,119.499925773596,171.277526502692
TNFRSF12A,10.5259847056046,139.414603550361,31.1339970436299,357.649544735237,0.475845182896858,89.6044412026747,624.893128851994,80.7647283589738,211.776855191941,64.5908248950046
GGT7,165.178881176977,36.4895094851738,674.966990678218,72.0535173336882,171.102272121512,41.2970411809168,75.967928475313,72.3512747155773,10.4021795006063,435.141281534867
FHL2,128.713977543591,289.964458891994,265.751703614459,100.771315822425,33.139571246123,89.3516506101899,529.085657048,0.113121882959326,123.124608507877,42.1313415832359
TMEM170B,60.2362343855392,193.907298078798,1.44049032917574,8.1630097250891,94.9170222376253,407.372192531578,107.40709280353,331.506387010151,26.157677339225,241.989152334594
HLA-L,191.539570553444,25.1541655688283,157.65058121222,63.5927344885266,572.097747229686,95.4503197402075,186.825952155573,41.4670885049451,169.204582189921,364.920001455067
ADAMTS7,6.38378481339636e-08,287.551733296837,348.896628858926,138.519862343246,274.043711617346,120.902833980555,484.985398699244,147.178462367226,76.8546284040852,92.4744456904323
KIAA0649,417.177005137522,46.2771457141876,0.00176059870777687,14.8676791255709,443.664830137203,173.772364146042,260.110067464408,131.157841746952,70.9293857282318,173.705446547348
MMP23B,237.444650228836,378.10583816482,316.830430120339,57.7547027434522,0.00719076871882049,5.00569227336042e-09,40.8005288419653,0.35785043261566,273.497510770164,519.541186342308
C20orf177,33.0466179123208,80.533328174376,22.5622330802956,2.83391393906527e-05,30.1076889521776,312.224817237277,157.34558201307,501.224057326701,2.66244816047089e-05,56.9211762761046
SNAI2,0.595619172431776,24.6394530320888,367.209659015469,2.63190391485921e-05,0.00131909662673741,72.2101565601591,608.730997883211,130.511227320481,189.659176022626,309.299328898158
MC1R,16.1079337237954,176.840714504754,736.047386373072,5.47411367192537,164.761201043704,7.62913627466321e-05,96.194892480471,264.19932526399,70.861553855264,228.35828689665
MAMDC4,62.720471179068,200.298430452968,413.61142744843,117.42039563788,372.739576737973,238.150869162879,111.212096991925,10.5686368596666,218.091843435404,311.047100269852
NFIC,4.38593061343574e-06,8.16828890305277e-05,41.7116762693341,6.34111390600378e-09,104.896177855423,221.356586997197,213.119965159798,318.208556257836,34.9621266629205,99.5656950327804
NRBP2,0.00011119602364602,0.00189481956862584,89.0084762032974,57.5951379589976,79.0344107966373,164.78272778611,260.975509199152,401.677086611125,3.1214395938024e-09,73.2586581998557
LIN9,78.4449955215971,44.4831169052605,381.733247145096,56.6545811644497,85.523044840446,386.78050022278,200.024086859139,425.942233487086,60.390624318934,0.737591777003852
FAM123B,0.00224306354445931,31.2950094935905,82.5956092031895,104.229481800108,215.630945882375,171.62102627888,236.670806731912,358.946891116325,3.94956143196803e-09,160.100348463227
HOXA1,140.050048417592,205.897480426043,221.918145449249,242.321887055208,97.1116988902763,62.6845604194011,336.192319832519,74.7086314302482,0.0904489709243612,59.6407965660832
CYP2S1,1.85249748303996e-05,46.2536551701334,47.7426155045164,40.1379754302571,6.85332208702184e-05,15.2842818414553,362.519246285575,116.874732354143,245.480076037211,473.937386099115
CGNL1,46.1503906048327,121.269919924333,652.174984328509,112.486241264699,16.18654369694,2.00814762824489e-06,259.575676797687,219.11506587149,95.8282912516358,88.1675150377261
TRIM52,0.00175570838931746,14.0973672820821,173.977010159928,2.88146774413957e-06,211.900051198964,208.387921768518,67.5296885629305,558.480227913065,2.0971023872239e-06,55.0893287346543
CAMSAP1L1,76.5421873003565,57.9564050225204,8.2646897825278,99.8107279999793,0.237978859846362,187.24186924327,523.862493966016,198.574153858003,5.65557525807387,150.40161156223
NAALADL1,210.561532523717,220.300100211903,1.04601923470077e-11,271.29532463247,444.651980164463,22.8983593853051,0.00988065243294609,66.0625455747634,220.699030718601,537.77171393643
FAM119B,0.644796855523997,135.840910292473,19.7056135349355,45.0207881571857,7.16417733781819,102.234916898862,118.981336103812,118.928424160541,671.386053256307,198.246262654192
FLT4,88.1343692457758,22.3452498569334,56.6834962199708,69.3406559657112,24.4841162973703,159.241661138669,437.490355390282,134.139546773057,102.76252401219,334.560593008749
ZNF253,87.8943454060949,118.678744639723,244.854732957182,9.9192646727997,267.486572418578,362.879962627737,47.7060939492089,419.842393896189,4.23392322609599,106.437873868714
CCDC3,149.191820830033,48.4941886128707,15.7975780868227,132.070811194185,0.200374228415846,163.54344044533,365.632575042532,47.5208822886662,146.019502323608,121.760428331169
DSC2,13.7549121386836,1.63607451648454,59.9143082480643,19.4842475635016,0.000614005309657694,70.8287453842674,323.789359349581,197.689787858664,205.243123767495,253.292427331256
SBF2,0.30924704623642,37.510992536997,49.0470729866378,0.0426648382631113,208.221076719019,194.286727041953,220.160006758481,549.064117908383,7.73751497787791,116.410536584888
C16orf86,1.89386442838228,133.261353373326,721.608957361124,173.351815662612,307.656884124146,71.6868938512136,0.00048823825419102,45.7899404779843,182.312870265711,325.448962657165
RGPD6,117.485271852679,20.013702295115,125.038948983086,29.6939597817214,0.928502090997471,102.883197012004,282.928576445875,153.923152640102,0.0186676028364287,103.519178885468
C8orf83,193.927249504979,473.922391430271,1.14198623620622,0.000162128480665934,43.2831566846094,87.332962751126,131.398127806524,349.255619166016,47.0037194389449,61.3542129818463
SKP2,6.91860095719399,5.44594129010259,43.3833531841027,204.439012564548,40.0195896022966,334.893193145168,172.48141646002,439.537520520032,7.49388482677361,56.3058364140238
NBPF1,46.7028094344882,156.239449683655,157.523676716294,23.4901818970333,418.886323461926,71.0057913105625,89.7147086901933,611.678167873824,44.0734089023066,90.1359366588852
ID1,382.633511700445,5.84357107119248,46.1859114074046,371.226649074167,317.041295405996,49.6395429327557,197.897732488304,35.5043442818924,326.622292356891,448.016356690938
NPHP3,0.0140650621804967,0.00087108598560151,98.5715801807171,2.30276370399503e-11,251.976567211237,194.449182993877,91.3521454184376,473.452266647655,6.52769964643116e-06,143.513330221353
ZCCHC14,454.550821708439,11.9324014087229,147.3377755763,3.37666916482441,0.405447746812551,159.159350251232,269.842510037518,482.284642834541,75.7593604033325,244.75849010374
PON2,24.9045457265658,0.201604218228335,24.0903309646719,486.129610900107,163.107289187235,69.0850382588442,384.196237571353,225.302525854551,162.905536261906,146.536503690242
CHML,1.35027420377903e-07,41.2487361467842,187.896425532907,0.450744530020297,159.062066699672,312.778264982417,145.548706761942,368.703261845097,3.95785317729567e-08,12.6575628679589
EYA3,19.8902704605688,37.8672653687321,48.2866438722553,129.158568823386,0.000121272375138871,151.532375397082,294.601660139933,252.255611307957,2.67782131118306,0.001632344418352
COPZ2,268.905480533067,108.62785046366,163.883752987782,292.467926632911,14.4256459549018,0.00037203255170964,378.528299031879,19.3970553804088,449.164170806571,214.153975323463
RASGEF1A,105.494732019724,0.000142060673670709,74.4352704887595,24.6593459947634,240.242828199722,122.403850047476,14.4264826950012,189.017078828335,11.9741009250112,635.778425727709
SEPT10,14.6958357765464,0.0558295009898081,86.2385566649943,0.371357554987197,7.5205866271547,138.805531522961,453.177736533516,362.681203398192,151.33446935994,74.0262200671378
SLC30A6,7.29099620033206,1.49197987482888,14.1765377808287,0.0350157913054045,40.2555935867404,298.06441664579,201.794838843789,494.546876695245,0.000257990397247034,48.224078032538
AMOTL2,100.347745941734,11.5456936609908,75.92489544083,0.0132527118800429,81.7033453264578,82.5729829975999,397.737431550821,431.974992549024,24.9208395966014,43.7451733967587
NT5E,0.00636249536481461,52.5101350270115,64.7790067297177,148.116815076034,7.89875024796385,121.816391168255,562.987147282451,293.073399387018,72.3393002370079,86.6814415151141
ZC3H6,372.21940128626,98.1379985114613,186.890484418786,1.21180820685005e-09,208.357358222487,57.2105280355871,86.7907665926333,451.757419648485,0.0877295856239815,116.909512278505
SC65,112.751774888932,171.871334934479,486.568962169861,293.324582937224,13.0883203477413,0.537414418606647,465.169716217241,98.7200440223073,336.742945543494,215.823964698959
PLK2,190.240086534425,26.2314776201033,29.7200317892769,64.1279160089776,3.0823699057055,157.899997454638,692.460567025675,239.531180264172,276.760020160194,209.387148588625
ZNF550,5.11083319496519e-06,32.4952346617059,94.2561415998901,2.93302831124376,218.017815934589,290.128259800728,53.882045617161,448.075998499227,0.00209827727767335,51.070299476254
PLXDC1,198.649565060311,0.0681723502347985,139.100928891319,112.494129222574,106.083412129721,31.2295962619708,248.524060008155,278.636000498205,58.9073782671811,280.798100732336
IKZF4,5.58089082612208,0.0266622394743875,47.1052361896286,1.49653925263889e-07,183.083680520328,128.798604125644,147.482636028277,357.22439834931,0.0891675632529238,128.962035069664
ZNF286A,200.791025276911,187.066000474799,179.266767232798,129.252113329243,3.75488885176373,188.842029297556,79.3575240004497,370.114694116278,0.00691186301406298,54.4576259047075
ANKRD13B,0.0862193511175628,1.85649612778612e-05,83.4438927301562,414.598279002347,208.905193797907,181.408709637117,6.8332908923802,250.115155777084,1.21127398758487e-05,22.3951389016441
ENTPD7,0.0378457608152849,16.8842166609649,1.91624087341766,26.0423913947191,4.66062576989646,347.040972804772,406.557922478578,250.296959762499,57.418934805404,140.504068981558
RPL32P3,21.7421743995031,1.4615189294815,189.977296328825,0.352717058112156,412.69341635416,239.217312274908,58.390155699189,351.158896712958,0.000462872253356771,72.0405221637419
SH3YL1,27.9187070473521,9.29352940992658,107.734508212511,0.0818153558032524,223.050903710139,104.435802670613,90.8643397337373,438.855418003768,0.00158443315681567,133.997381705305
RAB42,19.3279665316811,40.8924826547791,143.305730162,223.214227385418,89.2264192939666,65.4467459090095,0.38386481345186,140.819457922702,402.076974667389,203.022177307311
PPM1H,2.82115831586089,3.12348367665789,121.015657788029,29.8392187640837,55.0537493241932,85.0235948728002,249.083744358731,244.207074661866,207.854168764072,92.8267744198471
IRS2,47.7090807851452,0.000570561737418204,229.106027771279,103.728237098738,180.628163318251,67.9945678929699,47.3199230703183,82.2592741589446,227.46234263254,155.917409633383
FLJ35220,268.879936888723,178.687041939996,466.748582469199,130.134719485544,337.002280638446,198.509255281941,3.99775625908645,162.048912433029,348.665066795849,118.490315005277
GEM,113.573341482384,0.00910116440839871,121.519352658895,0.597563260828504,25.3747030481981,175.884949636615,306.092947260307,255.877379836758,131.989425254561,78.8946535665885
SH3GL2,8.63723387124727e-14,4.28712224719195e-15,131.819436860975,0.680916046051924,166.837389912876,5.82723188265843e-16,8.63950742445263e-11,3.02676521084649e-16,3.18956571717106,6.31984924904542e-17
SERPINB10,4.17168444170697e-19,2.71720893393977e-12,1.99479943464784e-11,1.35406958755701e-11,2.83146541235165e-24,0.74007839734113,246.695050229697,2.93689892812404e-14,6.39447123901067e-16,7.04468534466004e-17
ACTL8,2.34714418014967e-13,2.76532803196166e-23,5.21545155350531e-24,606.780325217338,2.17587512537034e-17,3.93443811228627e-18,5.85882937378442e-14,1.48407800697664e-15,8.16763330119705e-21,1.91567604959407e-15
ENTPD2,1.58672412750107e-16,1.66497551955993e-20,8.58823906109195e-21,1.80058583668423e-11,1.80279713959413e-21,0.0232278164358714,248.309045823549,1.65808293828628e-22,8.3931075747035e-21,50.9187930469973
CCL11,5.82047791045918e-14,522.0319209794,875.39417059986,1.30792165709228e-12,1.37367570728621e-12,9.08549450039341e-13,1.27532992181609e-11,7.78743557353731e-12,6.12910610360189e-08,3.65087514147372e-09
CNDP1,1.9074959743219e-13,5.43477979150584e-24,1.58601574579475e-25,584.54471398657,6.16701327763001e-18,5.60940498803453e-20,7.73921573616066e-15,4.15935977467489e-17,6.83312184131403e-25,1.75006821167003e-16
BEST3,0.350701300195959,5.4242836777124e-15,7.92582338852887e-18,339.579283763723,3.07568556048,5.62264367113717e-14,1.4028285833238e-18,34.0682389136057,3.62091777596726e-05,0.00778155308610726
RIMS1,1.87102108956156e-08,431.893833485629,0.000136801951169553,117.268817826913,9.53960067746167e-20,5.34871900926357e-21,2.19944154203019e-20,3.7588415649205e-14,5.12784589949945e-09,36.9570578767307
MYBPH,7.93024262181299e-12,5.66639863390359e-12,71.249674175791,5.95140554877139e-14,170.972260543531,122.913806712542,2.8167397626871e-13,0.833239659791824,1.83484750195283e-14,5.77815063518839e-14
ZIC1,1.70436264968883e-11,4.91032040476782e-14,56.5860619537996,28.4613404024285,154.325497490647,125.312351887544,1.58085703479109e-11,0.00260790384962641,2.35283144252653e-16,1.10828169012455e-14
MYOT,641.438405001055,132.746719982449,5.02977796711808e-17,3.53538539311466e-17,4.58869359905025e-10,0.0515266047012519,0.00986727066011468,0.668310508534418,2.43748797470998e-19,8.17892596153898
PPARGC1A,651.45111215256,124.209256427573,6.348769882753e-19,1.85135562829114e-16,1.36148510082098e-13,7.72602300368669e-16,0.123962933237117,4.60133651320865e-11,2.42047842246659e-16,4.89762161239448
A2BP1,650.627908407647,0.00283797171543593,1.18774974921693e-22,8.33448387553058e-18,9.57380465485305e-14,4.02044818197922e-18,4.1589955446574e-09,4.72807740673423e-11,1.06905164076486e-24,4.63398605171814
PCDH15,3.19909852800927e-15,354.084651941308,6.94020051658258e-12,105.461344180345,3.17787369218989e-18,6.49956623294801e-21,5.19112414192256e-20,3.91958951951902e-12,9.25785370754864e-13,99.2991728913571
ANXA10,2.66501970397234e-22,4.3004752758423e-27,98.5923484320062,91.4013318677799,3.18241822637486e-17,45.666518814581,0.406437687118179,2.29503441727608e-09,1.22655117388798e-11,4.97583453304648e-22
PRSS8,2.84005041660817e-12,1.294890820847e-14,106.494750776057,119.190869754855,5.22676486830782e-15,16.2655440789878,133.358110498109,9.86624667852887e-12,85.9929434819389,2.59379169375156e-16
RTN4R,1.4885088280723e-12,1007.28046246495,2.76802888993204e-09,1.03292694967824e-07,5.88403688944944e-11,8.62386949049799e-12,6.9148566742357e-07,11.684273362008,137.426990451419,41.6236726764612
DSG1,17.3889510599681,4.94260994238989e-15,0.0261132863310123,1.27002357037477e-21,1.19106094418326e-20,2.17851666901758e-19,139.522506102047,268.295895240776,4.30315470821882e-15,5.99261672052042e-19
SDR16C5,528.74612721252,281.721785323826,1.86068323840234e-12,0.0914796727645626,1.52424274546487e-13,2.18574270603607e-20,4.29484191921364e-13,1.31396238369866e-08,4.32753829279188e-13,2.31308505188915e-12
TSPAN2,3.19349864054984e-12,8.03377221918931e-05,202.315866352296,0.00177693786753795,197.201665590239,4.15797914759207e-11,72.2228939732007,2.04019569382716e-10,2.5916240816281e-06,0.0320891918675571
FCGR3B,1.59064722848138e-15,5.79156878598726e-16,2.32338165026076e-15,3.0343487864295e-06,1.71114197704642e-15,4.82400779790848,286.35565309104,8.29612684762073e-17,2.08930527877191e-16,68.1788469949996
HPGD,1.21617408253982,3.57912538122406e-05,160.833002153299,184.762743554908,5.84922868002942e-10,83.7140691876103,233.537191402036,109.939408509159,77.2752764401497,5.45192429258433e-13
LIF,1.36303314453026e-11,5.78181655811749e-12,1.70863939096764e-13,382.513235373872,1.54244965563289e-09,46.7505795397783,227.098390774051,34.3256328261012,2.10605693311503e-12,95.1363053695322
TMEM200B,3.34024560706364e-11,1.02351021598402e-14,2.6576666678086e-13,643.543313560185,1.33041154308957e-13,1.47128084540463e-14,5.35423850303386,1.6251532369588e-12,8.66058185370461e-14,25.5150207818088
RHOV,17.210111127367,9.99513788527272,1.58567357530722e-08,394.041569021573,110.961663754626,2.53954165705046,209.347313265954,8.07912275996082e-06,0.00140278939005967,92.0934775232513
PPP4R4,598.978351445438,72.2376228494578,2.71336516242849e-13,2.82866592480476e-06,126.569015888341,45.8732850196681,228.122955371215,81.9090192768939,2.77800999636417e-12,20.0952449713404
FAM38B,0.00212180960850369,0.00661618286731401,1.42087944469258e-12,2.76460831621503e-12,6.08225700987238e-06,274.258088949831,2.50362150114986e-12,37.4951752724625,2.05621763723653,87.4121184227506
IQCD,684.18500196324,4.72545866557493,134.085325150971,7.21977629462627,2.23480633623775e-13,7.58313757951508,46.7263458197002,291.724366880456,1.52294604331511e-05,3.49338518291678e-09
KCTD14,7.01323456936584e-13,9.50874426332499e-14,4.43055923174503e-14,0.00134532893304899,4.49804441618858e-15,61.1845945093331,220.369903662474,1.61170424216219e-15,1.4610086857985e-13,172.912942545065
PSMA8,145.259399631526,196.804580903918,3.33408433000193e-12,6.37742653973253e-12,312.38330696983,73.7508003526673,1.8852293617224e-14,1.55698690695689e-13,167.010141858282,0.00113507351385168
KCNE2,6.89821705635084e-17,1.04118966341169e-14,78.2544800553412,71.9640673702645,1.13406634341299e-15,26.4961414086293,123.289544536478,6.71010245672417e-11,1.94083439949895e-13,4.69859267385178e-16
SLPI,1.46369128854285e-07,9.78936248717454e-14,2.44231188415957e-12,399.322041837095,1.87959063516747e-14,0.118975403255576,120.114041193155,6.42727444201929e-15,145.51431866852,17.1775693964071
PRTG,5.72750810375883e-13,18.2531532439856,1.8583245344111e-15,2.84133079353087e-08,64.8466630559133,198.679803101546,228.524260403088,3.43187469860768e-13,8.04850067781619,3.08598868462242e-07
L3MBTL4,1.49907581435108e-05,6.32721882661682e-09,954.17440662388,1.64052417232333e-12,8.95751005090119e-13,4.96876824987299e-07,0.0172314219513086,53.9087440790956,0.0115276858542156,79.1255362491068
CYorf15B,64.7838436935318,9.52273400711906e-12,0.0836008347472067,3.80475357845677,0.00301664179736785,143.438340696184,3.76696443276293e-13,71.6772558411931,90.8005459143992,247.749058968975
SLC34A2,0.347048271159151,3.82935970872025e-09,0.0620520103600581,91.5900722000658,4.37888760503257e-15,0.0374954842612636,42.3533552479112,4.37349101201466e-16,323.215126126254,5.36847257369155e-15
ADRA1B,1.58377967048433e-16,2.47841814651022e-11,136.55744927663,227.176358292041,6.20100103526879e-15,4.7918157479725e-18,4.68853610298231e-14,2.7800085237912e-14,3.79532980881605e-12,3.84638681601762e-12
TRIM36,112.378741839732,9.62662085082394e-08,0.00020479448243411,136.580972367545,165.768479851825,81.9713102905948,481.374672558276,119.865401924857,2.56082603848819e-12,0.00047082161945323
ABCA9,0.0304347369157248,5.1687758413839e-10,196.313079403749,4.38066106586665e-13,126.296023095531,255.411765224471,45.268777117019,79.2404286014938,1.35858628628661e-05,113.177184230272
TTLL11,1.51126922188334e-11,743.159458979922,1.22533400602543,247.669349669428,2.03768058102749e-09,1.48377159494253,8.0742820924313,65.1879197427917,0.000117425297792155,152.331745424537
RYR2,222.484862008672,254.896960818167,0.00477519228446265,246.644615156183,2.02818755005548e-14,22.9283026255374,26.6954204497656,0.000121452339265896,4.47363961376445e-11,50.8309245156803
C3orf67,184.025209878551,1.01973364149563e-12,506.946823632354,3.88581326944851e-12,2.50013567894916e-14,9.27541322607815e-13,55.5144392646276,222.143915183869,158.479676346601,1.24988966918756e-12
GRM4,1.07729215648673e-13,5.55846990089435e-17,6.95706418241657e-18,2.92656938413171e-13,411.364488634599,1.71912192042279e-14,1.81140797257555e-17,1.71360874102275e-05,1.08921722244092e-13,5.81264155170467e-07
FSD1L,6.90503370586016e-05,0.685001589232098,0.00539925030547868,7.53864730751999,9.50093108538234e-12,48.6214138025694,203.818198886324,226.278383758341,1.72396115599029e-12,2.13066219173777e-11
MS4A12,6.08963923466849e-20,880.295185418467,2.18362164947178e-17,1.67799922451441e-17,1.68642123680661e-16,7.73153928588482e-24,5.40942934281742e-12,8.32398709319083e-17,7.99329851209494e-20,2.50853149386521e-18
MOCOS,7.11931551191148e-06,0.00123439619463158,2.15478474345034e-12,0.00430410199129755,0.000158826945750574,365.0925602422,103.139937716677,0.000385960115659628,0.305649789586636,0.0384199950333126
HOOK1,1.04071595736847e-11,197.0532929499,2.78545991774215e-13,1.24267258790924e-05,307.039091842616,281.396023217414,0.0107397355943705,113.374524114738,1.75590587007306e-09,0.267194050289834
C7orf10,134.550246434983,2.84631948849396e-06,65.4044220099623,28.6055625738945,8.07314929005359e-14,4.25864939282894e-13,5.80172404624336e-12,506.492443508052,38.0200893740799,3.93730446349033e-14
FGFR2,1.22832844362022e-11,4.57357052392366e-14,1.55488965587665e-12,596.109789215932,1.32579094549774e-13,1.3155914951651e-13,0.150317200673037,0.10275403413009,2.16788513923922e-13,9.08394187469147e-13
SORCS3,1.96757412842562e-14,2.97964354985451e-16,552.991222509223,1.06571293604203e-18,4.04801090421645e-21,3.60756662358021e-18,174.191024837349,14.2097853027681,2.46269103324695e-11,3.66532858868659e-14
GPRC5C,4.48399956651452e-06,1.78755805559548e-09,107.172988471756,217.823263646162,1.10621937554925,47.2252979177948,151.335365005321,5.91378550227708e-05,26.5949360512366,0.000512617499427869
CEND1,1.61283436516349e-10,6.06467997433178e-12,35.5479891202897,367.430788324144,1.67724497708909e-14,8.89147566341388e-13,99.7348629476929,3.22061597717455e-11,8.99463090029785,62.2486512075336
CACNA1E,283.099221378139,1.50039954216261e-15,274.278900958365,8.92316690341477e-12,2.13057714004148e-12,6.64999487482471e-05,129.341023205342,1.60295810548435e-13,2.46599664726443e-05,108.645296930089
NPNT,71.8934790964604,26.7585963896906,826.626286937192,0.0797831359508298,0.0549798898649003,44.4098120417868,175.796307188999,42.8370279593758,93.2159586492038,6.06984639103853
MEG3,1.4778779867243e-08,2.06652797942284e-13,6.60731967989018e-07,555.456264319798,8.83627629151835e-09,1.51184150805751e-11,37.388344394699,3.82100162890385e-08,3.87968587770369e-12,124.738392189745
FBP2,9.63404184517335e-07,629.134469375736,0.0655297518140244,2.49318942733826,1.91100816016975e-17,7.45124925505378e-16,0.0301281346000272,2.11686761792113e-11,5.84836970672419e-14,3.9002637813512e-14
ITGAD,674.794155647467,5.53290232958999e-14,375.198449555858,0.00085403796315948,0.0981887537598978,5.42489800607596,0.0216419576504562,0.823175774807161,5.37735055049119e-07,1.92613948985955e-10
C16orf89,40.016287707837,4.05954753379833e-14,27.4880955172233,175.713689373853,3.13097307780613e-09,3.23758687766674e-12,11.4383166026731,6.25930159357377e-12,87.9076958479068,3.76897596011499e-11
EVPL,3.83584898372487e-10,0.000110732314739411,50.3300350611518,194.558379773139,172.346991650947,137.579849669607,0.190910324677993,0.000204536865518013,1.54798703951683e-13,3.30360960226112e-10
LOC731789,1.01859293416785e-29,832.413437382007,1.82110543731728e-27,5.60480187160986e-18,1.86002066507512e-16,2.57861774983476e-23,2.1419612576214e-12,7.43365999923058e-21,4.86343440887011e-21,6.97730294408982e-22
DNAH7,1.82447281546616e-18,181.438600021132,3.4815714865242e-13,1.09759331353773e-05,3.63600621742318e-13,4.12547285503068e-12,182.584278270664,4.45606933170297e-13,1.2978244365016e-12,2.54691162453483e-13
CLDN4,66.3878265647237,3.11748262304192e-12,25.3936362089196,125.889007756092,3.79187296270702e-10,2.20956901588954e-11,11.96608207911,7.50194368789105e-13,281.098256332458,7.53466717302942e-15
PI3,5.65560749643068e-16,9.3398239019167e-16,2.84569146864916e-17,93.2689793604293,7.72976795415775e-15,5.33003630809409,235.4356328568,5.84218783167829e-19,1.19379177487735e-13,84.1079259229548
