S6,S5,S4,S2,S7
CPXM2,839.909123455592,40.1833640517313,72.464910509756,7.504819994641,2141.33714956512
PTPRC,810.205557928326,2.03523775256726e-12,57.4013843587168,0.051028894489787,0.000470648209681627
PVRL3,847.797310077987,4.0144396311891e-12,760.91152056638,407.320526447381,0.00013314511440267
EPPK1,1008.11598151058,3.81190650726397e-07,495.973746395677,0.00167065359466759,0.034061856132259
ACER3,988.41304424266,0.00814019321843605,1231.38298577715,0.585212048379267,0.000564041175868663
ATF7IP,588.660244265809,1.02980875105302e-11,1007.61479944618,501.496062215349,340.695013445283
INMT,0.000203912362952727,1402.47549676308,24.4595605036281,13.1296893400827,1607.11508276705
ERO1LB,1339.15082529866,0.868599334154331,782.154694046241,481.161030992493,0.753008094629813
CECR1,618.549256539049,2.40545666706144,306.766095343276,277.774712514919,242.971852090792
TP63,8.36605439243087e-11,1.15990460841724e-06,567.60410109961,72.7259144235932,1.08594324768552e-06
SERTAD1,0.196386853970626,2139.19978930424,0.00113483205990641,478.117705596504,1175.58762101978
LEPREL2,4.52428869046548,1828.88839120627,328.813531605226,0.0279019811572387,632.517040807104
SAMD5,1150.06294743042,350.748608118994,943.832221154612,169.770528561701,0.00224760198266249
CLIP3,15.1057455976549,311.925143594748,99.6448477282883,60.1278751308479,1783.72105279831
TMEM220,20.605121504379,601.569738307794,207.61334689812,2072.14092460978,297.866537206606
CCDC85B,146.838385122152,3432.82906701967,9.86893966879658e-12,36.3811783861829,905.10402373342
C2,1.4122274682275e-10,1589.82949040035,950.805177278456,692.325095504139,696.705400697103
CCL14,5.8868960167821,1412.11967998178,1.7124587224312,88.2879471576627,1579.2160830152
COL17A1,4.82075371936001e-11,0.0211231174813676,396.944573591018,43.139704152605,6.96301012421524e-08
ELFN2,613.613461757546,0.738959409593327,257.397710896669,1314.99017030633,3.87440217939336
LPP,52.4248576557384,2.8094466463804e-12,1259.48931593066,602.30722713103,369.28968532279
LOC338799,1162.695427724,2006.62424885092,0.82052267581905,582.652666053862,646.236649171853
CSRP2,410.92911717832,655.840255634488,282.695946137182,388.704617272333,11.5446368987529
PROS1,272.298931682804,63.2865600111523,1032.36126975511,622.088674029452,25.8450864605674
SDPR,16.3544916282881,0.0285607691873111,435.970954210639,648.827645236658,1668.52701067721
GSTM2,2.21889920060836e-07,1155.79488502108,2.31307994543079,250.7755864657,2151.80353680786
B4GALNT4,1167.69531207822,1716.55031147649,426.626843443679,2.42148742634291e-11,3.66613601894724e-08
TINAGL1,236.544718529187,274.848469444255,74.9807844116508,206.038286068071,1836.78566491096
S100A13,71.1992757102928,3042.04315468946,0.00546000386704234,8.88136429722071,2723.81428477347
BAMBI,607.341247312543,630.268022698887,7.56258482744298,910.399094667287,0.227986385594081
DLX1,1173.99840717684,812.028750176816,775.465631298996,11.5008683502384,0.668971535248836
PHLDA1,390.531548738729,7.56767711048233,174.745002028524,10.8076367943098,272.173032517468
SCAMP5,734.125388956548,1118.30533917926,939.373184977133,16.2507264002014,162.898182800434
BHLHE41,908.375937693303,0.694103654531195,855.93168392402,3.18633524628139e-05,40.4728114736848
C21orf56,48.4610882198901,2776.82396481275,15.1722213781008,846.924415359667,2032.39915560569
GMNN,1254.32557158335,1046.89095906662,565.694090770982,226.208640341829,4.25665481587006e-06
SPEG,0.000834804218342533,893.714265142547,43.4144317763733,4.17788715672281,4744.80962802208
RHPN1,1262.95281542971,2504.93662983809,154.900476083314,143.199123734608,0.0585833389572857
GBP4,796.968274191385,2.31320762239308e-11,266.791758082422,73.6541012677451,0.019623998344562
KIAA1549,967.857374803476,5.66039059497571,1383.04673390864,205.373633544429,175.363486099148
CXADR,983.519922964164,3.3064072537208e-12,945.916717606786,487.196989261741,1.82126541322812
MMP24,272.457707057871,2925.38378301647,254.4273978382,398.332859211858,1717.49030341807
RND3,255.424702263732,3.22820103152818,60.6408874566331,10.4629416079474,845.503380613514
HSF4,414.81141151654,2339.94262672027,0.553548492701292,586.780248916217,803.384444807744
CECR6,9.55545336601256e-06,1001.90923802159,1004.90661053616,1188.85533499705,614.30998498008
PRKCA,579.253083991908,1.15867551197942e-05,620.190488204454,392.891496675775,308.364623149246
CSPG4,4.35717076570919,449.652112457126,259.366206853835,195.325125134765,5347.04122007204
SCARA3,23.8787349261216,379.774807197386,262.449815632714,60.4237562034942,753.164216184328
TRIM22,525.924873774201,5.58571873804482e-07,520.327954236612,161.397719973188,0.541184113736805
SMPDL3A,331.456998074635,233.047125701569,583.293905841942,1720.58146991245,400.464455873148
