S8,S3,S5,S7,S1,S9,S2,ITTH
TCGA.FU.A23K.01,0.0161948042997206,4.25369758359189e-05,0.595274430687885,0.388178436782492,0.00017869580318733,3.38078892097302e-05,9.7287561668847e-05,0.383423166895289
TCGA.EA.A410.01,1.76505292850752e-05,0.016249207846161,0.976151547888419,0.000106196802180415,0.00744831961459681,2.18513648425627e-05,5.22595451509219e-06,0.0660163140323279
TCGA.DS.A3LQ.01,2.46809156611598e-07,0.53156494302078,0.279147782933417,0.00895356380372612,1.40851348963643e-07,0.180332972924813,3.49656757681799e-07,0.536120947536354
TCGA.EK.A2RB.01,6.08427968504781e-05,0.045893436940664,0.0487965255402546,0.149270374010694,0.000264610076337526,0.755623163713923,9.104692127618e-05,0.404978539520508
TCGA.C5.A1MN.01,0.0197885545126215,0.0770187796528127,4.02923482182039e-05,0.000126383595701421,0.0007135234757609,0.0942120894510071,0.808100376963878,0.347661760877254
TCGA.ZJ.AAXU.01,9.84410695003489e-06,0.00331157298347777,0.38970338388186,0.105930582810358,0.000190982464499575,0.408234769029956,0.0926188647228984,0.622753385297486
TCGA.C5.A3HL.01,0.0429510861795554,0.0376531889906204,2.48350651272932e-05,0.000221913610588114,0.0125638546621391,0.867520986072188,0.0390641354197813,0.290738764561782
TCGA.C5.A8ZZ.01,0.0630779635833485,0.0874745784377228,0.437799805008544,1.431876072527e-06,3.62188786793589e-06,0.411641948264139,6.50942305635397e-07,0.572739695570965
TCGA.DS.A0VN.01,0.000409902995484933,0.0144910977688617,0.318935417915551,0.102913664273716,0.00364191444690364,0.317642078718812,0.241965923880671,0.714887792319164
TCGA.JW.A5VH.01,0.000267600404970538,0.0264664021557941,0.954977075904248,0.000117122528640852,0.0178965550577334,0.000272602341728198,2.64160688536873e-06,0.11184992359166
TCGA.VS.A957.01,0.407334466760189,0.0119735677929124,0.219075596588146,0.000273900310885431,0.000134936501221569,0.361195613973942,1.19180727037172e-05,0.577032119368786
TCGA.C5.A2LY.01,2.71904400992232e-05,0.0953146030408123,0.307461940304486,0.232210041769583,0.000207678275822765,0.250256762465277,0.11452178370392,0.78246453096068
TCGA.IR.A3LB.01,0.652132738978279,0.012666236083811,1.0885920486598e-06,0.0953630684324326,0.111430502857562,9.13173387498626e-07,0.128405451882478,0.54799190106788
TCGA.FU.A3NI.01,0.0475501130180752,6.17376213350547e-07,0.290465152129299,0.0227979377693299,0.000229686224301532,0.621223636470806,0.0177328570119747,0.492988594187569
TCGA.EA.A3QE.01,0.177921410595798,1.66979846763459e-11,1.0510885761061e-11,2.29597954920612e-10,0.00960938880147531,0.812469200267249,7.86704427295594e-11,0.267501068414099
TCGA.ZJ.AAXN.01,0.00706578260035985,6.85203698620638e-05,0.188076995154334,0.0250637130358193,0.0329184437822802,0.165033024734457,0.581773520322889,0.599787795248504
TCGA.C5.A1M5.01,0.256936190280123,0.0160992657658947,0.187569017494859,0.0225199843242215,1.74167518017577e-05,0.516855468301833,2.6570812674029e-06,0.594230925084932
TCGA.EA.A5O9.01,0.209456291986632,0.0212402922105568,0.1361328650439,0.112163308269163,3.31019191819202e-05,0.475616114263527,0.0453580263070397,0.729835596284795
TCGA.ZJ.AAXT.01,0.0529674861425203,0.000155435941762455,0.129338614307034,0.0297874496372404,0.000424114715942975,0.506504041305072,0.280822857950428,0.632439688175502
TCGA.C5.A8XJ.01,0.296107041092704,0.0151275432467679,0.289059924049358,0.00262320066931612,0.00142709266495977,0.379851871449356,0.0158033268275382,0.637597076860255
TCGA.MA.AA3W.01,0.312443994860048,0.0096478322374794,0.208289953854366,0.0308362088891555,0.0020036289014222,0.315581333247502,0.121197048010027,0.757737875798761
TCGA.C5.A3HD.01,0.232040896263145,0.00304032505467414,0.226531784897767,0.0110696861408211,0.000529294891364288,0.258612131761328,0.2681758809909,0.744903593566897
TCGA.FU.A5XV.01,0.657414056719942,0.0513444190395278,0.227137362260805,0.000139887740837695,0.00194296362112438,0.0425150909474072,0.0195062196703557,0.508393732436592
TCGA.C5.A1M8.01,1.53506939020967e-05,0.0102778004847796,0.171139527805154,0.0909256133987194,9.65661490052598e-05,0.727372137117885,0.000173004350554468,0.411770284189079
TCGA.BI.A0VS.01,4.33111011531467e-06,0.0274338989652857,0.237408022301161,0.00870975609455154,0.000178807290125777,0.402176442843225,0.324088741395536,0.624098313599035
TCGA.EX.A1H5.01,0.284512297077199,0.0708942087578259,0.303190588516244,0.0214420738562546,0.000509742072119793,0.310342677777099,0.00910841194325747,0.719073887044996
TCGA.VS.A9UQ.01,0.775772819408364,0.00354069883575613,0.0612769225770652,0.0259701476916463,0.0844377780001656,2.93805486472924e-05,0.0489722529383553,0.431471842815599
TCGA.C5.A7XC.01,0.0173021135328844,0.000607668952772468,0.226959623011807,0.00022418352626264,0.233631180531393,0.488176467436992,0.0330987630078896,0.624760202585492
TCGA.C5.A0TN.01,0.0189557376920317,0.0304729066379154,0.169970426858797,0.0570426502177467,0.0009645095309705,3.54251218009668e-05,0.722558343940737,0.456335882620827
TCGA.LP.A7HU.01,0.32974529587727,3.86015471198727e-05,0.542658894443325,0.126726867695281,0.000300114664335697,0.000446735465278279,8.34903073903414e-05,0.496622768792226
